N	2gram	Potebnia_M_4	Formalny
199	произведений и	1	3
200	о нем	1	3
201	лишь как	1	3
202	сказать что	8	3
203	равно как	2	3
204	и эта	1	3
205	ту же	3	2
206	человека и	3	2
207	в такой	1	2
208	он может	1	2
209	нам кажется	2	2
210	к другому	1	2
211	отношения между	2	2
212	в котором	4	2
213	одним и	1	2
214	полагать что	1	2
215	в сущности	2	2
216	говорить о	5	2
217	же что	2	2
218	всех сторон	1	2
219	проявляется в	2	2
220	и сами	2	2
221	средств и	1	2
222	видели что	1	2
223	очевидно что	7	2
224	отличие от	1	2
225	ведь мы	1	2
226	и речи	1	2
227	за пределы	1	2
228	эта связь	2	2
229	в своем	8	2
230	увидим что	1	2
231	то в	3	2
232	это можно	2	2
233	бы не	3	2
234	из этих	2	2
235	в этой	1	2
236	иным путем	1	2
237	только один	1	2
238	говорят о	1	2
239	вообще не	1	2
240	что она	2	2
241	главным образом	1	2
242	перестает быть	1	2
243	только материал	1	2
244	не значит	2	2
245	не как	2	2
246	из виду	2	2
247	на жизнь	1	2
248	какой бы	1	2
249	одной и	1	2
250	что ни	1	2
251	возможно только	3	2
252	на этом	1	2
253	форма в	1	2
254	человека в	2	2
255	этим самым	1	2
256	это значит	1	2
257	от одного	3	2
258	из нее	2	2
259	слагаются в	1	2
260	и тогда	1	2
261	в эту	1	2
262	том как	1	2
263	таким же	5	2
264	бы к	1	2
265	не от	3	2
266	к одной	1	2
267	где она	1	2
268	но эта	2	2
269	друг другу	1	2
270	оказалось бы	1	2
271	что этот	1	2
272	даже в	2	2
273	как язык	1	2
274	в отношении	1	2
275	до известной	2	2
276	виду что	2	2
277	как о	1	2
278	дело не	2	2
279	дело в	1	2
280	и притом	2	2
281	весь этот	1	2
282	в нас	3	2
283	не могло	1	2
284	только не	3	2
285	вытекает из	1	2
286	в степень	1	2
287	слова как	1	2
288	находятся в	1	2
289	тем не	4	2
290	в каком	4	2
291	из одного	3	2
292	и это	2	2
293	как совокупности	1	2
294	как не	1	2
295	но при	1	2
296	так в	3	2
297	и всякое	1	2
298	не ради	1	2
299	можно только	2	2
300	это только	1	2
301	является в	1	2
302	ничего не	1	2
303	на все	1	2
304	нечто совсем	1	2
305	в самой	2	2
306	что каждый	1	2
307	ее и	1	2
308	и во	1	2
309	в языке	16	2
310	что и	7	2
311	и только	3	2
312	может иметь	2	2
313	и мир	1	2
314	но так	2	2
315	именно на	2	2
316	же он	1	2
317	не можем	5	2
318	языка как	1	2
319	процессе его	1	2
320	из них	1	2
321	превращаются в	1	2
322	совсем другое	1	2
323	допустим что	5	2
324	сами по	2	2
325	от того	4	2
326	и даже	2	2
327	в области	2	2
328	и из	3	2
329	языка или	1	2
330	к которому	1	2
331	и др	2	2
332	превращается в	2	2
333	была бы	1	2
334	не об	1	2
335	но уже	3	2
336	то по	1	2
337	смысле этого	1	2
338	поэтическом произведении	2	2
339	быть только	1	2
340	этого слова	7	2
341	но это	3	2
342	но для	1	2
343	поэтому совершенно	1	2
344	в следующей	1	2
345	известной степени	3	2
346	сознания и	1	2
347	от него	2	2
348	у них	1	2
349	мы должны	2	2
350	к самому	1	2
351	одной из	1	2
352	слово в	4	2
353	но если	1	2
354	история литературы	1	2
355	лишь тогда	3	2
356	бы быть	1	2
357	в последнем	1	2
358	в таком	4	2
359	который должен	1	1
360	то на	1	1
361	также что	1	1
362	языка с	3	1
363	таком случае	2	1
364	и через	1	1
365	говорящего есть	2	1
366	же нам	1	1
367	сам по	4	1
368	и то	5	1
369	а из	1	1
370	материал поэзии	1	1
371	художественных произведений	1	1
372	переход от	3	1
373	в первом	3	1
374	и до	3	1
375	другие стороны	1	1
376	иметь место	1	1
377	есть не	4	1
378	со всех	1	1
379	бы уже	1	1
380	мы имеем	4	1
381	или наоборот	1	1
382	в первый	2	1
383	поэзии эта	1	1
384	сначала все	1	1
385	нам в	1	1
386	не была	1	1
387	а для	1	1
388	оно есть	2	1
389	как эта	1	1
390	ему в	1	1
391	то это	8	1
392	так а	1	1
393	в каждой	1	1
394	выражение как	1	1
395	это время	1	1
396	так или	2	1
397	ее значение	1	1
398	или от	3	1
399	и связь	1	1
400	тем как	2	1
401	а следовательно	1	1
402	как у	1	1
403	внутренняя форма	2	1
404	явлений и	1	1
405	значение и	2	1
406	только тогда	5	1
407	к слову	3	1
408	вообще как	1	1
409	нужно быть	1	1
410	иногда и	1	1
411	от действительности	1	1
412	и чем	2	1
413	значение для	1	1
414	художника или	1	1
415	один и	5	1
416	его на	1	1
417	с этим	7	1
418	поэзии ни	1	1
419	значение его	1	1
420	что как	4	1
421	и нет	1	1
422	к новому	1	1
423	кроме того	3	1
424	хотя и	5	1
425	она так	2	1
426	и художественного	1	1
427	следующим образом	1	1
428	та же	1	1
429	вопрос почему	2	1
430	но отсюда	1	1
431	существует лишь	1	1
432	исчезает и	2	1
433	чем больше	2	1
434	в нашем	2	1
435	то я	1	1
436	что так	2	1
437	им в	1	1
438	и тот	3	1
439	предметов и	1	1
440	имеем в	1	1
441	иначе и	1	1
442	на то	7	1
443	и если	3	1
444	положение что	1	1
445	или быть	1	1
446	уже тогда	1	1
447	время и	1	1
448	он не	2	1
449	данного слова	2	1
450	чувственный образ	11	1
451	к одному	3	1
452	котором мы	1	1
453	в степени	1	1
454	чем она	1	1
455	и по	3	1
456	в нее	3	1
457	ни был	3	1
458	но все	1	1
459	значительной степени	2	1
460	исходя из	1	1
461	а вместе	1	1
462	касается до	1	1
463	не будет	3	1
464	связью между	1	1
465	из предшествующего	1	1
466	значение в	1	1
467	же касается	1	1
468	в мире	2	1
469	и сделал	1	1
470	его не	1	1
471	ее части	1	1
472	а его	1	1
473	замещения одного	1	1
474	и обратно	1	1
475	с другими	4	1
476	произведения от	1	1
477	но самый	1	1
478	быть не	2	1
479	с конкретным	1	1
480	еще одно	1	1
481	другое то	1	1
482	конкретности и	1	1
483	не объяснит	1	1
484	нечто общее	1	1
485	роль что	1	1
486	нет в	1	1
487	меняются и	1	1
488	быть даны	1	1
489	значит не	1	1
490	существует то	1	1
491	чем в	2	1
492	в развитии	1	1
493	можно считать	2	1
494	должно быть	5	1
495	как действительность	1	1
496	и того	1	1
497	который как	1	1
498	восприятия и	1	1
499	одного и	1	1
500	на первый	1	1
501	нужно было	1	1
502	та что	1	1
503	что между	3	1
504	и при	2	1
505	самой его	1	1
506	данное время	1	1
507	в их	1	1
508	к предмету	1	1
509	возможны только	1	1
510	дальнейшее развитие	1	1
511	значение то	2	1
512	могло бы	1	1
513	о языке	2	1
514	является только	1	1
515	и той	1	1
516	к новой	1	1
517	но он	1	1
518	теми же	2	1
519	тому чтобы	1	1
520	том же	2	1
521	мере и	1	1
522	есть всегда	3	1
523	же мы	2	1
524	можем сказать	2	1
525	и форма	1	1
526	ясно в	1	1
527	а от	1	1
528	нечто вроде	1	1
529	поэтического произведения	5	1
530	еще один	1	1
531	с ним	5	1
532	тем самым	4	1
533	что эта	1	1
534	самого начала	2	1
535	того как	6	1
536	на себе	3	1
537	к этим	1	1
538	жизни из	1	1
539	для кого	1	1
540	иметь в	2	1
541	слово и	3	1
542	природе то	1	1
543	значение без	1	1
544	в разных	3	1
545	действительности но	1	1
546	таким путем	1	1
547	как она	2	1
548	и связи	1	1
549	связь и	2	1
550	и трудной	1	1
551	и поэтическое	1	1
552	представляет ее	1	1
553	в сознании	4	1
554	внутреннюю форму	3	1
555	этот образ	2	1
556	не потому	1	1
557	если он	1	1
558	его для	1	1
559	произведение если	1	1
560	непрерывном изменении	1	1
561	и другой	1	1
562	числе и	1	1
563	мере того	4	1
564	по возможности	1	1
565	той или	1	1
566	всегда есть	1	1
567	свое значение	1	1
568	предполагают уже	1	1
569	что при	1	1
570	утверждать что	1	1
571	правда не	1	1
572	и самое	1	1
573	же совсем	1	1
574	эти последние	1	1
575	на основе	1	1
576	не природа	1	1
577	языка и	3	1
578	в собственном	1	1
579	можно сделать	1	1
580	в себя	1	1
581	на той	2	1
582	с самого	1	1
583	или для	1	1
584	и может	4	1
585	что такой	1	1
586	речи то	1	1
587	то нужно	1	1
588	и совершенно	1	1
589	привести в	1	1
590	выражения с	1	1
591	с первым	1	1
592	можно было	2	1
593	не с	2	1
594	мы приведем	1	1
595	и глубины	1	1
596	для него	5	1
597	с каждой	1	1
598	в которые	1	1
599	и вообще	2	1
600	по мере	7	1
601	об этом	2	1
602	живописи и	1	1
603	это понимание	1	1
604	и человека	1	1
605	действительность с	1	1
606	и здесь	2	1
607	не был	1	1
608	это происходит	1	1
609	тем а	1	1
610	и та	4	1
611	настоящее время	1	1
612	но мы	2	1
613	не передается	2	1
614	к действительности	1	1
615	явлений есть	1	1
616	можно утверждать	1	1
617	что его	2	1
618	этом заключается	1	1
619	оказывается только	1	1
620	как форма	1	1
621	там же	3	1
622	нас в	2	1
623	внешней формы	1	1
624	все в	2	1
625	этот элемент	1	1
626	образом все	1	1
627	которого оно	1	1
628	от них	1	1
629	к произведению	1	1
630	а потому	1	1
631	ними в	1	1
632	в форме	1	1
633	того в	1	1
634	но конечно	1	1
635	что бы	1	1
636	в ту	2	1
637	сложное и	2	1
638	из моментов	1	1
639	для самого	2	1
640	не так	2	1
641	конечно при	1	1
642	формой и	1	1
643	один момент	1	1
644	и самая	1	1
645	известно что	6	1
646	быть и	2	1
647	и история	1	1
648	смысл вообще	1	1
649	не механическое	1	1
650	но с	1	1
651	в двух	2	1
652	что только	2	1
653	словами мы	1	1
654	мы видим	2	1
655	тот же	2	1
656	может произойти	1	1
657	и влияние	1	1
658	простым и	1	1
659	в поэтическом	1	1
660	сознание в	1	1
661	следовательно она	1	1
662	и так	3	1
663	этим словом	3	1
664	новые более	1	1
665	оставалось бы	1	1
666	система средств	1	1
667	с одной	1	1
668	в качестве	1	1
669	человека с	1	1
670	сказать от	1	1
671	так что	5	1
672	лежащие в	1	1
673	промежуток времени	1	1
674	есть в	5	1
675	можно выразить	1	1
676	и у	2	1
677	так можно	1	1
678	то и	4	1
679	связи как	1	1
680	в нашей	1	1
681	же в	1	1
682	поэзии но	1	1
683	не из	5	1
684	языка может	1	1
685	и других	3	1
686	за ним	2	1
687	отрывок из	1	1
688	что содержание	1	1
689	одно из	1	1
690	себе в	3	1
691	самого слова	3	1
692	слова в	3	1
693	понято и	1	1
694	в одном	4	1
695	прибавить что	1	1
696	сама литература	1	1
697	от тех	1	1
698	для меня	10	1
699	в систему	1	1
700	должен был	1	1
701	которые могут	1	1
702	и никогда	1	1
703	и вместе	3	1
704	в других	2	1
705	даже и	3	1
706	это положение	1	1
707	не противоречит	1	1
708	а слово	1	1
709	из двух	1	1
710	даже не	2	1
711	в данный	1	1
712	с другим	1	1
713	до сих	4	1
714	или иначе	2	1
715	что человек	3	1
716	именно в	3	1
717	а о	1	1
718	здесь в	1	1
719	суть явления	1	1
720	человека а	2	1
721	создание новых	1	1
722	слове есть	1	1
723	с той	1	1
724	оно связано	1	1
725	и быть	2	1
726	этой категории	1	1
727	в природе	1	1
728	ее целом	1	1
729	и затем	1	1
730	только к	1	1
731	основано на	1	1
732	через это	1	1
733	не было	12	1
734	настоящего времени	2	1
735	одной стороны	1	1
736	причинной связи	1	1
737	целым рядом	1	1
738	и завершать	1	1
739	самое слово	4	1
740	слове в	1	1
741	рядом других	1	1
742	как ни	2	1
743	в руках	1	1
744	его по	1	1
745	понятие о	1	1
746	благодаря чему	1	1
747	нужно иметь	2	1
748	что мы	10	1
749	отлично от	2	1
750	на который	2	1
751	в речи	3	1
752	если это	1	1
753	между собою	4	1
754	стороны в	1	1
755	все более	3	1
756	бы оно	1	1
757	нет ничего	3	1
758	в частности	1	1
759	образом для	1	1
760	в непрерывном	1	1
761	что раньше	1	1
762	образ этот	1	1
763	найти и	1	1
764	границы между	1	1
765	этим образом	1	1
766	стать только	1	1
767	одинаково может	1	1
768	к своему	1	1
769	этих случаях	2	1
770	до настоящего	1	1
771	строгом смысле	1	1
772	он говорит	1	1
773	в течение	2	1
774	в положении	1	1
775	а потом	1	1
776	происходит в	2	1
777	в словах	1	1
778	образ и	1	1
779	если эти	1	1
780	слов в	4	1
781	для понимания	2	1
782	почему вообще	1	1
783	от внешних	1	1
784	в это	2	1
785	на другое	1	1
786	понимание в	1	1
787	этом случае	5	1
788	но даже	2	1
789	и о	4	1
790	сих пор	4	1
791	стороны эти	1	1
792	только для	2	1
793	совокупность его	1	1
794	один из	2	1
795	под влиянием	1	1
796	слова с	3	1
797	образом как	1	1
798	слова так	1	1
799	более и	2	1
800	бы невозможно	1	1
801	мы найдем	1	1
802	один вопрос	1	1
803	значения слова	1	1
804	тем и	6	1
805	при таком	1	1
806	мы только	1	1
807	его с	1	1
808	мира и	1	1
809	необходимыми и	1	1
810	о котором	1	1
811	об искусстве	1	1
812	в настоящее	1	1
813	в данное	1	1
814	наш глаз	1	1
815	это так	1	1
816	еще более	2	1
817	ни к	2	1
818	от всего	1	1
819	или не	1	1
820	есть уже	4	1
821	лежит в	1	1
822	все то	1	1
823	а в	5	1
824	отношении к	1	1
825	такой степени	6	1
826	и прозаического	1	1
827	они также	1	1
828	не знает	1	1
829	состоит из	1	1
830	в такие	1	1
831	понимается как	2	1
832	значения если	1	1
833	что под	1	1
834	а другой	1	1
835	явления в	1	1
836	них это	1	1
837	до степени	1	1
838	можно назвать	2	1
839	тогда не	1	1
840	значило бы	1	1
841	для создания	3	1
842	как слово	1	1
843	это в	1	1
844	каждое слово	1	1
845	том числе	1	1
