N	2gram	Vinokur_Ku_1	Istorich
160	очевидно что	3	2
161	перед нами	1	2
162	когда он	3	2
163	уже в	3	2
164	еще один	2	2
165	на то	4	2
166	связанные с	1	2
167	том чтобы	8	2
168	с представлением	1	2
169	из него	1	2
170	и по	1	2
171	так например	2	2
172	о чем	2	2
173	не считать	1	2
174	особенности в	1	2
175	это было	2	2
176	и других	1	2
177	и мы	2	2
178	в это	2	2
179	гл iv	1	2
180	к которым	1	2
181	несмотря на	3	2
182	здесь можно	1	2
183	точки зрения	14	2
184	в своей	2	2
185	ее в	2	2
186	оказывается что	1	2
187	от себя	2	2
188	но он	1	2
189	что этот	1	2
190	по себе	2	2
191	даже в	3	2
192	по мере	3	2
193	таких случаях	1	2
194	а на	2	2
195	тогда когда	6	2
196	что представление	1	2
197	когда они	1	2
198	эти случаи	2	2
199	одна из	1	2
200	в некотором	1	2
201	не потому	5	2
202	иногда даже	1	2
203	просто на	1	2
204	наоборот в	1	2
205	должен быть	4	2
206	роль в	4	2
207	и сам	1	2
208	здесь как	2	2
209	об этом	1	2
210	с этого	1	2
211	если бы	9	2
212	ничего не	2	2
213	из других	1	2
214	находится в	1	2
215	примитивных народов	1	2
216	язык и	1	2
217	образом в	1	2
218	можно сказать	3	2
219	должно было	1	2
220	же в	4	2
221	в которую	1	2
222	того что	9	2
223	том как	3	2
224	так что	4	2
225	из них	4	2
226	его и	1	2
227	вовсе не	10	2
228	мы можем	1	2
229	уже и	3	2
230	и вместе	1	2
231	в других	1	2
232	связан с	1	2
233	со стороны	4	2
234	до сих	4	2
235	а сам	1	2
236	социальной жизни	2	2
237	говорит о	1	2
238	а не	8	2
239	один из	4	2
240	что мы	1	2
241	под влиянием	3	2
242	в одно	1	2
243	и потому	4	2
244	что за	1	2
245	а если	3	2
246	как бы	7	2
247	по существу	4	2
248	это значит	1	2
249	с этой	2	2
250	сих пор	4	2
251	и таким	1	2
252	но для	1	2
253	с большой	1	2
254	в наше	1	2
255	и для	2	2
256	это уже	1	2
257	также не	1	2
258	сказать что	1	2
259	и при	2	2
260	совершенно не	1	2
261	к его	1	2
262	к формам	3	2
263	отношению к	9	2
264	сам в	1	2
265	в свое	2	2
266	к этому	1	2
267	жизни и	1	2
268	вряд ли	1	1
269	также и	2	1
270	перед ним	1	1
271	дело что	1	1
272	переход от	4	1
273	на наших	1	1
274	но тем	1	1
275	и должны	1	1
276	и есть	2	1
277	что когда	1	1
278	есть категория	1	1
279	нас на	1	1
280	из его	1	1
281	почти всегда	1	1
282	она все	1	1
283	не имеют	3	1
284	должна быть	3	1
285	едва ли	1	1
286	он дал	1	1
287	в зависимости	5	1
288	той же	3	1
289	с более	1	1
290	большую роль	1	1
291	на место	1	1
292	именно к	1	1
293	приводят к	1	1
294	есть какая-то	1	1
295	я не	2	1
296	и другая	1	1
297	из того	1	1
298	но даже	1	1
299	что можно	2	1
300	которое в	2	1
301	зависимости от	6	1
302	форм в	2	1
303	думаю что	2	1
304	не нужно	1	1
305	быть в	2	1
306	не был	1	1
307	то мы	3	1
308	его так	2	1
309	нас интересует	1	1
310	на самом	2	1
311	совсем не	1	1
312	но как	1	1
313	не то	1	1
314	должны были	1	1
315	иметь дело	1	1
316	отношение к	1	1
317	себе и	2	1
318	отличие от	1	1
319	что они	4	1
320	думать что	1	1
321	к сожалению	1	1
322	отнюдь не	1	1
323	как говорит	1	1
324	по обычаю	1	1
325	в одной	1	1
326	как к	1	1
327	части в	1	1
328	что касается	2	1
329	целый ряд	5	1
330	следующим образом	1	1
331	увидим что	2	1
332	но в	2	1
333	и говорит	2	1
334	так человек	1	1
335	та же	1	1
336	быстро и	1	1
337	мы получаем	1	1
338	черта в	1	1
339	не сделал	3	1
340	что так	3	1
341	д по	1	1
342	то обстоятельство	8	1
343	настала очередь	1	1
344	на нем	1	1
345	только на	1	1
346	ныне настала	1	1
347	народов не	1	1
348	в себе	3	1
349	во многих	2	1
350	по имени	1	1
351	лет тому	1	1
352	но на	1	1
353	и если	3	1
354	то легко	1	1
355	что она	3	1
356	его но	1	1
357	по происхождению	1	1
358	при этом	6	1
359	уже тогда	1	1
360	приходят к	1	1
361	все другие	1	1
362	всех этих	1	1
363	и еще	2	1
364	и социальной	2	1
365	состоит в	3	1
366	в силу	10	1
367	и вот	1	1
368	свидетельствует о	2	1
369	наших глазах	1	1
370	социальной жизнью	1	1
371	не теряет	1	1
372	д все	1	1
373	но дело	1	1
374	культуры но	1	1
375	главным образом	1	1
376	на ту	1	1
377	с неба	1	1
378	было бы	15	1
379	на почве	1	1
380	е тот	1	1
381	в переводе	1	1
382	есть несколько	1	1
383	чаще всего	1	1
384	не соответствует	1	1
385	в жизни	1	1
386	он является	1	1
387	она и	1	1
388	соответствии с	3	1
389	этого не	2	1
390	его все	1	1
391	и уже	1	1
392	для чего	1	1
393	в развитии	1	1
394	и тогда	4	1
395	смысл и	2	1
396	одно дело	1	1
397	больше но	1	1
398	к тем	1	1
399	в ходе	1	1
400	и сейчас	1	1
401	внимание только	1	1
402	он должен	1	1
403	на месте	2	1
404	с точки	9	1
405	бы привести	1	1
406	в их	3	1
407	в своем	3	1
408	в отличие	1	1
409	в одном	3	1
410	пока еще	1	1
411	доказывает что	2	1
412	и эти	3	1
413	и более	2	1
414	в конце	1	1
415	они сделали	1	1
416	случае мы	1	1
417	например и	1	1
418	вот пример	1	1
419	стоит в	4	1
420	но они	1	1
421	тем самым	4	1
422	что с	2	1
423	как о	2	1
424	дело не	2	1
425	например не	2	1
426	не имеет	2	1
427	уже из	2	1
428	правда в	1	1
429	в науке	4	1
430	в самых	1	1
431	иметь в	1	1
432	не могло	1	1
433	всем тем	1	1
434	находятся в	1	1
435	же время	2	1
436	и связи	1	1
437	за которой	1	1
438	он иногда	2	1
439	целое в	1	1
440	прямо в	1	1
441	иначе так	1	1
442	в сознании	1	1
443	в процессе	1	1
444	следует что	4	1
445	из истории	1	1
446	тогда в	1	1
447	особое внимание	1	1
448	в каком	2	1
449	ли это	2	1
450	однако это	1	1
451	такие же	1	1
452	языка в	12	1
453	обстоятельство что	8	1
454	в ведении	1	1
455	один раз	1	1
456	к себе	4	1
457	это также	1	1
458	здесь совершенно	1	1
459	чтобы сделать	1	1
460	как только	1	1
461	мере того	3	1
462	должны быть	2	1
463	с проблемой	1	1
464	к тому	5	1
465	о происхождении	1	1
466	указывает на	1	1
467	они и	1	1
468	всегда есть	1	1
469	оно на	1	1
470	участвуют в	1	1
471	оно не	3	1
472	где он	1	1
473	на тот	1	1
474	слов но	1	1
475	или чтобы	2	1
476	в виду	5	1
477	предполагалось что	1	1
478	свою очередь	3	1
479	здесь не	3	1
480	без всякого	1	1
481	чтобы быть	2	1
482	на той	1	1
483	идет речь	2	1
484	с головой	1	1
485	оно также	1	1
486	не трудно	7	1
487	мог бы	1	1
488	во многом	1	1
489	как же	1	1
490	связанных с	1	1
491	можно только	1	1
492	утверждает что	1	1
493	это только	3	1
494	мы в	1	1
495	для этого	3	1
496	даже не	1	1
497	выше о	1	1
498	в мою	1	1
499	в тех	4	1
500	во избежание	1	1
501	сводится к	3	1
502	с полным	1	1
503	первый и	1	1
504	вывод который	1	1
505	в память	1	1
506	вместе со	2	1
507	принимают форму	1	1
508	за пределами	1	1
509	никак не	2	1
510	одного из	1	1
511	а также	1	1
512	как форма	1	1
513	распространение в	1	1
514	на основе	1	1
515	если с	1	1
516	еще совсем	1	1
517	является с	1	1
518	чтобы получить	2	1
519	состоит не	1	1
520	во втором	2	1
521	и только	1	1
522	это лишь	1	1
523	также в	1	1
524	не тот	1	1
525	в русском	4	1
526	как правило	1	1
527	народов и	1	1
528	может иметь	2	1
529	своему содержанию	1	1
530	на те	2	1
531	в литературе	1	1
532	другое не	1	1
533	особого внимания	1	1
534	но с	2	1
535	хотя бы	10	1
536	то он	1	1
537	тот же	2	1
538	тому назад	1	1
539	которым он	1	1
540	это одновременно	1	1
541	д убеждают	1	1
542	традиции в	2	1
543	еще и	5	1
544	пишет он	2	1
545	при некоторых	1	1
546	и так	1	1
547	становится не	1	1
548	всяком случае	5	1
549	не мешает	1	1
550	которое его	1	1
551	в эти	1	1
552	же и	2	1
553	не исчерпывают	1	1
554	и у	1	1
555	вопроса о	1	1
556	стоит на	1	1
557	борьбы с	1	1
558	мы получим	1	1
559	в нашей	1	1
560	что не	5	1
561	а это	3	1
562	а то	2	1
563	не дает	1	1
564	или даже	1	1
565	постановка вопроса	1	1
566	связывается с	1	1
567	одно из	2	1
568	не так	1	1
569	для него	1	1
570	себе в	3	1
571	слова в	1	1
572	в котором	3	1
573	языку и	1	1
574	пример уже	1	1
575	в современном	1	1
576	само по	1	1
577	в систему	1	1
578	во-первых мы	1	1
579	появление в	1	1
580	не видел	1	1
581	говорит он	1	1
582	нет в	1	1
583	были бы	2	1
584	что на	1	1
585	же роль	1	1
586	со всем	1	1
587	без всякой	1	1
588	и даже	3	1
589	или иной	3	1
590	себе представить	1	1
591	есть не	1	1
592	здесь в	1	1
593	в каких	1	1
594	случаев в	1	1
595	а с	3	1
596	несколько случаев	1	1
597	всего есть	1	1
598	что для	1	1
599	в определенных	2	1
600	в соответствии	3	1
601	то и	2	1
602	не было	3	1
603	относится к	2	1
604	здесь дело	1	1
605	не знает	1	1
606	из наиболее	1	1
607	человек в	1	1
608	нет ничего	1	1
609	или другого	1	1
610	свое особое	1	1
611	как это	3	1
612	она называется	1	1
613	к другой	1	1
614	попадаются и	1	1
615	к своему	2	1
616	xix века	5	1
617	конечно не	2	1
618	только как	1	1
619	по своему	1	1
620	что ныне	1	1
621	с некоторыми	1	1
622	а другое	1	1
623	и там	1	1
624	даже с	1	1
625	в состоянии	2	1
626	в современной	2	1
627	указывает что	1	1
628	как будто	1	1
629	том смысле	1	1
630	к следующему	1	1
631	два разных	1	1
632	только о	1	1
633	есть и	1	1
634	сейчас же	1	1
635	и длинный	1	1
636	является для	1	1
637	только для	1	1
638	как таковой	2	1
639	народа и	1	1
640	к другим	1	1
641	у сравнительно	1	1
642	трудно бывает	1	1
643	рассматривать как	1	1
644	ниже мы	1	1
645	д и	2	1
646	только одна	1	1
647	и от	1	1
648	это можно	1	1
649	что оно	3	1
650	войдут в	1	1
651	а все	1	1
652	обе эти	3	1
653	или нет	1	1
654	из своего	1	1
655	бы в	7	1
656	только что	1	1
657	есть уже	1	1
658	это естественно	1	1
659	к ее	1	1
660	гораздо больше	1	1
661	факта то	1	1
662	но если	2	1
663	общее достояние	1	1
664	подошел к	1	1
665	спросить себя	1	1
666	одном лице	1	1
667	в самом	10	1
668	знание языка	3	1
669	что такое	6	1
670	в искусстве	1	1
671	в своих	1	1
672	как на	3	1
673	в таком	3	1
674	эти категории	2	1
675	точно так	1	1
676	во всяком	5	1
677	все что	1	1
678	же относится	1	1
679	этой точки	2	1
