N	2gram	Bakhtin_fo_2	FransuaR
180	всегда в	1	3
181	в виду	3	3
182	к времени	1	3
183	и фольклорного	1	3
184	она была	1	3
185	и вообще	1	3
186	с ним	4	3
187	в самой	2	3
188	с другой	2	3
189	и во	6	3
190	вся эта	1	3
191	в форме	3	3
192	смеха и	2	3
193	что он	3	3
194	до нас	1	3
195	но как	1	3
196	где они	1	3
197	мир в	4	3
198	фабльо и	1	3
199	в системе	1	3
200	связан с	1	3
201	не были	2	3
202	эпоху возрождения	3	3
203	характерно для	1	3
204	в ряду	4	3
205	на время	1	3
206	мира в	3	3
207	во франции	2	3
208	с рождением	2	3
209	и их	4	3
210	рабле не	5	3
211	в тех	1	3
212	в состоянии	1	3
213	у стерна	1	3
214	не является	3	3
215	пор еще	1	3
216	на землю	2	3
217	и ни	1	3
218	от всех	1	3
219	не может	2	3
220	что в	5	3
221	отношения к	4	2
222	например в	1	2
223	мы здесь	1	2
224	смерть в	1	2
225	видеть в	1	2
226	очень широко	1	2
227	на тех	1	2
228	для своего	1	2
229	всех его	1	2
230	большой литературы	1	2
231	бы ни	1	2
232	возрождения у	1	2
233	так называемые	1	2
234	подчеркнуть что	1	2
235	и он	4	2
236	форм в	1	2
237	это время	1	2
238	в народном	1	2
239	литературе и	1	2
240	он был	2	2
241	время в	1	2
242	в чем	1	2
243	но не	5	2
244	эти произведения	1	2
245	не входит	1	2
246	значение и	4	2
247	времени то	1	2
248	нет и	3	2
249	форме и	1	2
250	образов в	1	2
251	образов но	1	2
252	своему существу	1	2
253	и наконец	6	2
254	его к	1	2
255	рабле здесь	1	2
256	идеологии и	1	2
257	за свои	1	2
258	и рабле	1	2
259	время карнавала	1	2
260	из этих	4	2
261	формой для	1	2
262	телесная жизнь	1	2
263	позднего средневековья	1	2
264	он не	5	2
265	смысле но	1	2
266	они в	1	2
267	человеческого тела	12	2
268	и вот	2	2
269	в заключение	2	2
270	на его	1	2
271	новое и	3	2
272	свой положительный	1	2
273	он так	2	2
274	его от	1	2
275	и по	3	2
276	так например	1	2
277	в германии	1	2
278	а затем	3	2
279	смерть здесь	2	2
280	большинстве случаев	3	2
281	это было	1	2
282	мир этот	1	2
283	сущность этого	1	2
284	литературе так	1	2
285	жизни но	2	2
286	романе рабле	5	2
287	положительный полюс	2	2
288	в этих	3	2
289	реализма и	1	2
290	в романтизме	1	2
291	еды питья	2	2
292	но эта	2	2
293	их в	4	2
294	и почти	2	2
295	этот мир	2	2
296	раз и	1	2
297	определяющее влияние	1	2
298	при всех	1	2
299	в таких	1	2
300	исторического времени	3	2
301	дело в	1	2
302	здесь на	1	2
303	в эпизоде	7	2
304	на него	1	2
305	в стадии	1	2
306	и вещи	1	2
307	этих двух	1	2
308	во всем	1	2
309	литературного развития	1	2
310	начиная с	1	2
311	к себе	4	2
312	могут быть	2	2
313	к тому	3	2
314	в наши	1	2
315	здесь еще	3	2
316	и это	2	2
317	значительной мере	1	2
318	но при	1	2
319	и этим	1	2
320	говорили что	1	2
321	роль в	3	2
322	особенно в	2	2
323	в прошлое	1	2
324	его образов	1	2
325	о том	4	2
326	в риме	1	2
327	можно сказать	2	2
328	гротеска мы	1	2
329	существенную роль	1	2
330	исторического развития	1	2
331	представления о	1	2
332	все формы	1	2
333	образов и	1	2
334	мы видим	2	2
335	как пародия	1	2
336	xix и	1	2
337	с одной	2	2
338	роста и	1	2
339	литературы в	2	2
340	в большинстве	3	2
341	ни с	1	2
342	не для	2	2
343	тела как	1	2
344	протяжении всего	2	2
345	смерти и	4	2
346	в особенности	6	2
347	этих образов	2	2
348	и человека	1	2
349	неразрывном единстве	1	2
350	что не	1	2
351	всего мира	1	2
352	у других	1	2
353	в некоторых	2	2
354	одной стороны	1	2
355	на этот	1	2
356	до конца	2	2
357	и самый	2	2
358	более того	1	2
359	несмотря на	1	2
360	и так	2	2
361	выражения и	1	2
362	его на	1	2
363	и глубоко	1	2
364	в изображении	1	2
365	эта природа	1	2
366	наряду с	2	2
367	возрождения но	1	2
368	аспекте в	1	2
369	нашего анализа	1	2
370	быть только	1	2
371	да и	1	2
372	возрождения и	1	2
373	в это	3	2
374	того что	3	2
375	в основном	8	2
376	между прочим	1	2
377	кроме того	3	2
378	всякого гротеска	2	2
379	и бытовые	1	2
380	и для	9	2
381	мы найдем	1	2
382	и от	2	2
383	хотя и	3	2
384	интерес к	1	2
385	вовсе нет	2	2
386	же в	4	2
387	в романе	13	2
388	мира он	1	2
389	пародийные литургии	1	2
390	веселый и	4	2
391	себе самому	3	2
392	совершенно чуждо	1	2
393	одновременно и	1	2
394	в таком	1	2
395	воспитания гаргантюа	1	1
396	у боккаччо	2	1
397	то на	1	1
398	человека и	4	1
399	очень характерен	1	1
400	вне связи	1	1
401	и питья	17	1
402	тех же	1	1
403	это и	1	1
404	все его	4	1
405	мира рабле	1	1
406	рабле все	1	1
407	и живут	1	1
408	характерное для	2	1
409	из самых	2	1
410	явления и	2	1
411	оно было	2	1
412	в какой-то	1	1
413	и больше	1	1
414	ругательств в	1	1
415	действительности и	1	1
416	был и	1	1
417	и жажда	1	1
418	и телесной	1	1
419	бури и	1	1
420	то же	8	1
421	их и	1	1
422	а как	1	1
423	и глубину	1	1
424	в письмах	1	1
425	на материале	1	1
426	в особой	1	1
427	мы не	1	1
428	тела с	1	1
429	полном и	1	1
430	общества и	1	1
431	других представителей	1	1
432	дается и	1	1
433	эпизоде с	4	1
434	большую роль	1	1
435	на эти	1	1
436	со смертью	1	1
437	еды и	19	1
438	изображении человеческого	2	1
439	говорить о	2	1
440	принадлежит к	2	1
441	характерна своеобразная	1	1
442	и самой	1	1
443	полное и	1	1
444	виде но	1	1
445	и строя	1	1
446	аппетит и	2	1
447	разумеется не	1	1
448	у романтиков	1	1
449	рабле но	2	1
450	и временной	1	1
451	первый план	2	1
452	детородным органом	1	1
453	но конечно	1	1
454	испражнений половой	1	1
455	и всего	1	1
456	он строит	1	1
457	которыми они	1	1
458	и телом	1	1
459	в быту	1	1
460	жизненной формы	1	1
461	вступают в	2	1
462	явлениями и	1	1
463	входили в	2	1
464	друг от	2	1
465	в фарсах	1	1
466	в настоящем	1	1
467	это вовсе	1	1
468	с этим	5	1
469	из уст	1	1
470	искусстве и	1	1
471	у петрарки	1	1
472	средневекового человека	1	1
473	все остальные	1	1
474	в полном	1	1
475	как уже	3	1
476	и как	3	1
477	что по	1	1
478	римских сатурналиях	1	1
479	в фольклоре	2	1
480	силе и	1	1
481	от этого	2	1
482	в этот	3	1
483	плоти и	2	1
484	тон и	2	1
485	роль играет	1	1
486	своего выражения	1	1
487	них как	1	1
488	смерти с	2	1
489	и прославление	1	1
490	конечно с	1	1
491	проявляются в	1	1
492	в произведении	1	1
493	лежит на	1	1
494	в которой	1	1
495	ступени развития	1	1
496	самой природе	1	1
497	в нашем	1	1
498	связанного с	1	1
499	по преимуществу	1	1
500	эти новые	1	1
501	частности с	1	1
502	остановиться на	1	1
503	романа но	1	1
504	всего необходимо	1	1
505	эпохи и	2	1
506	жизнь как	2	1
507	имеем в	3	1
508	и вечной	1	1
509	как он	2	1
510	не могла	2	1
511	он всегда	1	1
512	но прежде	1	1
513	вообще не	1	1
514	в мистическом	1	1
515	от смеха	5	1
516	основе этих	1	1
517	наблюдаем в	1	1
518	сказать в	1	1
519	в античном	5	1
520	для того	8	1
521	по ту	2	1
522	же это	1	1
523	мир как	1	1
524	и более	2	1
525	было чуждо	1	1
526	и сам	1	1
527	и связанные	1	1
528	не могли	3	1
529	из него	1	1
530	смех и	2	1
531	на этом	2	1
532	людей и	2	1
533	можно выделить	2	1
534	они на	1	1
535	в основу	1	1
536	до эпохи	1	1
537	здесь мы	3	1
538	связанные с	5	1
539	они должны	1	1
540	в совершенно	3	1
541	и дальше	1	1
542	об этом	1	1
543	связанных с	3	1
544	особенности в	1	1
545	них не	1	1
546	в будущее	1	1
547	лишь в	2	1
548	и иногда	1	1
549	поэтому они	1	1
550	было бы	2	1
551	говоря о	1	1
552	новой жизни	3	1
553	своего значения	2	1
554	лишь на	1	1
555	смеха к	1	1
556	разъединены и	1	1
557	мы встретим	1	1
558	смерть и	8	1
559	повсюду где	1	1
560	о которых	1	1
561	сам он	1	1
562	это особое	1	1
563	разобранные нами	1	1
564	и назвали	1	1
565	как об	1	1
566	мы имеем	2	1
567	природу этого	1	1
568	индивидуальное тело	1	1
569	новые формы	1	1
570	и уже	1	1
571	переходим к	3	1
572	в последующей	2	1
573	все разобранные	1	1
574	к самой	1	1
575	строй и	1	1
576	связаны в	1	1
577	речь на	1	1
578	был бы	1	1
579	не употребляет	1	1
580	вариации но	1	1
581	на первый	3	1
582	место в	4	1
583	были выработаны	1	1
584	шута в	1	1
585	индивидуальной жизни	1	1
586	лежат в	1	1
587	явлений он	1	1
588	и степени	1	1
589	и шире	1	1
590	жизнь и	3	1
591	живота и	1	1
592	не столько	1	1
593	представление о	2	1
594	и понятия	1	1
595	жить только	1	1
596	в которых	3	1
597	жизни с	2	1
598	далеки от	1	1
599	для всякого	1	1
600	значение для	2	1
601	одном из	2	1
602	как это	2	1
603	образы эти	1	1
604	где она	1	1
605	только для	2	1
606	точку зрения	1	1
607	которые в	1	1
608	глубокого изучения	1	1
609	времени не	1	1
610	но он	2	1
611	сами по	2	1
612	что было	3	1
613	без всяких	1	1
614	где нет	1	1
615	ним в	1	1
616	во времени	3	1
617	огромное место	1	1
618	назад к	1	1
619	таковы основные	1	1
620	почти все	3	1
621	ни для	2	1
622	чистом виде	1	1
623	вплоть до	2	1
624	интересные и	1	1
625	тела смерть	1	1
626	и смех	3	1
627	с которой	1	1
628	она не	2	1
629	могли конечно	1	1
630	в то	5	1
631	широком смысле	1	1
632	еще довольно	1	1
633	и молитвы	1	1
634	смертью в	1	1
635	и омертвевшего	1	1
636	для смеха	1	1
637	рабле мы	2	1
638	следовательно и	3	1
639	эпизоде воспитания	1	1
640	в разных	1	1
641	близки к	1	1
642	и весь	2	1
643	же время	4	1
644	и античных	1	1
645	начинают приобретать	1	1
646	другой стороны	1	1
647	и тонких	1	1
648	здесь же	1	1
649	до того	2	1
650	и исторического	1	1
651	что на	3	1
652	с другом	4	1
653	у нас	2	1
654	в образах	1	1
655	живут и	1	1
656	мы встречаем	1	1
657	с разными	1	1
658	частное и	1	1
659	данте в	1	1
660	эпосе в	1	1
661	лежит в	2	1
662	человека в	6	1
663	и всех	2	1
664	с телом	2	1
665	и развития	1	1
666	у данте	3	1
667	и пародийного	1	1
668	и строго	1	1
669	оно не	1	1
670	для кого	1	1
671	где он	1	1
672	в последующие	1	1
673	образов рабле	1	1
674	дальнейшем мы	2	1
675	опираясь на	1	1
676	они стали	1	1
677	им в	1	1
678	в телесный	3	1
679	значении в	1	1
680	и художественное	1	1
681	того чтобы	8	1
682	элементы этого	1	1
683	здесь необходимо	1	1
684	от друга	2	1
685	что все	2	1
686	напротив они	1	1
687	здесь не	2	1
688	без всякого	2	1
689	при переходе	1	1
690	характер и	1	1
691	время становится	1	1
692	сочетается с	1	1
693	телесной жизни	4	1
694	в организации	1	1
695	смерти в	11	1
696	действия и	1	1
697	в пределах	5	1
698	так в	1	1
699	мы наблюдаем	3	1
700	дано в	2	1
701	для нового	2	1
702	полноту своего	1	1
703	с собой	1	1
704	те же	6	1
705	существующего строя	1	1
706	тема смерти	2	1
707	было в	1	1
708	здесь как	1	1
709	и своеобразный	2	1
710	наши задачи	1	1
711	отсюда и	2	1
712	себя дома	1	1
713	еще в	1	1
714	преисподней в	1	1
715	мы в	1	1
716	они как	1	1
717	строго говоря	2	1
718	из одного	1	1
719	с человеком	1	1
720	но здесь	2	1
721	мистическом плане	1	1
722	находится в	2	1
723	сводится к	1	1
724	по себе	2	1
725	вот почему	1	1
726	видение и	1	1
727	резко отклоняется	1	1
728	и та	2	1
729	все вещи	1	1
730	за пределами	1	1
731	в глаза	1	1
732	др и	1	1
733	его жизни	4	1
734	утверждает что	2	1
735	требует для	1	1
736	людей как	1	1
737	и непристойностей	1	1
738	времени в	7	1
739	затем в	3	1
740	и были	1	1
741	мы вовсе	1	1
742	на ее	1	1
743	необходимый момент	2	1
744	и вещей	3	1
745	в пародийных	1	1
746	непосредственно после	1	1
747	же характер	1	1
748	бы в	1	1
749	есть с	1	1
750	и только	2	1
751	переплетаются друг	1	1
752	форм для	1	1
753	и дурака	6	1
754	наконец в	2	1
755	именно в	2	1
756	на развитие	3	1
757	она еще	2	1
758	и следовательно	1	1
759	которой в	1	1
760	и полноте	1	1
761	к третьей	2	1
762	в формах	1	1
763	один из	2	1
764	первая линия	1	1
765	моменты в	1	1
766	рассуждение о	1	1
767	в новой	1	1
768	всякого рода	1	1
769	важное значение	1	1
770	ли он	1	1
771	и действительно	1	1
772	xx веков	1	1
773	др все	1	1
774	и ее	1	1
775	не было	3	1
776	ощущение и	1	1
777	в теле	1	1
778	в уста	2	1
779	которые так	1	1
780	реальной и	1	1
781	и положительное	1	1
782	эти образы	2	1
783	для всех	1	1
784	больших и	1	1
785	литературы с	1	1
786	с нею	1	1
787	уже в	4	1
788	и они	3	1
789	то и	1	1
790	подвергается здесь	1	1
791	еще одну	1	1
792	на этих	1	1
793	шута и	8	1
794	в изобилии	1	1
795	превращаются в	1	1
796	в так	1	1
797	отклоняется от	1	1
798	чрево и	1	1
799	представлений о	2	1
800	в конце	2	1
801	что и	3	1
802	гротескный образ	1	1
803	части и	1	1
804	проблема их	1	1
805	к ним	2	1
806	у него	9	1
807	резко отличают	1	1
808	тем что	3	1
809	ее на	1	1
810	мир на	1	1
811	они становятся	1	1
812	в очень	1	1
813	момент в	1	1
814	со смехом	3	1
815	касаться лишь	1	1
816	народные корни	1	1
817	без всякой	1	1
818	и речи	1	1
819	точек зрения	1	1
820	формы ее	1	1
821	романа рабле	5	1
822	рабле поэтому	2	1
823	диккенса и	1	1
824	веселым и	1	1
825	и образов	2	1
826	здесь эта	1	1
827	этого смеха	2	1
828	себя и	3	1
829	и положительной	1	1
830	рабле вовсе	2	1
831	пародии на	1	1
832	образ смерти	3	1
833	похожа на	1	1
834	а на	2	1
835	в дон-кихоте	1	1
836	которых мы	1	1
837	а за	1	1
838	стремится к	1	1
839	не на	3	1
840	а не	4	1
841	господствующей точки	1	1
842	его как	1	1
843	так называемой	1	1
844	было для	1	1
845	и шванках	1	1
846	не похожа	1	1
847	о чем	3	1
848	человеческой жизни	4	1
849	одна из	1	1
850	это самое	1	1
851	пр и	1	1
852	него не	1	1
853	и мотив	2	1
854	в неразрывном	1	1
855	и силы	1	1
856	под влиянием	1	1
857	и большим	1	1
858	страшное и	1	1
859	мог быть	1	1
860	рабле как	1	1
861	все более	1	1
862	роман в	2	1
863	гротескный и	1	1
864	все основные	2	1
865	пусть эти	1	1
866	места для	1	1
867	кровь в	1	1
868	довольно близко	1	1
869	совершенно чуждые	1	1
870	конечно не	4	1
871	времени которое	1	1
872	они конечно	1	1
873	эти маски	1	1
874	необходимо подчеркнуть	1	1
875	имеет существенное	1	1
876	только во	1	1
877	есть на	1	1
878	в тот	1	1
879	наконец и	2	1
880	там где	2	1
881	друг с	4	1
882	что как	1	1
883	человек с	1	1
884	необходимо дать	1	1
885	с животными	1	1
886	мы коснулись	1	1
887	есть и	4	1
888	и смерти	1	1
889	в римских	1	1
890	сфер жизни	1	1
891	вероятно не	1	1
892	а образы	1	1
893	этот не	2	1
894	слова и	3	1
895	мире с	1	1
896	бытия в	1	1
897	он утрачивает	1	1
898	сила и	2	1
899	было освящено	1	1
900	в последующем	2	1
901	более и	1	1
902	более поздние	1	1
903	уже на	1	1
904	в связи	8	1
905	в пределе	1	1
906	об особом	1	1
907	в результате	1	1
908	в настоящее	1	1
909	в индивидуальном	2	1
910	романе и	3	1
911	к смерти	4	1
912	с двух	1	1
913	особого рода	1	1
914	к ряду	4	1
915	в собственно	1	1
916	иначе он	1	1
917	поэтому все	1	1
918	мир то	1	1
919	все они	3	1
920	и обряды	1	1
921	самому и	1	1
922	видения и	2	1
923	от ее	1	1
924	мира здесь	1	1
925	же самой	1	1
926	но этот	1	1
927	имеет место	3	1
928	очень важная	2	1
929	прославление и	1	1
930	характерны и	1	1
931	носит чисто	1	1
932	в загробном	1	1
933	к этому	3	1
934	кухню и	2	1
935	питья испражнений	1	1
936	как на	2	1
937	во всяком	2	1
938	все что	2	1
939	такой же	1	1
940	они не	1	1
941	с самим	1	1
