N	2gram	Bakhtin_Fr_8	Narrotol
258	др в	2	1
259	в какой-то	1	1
260	действительности и	2	1
261	в году	3	1
262	и могут	1	1
263	при анализе	1	1
264	он как	1	1
265	больше всего	1	1
266	и верха	1	1
267	и со	1	1
268	всю ночь	1	1
269	пребывания в	1	1
270	меньшей степени	3	1
271	к своему	1	1
272	о любви	1	1
273	к месту	1	1
274	в чем	1	1
275	во всех	8	1
276	там и	1	1
277	по своему	8	1
278	в столь	1	1
279	и главное	1	1
280	одним словом	1	1
281	оно уже	1	1
282	совсем не	2	1
283	о смерти	1	1
284	с совершенно	1	1
285	в едином	3	1
286	формы выражения	1	1
287	из уст	1	1
288	нельзя было	1	1
289	этом контексте	1	1
290	и наконец	3	1
291	имеется ряд	1	1
292	это вообще	1	1
293	и к	4	1
294	в действительности	2	1
295	это определение	1	1
296	в самом	9	1
297	шире и	1	1
298	и придает	1	1
299	и способность	1	1
300	но по	4	1
301	и чрезвычайно	2	1
302	сливаются в	3	1
303	но на	1	1
304	так сказать	5	1
305	на его	6	1
306	по-видимому не	1	1
307	это явление	1	1
308	связей между	1	1
309	первые три	2	1
310	высказываний в	1	1
311	новое и	3	1
312	свое время	1	1
313	свою силу	1	1
314	какой бы	1	1
315	этого жанра	1	1
316	что ни	1	1
317	весьма существенную	1	1
318	встречаются в	1	1
319	не бывает	1	1
320	таким образом	17	1
321	здесь мы	3	1
322	связей в	2	1
323	в совершенно	4	1
324	в другом	3	1
325	мы уже	10	1
326	с другими	1	1
327	и иных	1	1
328	этом смысле	1	1
329	с начала	3	1
330	должен был	1	1
331	словами он	1	1
332	в них	11	1
333	мира где	1	1
334	и определяет	1	1
335	в слове	2	1
336	понят и	1	1
337	он и	2	1
338	мы видели	5	1
339	мы не	2	1
340	в развитии	2	1
341	мировой истории	3	1
342	в один	1	1
343	и тогда	1	1
344	одного и	1	1
345	хвалы или	1	1
346	в котором	2	1
347	в их	3	1
348	к одному	1	1
349	место в	1	1
350	на свою	1	1
351	в которых	2	1
352	мысли и	1	1
353	мы касаемся	1	1
354	последовательности в	2	1
355	слова в	1	1
356	образом и	3	1
357	но он	3	1
358	но во	1	1
359	разные формы	1	1
360	мира на	1	1
361	и более	4	1
362	их в	4	1
363	не могли	2	1
364	том же	1	1
365	времени а	1	1
366	и то	2	1
367	литературу в	1	1
368	и какая	1	1
369	между людьми	2	1
370	до известной	1	1
371	самую сущность	1	1
372	отметить что	2	1
373	но еще	1	1
374	она могла	1	1
375	дело не	2	1
376	дело в	2	1
377	и сама	1	1
378	в процессе	5	1
379	его позиция	1	1
380	в разрезе	1	1
381	все без	1	1
382	преимущественно в	1	1
383	к концу	2	1
384	ее событий	1	1
385	лишь в	1	1
386	и является	1	1
387	потому что	6	1
388	со сменой	1	1
389	свидетельствуют о	1	1
390	в книге	1	1
391	свет и	1	1
392	не по	1	1
393	было не	1	1
394	из существенных	1	1
395	в области	5	1
396	в неразрывное	1	1
397	дистанции между	1	1
398	с другом	1	1
399	а как	1	1
400	настоящего времени	3	1
401	и оно	1	1
402	представляется нам	1	1
403	очень часто	1	1
404	начиная с	2	1
405	ни был	1	1
406	не могут	1	1
407	мы узнаем	1	1
408	т.п то	1	1
409	же самое	1	1
410	для такого	1	1
411	что оно	1	1
412	но одновременно	1	1
413	как для	1	1
414	они и	1	1
415	вещами и	3	1
416	события так	2	1
417	что все	4	1
418	в виду	1	1
419	и сами	1	1
420	напротив они	1	1
421	и от	1	1
422	только то	1	1
423	происходят в	1	1
424	личный опыт	1	1
425	и совершенно	2	1
426	и сам	2	1
427	не ограничивается	1	1
428	здесь как	2	1
429	живет в	1	1
430	что никогда	1	1
431	начала и	4	1
432	к его	3	1
433	когда в	2	1
434	еще одного	2	1
435	тот же	1	1
436	является в	1	1
437	строго говоря	1	1
438	на них	3	1
439	если бы	2	1
440	и вообще	1	1
441	к языку	4	1
442	с ним	2	1
443	это существенно	1	1
444	на власть	1	1
445	существенно связаны	1	1
446	и здесь	3	1
447	в самой	1	1
448	ряда он	1	1
449	на что	1	1
450	в вопросах	1	1
451	там же	1	1
452	даль и	1	1
453	и во	2	1
454	подлежит сомнению	3	1
455	и речевой	1	1
456	и всю	1	1
457	грань между	2	1
458	в монастыре	1	1
459	этот момент	2	1
460	на одном	2	1
461	что и	3	1
462	существенную роль	3	1
463	это лишь	1	1
464	какой-то мере	1	1
465	слов и	3	1
466	у всех	2	1
467	которой в	1	1
468	подробностями и	1	1
469	того что	1	1
470	в современной	1	1
471	оно и	1	1
472	явления как	1	1
473	как целого	1	1
474	и сознанием	1	1
475	хотя оно	1	1
476	до нас	1	1
477	большие и	1	1
478	иной степени	1	1
479	т.д в	1	1
480	или же	1	1
481	мира как	1	1
482	на мир	2	1
483	со всеми	1	1
484	до наших	1	1
485	мира который	1	1
486	этой системе	1	1
487	античности и	1	1
488	с нею	1	1
489	для второго	1	1
490	поскольку мы	1	1
491	и у	1	1
492	эпизода мы	1	1
493	в начале	1	1
494	с отцом	1	1
495	это требует	1	1
496	его и	1	1
497	характерно что	2	1
498	ни с	5	1
499	в новом	1	1
500	никто не	1	1
501	вовсе не	6	1
502	существует до	1	1
503	мы можем	1	1
504	из нее	2	1
505	и оценки	1	1
506	протяжении всего	1	1
507	другого в	1	1
508	до сих	8	1
509	как у	1	1
510	связаны с	6	1
511	говорить и	1	1
512	здесь в	3	1
513	и прежде	1	1
514	действующих лиц	2	1
515	какая бы	1	1
516	в исконном	1	1
517	действующими лицами	1	1
518	а на	2	1
519	это мир	2	1
520	более того	3	1
521	однако и	1	1
522	не подлежит	3	1
523	они лишь	1	1
524	оценки и	1	1
525	характерно для	1	1
526	в речи	2	1
527	связь с	3	1
528	нет ничего	1	1
529	о себе	2	1
530	исторического характера	1	1
531	и будущего	1	1
532	границы между	6	1
533	некоторые из	1	1
534	если оно	1	1
535	однако эти	2	1
536	это за	1	1
537	в тех	1	1
538	и там	1	1
539	там они	1	1
540	быть только	1	1
541	друг с	1	1
542	неразрывное единство	1	1
543	дело здесь	1	1
544	низа и	3	1
545	с этой	2	1
546	еще раз	1	1
547	быть и	1	1
548	благодаря этому	2	1
549	сих пор	8	1
550	не будем	1	1
551	культуры с	1	1
552	с иными	1	1
553	и конца	1	1
554	имел место	1	1
555	всего в	1	1
556	под названием	1	1
557	и ценностями	3	1
558	известной степени	1	1
559	которых он	2	1
560	смысл для	1	1
561	позиции в	1	1
562	и брани	4	1
563	о котором	1	1
564	ни одного	2	1
565	для нас	1	1
566	от него	1	1
567	и существенно	1	1
568	почву для	1	1
569	между вещами	5	1
570	нераздельное единство	2	1
571	но это	2	1
572	есть уже	1	1
573	обстоит дело	1	1
574	мы переходим	1	1
575	в системе	1	1
576	который имел	1	1
577	на фоне	1	1
578	здесь только	1	1
579	может и	1	1
580	не знает	1	1
581	не быть	1	1
582	и при	2	1
583	такой эпизод	1	1
584	речи и	3	1
585	места ни	1	1
586	культуры в	2	1
587	в свое	1	1
588	если же	1	1
589	где он	1	1
590	времени жизни	1	1
591	это было	1	1
592	по поводу	1	1
593	в античности	1	1
594	и эта	2	1
