N	2gram	Bakhtin_Fr_4	Problema
495	но мы	2	1
496	к одному	1	1
497	все его	1	1
498	частью даже	1	1
499	там же	3	1
500	все в	2	1
501	которой мы	1	1
502	этих слов	1	1
503	бы и	1	1
504	исторического развития	1	1
505	в ту	2	1
506	в свете	1	1
507	все время	3	1
508	и она	1	1
509	находим и	1	1
510	в литературе	4	1
511	дело с	1	1
512	действительности тем	1	1
513	от них	1	1
514	со всеми	1	1
515	значит то	1	1
516	же он	1	1
517	где они	2	1
518	для всех	1	1
519	и они	3	1
520	и других	3	1
521	у того	1	1
522	по всему	2	1
523	к своим	1	1
524	был бы	1	1
525	в одном	1	1
526	оно так	1	1
527	буквально так	1	1
528	как его	1	1
529	у него	5	1
530	отметить что	3	1
531	дальше в	1	1
532	смысла и	1	1
533	но за	1	1
534	для того	3	1
535	момент в	1	1
536	понимая под	1	1
537	связан с	4	1
538	что на	1	1
539	не хочет	1	1
540	эта является	1	1
541	собой разумеется	1	1
542	значений и	1	1
543	один смысл	1	1
544	мы еще	1	1
545	в живом	1	1
546	конечно нет	1	1
547	них и	1	1
548	нужно сказать	2	1
549	и стал	1	1
550	а наоборот	1	1
551	в лувре	1	1
552	не исключает	1	1
553	до конца	5	1
554	не на	2	1
555	с которым	1	1
556	было сказано	1	1
557	и образами	1	1
558	их как	2	1
559	там где	3	1
560	подчеркнуть и	1	1
561	или какие-нибудь	1	1
562	уже давно	2	1
563	на смерть	1	1
564	которое в	1	1
565	некоторые из	3	1
566	без всякой	1	1
567	же она	1	1
568	содержащий в	1	1
569	в изображении	1	1
570	одной стороны	2	1
571	с некоторыми	1	1
572	смысле этого	1	1
573	есть на	1	1
574	типа как	1	1
575	в терминах	1	1
576	в первой	1	1
577	есть тот	1	1
578	в уже	1	1
579	мы коснулись	1	1
580	всерьез и	1	1
581	для тех	1	1
582	еще раз	2	1
583	благодаря этому	1	1
584	только для	4	1
585	остается в	1	1
586	близкий к	1	1
587	в более	1	1
588	этот образ	4	1
589	одного и	1	1
590	о котором	1	1
591	это как	1	1
592	в отдельных	1	1
593	но эти	2	1
594	оно сразу	1	1
595	не должен	1	1
596	таких например	1	1
597	у которого	1	1
598	его уже	1	1
599	стороны в	2	1
600	от всего	1	1
601	и земли	2	1
602	реализме и	1	1
603	узком смысле	2	1
604	здесь даже	1	1
605	новую жизнь	1	1
606	речь но	1	1
607	я эту	1	1
608	равно как	1	1
609	их с	2	1
610	одновременно и	3	1
611	но вовсе	1	1
612	были и	3	1
613	самое что	1	1
614	вполне понятно	1	1
615	к этому	2	1
616	они не	2	1
