N	2gram	Bakhtin_Fr_3	Formalny
255	знаем что	1	2
256	в основном	4	2
257	внешнего и	1	2
258	но эта	1	2
259	друг другу	1	2
260	что этот	1	2
261	даже в	4	2
262	сам он	1	2
263	и очень	2	2
264	в отношении	1	2
265	как о	2	2
266	дело не	3	2
267	правда в	1	2
268	дело в	2	2
269	одна из	3	2
270	и притом	1	2
271	весь этот	3	2
272	как следует	1	2
273	только не	1	2
274	на тему	2	2
275	отличается от	1	2
276	и это	2	2
277	здесь не	3	2
278	так в	4	2
279	вошел в	1	2
280	поэтому в	2	2
281	для этого	3	2
282	ничего не	1	2
283	на все	1	2
284	притом в	1	2
285	последнем счете	1	2
286	ее и	1	2
287	и во	4	2
288	в языке	2	2
289	что и	3	2
290	и только	1	2
291	от этих	1	2
292	нем и	1	2
293	говорит в	1	2
294	в формах	1	2
295	но так	1	2
296	правом можно	1	2
297	мы увидим	2	2
298	поэтому и	3	2
299	и внутреннего	1	2
300	из них	4	2
301	превращаются в	1	2
302	характерно что	1	2
303	к более	1	2
304	она организует	1	2
305	без всякой	1	2
306	и даже	4	2
307	или иной	2	2
308	в области	4	2
309	и из	1	2
310	связаны с	5	2
311	мы еще	6	2
312	и др	7	2
313	связано с	1	2
314	превращается в	1	2
315	и самый	1	2
316	но оно	1	2
317	материал и	2	2
318	с такой	1	2
319	смысле этого	1	2
320	быть только	1	2
321	со всею	3	2
322	этого слова	2	2
323	но это	3	2
324	ни для	4	2
325	но для	1	2
326	в следующей	1	2
327	чтобы создать	1	2
328	в точном	1	2
329	все стороны	1	2
330	именно для	1	2
331	в русскую	1	2
332	в целях	1	2
333	к самому	1	2
334	одной из	2	2
335	слово в	3	2
336	в последнем	2	2
337	эти элементы	2	2
338	к этому	6	2
339	в таком	1	2
340	полнотой и	1	1
341	именно эта	1	1
342	его здесь	1	1
343	от стиля	1	1
344	переход от	2	1
345	от своей	1	1
346	в первом	1	1
347	жеста и	1	1
348	и иронии	1	1
349	и до	8	1
350	уже указывали	1	1
351	ведь и	1	1
352	оно было	1	1
353	все те	1	1
354	собственном смысле	1	1
355	объясняется и	1	1
356	со своей	1	1
357	и этот	2	1
358	с в	2	1
359	есть не	1	1
360	мы имеем	1	1
361	или наоборот	1	1
362	с более	1	1
363	совершенно справедливо	1	1
364	организующим началом	1	1
365	не была	1	1
366	ни единого	1	1
367	элементы лишь	1	1
368	роман как	1	1
369	а для	1	1
370	и понимать	1	1
371	смены форм	1	1
372	оно может	1	1
373	ведь то	1	1
374	бы еще	1	1
375	его функций	1	1
376	не найдем	1	1
377	это действительно	1	1
378	и изображение	1	1
379	тем как	1	1
380	а следовательно	1	1
381	находит в	1	1
382	теперь что	1	1
383	не входит	1	1
384	к слову	1	1
385	себе и	1	1
386	оно является	1	1
387	значение имеет	1	1
388	его на	1	1
389	с этим	2	1
390	поэтому ему	1	1
391	значение его	1	1
392	далее мы	1	1
393	к новому	2	1
394	кроме того	3	1
395	сознания в	1	1
396	характер носит	1	1
397	глава вторая	1	1
398	всею своею	1	1
399	условиях его	1	1
400	в нашем	4	1
401	кончается одно	1	1
402	данном контексте	1	1
403	им в	1	1
404	этот ряд	2	1
405	жестов и	1	1
406	и тот	1	1
407	эпохи и	2	1
408	самым существенным	1	1
409	имеем в	1	1
410	где кончается	1	1
411	не могла	1	1
412	в концепции	1	1
413	с новым	1	1
414	и если	2	1
415	обнаруживает в	1	1
416	он не	9	1
417	из нашего	1	1
418	соединены в	1	1
419	моменты которые	1	1
420	к одному	1	1
421	не к	2	1
422	понимания и	1	1
423	душу и	1	1
424	самый образ	1	1
425	этим еще	1	1
426	и по	1	1
427	только некоторые	1	1
428	так например	1	1
429	или иных	1	1
430	а ведь	1	1
431	одно и	1	1
432	но все	3	1
433	значительной степени	2	1
434	его произведения	2	1
435	распространяется на	1	1
436	он знал	1	1
437	указывали на	1	1
438	в мире	4	1
439	и сделал	2	1
440	и обратно	1	1
441	с другими	1	1
442	понять его	1	1
443	еще вернемся	4	1
444	поэтому они	1	1
445	форму и	2	1
446	с начала	4	1
447	это целое	1	1
448	этой работы	1	1
449	это слияние	1	1
450	нечто общее	1	1
451	исторический момент	1	1
452	переходим к	1	1
453	он чувствует	1	1
454	значит не	1	1
455	чем в	1	1
456	только во	2	1
457	в развитии	1	1
458	должно быть	1	1
459	выражение в	2	1
460	но почему	1	1
461	восприятия и	1	1
462	этот материал	1	1
463	на первый	1	1
464	что между	1	1
465	вообще очень	3	1
466	и при	1	1
467	гротескный характер	1	1
468	именно и	1	1
469	основе всех	1	1
470	в их	4	1
471	она в	1	1
472	мы говорили	1	1
473	направлен на	1	1
474	о языке	1	1
475	были уже	1	1
476	деле нет	1	1
477	и той	2	1
478	остается вне	1	1
479	его целом	1	1
480	но он	2	1
481	и эти	1	1
482	том же	2	1
483	важно лишь	1	1
484	огромное место	1	1
485	жизни эпохи	3	1
486	имели в	1	1
487	с ним	1	1
488	тем самым	1	1
489	что эта	1	1
490	самого начала	1	1
491	должны служить	1	1
492	на себе	1	1
493	свою роль	1	1
494	но только	1	1
495	слово и	1	1
496	элемент в	1	1
497	в разных	2	1
498	больше чем	2	1
499	виду прежде	1	1
500	органически связаны	1	1
501	совершенно неправильно	1	1
502	как она	1	1
503	связь и	2	1
504	не ставит	1	1
505	входят в	1	1
506	этот образ	7	1
507	ему не	2	1
508	если он	1	1
509	наконец в	1	1
510	во все	3	1
511	конца в	1	1
512	числе и	2	1
513	с полной	1	1
514	той или	2	1
515	среды в	1	1
516	серьезности и	2	1
517	эпохи как	1	1
518	как известно	2	1
519	и был	2	1
520	глубокие и	1	1
521	правда не	3	1
522	он ищет	1	1
523	и самое	3	1
524	эпохи не	1	1
525	этого целого	1	1
526	людей в	1	1
527	всего этого	1	1
528	на основе	2	1
529	в в	1	1
530	его создания	1	1
531	языка и	1	1
532	в собственном	1	1
533	как по	1	1
534	в себя	1	1
535	с самого	1	1
536	с первым	1	1
537	можно было	3	1
538	не с	1	1
539	его совершенно	1	1
540	начала и	5	1
541	отсюда и	1	1
542	произведения эти	1	1
543	именно этот	1	1
544	для него	5	1
545	даны в	2	1
546	и вообще	1	1
547	и существенно	1	1
548	громадное значение	1	1
549	первый план	1	1
550	об этом	3	1
551	раскрывает новую	1	1
552	связи со	1	1
553	лишь то	1	1
554	все дело	1	1
555	является по	1	1
556	и здесь	4	1
557	не был	2	1
558	этих условиях	1	1
559	язык и	2	1
560	настоящее время	1	1
561	говорит об	2	1
562	и внутреннее	1	1
563	за пределами	1	1
564	одного из	2	1
565	там же	1	1
566	в значительной	3	1
567	развертывается в	1	1
568	не выходит	1	1
569	нас в	2	1
570	положения и	1	1
571	может он	1	1
572	места и	1	1
573	с читателями	1	1
574	путь к	1	1
575	ему же	1	1
576	от них	1	1
577	материал не	1	1
578	существенную роль	1	1
579	в форме	2	1
580	но конечно	2	1
581	что бы	1	1
582	в ту	7	1
583	сложное и	1	1
584	отсюда их	1	1
585	не так	3	1
586	тело и	1	1
587	существенно и	1	1
588	в современной	1	1
589	быть и	1	1
590	моменты в	1	1
591	здесь вовсе	1	1
592	было это	1	1
593	что только	1	1
594	мы видим	5	1
595	осознании и	1	1
596	от современной	1	1
597	которое мы	1	1
598	и так	2	1
599	это очень	1	1
600	который в	2	1
601	в хорошем	1	1
602	и неподвижны	1	1
603	с одной	1	1
604	эпизодов романа	1	1
605	в эти	2	1
606	в качестве	1	1
607	так что	1	1
608	для всех	1	1
609	вот что	1	1
610	литературы в	1	1
611	и у	2	1
612	в нашей	2	1
613	же в	1	1
614	в начале	3	1
615	уже для	1	1
616	и других	6	1
617	одно из	3	1
618	говорит о	1	1
619	со слушателями	1	1
620	ведь это	1	1
621	слова в	2	1
622	понято и	1	1
623	в одном	7	1
624	сама литература	1	1
625	единым словом	1	1
626	и вместе	1	1
627	и друзей	1	1
628	была только	1	1
629	в других	3	1
630	даже и	2	1
631	это положение	1	1
632	в границах	1	1
633	очень важной	1	1
634	момент в	2	1
635	дают в	1	1
636	с другим	1	1
637	до сих	4	1
638	не дали	2	1
639	именно в	2	1
640	здесь в	4	1
641	с той	1	1
642	еще и	2	1
643	ее целом	1	1
644	теоретическое выражение	1	1
645	необходимо понять	1	1
646	только к	1	1
647	что для	2	1
648	был именно	1	1
649	не было	5	1
650	и интонации	1	1
651	не делает	1	1
652	ничем не	1	1
653	эпохи литературных	1	1
654	жизнь в	3	1
655	рядом других	1	1
656	мы все	1	1
657	о чем	2	1
658	его именно	1	1
659	время оно	1	1
660	мира в	1	1
661	представляется нам	2	1
662	для этой	3	1
663	в творчестве	1	1
664	в частности	3	1
665	образ этот	1	1
666	границы между	1	1
667	этим образом	1	1
668	только его	1	1
669	требует от	1	1
670	характера и	1	1
671	интересен и	1	1
672	но никак	1	1
673	к своему	1	1
674	и глубоко	1	1
675	строгом смысле	1	1
676	он говорит	6	1
677	не дают	1	1
678	в течение	2	1
679	перехода от	2	1
680	мы остановимся	2	1
681	образ и	2	1
682	даже те	1	1
683	для понимания	3	1
684	с рядом	1	1
685	из отдельных	1	1
686	дело здесь	1	1
687	смысл в	2	1
688	в это	1	1
689	в художественную	1	1
690	в контексте	1	1
691	было ни	3	1
692	язык в	1	1
693	этом случае	1	1
694	но даже	1	1
695	и о	4	1
696	сих пор	4	1
697	только для	3	1
698	пришлось бы	1	1
699	один из	4	1
700	под влиянием	1	1
701	тех или	1	1
702	становится понятным	1	1
703	и часто	1	1
704	произведениям и	1	1
705	из словаря	1	1
706	мира и	1	1
707	о котором	1	1
708	в настоящее	1	1
709	у некоторых	1	1
710	еще более	4	1
711	вообще в	1	1
712	поэтому все	1	1
713	ни к	1	1
714	же к	2	1
715	все они	1	1
716	вернемся в	2	1
717	на такой	2	1
718	места которые	1	1
719	все то	2	1
720	а в	3	1
721	чисто отрицательные	1	1
722	всех тех	1	1
723	поскольку это	1	1
724	как ряд	1	1
725	не знает	1	1
726	развиваются в	1	1
727	в живописи	1	1
728	но этот	1	1
729	потому в	1	1
730	время не	1	1
731	особый тип	1	1
732	вполне понятно	1	1
733	это в	2	1
734	том числе	3	1
