N	2gram	Losev_Prob_4	Psycholo
176	учения о	2	3
177	котором мы	1	3
178	т п	1	3
179	но только	2	3
180	вовсе не	21	3
181	из двух	1	3
182	хотя бы	7	3
183	и другие	1	3
184	так что	6	3
185	в этих	5	3
186	об этом	6	3
187	в их	1	3
188	смысл этого	1	3
189	так и	10	3
190	остановимся на	2	3
191	и только	4	3
192	для него	3	3
193	иметь в	1	3
194	мы не	7	3
195	в таком	6	3
196	с теми	1	3
197	это только	1	3
198	это не	7	3
199	времени и	4	3
200	из этих	1	3
201	в той	8	3
202	что при	1	3
203	идет речь	2	3
204	тот же	2	3
205	мы должны	3	3
206	находятся в	2	3
207	в силу	1	3
208	и о	5	3
209	и поэтому	1	3
210	ни в	17	3
211	мы сейчас	3	3
212	под влиянием	1	3
213	в ее	5	3
214	это в	1	3
215	сам по	6	3
216	у него	1	3
217	не существует	5	3
218	что и	3	3
219	в которой	2	3
220	художественного произведения	1	3
221	не могут	1	3
222	и на	3	3
223	человека в	3	3
224	он не	2	3
225	не как	1	3
226	бы мы	1	3
227	в каждой	3	3
228	меньше всего	3	3
229	с самого	1	3
230	чем больше	1	3
231	есть нечто	9	3
232	и вся	1	3
233	в каком	6	3
234	была бы	2	3
235	смотреть на	2	3
236	тем же	1	3
237	и говорит	2	3
238	самого начала	1	3
239	и уже	1	3
240	именно потому	1	3
241	что здесь	6	3
242	как в	5	3
243	по поводу	1	3
244	можно было	4	3
245	и между	1	3
246	в данном	6	3
247	два элемента	1	3
248	в свою	1	3
249	все эти	16	2
250	что между	1	2
251	если я	1	2
252	просто и	1	2
253	о которых	2	2
254	ни одного	1	2
255	не знает	1	2
256	но она	3	2
257	в басне	1	2
258	входят в	1	2
259	и с	7	2
260	исходя из	1	2
261	и вот	1	2
262	его на	1	2
263	другому и	1	2
264	конце концов	1	2
265	можно сказать	5	2
266	в противоположность	1	2
267	бы на	1	2
268	и ни	5	2
269	того же	2	2
270	на том	1	2
271	отличается от	4	2
272	нет в	2	2
273	нас не	1	2
274	к этим	1	2
275	время как	2	2
276	связи с	3	2
277	все равно	3	2
278	гораздо более	1	2
279	к которым	1	2
280	все это	9	2
281	только о	1	2
282	и так	1	2
283	иное как	2	2
284	в рассказе	1	2
285	к другому	1	2
286	это будет	2	2
287	бы если	1	2
288	во всех	4	2
289	бы сказать	1	2
290	не дает	1	2
291	это значит	10	2
292	между ними	1	2
293	в одном	4	2
294	в нашем	12	2
295	к самому	1	2
296	и другое	3	2
297	совсем не	1	2
298	бы для	2	2
299	мы находим	2	2
300	но все	3	2
301	места и	1	2
302	с той	1	2
303	между собой	2	2
304	этом смысле	3	2
305	с этой	1	2
306	нам кажется	2	2
307	сами по	2	2
308	что даже	1	2
309	в нашей	1	2
310	на самом	5	2
311	своими собственными	1	2
312	и даже	9	2
313	и можно	5	2
314	что иное	2	2
315	этого необходимо	1	2
316	она еще	1	2
317	как они	2	2
318	с точки	11	2
319	что есть	1	2
320	или вернее	2	2
321	мог бы	1	2
322	и при	1	2
323	как все	1	2
324	вносит в	1	2
325	из этого	3	2
326	в качестве	10	2
327	является то	1	2
328	будто на	1	2
329	есть то	1	2
330	нас и	1	2
331	говорили выше	1	2
332	он является	1	2
333	в то	4	2
334	как он	1	2
335	в отношении	4	2
336	и самый	1	2
337	что весь	1	2
338	дело в	2	2
339	с этим	4	2
340	во всем	2	2
341	не является	10	2
342	находится в	1	2
343	в романе	1	2
344	это и	4	2
345	принять во	1	2
346	должно быть	1	2
347	мы называем	1	2
348	ничего не	1	2
349	он был	3	2
350	даже и	13	2
351	говорится о	1	2
352	едва ли	10	2
353	представить себе	2	2
354	себе и	3	2
355	в каждом	1	2
356	ни один	1	2
357	что эти	1	2
358	от нас	2	2
359	на первый	1	2
360	в котором	2	2
361	нет ни	4	2
362	обратить внимание	1	2
363	по преимуществу	2	2
364	он в	1	2
365	же как	1	2
366	само по	1	2
367	не имеем	1	2
368	не что	2	2
369	и он	2	2
370	до конца	1	2
371	обе эти	1	2
372	собственными глазами	1	2
373	бы его	1	2
374	быть и	1	2
375	с его	2	2
376	и хотя	1	2
377	что тот	1	2
378	когда в	1	2
379	произведения искусства	2	2
380	переживания в	1	2
381	на сцене	1	2
382	если же	1	2
383	же в	4	2
384	что дело	1	2
385	чем в	1	2
386	и до	1	2
387	чем не	1	2
388	мы только	2	2
389	понять как	2	2
390	том чтобы	2	2
391	есть только	2	2
392	что ему	1	2
393	или иной	13	2
394	перед нами	13	2
395	из них	3	2
396	он как	3	2
397	искусства в	1	2
398	той или	14	2
399	только обратить	1	1
400	если и	3	1
401	его от	1	1
402	то мы	2	1
403	что вся	1	1
404	одним из	1	1
405	произведения не	1	1
406	бы нам	1	1
407	в стихотворении	2	1
408	работу и	1	1
409	представления являются	1	1
410	оказывается не	1	1
411	и всякого	2	1
412	самое мы	1	1
413	здесь совершенно	1	1
414	и борьбы	1	1
415	это произведение	3	1
416	нуждается в	1	1
417	в отдельности	1	1
418	только при	6	1
419	как при	1	1
420	что чем	2	1
421	бы быть	2	1
422	указав на	1	1
423	случае это	1	1
424	остаться только	1	1
425	во всяком	8	1
426	если они	1	1
427	движения к	1	1
428	к указанию	1	1
429	имеет тенденцию	1	1
430	из чего	1	1
431	есть тоже	2	1
432	это мы	1	1
433	что тут	1	1
434	в одно	6	1
435	которые мы	1	1
436	мы и	1	1
437	мы совершенно	2	1
438	надежд и	1	1
439	другими словами	3	1
440	собою и	1	1
441	но что	1	1
442	от нее	1	1
443	ни одна	2	1
444	что то	1	1
445	по одному	2	1
446	привело бы	1	1
447	одной из	4	1
448	как таковой	1	1
449	мы начинаем	1	1
450	многочисленных и	1	1
451	сам он	1	1
452	понятие о	2	1
453	жизни с	1	1
454	силы что	1	1
455	ко всему	1	1
456	как именно	2	1
457	никто не	2	1
458	человеком и	1	1
459	мы замечаем	1	1
460	кто не	1	1
461	и меньше	1	1
462	в эти	1	1
463	не к	2	1
464	и является	3	1
465	за этим	1	1
466	и ее	4	1
467	крайней мере	6	1
468	учение о	3	1
469	другой и	2	1
470	жизни а	1	1
471	в каких	1	1
472	существует и	1	1
473	силы и	1	1
474	не было	3	1
475	не менее	10	1
476	речь о	2	1
477	всяком художественном	1	1
478	отличать от	1	1
479	на рынок	1	1
480	выступают в	2	1
481	мы сказали	1	1
482	другом виде	1	1
483	в виде	22	1
484	или событие	1	1
485	дело со	1	1
486	который бы	1	1
487	вторая часть	1	1
488	в жизни	3	1
489	к нему	3	1
490	и три	1	1
491	как эта	1	1
492	в сознании	3	1
493	и гете	1	1
494	трудно отделить	1	1
495	от одной	1	1
496	те или	5	1
497	в какой	4	1
498	это ощущение	1	1
499	и во	4	1
500	и вообще	6	1
501	у пушкина	3	1
502	даже в	1	1
503	эти последние	1	1
504	поставить вопрос	1	1
505	не так	3	1
506	для развертывания	1	1
507	этой точки	1	1
508	следовательно не	1	1
509	реальной жизни	1	1
510	в значительной	2	1
511	так называемые	1	1
512	будто бы	2	1
513	но никак	2	1
514	в смысле	5	1
515	имеет ли	1	1
516	если в	1	1
517	любовь и	1	1
518	если принять	1	1
519	а только	6	1
520	только то	1	1
521	в художественном	4	1
522	до последней	1	1
523	с трудом	1	1
524	ничего общего	5	1
525	тенденцию к	1	1
526	и часто	1	1
527	этих образов	2	1
528	здесь с	1	1
529	того или	3	1
530	тем как	1	1
531	то в	2	1
532	только тем	1	1
533	которого он	1	1
534	если не	3	1
535	нет никакого	3	1
536	предмета и	1	1
537	ней и	1	1
538	равно не	1	1
539	тут же	3	1
540	или даже	4	1
541	были бы	3	1
542	даже трудно	1	1
543	и всех	2	1
544	связаны с	1	1
545	представлений и	1	1
546	его как	1	1
547	что же	1	1
548	необходимо чтобы	1	1
549	на чем	1	1
550	то этот	1	1
551	шекспира и	1	1
552	виде как	3	1
553	ясности и	1	1
554	однако исследование	1	1
555	превращается в	1	1
556	к действительности	1	1
557	почти никогда	1	1
558	его жизнь	1	1
559	вплоть до	3	1
560	здесь в	5	1
561	представлена в	1	1
562	на этой	2	1
563	мы еще	1	1
564	в начале	3	1
565	в корне	2	1
566	события или	1	1
567	себе как	1	1
568	кажется что	2	1
569	наконец в-третьих	1	1
570	то как	1	1
571	уже с	1	1
572	будет в	1	1
573	здесь нет	3	1
574	которые как	3	1
575	можно назвать	2	1
576	сущности которые	1	1
577	и времени	1	1
578	есть основное	1	1
579	том виде	2	1
580	нет и	2	1
581	но как	3	1
582	что под	1	1
583	элемент в	1	1
584	но они	2	1
585	к ней	2	1
586	самых общих	1	1
587	перед ним	1	1
588	могут сливаться	1	1
589	еще более	2	1
590	которые на	1	1
591	действий и	1	1
592	искусства может	1	1
593	хотя и	5	1
594	что для	1	1
595	редких случаях	2	1
596	есть просто	1	1
597	это ясно	2	1
598	и очень	5	1
599	тем оно	2	1
600	в россии	1	1
601	имеет в	1	1
602	вот что	1	1
603	в моем	1	1
604	не имеет	4	1
605	если иметь	1	1
606	а дело	1	1
607	при первом	1	1
608	как основного	1	1
609	которая является	4	1
610	равно как	1	1
611	нам уже	1	1
612	и каждый	2	1
613	в других	2	1
614	их взаимное	1	1
615	на которой	1	1
616	героев но	1	1
617	на челе	1	1
618	как единство	1	1
619	с ее	2	1
620	больше всего	1	1
621	связываются с	1	1
622	сейчас мы	1	1
623	в наших	1	1
624	и содержания	1	1
625	имеем дело	3	1
626	поэтому не	2	1
627	и бессознательной	1	1
628	сознания однако	1	1
629	лиц и	1	1
630	с самой	1	1
631	кончаются почти	1	1
632	требует от	1	1
633	и говорить	1	1
634	что не	4	1
635	стороны это	1	1
636	общего с	2	1
637	за собой	2	1
638	можно воспользоваться	1	1
639	что перед	2	1
640	связана с	1	1
641	являются не	1	1
642	и отдельных	1	1
643	но под	1	1
644	в самых	3	1
645	каждый раз	5	1
646	тут и	4	1
647	свое начало	1	1
648	смысле слова	15	1
649	пока еще	1	1
650	или по	2	1
651	в романах	2	1
652	в чем	2	1
653	поэтому и	1	1
654	не то	2	1
655	но уже	1	1
656	свою очередь	1	1
657	и от	6	1
658	не все	1	1
659	для объяснения	1	1
660	или иные	4	1
661	остановиться на	1	1
662	с с	1	1
663	ни о	4	1
664	но к	1	1
665	человека из	1	1
666	понимать под	1	1
667	в которое	1	1
668	оказывается что	1	1
669	них как	1	1
670	в картине	1	1
671	во все	2	1
672	относится к	2	1
673	романах достоевского	1	1
674	тотчас же	2	1
675	тому же	2	1
676	там же	2	1
677	но где	1	1
678	стремление к	1	1
679	в научном	1	1
680	при анализе	1	1
681	в контексте	1	1
682	изображение этого	1	1
683	чтобы вместо	1	1
684	искусства но	1	1
685	том смысле	2	1
686	с чем	1	1
687	вообще и	1	1
688	нас с	1	1
689	с не	1	1
690	часто и	1	1
691	на них	1	1
692	из которой	1	1
693	уже не	5	1
694	заметить что	1	1
695	черты совершенно	1	1
696	или менее	2	1
697	ее с	1	1
698	в известном	2	1
699	не о	1	1
700	здесь именно	1	1
701	без всякого	4	1
702	еще далеко	1	1
703	во время	1	1
704	страха и	1	1
705	мы в	1	1
706	по своему	6	1
707	более или	2	1
708	с ними	2	1
709	чтобы понять	1	1
710	противоположные и	1	1
711	указанию на	1	1
712	здесь уже	2	1
713	между собою	2	1
714	но так	2	1
715	и кажется	1	1
716	далеко не	2	1
717	и др	1	1
718	при внимательном	1	1
719	только потому	1	1
720	то оно	1	1
721	может в	1	1
722	образом свое	1	1
723	по крайней	6	1
724	иной раз	1	1
725	все происходящие	1	1
726	сознательно и	1	1
727	к содержанию	1	1
728	сейчас в	1	1
729	таком понимании	1	1
730	к его	3	1
731	нас выше	3	1
732	ее на	1	1
733	трактуется как	3	1
734	однако с	1	1
735	с кем-нибудь	1	1
736	ему что	1	1
737	не сам	2	1
738	эти и	2	1
739	только он	1	1
740	то для	3	1
741	в разных	4	1
742	значение имеет	1	1
743	последнее время	1	1
744	можно даже	2	1
745	они находятся	1	1
746	для его	2	1
747	потому как	1	1
748	поскольку она	1	1
749	мнению автора	1	1
750	вот с	1	1
751	с собой	3	1
752	не являются	2	1
753	легко может	1	1
754	как к	1	1
755	мы будем	1	1
756	исключительно в	1	1
757	или во	1	1
758	в действительности	1	1
759	представляется в	1	1
760	не просто	16	1
761	виде и	2	1
762	души с	1	1
763	на земле	2	1
764	что всякий	3	1
765	и событий	1	1
766	не раз	2	1
767	нет ничего	3	1
768	простого и	1	1
769	значит быть	1	1
770	при помощи	10	1
771	тем более	4	1
772	имеют то	1	1
773	действительность и	1	1
774	нас в	1	1
775	только с	1	1
776	на каком-нибудь	1	1
777	того и	1	1
778	разобраться в	2	1
779	однако мы	2	1
780	ее развития	1	1
781	еще и	3	1
782	однако в	2	1
783	признать что	1	1
784	мы его	2	1
785	столь же	2	1
786	здесь не	7	1
787	развития этих	1	1
788	все они	3	1
789	и нет	1	1
790	которые в	1	1
791	в такой	1	1
792	за ним	2	1
793	вопрос как	1	1
794	как нам	1	1
795	идея и	3	1
796	отличаются от	1	1
797	в очень	1	1
798	то время	2	1
799	только для	3	1
800	как всякая	1	1
801	себе что	1	1
802	но по	2	1
803	или иного	3	1
804	о самом	1	1
805	всего в	1	1
806	выше в	1	1
807	себя в	2	1
808	и закон	2	1
809	очень редких	1	1
810	в области	3	1
811	который является	2	1
812	и где	2	1
813	уже потому	1	1
814	который в	1	1
815	искусство все	1	1
816	ничто не	1	1
817	в последнее	1	1
818	д мы	1	1
819	она в	2	1
820	хотели бы	2	1
821	но эта	2	1
822	и может	2	1
823	выше мы	1	1
824	и такое	1	1
825	не прямо	3	1
826	под этим	1	1
827	всех прочих	1	1
828	ее понимание	1	1
829	да и	5	1
830	действительности но	1	1
831	всегда есть	4	1
832	мы теперь	1	1
833	конечно не	3	1
834	и отдельные	1	1
835	как же	2	1
836	имеем в	3	1
837	каждой из	2	1
838	отношение к	1	1
839	он есть	1	1
840	но это	6	1
841	если только	1	1
842	но именно	2	1
843	ни на	3	1
844	и потрясающей	1	1
845	совершенно разных	1	1
846	жизни но	1	1
847	том или	3	1
848	именно он	1	1
849	ни к	2	1
850	и смысл	1	1
851	всякое искусство	1	1
852	часто даже	1	1
853	всякого художественного	1	1
854	не ее	1	1
855	значительной мере	2	1
856	человеком но	1	1
857	как говорят	1	1
858	и значит	1	1
859	основе своей	1	1
860	не обязательно	2	1
861	но для	1	1
