N	2gram	Medvedev_V_1	KulturaY
372	увидим ниже	1	1
373	как не	1	1
374	так называемые	1	1
375	что до	1	1
376	же так	1	1
377	таковы например	1	1
378	к общему	1	1
379	характером и	1	1
380	между собой	1	1
381	он сам	2	1
382	определенной цели	1	1
383	непонятными для	1	1
384	как правильно	1	1
385	же на	1	1
386	а только	1	1
387	значение и	1	1
388	искусстве но	1	1
389	нет и	3	1
390	предостерегает от	1	1
391	основные вопросы	1	1
392	его развития	1	1
393	февраля года	1	1
394	после всего	2	1
395	которые не	1	1
396	первая из	1	1
397	процесса его	1	1
398	оказывается не	1	1
399	с этим	3	1
400	может обойтись	1	1
401	в умении	1	1
402	в противном	2	1
403	перед нами	4	1
404	соотношение между	1	1
405	от января	3	1
406	и понимания	1	1
407	говорит что	1	1
408	в каком-то	1	1
409	в противоположность	3	1
410	вот несколько	1	1
411	лет а	1	1
412	о каком-либо	1	1
413	роль играет	1	1
414	или иную	1	1
415	всего лишь	3	1
416	в которой	2	1
417	меньшей мере	1	1
418	под ним	1	1
419	ни один	7	1
420	мы получаем	1	1
421	формы в	1	1
422	чуть ли	2	1
423	сказать не	1	1
424	многообразие и	1	1
425	имеем в	1	1
426	если он	1	1
427	мы наблюдаем	2	1
428	как совершенно	1	1
429	этот процесс	2	1
430	например как	1	1
431	что без	2	1
432	однако при	1	1
433	всех этих	2	1
434	в понимании	1	1
435	из сферы	1	1
436	образом и	1	1
437	сказал что	1	1
438	могут только	1	1
439	которых можно	1	1
440	у пушкина	2	1
441	его от	2	1
442	так например	2	1
443	и наоборот	1	1
444	удивительно что	3	1
445	а вместе	1	1
446	в каждом	2	1
447	вполне возможен	1	1
448	так называемым	1	1
449	в другом	2	1
450	нам остается	2	1
451	входит в	1	1
452	те или	1	1
453	деле в	1	1
454	этом смысле	1	1
455	что один	1	1
456	после этого	2	1
457	рассказывает что	2	1
458	основания для	1	1
459	содержании и	1	1
460	материал этот	1	1
461	показывает что	1	1
462	одному тому	2	1
463	этого не	1	1
464	и следовало	1	1
465	не всегда	1	1
466	не заметить	1	1
467	в плоть	1	1
468	ясно из	1	1
469	обратимся к	1	1
470	в научной	1	1
471	степень его	1	1
472	всего вышесказанного	1	1
473	все должно	1	1
474	во время	3	1
475	рассказа о	1	1
476	и ее	4	1
477	могут не	2	1
478	всяком случае	1	1
479	как увидим	1	1
480	плоть и	1	1
481	в частном	1	1
482	от его	2	1
483	признать что	1	1
484	не удивительно	4	1
485	много и	1	1
486	значение для	1	1
487	фраз и	1	1
488	одном из	3	1
489	не самый	1	1
490	и той	1	1
491	начнем с	2	1
492	творчества и	1	1
493	друг другу	1	1
494	у тургенева	3	1
495	о его	2	1
496	по крайней	2	1
497	связано с	1	1
498	не должна	1	1
499	как видим	8	1
500	поэтому что	1	1
501	зрения и	1	1
502	даже в	5	1
503	собою и	2	1
504	задачи и	1	1
505	все для	1	1
506	а отсюда	1	1
507	дня и	1	1
508	как можно	1	1
509	например не	2	1
510	уже из	1	1
511	по меньшей	1	1
512	к этим	2	1
513	в основе	1	1
514	говорят об	1	1
515	виду не	1	1
516	функцию в	1	1
517	не могло	1	1
518	о методах	1	1
519	нам предстоит	1	1
520	в формы	1	1
521	о природе	1	1
522	казалось бы	1	1
523	на язык	2	1
524	в самой	1	1
525	же время	5	1
526	что самое	1	1
527	бывает как	1	1
528	существу же	1	1
529	и его	6	1
530	к работе	3	1
531	большом количестве	1	1
532	следует отметить	1	1
533	целом и	1	1
534	как будто	1	1
535	фактов и	1	1
536	если только	1	1
537	сразу и	1	1
538	к таким	1	1
539	начиная с	2	1
540	составная часть	1	1
541	чрезвычайно важно	1	1
542	аргументов в	1	1
543	лежит в	1	1
544	в действительной	1	1
545	в совокупности	1	1
546	же самое	2	1
547	должны быть	2	1
548	в самых	2	1
549	на это	2	1
550	от которой	1	1
551	работы для	1	1
552	данной области	1	1
553	приходит к	1	1
554	можно и	1	1
555	основываясь на	2	1
556	но только	1	1
557	но по	1	1
558	даже наиболее	1	1
559	свою очередь	1	1
560	связи со	1	1
561	предстоит теперь	1	1
562	на основе	5	1
563	то уже	1	1
564	приводит к	5	1
565	навыки в	1	1
566	никогда не	4	1
567	в течении	2	1
568	по аналогии	1	1
569	это вовсе	1	1
570	каждого из	1	1
571	и прочих	1	1
572	часто в	1	1
573	это только	4	1
574	п для	1	1
575	мы в	1	1
576	со всем	1	1
577	понятно что	1	1
578	силу того	1	1
579	о котором	1	1
580	об искусстве	1	1
581	остановимся на	2	1
582	в известной	1	1
583	вот это	2	1
584	связанное с	2	1
585	разница между	1	1
586	сводится к	3	1
587	о нем	1	1
588	произведения как	5	1
589	часть или	1	1
590	искусства и	1	1
591	вот почему	4	1
592	другом месте	2	1
593	следующее замечание	3	1
594	из рассказа	2	1
595	и стихи	1	1
596	целевой установки	1	1
597	работать над	1	1
598	и просто	2	1
599	с того	1	1
600	и кровь	1	1
601	в сфере	2	1
602	в пользу	2	1
603	может не	2	1
604	поводу но	1	1
605	д но	1	1
606	затем в	1	1
607	в конечном	7	1
608	по этому	9	1
609	или иные	1	1
610	но он	1	1
611	которой мы	1	1
612	свести все	1	1
613	этому поводу	7	1
614	как особый	2	1
615	говорит он	1	1
616	крайней мере	2	1
617	вслед за	2	1
618	в теории	1	1
619	как общая	1	1
620	в него	1	1
621	действительности не	1	1
622	дело так	1	1
623	быть и	1	1
624	показывают что	3	1
625	должно свестись	1	1
626	можно отметить	1	1
627	но с	2	1
628	года и	2	1
629	пушкина в	1	1
630	мы видим	1	1
631	речи о	1	1
632	одной из	1	1
633	с ними	4	1
634	что даже	2	1
635	кстати сказать	1	1
636	в себе	6	1
637	эту задачу	1	1
638	в стороне	1	1
639	эти отдельные	1	1
640	и так	1	1
641	до нас	2	1
642	самые разнообразные	1	1
643	они могут	1	1
644	образа в	2	1
645	же при	1	1
646	как оно	1	1
647	который в	1	1
648	от них	2	1
649	образ как	1	1
650	же и	2	1
651	и др	9	1
652	и композиционные	1	1
653	в виде	1	1
654	в начале	1	1
655	свидетельствует о	1	1
656	целого ряда	2	1
657	является не	4	1
658	этому вопросу	1	1
659	проще и	1	1
660	или даже	1	1
661	при помощи	3	1
662	конечном счете	5	1
663	на время	2	1
664	конечно нет	1	1
665	создал свою	1	1
666	ту или	1	1
667	идет только	1	1
668	характерно что	1	1
669	мы знаем	3	1
670	для него	8	1
671	и их	3	1
672	представить себе	2	1
673	очевидно также	1	1
674	не для	1	1
675	содержания а	1	1
676	то время	1	1
677	но что	1	1
678	дело и	1	1
679	только с	2	1
680	в систему	1	1
681	каждый из	1	1
682	при отсутствии	1	1
683	свестись к	1	1
684	картину что	1	1
685	бы все	1	1
686	чтобы строить	1	1
687	отношении что	2	1
688	не противоречит	1	1
689	из приведенных	3	1
690	символов но	1	1
691	это указание	1	1
692	так не	1	1
693	и тех	1	1
694	что тот	1	1
695	писателя и	2	1
696	против теории	1	1
697	представляет собою	11	1
698	труд и	1	1
699	могут иметь	1	1
700	однако чтобы	1	1
701	что для	3	1
702	противном случае	2	1
703	смысла и	1	1
704	материал в	1	1
705	а наоборот	1	1
706	и составляет	1	1
707	зависит от	2	1
708	мы и	1	1
709	легко и	1	1
710	и непосредственно	2	1
711	сообщает о	1	1
712	а по	1	1
713	имеет своей	1	1
714	на эту	1	1
715	от февраля	2	1
716	не об	2	1
717	если не	1	1
718	или наоборот	1	1
719	свидетельствует лишь	1	1
720	впечатлений в	1	1
721	нет никаких	2	1
722	и обусловливает	1	1
723	из элементов	2	1
724	остается подвести	1	1
725	что во	1	1
726	пушкин а	1	1
727	и потому	2	1
728	имеются в	1	1
729	из которых	2	1
730	его развитие	1	1
731	статье о	1	1
732	случайно и	1	1
733	через свое	1	1
734	лежат в	1	1
735	различные виды	1	1
736	думается что	4	1
737	исходя из	1	1
738	д н	1	1
739	наиболее полно	1	1
740	том смысле	1	1
741	ли не	2	1
742	и формы	2	1
743	нам приходится	1	1
744	совершенно очевидно	1	1
745	об одном	1	1
746	это явление	1	1
747	и для	2	1
748	которых он	1	1
749	о совершенно	1	1
750	было еще	1	1
751	так будто	1	1
752	и от	3	1
753	только у	2	1
754	не представляет	1	1
755	от него	1	1
756	собственно говоря	1	1
757	у них	2	1
758	у которого	1	1
759	будто бы	2	1
760	вот этот	1	1
761	же в	6	1
762	творческие силы	1	1
763	и другие	1	1
764	но вот	1	1
765	в целях	2	1
766	несмотря на	1	1
767	а о	2	1
768	указано выше	1	1
769	в свою	1	1
770	между ними	3	1
771	состоит из	1	1
772	имеет ничего	1	1
773	опять-таки в	1	1
774	по одному	2	1
775	в последнем	2	1
776	как некую	1	1
777	одновременно и	1	1
778	и идеи	1	1
779	есть и	1	1
780	что об	1	1
781	на своем	1	1
782	утверждать что	4	1
783	к этому	9	1
784	и вместе	1	1
785	уже есть	1	1
786	заметить что	1	1
787	к этой	1	1
788	работой над	2	1
789	только не	2	1
790	это понятие	1	1
791	этой точки	2	1
792	смысле что	1	1
