N	2gram	Tiupa_Anal_3	Istorich
489	его собственной	1	1
490	на эту	2	1
491	или с	1	1
492	что мы	2	1
493	хотя он	1	1
494	в описании	1	1
495	человека как	1	1
496	мог быть	1	1
497	сравним с	1	1
498	сколько бы	1	1
499	видит здесь	1	1
500	вступает с	1	1
501	к себе	1	1
502	перекликается с	1	1
503	а при	1	1
504	для полного	1	1
505	в область	1	1
506	так или	1	1
507	тому как	2	1
508	с тех	1	1
509	как бы	10	1
510	за этой	1	1
511	в отдельности	1	1
512	кто из	1	1
513	дело здесь	1	1
514	этого слова	2	1
515	с этой	1	1
516	своей жизни	1	1
517	оба они	1	1
518	о его	2	1
519	все это	3	1
520	в один	1	1
521	сын мой	1	1
522	в книге	1	1
523	это уже	1	1
524	тех случаях	1	1
525	случаях когда	1	1
526	он обычно	1	1
527	уже на	1	1
528	отношений и	1	1
529	войти в	1	1
530	текстов и	1	1
531	обращается к	1	1
532	себе платье	1	1
533	своей службы	1	1
534	собой исторически	1	1
535	все они	2	1
536	в связь	1	1
537	в новый	1	1
538	на фоне	1	1
539	который будет	1	1
540	героя и	4	1
541	не знает	1	1
542	от всех	1	1
543	их с	1	1
544	смерть остается	1	1
545	в иной	2	1
546	а герой	1	1
547	героя в	1	1
548	это и	2	1
549	из этого	1	1
550	принимает на	1	1
551	но еще	1	1
552	как на	1	1
553	в таком	1	1
