N	2gram	Medvedev_F_2	Istorich
133	как это	2	3
134	все это	3	3
135	но если	1	3
136	не обладает	1	3
137	например в	3	2
138	самом деле	8	2
139	на самом	3	2
140	показать что	1	2
141	и для	5	2
142	в сущности	4	2
143	что иное	1	2
144	хотя бы	6	2
145	они были	2	2
146	и то	2	2
147	иное как	1	2
148	во всех	5	2
149	но не	2	2
150	не просто	2	2
151	материал в	1	2
152	дает нам	1	2
153	перед нами	2	2
154	не сам	1	2
155	в которой	2	2
156	это за	1	2
157	не могла	1	2
158	главным образом	3	2
159	вера в	1	2
160	так сказать	3	2
161	он должен	1	2
162	состоит в	2	2
163	из него	2	2
164	и по	2	2
165	могла бы	1	2
166	и может	3	2
167	из них	4	2
168	той же	1	2
169	его не	2	2
170	с другими	10	2
171	это не	2	2
172	пришли в	1	2
173	ни в	2	2
174	он является	1	2
175	как и	9	2
176	нигде не	2	2
177	мы видели	4	2
178	такой же	3	2
179	обратимся к	1	2
180	в эту	1	2
181	и ее	6	2
182	не столько	4	2
183	представление о	2	2
184	и более	2	2
185	их в	2	2
186	случае мы	1	2
187	тем самым	2	2
188	самого начала	2	2
189	и именно	1	2
190	тогда и	1	2
191	иметь в	1	2
192	на котором	2	2
193	в русском	1	2
194	другой стороны	4	2
195	так называемый	1	2
196	кроме того	2	2
197	только с	1	2
198	был бы	1	2
199	же мы	1	2
200	других случаях	1	2
201	мы в	2	2
202	могут быть	6	2
203	и вполне	1	2
204	того чтобы	3	2
205	в виду	2	2
206	здесь не	4	2
207	так оно	1	2
208	уже с	1	2
209	с самого	2	2
210	приводит к	2	2
211	подойти к	2	2
212	это только	1	2
213	находится в	2	2
214	с другой	3	2
215	что эта	2	2
216	к ней	1	2
217	он стал	1	2
218	с ними	2	2
219	звук является	1	2
220	и так	1	2
221	уже в	2	2
222	является не	2	2
223	при помощи	2	2
224	и их	3	2
225	слова в	3	2
226	всегда только	1	2
227	и только	5	2
228	не было	6	2
229	в особенности	4	2
230	именно в	5	2
231	здесь в	1	2
232	его из	2	2
233	в некоторых	4	2
234	превращается в	2	2
235	зависит от	1	2
236	где же	1	2
237	в сборнике	1	2
238	смысле этого	1	2
239	в тех	2	2
240	происходит в	1	2
241	да и	1	2
242	по существу	7	2
243	о его	1	2
244	или в	3	2
245	чтобы понять	1	2
246	в системе	1	2
247	сказать что	2	2
248	на один	2	2
249	не что	1	2
250	ее в	2	2
251	и наиболее	1	1
252	можно говорить	2	1
253	еще можно	2	1
254	относится и	2	1
255	сам по	3	1
256	его здесь	2	1
257	ее т	1	1
258	же материал	1	1
259	к своей	1	1
260	это и	5	1
261	из его	1	1
262	оно было	1	1
263	высшей степени	4	1
264	едва ли	2	1
265	е его	1	1
266	в зависимости	3	1
267	и этот	1	1
268	их и	1	1
269	а как	3	1
270	есть не	1	1
271	мотива с	1	1
272	под ними	1	1
273	теперь мы	1	1
274	и о	2	1
275	превратилась в	1	1
276	из своих	1	1
277	пока только	1	1
278	этом не	1	1
279	так чтобы	1	1
280	говорить о	5	1
281	но она	1	1
282	их не	1	1
283	себе а	2	1
284	же что	1	1
285	зависимости от	3	1
286	себе что	1	1
287	это время	2	1
288	в отличие	2	1
289	след в	1	1
290	со словами	1	1
291	что его	1	1
292	с его	11	1
293	должна была	2	1
294	от его	2	1
295	чем это	1	1
296	а тем	1	1
297	но как	2	1
298	а только	2	1
299	не то	3	1
300	только при	1	1
301	в сторону	4	1
302	отличие от	2	1
303	отнюдь не	8	1
304	в истории	6	1
305	вот как	4	1
306	как к	3	1
307	изучение этого	1	1
308	однако не	3	1
309	и где	1	1
310	просто как	1	1
311	и как	3	1
312	не зная	1	1
313	и тот	1	1
314	случае уже	1	1
315	и к	4	1
316	на своем	1	1
317	следующим образом	1	1
318	приема в	2	1
319	от этого	3	1
320	именно эта	1	1
321	в этот	1	1
322	за собой	1	1
323	ad hoc	1	1
324	и этим	2	1
325	со своей	2	1
326	в целом	3	1
327	так или	1	1
328	другим способом	1	1
329	столько с	1	1
330	что к	1	1
331	им в	1	1
332	потому она	1	1
333	но на	1	1
334	есть но	1	1
335	мы их	1	1
336	и которые	1	1
337	мы обратимся	1	1
338	с собой	1	1
339	в основу	2	1
340	по некоторым	1	1
341	не будет	2	1
342	не скажет	1	1
343	связанные с	1	1
344	связанных с	1	1
345	нами с	1	1
346	входит в	4	1
347	это было	3	1
348	нам кажется	1	1
349	который и	1	1
350	без нее	3	1
351	сколько с	1	1
352	для них	3	1
353	в них	1	1
354	это положение	2	1
355	исходили из	3	1
356	эта система	1	1
357	в высшей	4	1
358	далеко не	1	1
359	он действительно	1	1
360	этот странный	1	1
361	и вне	1	1
362	несмотря на	1	1
363	к своему	1	1
364	характерно что	2	1
365	без этой	1	1
366	при анализе	2	1
367	и некоторые	1	1
368	его нельзя	3	1
369	поставлены в	1	1
370	в своей	7	1
371	к одному	1	1
372	нельзя было	1	1
373	эта не	1	1
374	которые в	1	1
375	тем не	1	1
376	ее так	1	1
377	высшую степень	1	1
378	а а	1	1
379	бы быть	1	1
380	или если	1	1
381	и под	1	1
382	по себе	7	1
383	даже в	2	1
384	и связанные	1	1
385	как смерть	1	1
386	вещи не	1	1
387	не менее	1	1
388	виду что	1	1
389	есть а	1	1
390	как о	4	1
391	эти формы	1	1
392	в то	5	1
393	к этим	1	1
394	на русской	1	1
395	которых и	1	1
396	исследования для	1	1
397	слово и	2	1
398	правда в	2	1
399	близки к	1	1
400	этих двух	2	1
401	которого еще	1	1
402	во всем	1	1
403	мы бы	1	1
404	в процессе	9	1
405	так то	1	1
406	не вполне	1	1
407	что на	2	1
408	вопрос не	1	1
409	в каком	1	1
410	их от	1	1
411	и со	1	1
412	у нас	1	1
413	нужно уметь	2	1
414	и оно	1	1
415	сюжета и	3	1
416	разнообразны и	1	1
417	со стороны	2	1
418	если он	1	1
419	не могут	7	1
420	относиться к	1	1
421	мы узнаем	1	1
422	во все	1	1
423	как только	1	1
424	в народных	1	1
425	его с	3	1
426	в эти	1	1
427	они и	1	1
428	если же	2	1
429	из всего	3	1
430	как мы	7	1
431	степени в	1	1
432	как один	1	1
433	всего этого	5	1
434	с сохранением	1	1
435	без всякого	1	1
436	характер и	1	1
437	в пределах	12	1
438	в дальнейшем	4	1
439	обратным знаком	1	1
440	живого человека	1	1
441	и совершенно	2	1
442	е что	1	1
443	особенно в	3	1
444	одного из	3	1
445	иногда в	1	1
446	этим в	1	1
447	она была	1	1
448	том как	1	1
449	является в	2	1
450	задний план	1	1
451	был не	1	1
452	это может	1	1
453	с ним	2	1
454	образом в	1	1
455	связанным с	1	1
456	сводится к	5	1
457	вот почему	1	1
458	настолько что	1	1
459	время в	1	1
460	ее и	2	1
461	связанной с	1	1
462	с каким-нибудь	1	1
463	и во	1	1
464	образом мы	1	1
465	от него	2	1
466	все в	1	1
467	или иначе	1	1
468	вся эта	1	1
469	очень близки	1	1
470	этому поводу	1	1
471	не чувствует	1	1
472	нет есть	1	1
473	отметить что	2	1
474	говорит он	5	1
475	быть даже	2	1
476	слова для	1	1
477	и иных	2	1
478	уже потому	1	1
479	и следовательно	1	1
480	может иметь	1	1
481	несколько ближе	1	1
482	дело так	1	1
483	быть и	3	1
484	тот же	1	1
485	они его	1	1
486	этот вопрос	2	1
487	в какой	3	1
488	мотивов к	1	1
489	к их	1	1
490	и действительно	1	1
491	должен быть	1	1
492	здесь с	2	1
493	по этому	2	1
494	именно на	3	1
495	для всех	1	1
496	уже не	7	1
497	не можем	1	1
498	если мы	5	1
499	только на	3	1
500	в науку	2	1
501	героя с	1	1
502	еще одну	2	1
503	на этих	1	1
504	от других	1	1
505	и других	2	1
506	же объясняется	1	1
507	человека на	1	1
508	сущность и	1	1
509	и приемы	2	1
510	себе в	1	1
511	органической связи	1	1
512	никто не	1	1
513	как их	2	1
514	вовсе не	11	1
515	они сами	1	1
516	с определенным	1	1
517	но что	1	1
518	каждый из	3	1
519	материала по	1	1
520	эти явления	2	1
521	она начинает	1	1
522	именно как	4	1
523	нужно было	2	1
524	со всем	1	1
525	ней и	1	1
526	и прежде	3	1
527	в природе	1	1
528	которыми он	1	1
529	в высшую	1	1
530	что не	4	1
531	а на	1	1
532	здесь дело	1	1
533	здесь эта	1	1
534	а сам	1	1
535	до конца	2	1
536	ничем не	2	1
537	и непосредственно	1	1
538	место и	2	1
539	было ему	1	1
540	о чем	1	1
541	ему силу	1	1
542	и становятся	2	1
543	данного сюжета	1	1
544	материал на	1	1
545	с обратным	1	1
546	всем что	1	1
547	и приобретает	1	1
548	стороне в	1	1
549	требует от	1	1
550	их к	3	1
551	под эту	1	1
552	а так	1	1
553	а если	1	1
554	чем в	1	1
555	в той	2	1
556	ведет к	1	1
557	что же	5	1
558	остается в	1	1
559	духом и	1	1
560	там где	4	1
561	является вопрос	1	1
562	другого человека	1	1
563	материал для	1	1
564	этого слова	1	1
565	пр в	1	1
566	влечет за	1	1
567	можно назвать	1	1
568	так там	1	1
569	какому выводу	1	1
570	в книге	1	1
571	в более	1	1
572	только одна	1	1
573	при таком	1	1
574	на задний	1	1
575	в результате	6	1
576	своем пути	1	1
577	чем является	1	1
578	она уже	1	1
579	который является	1	1
580	особого рода	1	1
581	то о	1	1
582	указания на	1	1
583	еще более	5	1
584	как явление	1	1
585	под музыку	1	1
586	он станет	1	1
587	все они	1	1
588	же в	1	1
589	весь русский	1	1
590	лежит в	1	1
591	помощи этого	1	1
592	к самому	1	1
593	е в	1	1
594	его утверждение	1	1
595	его к	1	1
596	к какому	1	1
597	в свою	1	1
598	и религиозных	2	1
599	из тех	1	1
600	полагает что	1	1
601	материал и	3	1
602	является и	1	1
603	слагается из	1	1
604	из этого	2	1
605	в самом	16	1
606	только о	1	1
607	героя в	1	1
608	то оно	1	1
609	и эта	1	1
610	к этому	4	1
611	в таком	2	1
612	является если	1	1
