N	2gram	Tiupa_Disk_1	Myshleni
124	к тому	5	4
125	и это	1	4
126	приводит к	2	4
127	мог бы	1	4
128	слова или	1	4
129	в какой	2	4
130	всяком случае	1	4
131	из них	3	4
132	речи что	1	4
133	друг друга	1	4
134	от того	1	4
135	но и	14	4
136	прежде всего	11	4
137	независимо от	1	4
138	с этим	3	4
139	речевого общения	12	4
140	в смысле	1	4
141	и все	2	4
142	а в	5	4
143	сказать что	3	4
144	речи как	2	4
145	в частности	9	4
146	во всяком	2	4
147	как известно	1	3
148	переход от	1	3
149	в котором	5	3
150	но как	2	3
151	если в	1	3
152	по отношению	9	3
153	когда он	2	3
154	его к	1	3
155	в самом	3	3
156	в случае	1	3
157	этот процесс	1	3
158	не как	4	3
159	и сам	1	3
160	на этом	2	3
161	значение в	1	3
162	в жизни	1	3
163	или менее	2	3
164	в которых	4	3
165	которые в	1	3
166	состоит в	9	3
167	не могли	1	3
168	но только	1	3
169	во всем	1	3
170	перед ним	1	3
171	отличается от	2	3
172	не есть	2	3
173	своего развития	1	3
174	в себя	5	3
175	на том	2	3
176	связаны с	1	3
177	вслед за	1	3
178	с ними	1	3
179	дело с	2	3
180	между тем	4	3
181	в виде	1	3
182	от понятия	1	3
183	это обстоятельство	1	3
184	и их	1	3
185	сами по	2	3
186	этом отношении	1	3
187	или иной	5	3
188	к которому	2	3
189	а с	5	3
190	ближе всего	1	3
191	наряду с	1	3
192	для возникновения	1	3
193	общения с	3	3
194	не создает	1	3
195	с этой	1	3
196	в результате	1	3
197	с понятием	2	3
198	с ней	1	3
199	другой стороны	3	3
200	их с	1	3
201	в свою	3	3
202	имеет место	3	3
203	к этому	2	3
204	и то	1	2
205	только потому	1	2
206	к данному	2	2
207	между двумя	1	2
208	к другому	2	2
209	едва ли	2	2
210	то же	7	2
211	а как	1	2
212	мы называем	1	2
213	мы и	1	2
214	в чем	1	2
215	с его	4	2
216	они имеют	1	2
217	хотя и	2	2
218	но все	1	2
219	речи но	1	2
220	с их	1	2
221	в себе	7	2
222	говорит не	1	2
223	на его	4	2
224	или иному	1	2
225	слова не	1	2
226	в нем	9	2
227	в мире	1	2
228	об этом	2	2
229	а по	2	2
230	зрения на	3	2
231	того или	2	2
232	с другими	1	2
233	от одного	1	2
234	в новое	1	2
235	к области	2	2
236	в них	4	2
237	в этих	1	2
238	в своей	5	2
239	таким же	1	2
240	одним и	1	2
241	возникающих в	1	2
242	и эти	1	2
243	лежит не	1	2
244	однако в	3	2
245	бы быть	3	2
246	но они	2	2
247	тем самым	1	2
248	в центр	1	2
249	для всего	1	2
250	имеем дело	2	2
251	речи не	1	2
252	на себя	2	2
253	и его	2	2
254	из того	1	2
255	в каком	1	2
256	искусственных понятий	1	2
257	той или	3	2
258	указывает на	2	2
259	все еще	1	2
260	оно не	2	2
261	не будет	1	2
262	но по	1	2
263	свою очередь	3	2
264	говорит и	2	2
265	только при	1	2
266	и может	1	2
267	своей речи	1	2
268	еще в	3	2
269	основана на	1	2
270	поэтому в	1	2
271	в построении	2	2
272	внимание на	4	2
273	что каждый	1	2
274	одного из	2	2
275	а также	8	2
276	понятие и	1	2
277	и во	2	2
278	представления о	2	2
279	и заключается	1	2
280	этом смысле	1	2
281	известном смысле	1	2
282	самого различного	1	2
283	всех этих	1	2
284	должны рассматриваться	1	2
285	уже не	4	2
286	в нашей	1	2
287	в начале	2	2
288	и других	1	2
289	он имеет	1	2
290	цели и	1	2
291	слова в	2	2
292	как их	2	2
293	в одном	2	2
294	каждый из	1	2
295	к той	3	2
296	развития в	1	2
297	стороны он	1	2
298	с той	1	2
299	цель и	1	2
300	может ли	1	2
301	понятие как	1	2
302	на которых	1	2
303	в изучении	1	2
304	и потому	3	2
305	для обозначения	3	2
306	такого рода	4	2
307	тому как	3	2
308	в тех	2	2
309	иначе говоря	2	2
310	тому или	1	2
311	значения слова	1	2
312	и от	1	2
313	или в	2	2
314	о котором	2	2
315	и одновременно	2	2
316	как показывает	2	2
317	в готовом	1	2
318	или иного	1	2
319	отношению к	9	2
320	к другим	2	2
321	в своих	3	2
322	в таком	1	2
323	в роли	1	2
324	человеческой речи	1	1
325	отношения к	2	1
326	лежат в	1	1
327	также и	3	1
328	языка с	2	1
329	не остается	1	1
330	сам по	1	1
331	которое мы	1	1
332	определить как	2	1
333	и до	1	1
334	из его	1	1
335	видеть в	1	1
336	например в	2	1
337	для построения	1	1
338	речевой деятельности	1	1
339	по мнению	1	1
340	подтверждения в	1	1
341	вопрос о	1	1
342	в становлении	1	1
343	и изучения	1	1
344	наличие в	1	1
345	они были	1	1
346	ему в	2	1
347	и он	2	1
348	необходимой предпосылкой	1	1
349	служит для	2	1
350	во всех	5	1
351	не требует	1	1
352	мере развития	1	1
353	слово не	2	1
354	план по	1	1
355	очевидно что	1	1
356	отношение к	4	1
357	слову в	1	1
358	и чем	1	1
359	форме и	1	1
360	иным образом	2	1
361	к точке	1	1
362	опирается на	2	1
363	предполагает в	1	1
364	как одного	1	1
365	этом же	1	1
366	не идентична	1	1
367	целый ряд	2	1
368	не являются	1	1
369	всего как	1	1
370	генетические отношения	1	1
371	более или	2	1
372	в действительности	3	1
373	следующим образом	1	1
374	или иную	1	1
375	не приходится	2	1
376	в которой	1	1
377	бы и	1	1
378	он в	1	1
379	без учета	1	1
380	что так	1	1
381	что к	1	1
382	к человеческому	1	1
383	тому же	5	1
384	мнение что	1	1
385	человек овладевает	1	1
386	вследствие этого	3	1
387	от его	1	1
388	он ни	2	1
389	чем у	1	1
390	собой не	1	1
391	однако он	1	1
392	понимания и	1	1
393	до конца	1	1
394	том чтобы	2	1
395	чем она	1	1
396	подобно тому	2	1
397	что ни	1	1
398	одному и	1	1
399	значительной степени	2	1
400	высшей формы	1	1
401	введение в	1	1
402	могла бы	2	1
403	поскольку все	1	1
404	которой является	1	1
405	чрезвычайно важную	1	1
406	которая как	1	1
407	приходит в	1	1
408	и тем	2	1
409	включая в	1	1
410	для них	1	1
411	же образом	1	1
412	о которых	1	1
413	в слове	1	1
414	которой он	1	1
415	несмотря на	1	1
416	представителей различных	1	1
417	задач в	1	1
418	обозначить как	1	1
419	представляя собой	1	1
420	исследователи в	1	1
421	и при	1	1
422	это делает	1	1
423	представление о	1	1
424	а представляет	1	1
425	себе а	1	1
426	которые лежат	1	1
427	собой как	1	1
428	сих пор	1	1
429	результате этого	1	1
430	в памяти	1	1
431	процесса и	1	1
432	не совпадают	1	1
433	что было	1	1
434	и более	1	1
435	и вообще	2	1
436	и речью	1	1
437	раз и	1	1
438	с точки	1	1
439	чистом виде	1	1
440	развития чем	1	1
441	дело не	2	1
442	не имеет	1	1
443	в сущности	2	1
444	на него	1	1
445	не по	1	1
446	не могло	2	1
447	нельзя не	2	1
448	всю область	1	1
449	чем он	2	1
450	и речевой	1	1
451	время к	1	1
452	признакам в	1	1
453	своей природе	2	1
454	и является	1	1
455	с достаточной	1	1
456	входят в	1	1
457	непосредственное отношение	1	1
458	или ином	1	1
459	составляет его	1	1
460	и оно	1	1
461	и другой	1	1
462	же самое	2	1
463	числе и	2	1
464	и другим	1	1
465	не встречается	1	1
466	мысли о	2	1
467	бы это	2	1
468	но сама	1	1
469	т.е в	1	1
470	для себя	4	1
471	некоторой общности	1	1
472	в виду	2	1
473	но при	3	1
474	в ее	3	1
475	данном случае	2	1
476	характер и	2	1
477	области речевого	2	1
478	в пределах	2	1
479	роль в	7	1
480	различие между	2	1
481	в другом	2	1
482	по аналогии	1	1
483	лицо к	1	1
484	собой по	1	1
485	здесь как	1	1
486	особенно в	1	1
487	человека можно	1	1
488	до сих	1	1
489	чужой речи	1	1
490	понятно что	1	1
491	в эпоху	5	1
492	собой и	1	1
493	деятельности в	1	1
494	по мере	2	1
495	сводится к	5	1
496	о нем	2	1
497	различного типа	1	1
498	настолько что	1	1
499	и процессом	1	1
500	или на	3	1
501	утверждает что	1	1
502	как наиболее	1	1
503	в значительной	2	1
504	в конечном	1	1
505	к истине	1	1
506	всей нашей	1	1
507	том или	1	1
508	эту форму	1	1
509	складывается из	1	1
510	может усвоить	1	1
511	отметить что	1	1
512	существенную роль	3	1
513	в форме	2	1
514	не сводится	3	1
515	также не	1	1
516	исследования на	1	1
517	и постепенно	1	1
518	том как	1	1
519	для понятия	1	1
520	указывающие на	1	1
521	а только	1	1
522	тот или	2	1
523	для всех	1	1
524	есть в	2	1
525	а напротив	1	1
526	оно в	1	1
527	или даже	2	1
528	при помощи	1	1
529	по выражению	2	1
530	сравнительно поздно	1	1
531	за ним	1	1
532	ту или	1	1
533	в известной	1	1
534	или отсутствие	1	1
535	в конце	1	1
536	не о	1	1
537	как его	2	1
538	не случайно	1	1
539	различные формы	1	1
540	связано с	1	1
541	основе его	1	1
542	общения и	2	1
543	и делает	1	1
544	не обладает	1	1
545	в исторической	1	1
546	и даже	3	1
547	выходит за	1	1
548	и наблюдения	1	1
549	за пределы	2	1
550	не обязательно	4	1
551	здесь в	2	1
552	а именно	1	1
553	тем кто	2	1
554	представляет собою	1	1
555	в большинстве	1	1
556	возник и	1	1
557	линии развития	1	1
558	что не	4	1
559	говорит о	1	1
560	обратить внимание	2	1
561	только по	1	1
562	и речевого	1	1
563	форм речи	1	1
564	ничем не	1	1
565	не на	1	1
566	а не	22	1
567	принципиально важным	1	1
568	не об	1	1
569	исходить из	1	1
570	на который	1	1
571	до этого	1	1
572	человека к	1	1
573	из трех	1	1
574	не удается	1	1
575	образуется в	1	1
576	что вся	1	1
577	может стать	1	1
578	т.е по	1	1
579	в область	1	1
580	в данном	5	1
581	в той	1	1
582	ведет к	3	1
583	развития человеческого	1	1
584	констатирует что	1	1
585	одновременно с	2	1
586	встречающихся в	1	1
587	что же	2	1
588	да и	1	1
589	как особой	1	1
590	здесь также	1	1
591	и тому	1	1
592	этом случае	1	1
593	аналогии с	1	1
594	в ряду	2	1
595	но для	1	1
596	как раз	1	1
597	это явление	1	1
598	известной степени	2	1
599	строится на	1	1
600	и часто	1	1
601	указать на	1	1
602	лицо и	1	1
603	более ранних	1	1
604	это как	1	1
605	развития и	1	1
606	или нет	1	1
607	вообще в	1	1
608	хотя бы	3	1
609	на более	1	1
610	или не	1	1
611	в ходе	3	1
612	не предполагает	4	1
613	пришел к	1	1
614	от исходного	1	1
615	это понятие	3	1
616	но в	8	1
617	который не	1	1
618	им и	1	1
619	том числе	2	1
