N	2gram	Propp_Isto_5	Komedia
492	ее не	1	1
493	друг друга	3	1
494	и никакой	1	1
495	не говорит	1	1
496	в руки	1	1
497	на том	3	1
498	видели это	1	1
499	ее на	1	1
500	само собой	1	1
501	для того	3	1
502	известных нам	1	1
503	в особенности	3	1
504	из двух	2	1
505	представление о	17	1
506	возможно что	1	1
507	его проявления	1	1
508	морем и	1	1
509	эти две	1	1
510	близок к	1	1
511	знакомых нам	1	1
512	человек может	1	1
513	и др	3	1
514	ней см	1	1
515	естественно что	1	1
516	в соответствии	1	1
517	превращается в	7	1
518	у одного	1	1
519	о чем	2	1
520	совершенно очевидно	1	1
521	островов и	1	1
522	стороны в	1	1
523	нет никаких	1	1
524	связь с	8	1
525	и она	3	1
526	и потому	2	1
527	всем что	1	1
528	знаем о	2	1
529	к своему	1	1
530	могущество и	1	1
531	в данном	3	1
532	мы узнаем	2	1
533	в страну	1	1
534	одновременно с	2	1
535	тому как	1	1
536	заключению что	3	1
537	как бы	2	1
538	а потом	1	1
539	иногда даже	2	1
540	приносят в	2	1
541	герой в	4	1
542	бросается в	2	1
543	в это	2	1
544	с этой	2	1
545	в основном	4	1
546	показывают что	3	1
547	не знаем	3	1
548	рассматривать как	1	1
549	это ясно	1	1
550	с большой	2	1
551	в книге	3	1
552	только одна	1	1
553	обычно не	1	1
554	формы и	2	1
555	более ранних	1	1
556	в шкуру	15	1
557	это уже	2	1
558	от него	1	1
559	или обитателей	1	1
560	у них	1	1
561	или нет	1	1
562	места в	1	1
563	бы в	1	1
564	спину в	1	1
565	известные нам	1	1
566	хотя в	1	1
567	к ее	1	1
568	с ней	2	1
569	не знает	1	1
570	сказать что	2	1
571	более поздних	3	1
572	совершенно не	2	1
573	на следующий	1	1
574	к его	2	1
575	остается на	1	1
576	именно к	1	1
577	формы его	1	1
578	ли он	2	1
579	на третьем	1	1
580	на это	1	1
581	в каком	1	1
582	жизни и	2	1
583	указывают на	2	1
584	к этой	1	1
585	и другие	1	1
586	в античности	2	1
587	как на	1	1
588	в таком	1	1
589	в роли	3	1
590	этой точки	1	1
591	том числе	1	1
592	они не	3	1
