N	2gram	Losev_Dial_3	Narrotol
449	не с	1	1
450	ясно что	7	1
451	это вовсе	1	1
452	мог бы	1	1
453	на которую	1	1
454	чем у	1	1
455	вопрос не	1	1
456	связанных между	1	1
457	с этого	1	1
458	и чтобы	2	1
459	и вообще	2	1
460	событием и	1	1
461	и смерть	2	1
462	видим не	1	1
463	и здесь	2	1
464	зависеть от	1	1
465	и та	1	1
466	утверждает что	3	1
467	как выразить	1	1
468	для нас	2	1
469	существует вне	1	1
470	во всех	1	1
471	а потому	1	1
472	на одном	1	1
473	что и	6	1
474	физически тем	1	1
475	крайней мере	5	1
476	не более	1	1
477	ни что	3	1
478	все время	3	1
479	к ней	1	1
480	как результат	1	1
481	в него	1	1
482	но тут	1	1
483	же можно	2	1
484	с той	1	1
485	оно и	1	1
486	тот же	1	1
487	одной из	1	1
488	зрения в	2	1
489	в разные	2	1
490	даже если	2	1
491	бытия в	2	1
492	их не	2	1
493	на мир	1	1
494	об их	1	1
495	с одной	3	1
496	со всеми	2	1
497	собою все	1	1
498	но о	2	1
499	и у	2	1
500	вопроса о	1	1
501	ни одного	1	1
502	не обладают	1	1
503	конечном счете	1	1
504	но совершенно	2	1
505	это опять-таки	2	1
506	только одно	2	1
507	а то	1	1
508	представить себе	1	1
509	далек от	1	1
510	для другого	1	1
511	бытия и	2	1
512	случае не	3	1
513	само по	5	1
514	небе и	1	1
515	и показывает	1	1
516	тем что	3	1
517	не просто	18	1
518	и всякий	3	1
519	указание на	1	1
520	смерти и	1	1
521	момент в	1	1
522	это будет	4	1
523	о фактах	1	1
524	даже не	6	1
525	мы воспринимаем	3	1
526	который не	2	1
527	говорить и	2	1
528	если только	4	1
529	а именно	2	1
530	сам себя	1	1
531	для этого	2	1
532	наконец в	1	1
533	мы еще	1	1
534	на людей	1	1
535	евангельской истории	1	1
536	нового времени	2	1
537	который от	1	1
538	что для	5	1
539	говорит о	4	1
540	одной стороны	3	1
541	из слова	1	1
542	стремится к	1	1
543	а главное	1	1
544	выше и	1	1
545	не на	6	1
546	его как	3	1
547	что обычно	1	1
548	а так	1	1
549	когда она	1	1
550	которой он	1	1
551	ближе к	1	1
552	пока что	1	1
553	порядок и	1	1
554	как именно	2	1
555	связь с	1	1
556	необходимо было	1	1
557	о себе	2	1
558	так же	4	1
559	субъекта и	4	1
560	его внутренней	2	1
561	и потому	2	1
562	в историю	1	1
563	надо было	1	1
564	опирается на	1	1
565	без которых	2	1
566	она есть	10	1
567	тем кто	1	1
568	и всей	1	1
569	образ и	1	1
570	повествование о	2	1
571	не можем	2	1
572	ней не	1	1
573	и солнце	1	1
574	слово а	1	1
575	указанием на	1	1
576	и смерти	1	1
577	на другое	3	1
578	слова и	1	1
579	но это	5	1
580	при условии	3	1
581	все это	6	1
582	в культуре	1	1
583	не смог	1	1
584	тут тоже	1	1
585	и где	2	1
586	и собственно	1	1
587	случае он	1	1
588	которых он	1	1
589	и восприятия	1	1
590	началом и	1	1
591	указать на	1	1
592	и холодных	1	1
593	не имея	1	1
594	имеют для	1	1
595	сознания и	4	1
596	о котором	1	1
597	человек и	1	1
598	как для	1	1
599	то не	1	1
600	собственно говоря	4	1
601	но еще	2	1
602	тем более	3	1
603	о высших	1	1
604	предмета и	1	1
605	историческое событие	3	1
606	поскольку не	1	1
607	это все	1	1
608	не знает	3	1
609	была бы	3	1
610	совершенно не	2	1
611	это на	1	1
612	не сами	1	1
613	какая это	1	1
614	они еще	1	1
615	только о	3	1
616	это очевидно	1	1
617	более или	1	1
618	не говорится	1	1
619	опыта и	1	1
620	к этой	2	1
621	вся эта	1	1
622	точно так	2	1
623	они не	2	1
624	которая не	1	1
