N	2gram	Propp_Morf_1	Myslijsy
179	самого себя	2	3
180	в ряду	1	3
181	указанием на	1	3
182	сих пор	1	3
183	все остальные	1	3
184	тем и	2	3
185	не существует	3	3
186	это можно	1	3
187	и все	1	3
188	здесь только	1	3
189	не знает	1	3
190	в последнем	2	3
191	в которой	3	3
192	к этому	3	3
193	в таком	1	3
194	таком случае	1	2
195	самом деле	4	2
196	это и	2	2
197	и до	1	2
198	собственном смысле	3	2
199	мы уже	1	2
200	собою так	1	2
201	не столько	1	2
202	ему в	1	2
203	при таких	1	2
204	одним словом	1	2
205	с любовью	1	2
206	явлений и	1	2
207	тогда как	2	2
208	отношение к	1	2
209	что они	2	2
210	о необходимости	1	2
211	все же	7	2
212	целый ряд	3	2
213	та же	2	2
214	в этой	2	2
215	и тот	1	2
216	на то	2	2
217	свое место	1	2
218	на его	4	2
219	не исчерпывают	1	2
220	подобно тому	6	2
221	прежде чем	3	2
222	но все	3	2
223	могла бы	4	2
224	не дает	1	2
225	бы быть	1	2
226	на все	1	2
227	входит в	2	2
228	как при	1	2
229	ни в	1	2
230	не всегда	9	2
231	несмотря на	4	2
232	многие другие	1	2
233	понятия и	1	2
234	во время	6	2
235	точки зрения	2	2
236	в своей	1	2
237	что такое	3	2
238	то для	1	2
239	в которых	2	2
240	их в	1	2
241	даже в	1	2
242	что эта	2	2
243	она не	2	2
244	что с	1	2
245	на котором	3	2
246	и притом	1	2
247	иметь в	1	2
248	этом отношении	1	2
249	когда мы	1	2
250	в области	1	2
251	так например	3	2
252	ничего общего	1	2
253	в собственном	3	2
254	когда в	1	2
255	и с	1	2
256	об этом	4	2
257	связанное с	1	2
258	о том	2	2
259	но мы	3	2
260	или на	3	2
261	от него	1	2
262	собственно говоря	1	2
263	если например	2	2
264	в форме	6	2
265	частью в	1	2
266	язык есть	1	2
267	мы видим	13	2
268	одной из	1	2
269	в какой	3	2
270	но как	2	2
271	нам возможность	1	2
272	у царя	1	2
273	связи с	10	2
274	в виде	2	2
275	слова не	1	2
276	в одном	1	2
277	у него	1	2
278	в других	3	2
279	другой и	1	2
280	и даже	1	2
281	только один	1	2
282	а с	2	2
283	или с	3	2
284	как та	1	2
285	по своему	2	2
286	на глаз	1	2
287	что же	2	2
288	быть не	1	2
289	с этой	1	2
290	еще раз	1	2
291	перед нами	10	2
292	то не	1	2
293	скажем что	1	2
294	и наконец	1	2
295	же в	2	2
296	первом случае	3	2
297	в свое	2	2
298	есть то	1	2
299	которая не	1	2
300	растений или	1	1
301	не думает	1	1
302	одним из	1	1
303	до него	1	1
304	ведьма и	1	1
305	на самом	4	1
306	вне связи	3	1
307	тех же	4	1
308	и должны	1	1
309	ли мы	1	1
310	что новые	1	1
311	сидит в	1	1
312	он требует	2	1
313	из его	2	1
314	что эти	2	1
315	противном случае	1	1
316	должна быть	1	1
317	значение но	1	1
318	уже по	1	1
319	по его	1	1
320	его не	1	1
321	чего в	1	1
322	языке нет	1	1
323	что общий	1	1
324	на первом	1	1
325	вопрос о	7	1
326	что многие	1	1
327	имеет смысла	1	1
328	в сущности	3	1
329	время как	3	1
330	но она	1	1
331	не вполне	1	1
332	один пример	1	1
333	увидим ниже	5	1
334	и со	1	1
335	во вторых	1	1
336	и заставляет	1	1
337	в числе	2	1
338	с большим	1	1
339	нет то	1	1
340	принадлежит и	1	1
341	он был	1	1
342	он сам	1	1
343	с двумя	2	1
344	при сравнении	1	1
345	здесь не	2	1
346	но этого	1	1
347	бы то	3	1
348	без всякого	2	1
349	с его	2	1
350	данном случае	1	1
351	он может	2	1
352	это бывает	1	1
353	совсем не	3	1
354	заметим что	2	1
355	мы нашли	1	1
356	если в	5	1
357	отличие от	1	1
358	основная задача	1	1
359	каждый в	1	1
360	которые не	1	1
361	чем же	1	1
362	вследствие чего	1	1
363	первый взгляд	3	1
364	что действительно	2	1
365	совершенно другой	1	1
366	о жизни	1	1
367	что ее	1	1
368	предметы и	1	1
369	что касается	1	1
370	еще и	1	1
371	помнить что	1	1
372	глаза что	1	1
373	в противном	1	1
374	явление это	2	1
375	хотя и	3	1
376	могли бы	1	1
377	может получить	1	1
378	образом они	1	1
379	имеет в	1	1
380	увидим что	1	1
381	это определение	1	1
382	но в	2	1
383	следует сказать	1	1
384	не такое	1	1
385	и вслед	1	1
386	то в	3	1
387	пример в	1	1
388	но эта	1	1
389	духа в	1	1
390	к чему	3	1
391	явления и	1	1
392	похищает у	3	1
393	сказать о	2	1
394	формы в	1	1
395	все эти	2	1
396	если мы	5	1
397	право на	2	1
398	может считаться	3	1
399	то какое	1	1
400	отношение между	1	1
401	формы не	1	1
402	бы только	1	1
403	смысла но	1	1
404	во многих	1	1
405	подобным образом	1	1
406	но на	1	1
407	это невозможно	1	1
408	главным образом	4	1
409	же средства	1	1
410	он должен	2	1
411	многое но	1	1
412	своему строению	1	1
413	и вот	1	1
414	предложения и	1	1
415	которое может	2	1
416	будем говорить	1	1
417	в нее	1	1
418	здесь мы	3	1
419	тем в	1	1
420	в совершенно	1	1
421	конечно в	1	1
422	форма есть	1	1
423	том случае	1	1
424	них не	1	1
425	образом если	1	1
426	это не	6	1
427	то все	1	1
428	сказке о	1	1
429	многое что	1	1
430	большим количеством	1	1
431	кажется что	1	1
432	в тот	1	1
433	друга что	1	1
434	или наоборот	1	1
435	и вне	3	1
436	здесь можно	3	1
437	это сходство	1	1
438	с такой	1	1
439	материал но	1	1
440	нисколько не	1	1
441	в известные	1	1
442	в этих	13	1
443	соединению с	1	1
444	но если	7	1
445	или точнее	1	1
446	как все	1	1
447	с точки	2	1
448	что до	1	1
449	в сказке	15	1
450	не будем	4	1
451	которые в	1	1
452	но он	1	1
453	и более	1	1
454	однако в	2	1
455	не должно	1	1
456	что этот	1	1
457	их отношении	1	1
458	или если	1	1
459	всей совокупности	1	1
460	между прочим	1	1
461	с №	1	1
462	таких случаях	2	1
463	в таких	2	1
464	мало того	1	1
465	отнимает у	1	1
466	меня не	1	1
467	это дает	1	1
468	или другие	1	1
469	и сама	1	1
470	значение этого	1	1
471	существовать без	2	1
472	на отношения	1	1
473	ничего не	4	1
474	больше чем	1	1
475	под этим	1	1
476	такой случай	2	1
477	обобщения и	1	1
478	во всем	1	1
479	для дальнейших	1	1
480	здесь же	3	1
481	е не	1	1
482	к соединению	1	1
483	него но	1	1
484	с другом	1	1
485	этот закон	1	1
486	мы этого	1	1
487	и далее	1	1
488	в мгновение	1	1
489	встречается в	1	1
490	образом что	1	1
491	же самое	1	1
492	выделены как	1	1
493	мы выделили	1	1
494	о происхождении	2	1
495	в поле	4	1
496	предмета к	1	1
497	мы привели	1	1
498	дало бы	1	1
499	приходит к	1	1
500	в виду	1	1
501	и многие	1	1
502	как по	1	1
503	останавливаясь на	1	1
504	и говорит	1	1
505	с самого	1	1
506	с если	1	1
507	не останавливаясь	1	1
508	и когда	1	1
509	должен знать	2	1
510	не с	2	1
511	ясно что	5	1
512	мог бы	1	1
513	и каждый	1	1
514	оно как	2	1
515	этим в	1	1
516	в результате	7	1
517	составные части	7	1
518	даны в	1	1
519	чтобы им	1	1
520	сама она	1	1
521	остановимся на	1	1
522	предположить что	1	1
523	но здесь	1	1
524	находится в	1	1
525	видим не	1	1
526	и здесь	5	1
527	она для	1	1
528	говорить не	1	1
529	все содержание	1	1
530	в глаза	2	1
531	этой работе	1	1
532	после того	1	1
533	можно заметить	2	1
534	которые однако	1	1
535	сила или	1	1
536	его присутствие	1	1
537	образом мы	5	1
538	нет это	1	1
539	не имеющий	1	1
540	обращается к	1	1
541	во всех	4	1
542	определить где	1	1
543	он обозначает	1	1
544	на одном	1	1
545	в другой	1	1
546	деле в	1	1
547	всего дается	1	1
548	что бы	1	1
549	говоря что	1	1
550	если это	3	1
551	как объект	1	1
552	следовательно в	1	1
553	значит что	3	1
554	тех пор	1	1
555	бросается в	1	1
556	я был	1	1
557	что здесь	1	1
558	признаки а	1	1
559	менее она	2	1
560	если сравнить	1	1
561	как нечто	1	1
562	который в	2	1
563	и ее	3	1
564	себя в	1	1
565	самого если	1	1
566	быть сравниваемо	1	1
567	чем они	1	1
568	ее из	2	1
569	другим что	1	1
570	следует за	2	1
571	каким образом	1	1
572	при помощи	9	1
573	его имени	1	1
574	его и	2	1
575	известное количество	1	1
576	а то	3	1
577	ложится в	1	1
578	могло бы	1	1
579	же развитие	1	1
580	ее не	1	1
581	как его	1	1
582	она имеет	1	1
583	другой а	1	1
584	в очень	1	1
585	не является	3	1
586	это будет	1	1
587	одном месте	1	1
588	даже не	3	1
589	точек зрения	1	1
590	на ее	1	1
591	тем мы	1	1
592	труд и	1	1
593	мы еще	1	1
594	могут иметь	1	1
595	не входит	1	1
596	предмета но	1	1
597	но есть	3	1
598	быть названо	3	1
599	может ли	1	1
600	на этот	1	1
601	стремится к	1	1
602	не на	2	1
603	непосредственно к	1	1
604	не означает	1	1
605	также с	1	1
606	сложное явление	1	1
607	соединение двух	1	1
608	сердце в	1	1
609	и отношение	1	1
610	входить в	2	1
611	определить сколько	1	1
612	к нескольким	1	1
613	которое представляет	1	1
614	быть объяснено	1	1
615	в одной	1	1
616	или по	2	1
617	какого бы	1	1
618	в данном	1	1
619	его определение	1	1
620	она есть	1	1
621	эти признаки	1	1
622	таких условиях	1	1
623	друг с	1	1
624	многих других	1	1
625	это значит	1	1
626	или со	3	1
627	к следующему	1	1
628	и там	1	1
629	животных на	1	1
630	как например	2	1
631	на пути	4	1
632	много лет	1	1
633	и другим	3	1
634	и наши	1	1
635	следует заметить	2	1
636	раз при	1	1
637	только для	1	1
638	видно что	1	1
639	и таким	2	1
640	получает от	1	1
641	из ряда	3	1
642	оно по	1	1
643	случае он	2	1
644	бедность и	1	1
645	согласие в	1	1
646	вряд ли	2	1
647	формы с	1	1
648	или не	3	1
649	о котором	1	1
650	так мы	1	1
651	на первый	3	1
652	или нет	2	1
653	г в	1	1
654	же оно	2	1
655	ни было	2	1
656	сторона в	1	1
657	в море	5	1
658	может и	1	1
659	между ними	1	1
660	равно как	1	1
661	по одному	1	1
662	нет но	1	1
663	с ними	1	1
664	что подобные	1	1
665	есть и	4	1
666	этим объясняется	1	1
667	находимся мы	1	1
668	через а	1	1
669	в голову	1	1
670	но эти	1	1
671	вообще человека	1	1
672	это так	2	1
673	крайняя бедность	1	1
674	ее в	1	1
675	случае если	1	1
676	можно назвать	3	1
677	во всяком	2	1
