N	2gram	Losev_Dial_2	Istorich
428	но эта	1	1
429	а есть	1	1
430	его мы	1	1
431	тем не	2	1
432	надо сказать	1	1
433	видели мы	2	1
434	важно что	3	1
435	и долго	1	1
436	по себе	18	1
437	даже в	3	1
438	нас к	1	1
439	и очень	1	1
440	вещи не	1	1
441	не менее	3	1
442	на мир	2	1
443	виду что	2	1
444	как о	1	1
445	в обоих	1	1
446	форма не	1	1
447	миф или	3	1
448	в науке	2	1
449	в то	6	1
450	в самых	1	1
451	он мог	2	1
452	только не	2	1
453	или еще	1	1
454	а сама	1	1
455	наука и	2	1
456	слово и	1	1
457	эта сторона	1	1
458	на землю	1	1
459	в религии	6	1
460	все члены	1	1
461	он свою	1	1
462	во всем	1	1
463	ему и	1	1
464	и после	1	1
465	этими краткими	1	1
466	так то	1	1
467	что на	2	1
468	тела и	5	1
469	в глубину	3	1
470	в каком	4	1
471	с другом	1	1
472	только мы	1	1
473	у меня	3	1
474	и оно	1	1
475	если он	1	1
476	не могут	4	1
477	во все	2	1
478	как только	3	1
479	еще яснее	1	1
480	того есть	1	1
481	его с	3	1
482	в поле	1	1
483	в эти	1	1
484	не случайное	1	1
485	как человек	1	1
486	они и	1	1
487	всегда есть	2	1
488	наконец что	1	1
489	если же	1	1
490	не живет	1	1
491	с женщиной	1	1
492	к абсолютному	1	1
493	из всего	2	1
494	как мы	3	1
495	без всякого	4	1
496	факт не	1	1
497	таит в	1	1
498	добродетели и	1	1
499	бывает что	1	1
500	она живет	1	1
501	чтобы быть	1	1
502	в дальнейшем	1	1
503	один образ	1	1
504	собственно не	1	1
505	и совершенно	2	1
506	е что	1	1
507	только тот	1	1
508	одного из	1	1
509	д все	1	1
510	она была	1	1
511	том как	2	1
512	остается только	2	1
513	мира и	1	1
514	задний план	1	1
515	о котором	3	1
516	это может	2	1
517	с ним	4	1
518	образом в	1	1
519	судьба души	2	1
520	миф же	3	1
521	зато она	1	1
522	вот почему	1	1
523	это вполне	1	1
524	время в	1	1
525	и остался	1	1
526	ли или	1	1
527	его тело	1	1
528	ее и	1	1
529	ниже гл	1	1
530	и во	1	1
531	все в	2	1
532	все на	4	1
533	путь к	1	1
534	или иначе	2	1
535	которое уже	1	1
536	живой человек	1	1
537	нуждается в	3	1
538	быть даже	1	1
539	и подобных	1	1
540	и окончательно	1	1
541	и следовательно	5	1
542	может иметь	3	1
543	значит что	12	1
544	с человеческим	1	1
545	бросается в	1	1
546	в частности	2	1
547	быть и	4	1
548	и одновременно	1	1
549	идет по	1	1
550	тот же	1	1
551	жизни она	1	1
552	в какой	2	1
553	на природу	1	1
554	к их	1	1
555	и действительно	1	1
556	должен быть	1	1
557	одних и	1	1
558	ведь она	1	1
559	именно на	1	1
560	так вот	2	1
561	где-то в	1	1
562	всем мире	1	1
563	уже не	3	1
564	он очень	1	1
565	если мы	2	1
566	только на	1	1
567	бросил ее	1	1
568	на этих	1	1
569	и религиозной	1	1
570	ни с	4	1
571	в прошлом	1	1
572	вовсе не	13	1
573	друг друга	1	1
574	но что	7	1
575	природы а	1	1
576	она имеет	1	1
577	то сразу	1	1
578	ее на	1	1
579	такие которые	1	1
580	что это?	1	1
581	чему же	1	1
582	со всем	2	1
583	есть то	1	1
584	мы это	2	1
585	и можно	2	1
586	нельзя сказать	4	1
587	будет ли	2	1
588	и прежде	2	1
589	при всей	1	1
590	мы еще	1	1
591	чтобы я	1	1
592	что не	6	1
593	или этот	1	1
594	только по	1	1
595	них и	1	1
596	по направлению	1	1
597	ничем не	1	1
598	только момент	1	1
599	понимать как	3	1
600	и непосредственно	1	1
601	жизнь в	2	1
602	о чем	3	1
603	это дело	1	1
604	в одно	5	1
605	и ему	1	1
606	не знаю	2	1
607	вокруг него	1	1
608	входить в	1	1
609	и потому	5	1
610	это одно	1	1
611	после обрезания	1	1
612	поскольку они	1	1
613	по своему	5	1
614	к жизни	1	1
615	что за	1	1
616	а если	1	1
617	чем в	1	1
618	в той	3	1
619	друг с	1	1
620	что же	2	1
621	остается в	1	1
622	по которому	1	1
623	отдельности и	1	1
624	там где	1	1
625	на свете	5	1
626	это значит	8	1
627	собственной воле	1	1
628	многих исследователей	2	1
629	в это	3	1
630	случайное явление	1	1
631	с этой	1	1
632	пр в	1	1
633	смерти к	1	1
634	только для	1	1
635	думают что	2	1
636	можно назвать	1	1
637	из ряда	1	1
638	например у	1	1
639	на одной	1	1
640	по дороге	1	1
641	окончательно и	1	1
642	религиях и	1	1
643	не она	1	1
644	то можно	1	1
645	на задний	1	1
646	не буду	1	1
647	в результате	2	1
648	нам что	1	1
649	это как	3	1
650	а говорит	1	1
651	все они	1	1
652	же в	2	1
653	но всегда	2	1
654	к самому	1	1
655	было уже	1	1
656	е в	3	1
657	станет яснее	1	1
658	из тех	1	1
659	она сама	3	1
660	что сущность	2	1
661	по одному	4	1
662	в отдельности	1	1
663	из этого	1	1
664	в самом	5	1
665	только о	2	1
666	на ней	1	1
667	нами как	2	1
668	видим в	1	1
669	то оно	3	1
670	и эта	1	1
671	узнать где	1	1
672	в таком	4	1
