N	2gram	Tiupa_Narr_2	Psycholo
117	не просто	1	4
118	того что	6	4
119	в двух	1	4
120	этот вопрос	1	4
121	только в	11	4
122	и так	1	4
123	себя в	2	4
124	в жизни	6	4
125	никто не	1	4
126	по поводу	2	4
127	от этих	1	4
128	что не	1	4
129	в частности	11	4
130	мы узнаем	2	4
131	исходя из	1	4
132	с этой	3	4
133	первый раз	1	4
134	жизни и	4	4
135	ее в	1	4
136	к этому	1	4
137	в таком	3	4
138	например в	1	3
139	же как	2	3
140	к своей	1	3
141	говоря мы	1	3
142	самое замечательное	1	3
143	говорить о	2	3
144	и он	2	3
145	применительно к	1	3
146	события в	1	3
147	но не	3	3
148	в сторону	1	3
149	как в	5	3
150	что именно	1	3
151	не можем	1	3
152	разговор о	1	3
153	какой бы	1	3
154	на этом	1	3
155	здесь мы	1	3
156	должен был	2	3
157	ни в	1	3
158	далеко не	5	3
159	должно быть	1	3
160	обратимся к	1	3
161	несет в	1	3
162	и сейчас	1	3
163	в которых	1	3
164	т п	2	3
165	их в	1	3
166	этих событий	1	3
167	тем самым	5	3
168	она не	1	3
169	на кладбище	1	3
170	в то	5	3
171	в основе	1	3
172	пути и	1	3
173	ли это	1	3
174	и для	3	3
175	во все	1	3
176	с ее	1	3
177	в мире	4	3
178	так и	9	3
179	к анализу	1	3
180	и здесь	2	3
181	что и	2	3
182	во всей	1	3
183	вслед за	6	3
184	его рассказа	1	3
185	том как	2	3
186	дело с	2	3
187	в уста	1	3
188	с одной	5	3
189	в виде	2	3
190	тому же	4	3
191	всяком случае	1	3
192	могло бы	2	3
193	в одном	1	3
194	не для	1	3
195	тем что	1	3
196	бы это	1	3
197	до сих	1	3
198	но и	15	3
199	на этот	1	3
200	обратиться к	2	3
201	одной стороны	5	3
202	и опять	2	3
203	он говорит	1	3
204	видит в	2	3
205	в той	5	3
206	рассказа в	1	3
207	да и	3	3
208	еще раз	1	3
209	сих пор	1	3
210	за этим	1	3
211	почему он	1	3
212	бы его	1	3
213	в своих	2	3
214	точно так	2	3
215	во всяком	1	3
216	также и	1	2
217	все остальное	1	2
218	он может	2	2
219	фон для	1	2
220	между двумя	1	2
221	из его	1	2
222	все те	2	2
223	с таким	2	2
224	жизни для	1	2
225	всей ее	1	2
226	а как	3	2
227	мы имеем	3	2
228	нам в	3	2
229	время как	1	2
230	принадлежит к	1	2
231	это время	1	2
232	столь же	2	2
233	с его	3	2
234	во всех	1	2
235	себе и	2	2
236	со стороны	6	2
237	как говорит	1	2
238	в одной	1	2
239	того не	1	2
240	что касается	1	2
241	однако не	2	2
242	и наконец	1	2
243	не в	8	2
244	и к	6	2
245	в действительности	1	2
246	самое важное	1	2
247	но в	6	2
248	говорит не	1	2
249	отступает от	1	2
250	тому как	2	2
251	бы и	1	2
252	представляет собой	16	2
253	бы не	1	2
254	из этих	2	2
255	по словам	2	2
256	при этом	14	2
257	читателя в	4	2
258	тем и	1	2
259	едва ли	3	2
260	что ни	1	2
261	никому не	1	2
262	в нее	1	2
263	то чтобы	2	2
264	всю жизнь	1	2
265	иначе говоря	7	2
266	в такой	1	2
267	это делает	1	2
268	в котором	5	2
269	место в	5	2
270	вопрос о	1	2
271	другом и	1	2
272	не имеет	2	2
273	не по	1	2
274	только не	2	2
275	же время	3	2
276	за которой	1	2
277	вместо того	1	2
278	свидетельствуют о	1	2
279	только с	1	2
280	есть только	1	2
281	чтобы сделать	1	2
282	как только	1	2
283	мысли о	1	2
284	что при	1	2
285	о них	2	2
286	могли бы	2	2
287	в ее	4	2
288	то время	1	2
289	и когда	3	2
290	на нее	1	2
291	те же	2	2
292	времени и	4	2
293	когда его	1	2
294	и с	1	2
295	ничего не	6	2
296	можно сказать	6	2
297	в виду	1	2
298	о ней	3	2
299	сводится к	9	2
300	нет характера	1	2
301	внимание на	3	2
302	но мы	1	2
303	и смысл	1	2
304	и она	1	2
305	один из	3	2
306	отца и	1	2
307	у шекспира	1	2
308	ли он	1	2
309	и кажется	1	2
310	связи с	1	2
311	ни одного	1	2
312	в нашей	1	2
313	не все	2	2
314	одно из	2	2
315	эти три	1	2
316	непременно должен	1	2
317	это нужно	1	2
318	не хотел	1	2
319	образом что	1	2
320	именно как	1	2
321	даже не	1	2
322	с другой	5	2
323	именно в	2	2
324	сам себя	1	2
325	с той	1	2
326	а с	2	2
327	прежде всего	6	2
328	ничем не	1	2
329	не на	1	2
330	с конца	1	2
331	повествования и	1	2
332	и потому	1	2
333	некоторые из	1	2
334	с такой	1	2
335	в это	1	2
336	события а	1	2
337	не является	4	2
338	и от	1	2
339	в результате	2	2
340	его не	1	2
341	хотя бы	2	2
342	по ходу	1	2
343	героя и	2	2
344	мать и	1	2
345	который не	1	2
346	говоря о	1	1
347	таком случае	1	1
348	начинается с	1	1
349	отделен от	1	1
350	о самом	1	1
351	того же	1	1
352	с кем	1	1
353	на другой	1	1
354	решительно все	1	1
355	очень много	1	1
356	тем же	1	1
357	от самого	1	1
358	к другому	2	1
359	которое могло	1	1
360	сказать с	1	1
361	есть не	1	1
362	рассказа напротив	1	1
363	говорит сам	1	1
364	которого не	1	1
365	случае это	1	1
366	к новой	1	1
367	теперь его	1	1
368	не была	1	1
369	исследования в	1	1
370	это всегда	1	1
371	что иное	1	1
372	как во	1	1
373	и другая	1	1
374	к началу	1	1
375	мы и	1	1
376	что можно	1	1
377	так называемые	1	1
378	прошлом о	1	1
379	когда перед	1	1
380	еще не	2	1
381	иное как	1	1
382	его словам	1	1
383	понятие введенное	1	1
384	признать что	1	1
385	понятно в	1	1
386	конечном счете	3	1
387	по отношению	5	1
388	в общем	1	1
389	очевидно что	1	1
390	человеческих отношений	1	1
391	словами и	1	1
392	тайны когда	1	1
393	несмотря на	2	1
394	за пределы	1	1
395	в настоящем	2	1
396	относится к	1	1
397	нашего сознания	1	1
398	более чем	2	1
399	первый взгляд	1	1
400	же с	1	1
401	стороны и	1	1
402	как к	3	1
403	о жизни	4	1
404	такого рода	12	1
405	этой стороны	1	1
406	неизмеримо более	1	1
407	имеет в	1	1
408	бы возникнуть	1	1
409	бесконечное число	1	1
410	со своей	2	1
411	мнения но	1	1
412	непонятно почему	1	1
413	точку зрения	3	1
414	так или	1	1
415	все так	1	1
416	в нашем	2	1
417	рассказ о	1	1
418	не могла	1	1
419	так сказать	3	1
420	образом для	1	1
421	к фабуле	1	1
422	к некоторому	1	1
423	именно то	2	1
424	у читателя	1	1
425	новое и	1	1
426	и сам	3	1
427	является тот	1	1
428	чем те	1	1
429	в плане	1	1
430	века в	1	1
431	из него	1	1
432	подобно тому	2	1
433	может существовать	1	1
434	евгении онегине	1	1
435	жизнь которая	1	1
436	есть все	1	1
437	в другом	4	1
438	текст которого	1	1
439	зрения на	2	1
440	жизнь а	1	1
441	что были	1	1
442	этом смысле	1	1
443	истории и	1	1
444	смерть и	1	1
445	но уже	1	1
446	исходили из	1	1
447	характера у	1	1
448	глазами и	1	1
449	эту тему	1	1
450	со своими	2	1
451	на первый	1	1
452	внимания заслуживает	1	1
453	в этих	1	1
454	для него	4	1
455	но что	1	1
456	интриги в	3	1
457	своем роде	1	1
458	и без	1	1
459	она в	1	1
460	все и	1	1
461	не столько	5	1
462	не от	1	1
463	данного рассказа	1	1
464	мысли и	1	1
465	от его	2	1
466	стороны может	1	1
467	его развертывание	1	1
468	есть его	1	1
469	второй раз	1	1
470	и более	2	1
471	не могли	1	1
472	рассказана история	1	1
473	как день	1	1
474	мы встречаемся	1	1
475	нет никакого	1	1
476	если их	1	1
477	что есть	1	1
478	в отношении	1	1
479	слова рассказа	1	1
480	но они	1	1
481	рассказа следует	1	1
482	что с	2	1
483	рассказа который	1	1
484	действующие лица	1	1
485	нам и	1	1
486	вытекает из	1	1
487	последние десятилетия	1	1
488	находятся в	1	1
489	в противоречие	1	1
490	всего на	1	1
491	с одним	1	1
492	к ней	3	1
493	своей природе	2	1
494	такая же	1	1
495	связь и	1	1
496	совершенно прав	1	1
497	в сознании	2	1
498	сюжет в	1	1
499	может показаться	1	1
500	составляет его	1	1
501	у меня	2	1
502	художественной литературы	1	1
503	к структуре	1	1
504	он бы	1	1
505	его зовут	1	1
506	об одном	1	1
507	в которое	1	1
508	образом достигает	1	1
509	если же	1	1
510	эпизода к	2	1
511	на главы	2	1
512	но по	1	1
513	степени в	1	1
514	этой фразе	1	1
515	границе между	1	1
516	меня в	1	1
517	своем составе	1	1
518	не могу	2	1
519	характер и	3	1
520	мысль о	2	1
521	него можно	1	1
522	с собой	1	1
523	этого как	1	1
524	каждого из	1	1
525	начала и	2	1
526	катастрофой в	2	1
527	нужно было	1	1
528	классической и	1	1
529	ничего подобного	1	1
530	это только	1	1
531	он сам	2	1
532	это обычно	1	1
533	быть в	1	1
534	тех кто	1	1
535	то они	1	1
536	или что-нибудь	1	1
537	вот и	1	1
538	другими словами	1	1
539	все содержание	1	1
540	героя не	1	1
541	из рассказа	1	1
542	как вечный	1	1
543	все необходимые	1	1
544	а также	6	1
545	может не	1	1
546	время не	1	1
547	в евгении	1	1
548	это была	1	1
549	и во	1	1
550	в конечном	3	1
551	к нему	1	1
552	на протяжении	5	1
553	его смысла	2	1
554	толстой в	1	1
555	на одном	2	1
556	в другой	1	1
557	с матерью	3	1
558	следовало бы	1	1
559	который бы	1	1
560	в лице	1	1
561	казалось что	2	1
562	ни слова	2	1
563	но с	1	1
564	этой точки	1	1
565	что только	1	1
566	вся суть	1	1
567	одной из	1	1
568	и представляет	3	1
569	могло быть	1	1
570	же другая	1	1
571	обращаться к	1	1
572	между тем	3	1
573	деле не	1	1
574	непрерывно и	1	1
575	и матери	1	1
576	других писателей	1	1
577	именно на	1	1
578	есть в	1	1
579	события и	1	1
580	и у	4	1
581	только на	2	1
582	самую суть	1	1
583	как показывает	2	1
584	а то	2	1
585	эти свойства	1	1
586	в душе	2	1
587	автор с	1	1
588	эти два	2	1
589	именно они	1	1
590	и их	1	1
591	от читателя	1	1
592	и воображения	1	1
593	иначе как	1	1
594	начала жизни	1	1
595	от тех	1	1
596	что толстой	1	1
597	жизни на	2	1
598	следует понимать	1	1
599	или ином	1	1
600	в любви	1	1
601	из множества	1	1
602	представляют собой	2	1
603	рассказа не	1	1
604	воплощенной в	1	1
605	к его	3	1
606	и даже	3	1
607	в данный	1	1
608	нам не	1	1
609	о своей	1	1
610	не следует	3	1
611	с другим	2	1
612	вовсе и	1	1
613	однако что	1	1
614	или иначе	2	1
615	к которому	2	1
616	действующих лиц	3	1
617	во второй	2	1
618	в обращении	1	1
619	превращается в	2	1
620	отца в	1	1
621	и своего	1	1
622	однако и	1	1
623	с которым	1	1
624	между характером	1	1
625	его собственной	1	1
626	ни о	1	1
627	когда она	1	1
628	в живой	1	1
629	вглядеться в	1	1
630	уже давно	1	1
631	а есть	1	1
632	я уже	2	1
633	противоречие с	1	1
634	их за	1	1
635	басни крылова	1	1
636	в течение	2	1
637	на эту	1	1
638	которые по	1	1
639	отношению к	5	1
640	матери и	1	1
641	персонажей и	2	1
642	дело здесь	1	1
643	или хотя	1	1
644	но это	2	1
645	о его	1	1
646	в чем	2	1
647	им в	1	1
648	но для	2	1
649	что изображает	1	1
650	к другим	1	1
651	и конца	1	1
652	себя с	2	1
653	является ли	1	1
654	мы всякий	1	1
655	которых он	1	1
656	сделано толстым	1	1
657	и времени	1	1
658	ли в	1	1
659	для автора	2	1
660	в связи	1	1
661	рассказа является	1	1
662	и состоит	2	1
663	взятый в	1	1
664	не объясняет	2	1
665	или в	1	1
666	человек и	1	1
667	содержание и	1	1
668	совершенно иной	1	1
669	можно согласиться	1	1
670	по одной	1	1
671	бы в	2	1
672	своих героев	2	1
673	на других	1	1
674	иначе он	1	1
675	не должен	2	1
676	цель достигнута	1	1
677	будто бы	1	1
678	поскольку он	1	1
679	или не	1	1
680	же в	4	1
681	сходятся в	1	1
682	сообщает нам	1	1
683	человека не	1	1
684	к ее	1	1
685	жизни в	6	1
686	в свою	2	1
687	это все	1	1
688	том или	1	1
689	нее ни	1	1
690	внимания к	1	1
691	автора в	2	1
692	по которой	1	1
693	не что	1	1
694	просто не	1	1
695	на практике	1	1
696	это так	1	1
697	от которой	1	1
698	во сне	2	1
699	гораздо более	1	1
