N	2gram	Medvedev_F_3	KulturaY
639	одного из	1	1
640	социального общения	9	1
641	и просто	1	1
642	языке как	2	1
643	не выходит	1	1
644	важно не	2	1
645	и смыслом	1	1
646	есть литература	1	1
647	в данных	1	1
648	но он	1	1
649	которого оно	1	1
650	тем как	1	1
651	нуждается в	3	1
652	предмета а	1	1
653	материал не	1	1
654	говорит он	5	1
655	повод к	1	1
656	и писать	1	1
657	пределы формы	1	1
658	что бы	1	1
659	с современностью	2	1
660	все время	6	1
661	и стилистические	1	1
662	в лучшем	1	1
663	вообще в	1	1
664	когда говорят	2	1
665	в него	3	1
666	с нашей	1	1
667	быть и	1	1
668	но так	2	1
669	формы а	2	1
670	но с	1	1
671	же к	1	1
672	мы видим	1	1
673	одной из	2	1
674	история литературы	2	1
675	в поэтическом	1	1
676	языка на	1	1
677	мы увидим	2	1
678	в себе	3	1
679	деле ведь	1	1
680	о художественном	1	1
681	которое мы	1	1
682	и так	1	1
683	поэтому и	2	1
684	в самое	2	1
685	коем случае	1	1
686	одних и	1	1
687	который в	1	1
688	от них	1	1
689	язык а	2	1
690	это же	1	1
691	нам важно	2	1
692	же и	4	1
693	и др	2	1
694	определенного жанра	2	1
695	оказывается в	1	1
696	и композиционные	1	1
697	не можем	2	1
698	видеть что	1	1
699	тех или	1	1
700	говорить об	2	1
701	этого понятия	1	1
702	в начале	1	1
703	целого ряда	1	1
704	является не	2	1
705	здесь же	1	1
706	на ней	1	1
707	или даже	1	1
708	и обратно	1	1
709	основная предпосылка	1	1
710	оно тоже	1	1
711	за ним	1	1
712	ту или	2	1
713	помощью каких	1	1
714	конкретных условий	1	1
715	характерно что	2	1
716	мы знаем	4	1
717	для него	1	1
718	и их	5	1
719	с различными	1	1
720	уже собственно	1	1
721	в особых	1	1
722	и со	2	1
723	является именно	1	1
724	с определенным	1	1
725	сочетание слов	1	1
726	отношении к	1	1
727	дело и	1	1
728	в систему	1	1
729	общения и	2	1
730	они будут	2	1
731	и делает	1	1
732	к одной	2	1
733	не противоречит	1	1
734	им по	1	1
735	на лингвистику	1	1
736	поэтической речи	1	1
737	с общим	1	1
738	учение это	1	1
739	со стороны	4	1
740	выходит за	1	1
741	этого единства	1	1
742	всецело определяется	1	1
743	меняются и	1	1
744	сюда же	1	1
745	и тех	2	1
746	в каких	2	1
747	тематические и	1	1
748	не состоит	1	1
749	что для	1	1
750	противном случае	1	1
751	они знают	2	1
752	превращается в	2	1
753	смысла и	4	1
754	а на	2	1
755	материал в	4	1
756	а наоборот	1	1
757	и составляет	1	1
758	более того	6	1
759	зависит от	1	1
760	самое слово	1	1
761	мы и	3	1
762	его по	1	1
763	совершенно одинаково	1	1
764	теории но	1	1
765	он создал	1	1
766	нашей точки	1	1
767	пр и	1	1
768	не об	2	1
769	лишь тогда	2	1
770	формы слова	1	1
771	наличности в	1	1
772	отвлечении от	2	1
773	или наоборот	1	1
774	нет никаких	2	1
775	формы оно	1	1
776	из элементов	2	1
777	остается подвести	1	1
778	и потому	5	1
779	отсюда и	1	1
780	друга в	2	1
781	к самому	2	1
782	дают повод	1	1
783	остается однако	1	1
784	его развитие	1	1
785	условиями в	1	1
786	не кончаются	1	1
787	данной эпохи	3	1
788	это возможно	1	1
789	если эти	1	1
790	слов в	1	1
791	почему вообще	1	1
792	форма в	2	1
793	в эту	2	1
794	исходя из	1	1
795	то на	1	1
796	с рядом	1	1
797	в современной	1	1
798	нем как	1	1
799	дело здесь	1	1
800	дело идет	3	1
801	в контексте	1	1
802	и формы	5	1
803	при построении	1	1
804	совершенно очевидно	1	1
805	высказывания и	5	1
806	в какую	1	1
807	в смысле	4	1
808	вообще все	1	1
809	она должна	2	1
810	и для	6	1
811	и часто	1	1
812	на форму	1	1
813	тем и	1	1
814	для этой	1	1
815	для индивидуального	1	1
816	и от	11	1
817	с основными	1	1
818	к внешней	1	1
819	остается тем	1	1
820	это можно	2	1
821	совершенно иное	1	1
822	е о	1	1
823	является обязательным	1	1
824	от него	2	1
825	лишь как	3	1
826	же что	2	1
827	понята как	1	1
828	у них	2	1
829	интерес к	1	1
830	словесных масс	2	1
831	не должен	1	1
832	пришлось бы	1	1
833	этому понятию	1	1
834	понятие материала	1	1
835	значение могут	1	1
836	е когда	1	1
837	же в	1	1
838	есть уже	1	1
839	творится и	1	1
840	в целях	2	1
841	выбор слов	1	1
842	понять эту	1	1
843	а о	1	1
844	между ними	15	1
845	поэзии является	1	1
846	возможно лишь	2	1
847	состоит из	1	1
848	а ведь	1	1
849	на общий	1	1
850	именно о	1	1
851	пушкин и	1	1
852	он дан	1	1
853	в последнем	2	1
854	каком можно	1	1
855	становится очевидным	1	1
856	что под	1	1
857	от души	2	1
858	утверждать что	1	1
859	к этому	2	1
860	полной силе	2	1
861	и вместе	1	1
862	только не	2	1
863	и эта	3	1
864	это понятие	2	1
865	о которых	1	1
866	и содержанием	1	1
867	этой точки	1	1
