N	2gram	Tiupa_Anal_2	Problema
220	уже и	2	3
221	указание на	1	3
222	даже не	1	3
223	может ли	2	3
224	и если	3	3
225	относятся к	1	3
226	только его	1	3
227	тому как	3	3
228	к понятию	1	3
229	к тому	7	3
230	бы в	3	3
231	мы должны	1	3
232	тех или	2	3
233	не что	1	3
234	точно так	1	3
235	все что	2	3
236	речь идет	2	2
237	зачем же	1	2
238	о с	1	2
239	мере в	1	2
240	по преимуществу	4	2
241	ведь и	2	2
242	из трех	3	2
243	той же	2	2
244	совпадает с	4	2
245	но при	1	2
246	представляет собой	8	2
247	во всех	4	2
248	не требует	1	2
249	себе и	1	2
250	один и	1	2
251	независимо от	1	2
252	перед нами	1	2
253	роль в	2	2
254	время и	1	2
255	он не	2	2
256	в понимании	1	2
257	содержит в	3	2
258	так уж	1	2
259	его от	3	2
260	подобно тому	3	2
261	и ее	1	2
262	об этом	1	2
263	на этой	2	2
264	входит в	1	2
265	из рассмотренных	1	2
266	не совпадает	1	2
267	а скорее	1	2
268	в них	1	2
269	говорится о	1	2
270	точки зрения	4	2
271	и при	1	2
272	в такой	1	2
273	одним и	1	2
274	прийти к	1	2
275	которые в	1	2
276	не в	4	2
277	ничего нового	1	2
278	даже в	2	2
279	что с	2	2
280	хотелось бы	1	2
281	на него	2	2
282	же его	4	2
283	как на	1	2
284	настоящего времени	1	2
285	отличается от	1	2
286	что может	1	2
287	на это	1	2
288	о них	1	2
289	имеет никаких	1	2
290	определенным образом	1	2
291	и сам	3	2
292	во все	1	2
293	еще в	2	2
294	сводится к	3	2
295	о нем	1	2
296	мы могли	1	2
297	а также	7	2
298	это было	2	2
299	к нему	1	2
300	что и	3	2
301	вообще и	2	2
302	между этими	1	2
303	или в	3	2
304	в качестве	11	2
305	же и	1	2
306	для всех	2	2
307	мышления и	1	2
308	ни с	2	2
309	не так	4	2
310	ведь это	2	2
311	сами по	1	2
312	с этими	1	2
313	только с	1	2
314	каждый из	1	2
315	в состоянии	2	2
316	или ином	2	2
317	мы это	1	2
318	а главное	1	2
319	отношения в	2	2
320	совершенно не	1	2
321	вместе с	2	2
322	и особенно	4	2
323	в тех	1	2
324	самого себя	1	2
325	они относятся	1	2
326	при таком	2	2
327	свидетельствует о	2	2
328	собственно говоря	2	2
329	еще более	2	2
330	в системе	1	2
331	по поводу	3	2
332	слово в	1	2
333	состоит из	1	2
334	из этого	1	2
335	в действительности	3	2
336	частности в	2	2
337	это в	1	2
338	же нам	1	1
339	слова которые	1	1
340	отношения к	2	1
341	к их	1	1
342	противоречие с	1	1
343	л о	1	1
344	тем же	1	1
345	здесь и	1	1
346	к другому	1	1
347	отношения между	1	1
348	не имело	1	1
349	система знаков	1	1
350	и до	2	1
351	и больше	1	1
352	равнодушен к	1	1
353	по его	1	1
354	их и	1	1
355	мы имеем	3	1
356	и входит	1	1
357	именно к	1	1
358	до такой	1	1
359	это всегда	1	1
360	на себя	5	1
361	и такой	1	1
362	я не	1	1
363	ему в	3	1
364	конечно и	1	1
365	что оба	1	1
366	он был	2	1
367	столь же	4	1
368	что его	1	1
369	с его	1	1
370	тем как	1	1
371	мы надеемся	1	1
372	то он	1	1
373	рассмотренных выше	1	1
374	действительности чем	1	1
375	оказывается не	2	1
376	в рамках	3	1
377	как в	4	1
378	с их	2	1
379	как уже	3	1
380	о самом	1	1
381	дело только	1	1
382	не приходится	1	1
383	в литературном	1	1
384	ни одна	1	1
385	в известном	1	1
386	данном контексте	1	1
387	и те	1	1
388	если он	1	1
389	в наших	1	1
390	за рамки	1	1
391	так сказать	1	1
392	с чем	1	1
393	мы их	1	1
394	не следует	2	1
395	в нем	1	1
396	от которого	2	1
397	в силу	1	1
398	из виду	1	1
399	свое время	1	1
400	что ни	1	1
401	и будет	1	1
402	на этом	4	1
403	так например	2	1
404	и эмоции	1	1
405	тут не	1	1
406	же не	2	1
407	тоже могут	1	1
408	что такой	1	1
409	в другом	1	1
410	слова или	1	1
411	в глубине	1	1
412	времени и	1	1
413	необходимой для	1	1
414	нашем случае	1	1
415	что обыкновенно	1	1
416	в глазах	1	1
417	это не	1	1
418	целая система	1	1
419	результате чего	2	1
420	место и	1	1
421	бы для	1	1
422	же самый	1	1
423	такой же	1	1
424	и тогда	1	1
425	не мог	3	1
426	особенно для	1	1
427	но я	1	1
428	в следующем	1	1
429	что о	1	1
430	место в	3	1
431	на каждом	1	1
432	и какое	1	1
433	для данного	1	1
434	не получает	1	1
435	который вообще	1	1
436	и меньше	1	1
437	далека от	1	1
438	речи в	2	1
439	и наоборот	2	1
440	описания в	1	1
441	уже встречались	1	1
442	нас к	2	1
443	случае в	3	1
444	вообще но	1	1
445	необходимое для	1	1
446	из тех	1	1
447	и другое	1	1
448	когда говорится	1	1
449	на себе	3	1
450	есть вне	1	1
451	например не	1	1
452	никогда не	3	1
453	жизни не	1	1
454	обратим внимание	1	1
455	действительности является	1	1
456	этих двух	1	1
457	в противоречие	1	1
458	него некоторого	1	1
459	по своей	1	1
460	крайний случай	1	1
461	это слово	1	1
462	и его	4	1
463	со своим	3	1
464	помимо воли	1	1
465	даже самая	1	1
466	самой этой	1	1
467	понимать под	1	1
468	этом отношении	3	1
469	а мы	1	1
470	есть у	1	1
471	и далее	1	1
472	человека с	1	1
473	его внутренней	1	1
474	взятое в	1	1
475	должны быть	1	1
476	бы он	1	1
477	в каждом	1	1
478	отказаться от	1	1
479	некоторой степени	1	1
480	бы дать	1	1
481	то она	1	1
482	с ее	2	1
483	как один	1	1
484	самим собою	1	1
485	как система	5	1
486	характер и	1	1
487	не возникает	1	1
488	однако эта	1	1
489	речи то	1	1
490	с собой	1	1
491	особенно в	7	1
492	каждого из	1	1
493	самостоятельное художественное	1	1
494	нам уже	1	1
495	наше внимание	1	1
496	поэтому в	1	1
497	с ним	2	1
498	рода семантических	1	1
499	не означает	1	1
500	на какой-нибудь	1	1
501	переходе к	2	1
502	одного из	3	1
503	может не	1	1
504	времени в	4	1
505	и во	2	1
506	каждом из	1	1
507	между тем	2	1
508	теперь уже	1	1
509	складывается из	1	1
510	и ф	1	1
511	тут еще	1	1
512	же является	2	1
513	чем и	2	1
514	не знаю	2	1
515	их смысловой	1	1
516	м и	3	1
517	что здесь	1	1
518	оно и	1	1
519	и одновременно	3	1
520	ли будет	1	1
521	одной из	3	1
522	и представляет	1	1
523	этот вопрос	1	1
524	дело с	1	1
525	что даже	1	1
526	в какой	1	1
527	то эти	1	1
528	что нам	1	1
529	не мешает	1	1
530	в литературоведении	1	1
531	все они	1	1
532	раз в	1	1
533	вопроса о	1	1
534	нами и	1	1
535	о чем-то	1	1
536	оно в	1	1
537	различия в	1	1
538	а то	2	1
539	как этого	1	1
540	и сознания	1	1
541	вопрос может	1	1
542	а и	1	1
543	который как	1	1
544	слова в	1	1
545	в одном	2	1
546	к ним	1	1
547	людей не	1	1
548	имеется еще	1	1
549	легко можно	1	1
550	к самому	1	1
551	постоянно меняется	1	1
552	со стороны	3	1
553	о своей	2	1
554	с другим	1	1
555	модель в	1	1
556	нельзя сказать	1	1
557	именно в	3	1
558	каждом отдельном	1	1
559	здесь в	2	1
560	весьма основательно	1	1
561	может показаться	1	1
562	себя и	1	1
563	нового времени	1	1
564	его из	1	1
565	говорит о	5	1
566	превращается в	2	1
567	слов и	1	1
568	для человека	1	1
569	мира в	1	1
570	в речи	3	1
571	но оно	1	1
572	и м	2	1
573	такой степени	1	1
574	только к	1	1
575	художественное значение	1	1
576	смысла не	1	1
577	к его	2	1
578	смысл что	1	1
579	и потому	1	1
580	как это	6	1
581	как человек	1	1
582	а так	1	1
583	к своему	2	1
584	в пределах	9	1
585	здесь совершенно	1	1
586	таких условиях	1	1
587	т е	2	1
588	и другой	1	1
589	еще раз	1	1
590	будет и	1	1
591	известном смысле	1	1
592	о его	4	1
593	м в	1	1
594	между прочим	1	1
595	в аспекте	4	1
596	получает от	1	1
597	ближе к	1	1
598	к другим	1	1
599	случае он	1	1
600	этих случаях	2	1
601	для автора	1	1
602	то можно	1	1
603	другое дело	1	1
604	но отнюдь	1	1
605	но когда	1	1
606	особого рода	2	1
607	ведь есть	1	1
608	которое есть	1	1
609	же в	1	1
610	менее в	1	1
611	понимать как	1	1
612	и внутренне	2	1
613	была бы	2	1
614	речи и	2	1
615	в отдельности	1	1
616	в свое	1	1
617	в литературе	1	1
618	речи как	1	1
619	отношении является	1	1
620	к этой	1	1
621	ее в	1	1
622	который не	1	1
623	к этому	2	1
624	значение слов	1	1
