N	2gram	Bakhtin_Fr_4	formyVre
235	и по	5	2
236	но дело	1	2
237	уже сказали	1	2
238	что все	1	2
239	об этом	1	2
240	рядом с	5	2
241	были в	4	2
242	мир в	2	2
243	здесь все	1	2
244	автора и	1	2
245	и всей	1	2
246	для него	1	2
247	в своей	5	2
248	с точки	2	2
249	место в	2	2
250	в отличие	1	2
251	вступили в	1	2
252	но он	6	2
253	друг другу	1	2
254	том же	2	2
255	раз и	1	2
256	самого начала	3	2
257	дело в	2	2
258	никогда не	2	2
259	в самой	1	2
260	во всем	1	2
261	буквальном смысле	1	2
262	и исторического	1	2
263	этот образ	4	2
264	не столь	1	2
265	точном смысле	1	2
266	мы встречаем	1	2
267	с исключительной	1	2
268	числе и	2	2
269	специфический характер	1	2
270	здесь еще	1	2
271	правда не	1	2
272	всего этого	1	2
273	здесь также	1	2
274	в буквальном	1	2
275	как по	1	2
276	сочетается с	1	2
277	с самого	3	2
278	смысле но	1	2
279	природе своей	1	2
280	те же	1	2
281	по природе	1	2
282	ту же	1	2
283	и вообще	1	2
284	с ним	2	2
285	повторяем в	1	2
286	а также	2	2
287	и были	2	2
288	там где	3	2
289	того что	3	2
290	быть и	1	2
291	собой разумеется	1	2
292	всякого рода	2	2
293	целом с	1	2
294	до наших	2	2
295	есть в	2	2
296	уже в	2	2
297	друг за	1	2
298	преисподняя могила	1	2
299	xvii веке	1	2
300	его и	2	2
301	ни с	2	2
302	других так	1	2
303	характер но	1	2
304	мы находим	1	2
305	исторического процесса	2	2
306	с этими	1	2
307	отношение к	1	2
308	отличие от	1	2
309	жизни на	1	2
310	тем что	4	2
311	существенную роль	2	2
312	само собой	1	2
313	и даже	3	2
314	о своей	2	2
315	с другой	4	2
316	далеко не	5	2
317	еще и	7	2
318	соответствии с	2	2
319	в некоторых	1	2
320	в соответствии	1	2
321	одной стороны	2	2
322	и стал	1	2
323	он только	1	2
324	жизнь в	1	2
325	он становится	2	2
326	громадную роль	1	2
327	что мы	1	2
328	здесь только	2	2
329	с помощью	4	2
330	в эпосе	1	2
331	но оно	2	2
332	его на	1	2
333	не осталось	1	2
334	влияния на	1	2
335	в данном	1	2
336	времени с	1	2
337	в это	1	2
338	слова и	1	2
339	здесь в	6	2
340	в более	1	2
341	в мировой	1	2
342	сохраняется и	1	2
343	как она	1	2
344	для нас	1	2
345	у них	3	2
346	поэтому все	1	2
347	ее основных	1	2
348	времени все	1	2
349	становления в	1	2
350	этого времени	1	2
351	равно как	1	2
352	в свою	1	2
353	в которой	4	2
354	характера но	1	2
355	он у	1	2
356	и эта	2	2
357	жизни где	1	1
358	женщины и	3	1
359	дел и	1	1
360	связь этих	1	1
361	он произносит	1	1
362	связана с	4	1
363	носит широкий	1	1
364	играют в	4	1
365	и есть	4	1
366	и реального	1	1
367	из самых	1	1
368	жертвенное мясо	1	1
369	в доме	3	1
370	и за	3	1
371	обычно выступает	1	1
372	со всех	1	1
373	также имеет	1	1
374	при анализе	1	1
375	теперь мы	1	1
376	на такие	1	1
377	бы и	1	1
378	существенное место	1	1
379	почти все	3	1
380	процессия в	1	1
381	не вполне	1	1
382	это отношение	1	1
383	вставные новеллы	1	1
384	всего романа	2	1
385	видели как	3	1
386	и он	1	1
387	всех сторон	1	1
388	пародия на	2	1
389	и происходит	1	1
390	он был	2	1
391	он сам	1	1
392	первый план	1	1
393	трудно найти	1	1
394	характер он	2	1
395	что люди	1	1
396	самом деле	1	1
397	и всего	1	1
398	данном случае	1	1
399	веков он	1	1
400	то он	2	1
401	но как	3	1
402	явлений и	1	1
403	в противоречии	1	1
404	эта особенность	1	1
405	были глубоко	1	1
406	времени то	1	1
407	независимо от	1	1
408	мотивов в	1	1
409	и различные	1	1
410	это был	2	1
411	перед нами	4	1
412	в единый	1	1
413	нами в	1	1
414	так уже	1	1
415	характер носит	2	1
416	и наконец	2	1
417	и сам	3	1
418	в фольклоре	2	1
419	самом начале	1	1
420	сливается с	1	1
421	животных и	3	1
422	не приходится	1	1
423	что это	5	1
424	время это	2	1
425	бы не	2	1
426	которые в	1	1
427	отчасти и	1	1
428	в этой	13	1
429	и тот	2	1
430	но его	1	1
431	мира но	1	1
432	исторических судеб	1	1
433	игры из	1	1
434	на то	1	1
435	смыслом и	1	1
436	человек не	1	1
437	связанные с	4	1
438	о которой	1	1
439	различные формы	1	1
440	сняли с	1	1
441	в плане	4	1
442	которого и	1	1
443	здесь для	1	1
444	этого жанра	1	1
445	не бывает	1	1
446	здесь мы	1	1
447	как они	1	1
448	хода жизни	1	1
449	указывали на	1	1
450	и сохраняется	1	1
451	главным образом	1	1
452	в мире	1	1
453	коня за	1	1
454	конечно в	1	1
455	есть одна	1	1
456	них не	1	1
457	для своей	2	1
458	зрения на	1	1
459	это было	1	1
460	на протяжении	1	1
461	особенно в	3	1
462	ко второму	1	1
463	совершенно иная	1	1
464	уже знаем	1	1
465	распространены в	2	1
466	самих и	1	1
467	жертву в	1	1
468	ближе к	1	1
469	по всему	2	1
470	в хронологическом	1	1
471	строгом соответствии	1	1
472	люди не	1	1
473	кн ii	2	1
474	и совершается	1	1
475	в самую	1	1
476	форме еще	1	1
477	в один	2	1
478	и тогда	1	1
479	это сочетание	1	1
480	в эту	3	1
481	что значит	3	1
482	во время	10	1
483	и при	2	1
484	особенности же	1	1
485	в народной	1	1
486	нас не	1	1
487	наших дней	2	1
488	что дело	1	1
489	на месте	1	1
490	самый момент	1	1
491	не столько	2	1
492	в первый	1	1
493	он дает	1	1
494	своего рода	6	1
495	образом весь	2	1
496	значение для	1	1
497	как другие	1	1
498	как их	1	1
499	попадают на	1	1
500	совершенно новое	1	1
501	и существенных	1	1
502	умирает и	1	1
503	образом и	3	1
504	результате все	1	1
505	страха и	1	1
506	времен и	1	1
507	полностью но	1	1
508	предсказаний и	1	1
509	времени а	1	1
510	и очень	1	1
511	вернемся к	3	1
512	героем и	1	1
513	случае в	1	1
514	на три	1	1
515	вплоть до	1	1
516	играть в	1	1
517	до известной	1	1
518	виду что	1	1
519	чрезвычайно распространены	1	1
520	дело не	1	1
521	правда в	1	1
522	связан и	1	1
523	как его	1	1
524	самом месте	1	1
525	это с	1	1
526	находится в	1	1
527	следовательно и	1	1
528	самой жизни	1	1
529	из древнейших	1	1
530	по своей	3	1
531	жизни как	1	1
532	нам важно	1	1
533	тесно связана	1	1
534	и со	2	1
535	у нас	1	1
536	теперь когда	1	1
537	моменты жизни	1	1
538	похож на	1	1
539	носит и	1	1
540	здесь они	1	1
541	два момента	2	1
542	совершается это	1	1
543	бы он	1	1
544	вовлечены и	1	1
545	других античных	1	1
546	они и	1	1
547	вырождается в	1	1
548	самую гущу	1	1
549	и был	1	1
550	где этот	1	1
551	времени но	1	1
552	носили в	1	1
553	ни даже	1	1
554	рабле на	1	1
555	т.п в	2	1
556	существенное значение	1	1
557	основе этого	1	1
558	свою очередь	1	1
559	и сами	1	1
560	есть между	1	1
561	представителем этого	1	1
562	уже с	1	1
563	и этим	2	1
564	в себя	2	1
565	во главе	1	1
566	так в	1	1
567	свободу и	1	1
568	на том	1	1
569	было в	2	1
570	эту игру	2	1
571	собой в	1	1
572	эта игра	1	1
573	в последующих	1	1
574	в новом	2	1
575	и фон	1	1
576	и пересекаются	1	1
577	они как	1	1
578	были чрезвычайно	1	1
579	в эпоху	15	1
580	образом в	3	1
581	но здесь	2	1
582	тем чем	1	1
583	чем они	1	1
584	и здесь	3	1
585	но образ	2	1
586	что самая	1	1
587	тех кто	2	1
588	но к	1	1
589	о том	2	1
590	характер этого	4	1
591	все прочие	1	1
592	притом в	1	1
593	государственной власти	1	1
594	развертывается в	1	1
595	все в	2	1
596	и откуда	1	1
597	образом все	2	1
598	которой мы	1	1
599	от них	1	1
600	позволит нам	1	1
601	и степень	1	1
602	были связаны	1	1
603	а следовательно	1	1
604	все события	2	1
605	из одних	1	1
606	также в	2	1
607	в ту	2	1
608	в описании	1	1
609	вся жизнь	1	1
610	в него	1	1
611	эти последние	1	1
612	год и	1	1
613	тот же	3	1
614	что он	4	1
615	мы увидим	2	1
616	каждый момент	1	1
617	очень много	1	1
618	к отцу	1	1
619	в литературу	1	1
620	на мир	1	1
621	по этому	1	1
622	похожа на	1	1
623	с последующим	1	1
624	что из	2	1
625	себя в	2	1
626	а нужно	1	1
627	события и	1	1
628	переходит в	1	1
629	и исторических	1	1
630	в большинстве	6	1
631	и они	3	1
632	ни одного	1	1
633	чем обычно	1	1
634	при изображении	2	1
635	или даже	1	1
636	при помощи	1	1
637	из них	6	1
638	ведь это	3	1
639	уже наличные	1	1
640	форм но	1	1
641	те формы	1	1
642	и искусства	1	1
643	это смерть	1	1
644	мы можем	3	1
645	противоречии с	1	1
646	выступает с	2	1
647	дальше в	1	1
648	тут же	1	1
649	время уже	1	1
650	них и	1	1
651	но за	1	1
652	связан с	4	1
653	литературу и	1	1
654	на отдельные	1	1
655	говорит о	1	1
656	быть тем	1	1
657	последующие века	1	1
658	и своего	1	1
659	а наоборот	1	1
660	и музыка	1	1
661	и самый	1	1
662	не на	2	1
663	на весь	5	1
664	с которым	1	1
665	и внутренне	1	1
666	торжественной процессии	1	1
667	его таким	1	1
668	о чем	2	1
669	и первый	2	1
670	этой игры	1	1
671	мы остановимся	1	1
672	разных местах	2	1
673	уже давно	2	1
674	свою судьбу	1	1
675	переходим ко	1	1
676	он изображает	1	1
677	и технической	1	1
678	и начинают	1	1
679	героя по	1	1
680	основу его	1	1
681	построены на	1	1
682	по своему	4	1
683	и вот	3	1
684	это также	1	1
685	она есть	1	1
686	смысле этого	1	1
687	дальнейшем в	1	1
688	типа как	1	1
689	и основной	1	1
690	в тех	1	1
691	в словах	2	1
692	из этой	1	1
693	у этого	1	1
694	и судьбы	1	1
695	существенное отношение	1	1
696	мы сказали	2	1
697	этого слова	1	1
698	возвращаемся к	1	1
699	неотделимы от	2	1
700	и оно	1	1
701	между прочим	2	1
702	этом и	1	1
703	бытовым явлением	1	1
704	которые были	1	1
705	частный характер	1	1
706	при всем	1	1
707	которой совершается	1	1
708	и всевозможные	1	1
709	известной степени	1	1
710	как своего	1	1
711	и от	1	1
712	и выражений	2	1
713	узком смысле	2	1
714	в другое	1	1
715	в отдельных	1	1
716	на первый	2	1
717	последующих веков	1	1
718	но эти	2	1
719	от него	1	1
720	не более	1	1
721	у которого	1	1
722	от всего	1	1
723	все они	5	1
724	и человеческие	1	1
725	и роста	1	1
726	века мы	1	1
727	здесь даже	1	1
728	его к	2	1
729	этой же	3	1
730	с ними	3	1
731	первый раз	1	1
732	они также	2	1
733	от всех	2	1
734	перестали быть	1	1
735	но когда	1	1
736	всех других	1	1
737	и человеческих	1	1
738	культуры в	1	1
739	в делах	1	1
740	для которой	1	1
741	на свет	2	1
742	они всегда	1	1
743	включает в	1	1
744	где он	2	1
745	в своих	2	1
746	ним не	1	1
