N	2gram	Bakhtin_Pr_1	Analitik
190	одна из	3	2
191	которого он	1	2
192	как формы	1	2
193	позиции и	1	2
194	представляется нам	2	2
195	в момент	1	2
196	могут быть	6	2
197	е о	1	2
198	в себя	3	2
199	те же	2	2
200	в борьбе	1	2
201	с героем	2	2
202	поэтому в	2	2
203	об этом	1	2
204	и здесь	3	2
205	или иным	1	2
206	в форме	7	2
207	дистанция между	1	2
208	один из	2	2
209	но с	3	2
210	художественное единство	1	2
211	только в	10	2
212	тем или	2	2
213	то в	1	2
214	и ее	2	2
215	все они	1	2
216	в точке	1	2
217	с нею	1	2
218	в большинстве	2	2
219	всяком случае	3	2
220	не для	1	2
221	произведения и	2	2
222	повесть о	1	2
223	тем что	4	2
224	этом как	1	2
225	в романе	9	2
226	целого как	1	2
227	там где	10	2
228	что мы	1	2
229	не может	12	2
230	о себе	12	2
231	и потому	6	2
232	в той	2	2
233	тому как	3	2
234	этого слова	1	2
235	в контексте	2	2
236	на пути	2	2
237	и для	4	2
238	самого произведения	1	2
239	и от	2	2
240	мира и	7	2
241	хотя и	1	2
242	и все	1	2
243	же в	2	2
244	личности и	1	2
245	то что	15	2
246	о своем	3	2
247	сказать что	3	2
248	совершенно не	1	2
249	себе самому	3	2
250	в искусстве	1	2
251	оказывается уже	1	2
252	во всяком	5	2
253	обращено к	2	1
254	также что	1	1
255	своего и	1	1
256	всему произведению	1	1
257	получает в	1	1
258	на самом	5	1
259	ее до	1	1
260	и есть	2	1
261	тем же	1	1
262	из самых	1	1
263	к другому	2	1
264	и до	3	1
265	на две	1	1
266	из его	2	1
267	этому пути	1	1
268	с таким	1	1
269	в зависимости	5	1
270	собою в	1	1
271	мы уже	2	1
272	характеристик и	1	1
273	и само	1	1
274	на первом	1	1
275	части мы	1	1
276	вопрос о	2	1
277	единство и	1	1
278	как обычно	1	1
279	слово о	7	1
280	никак не	2	1
281	оно есть	1	1
282	в полной	1	1
283	на практике	1	1
284	я не	3	1
285	бы ни	1	1
286	зависимости от	5	1
287	не способен	1	1
288	и был	1	1
289	бы сказать	1	1
290	во мне	1	1
291	в таком	1	1
292	героев или	1	1
293	он сам	3	1
294	на их	1	1
295	тут и	2	1
296	тем как	4	1
297	иного рода	1	1
298	как если	1	1
299	не все	1	1
300	не путем	1	1
301	формы героя	1	1
302	вступают в	1	1
303	отношение к	2	1
304	ткани повествования	1	1
305	должны были	1	1
306	за пределы	7	1
307	в истории	2	1
308	идет о	4	1
309	независимо от	1	1
310	каждая из	1	1
311	одном из	1	1
312	его внутреннюю	1	1
313	чего нет	1	1
314	мир и	5	1
315	себе не	1	1
316	от этого	1	1
317	существенных моментах	1	1
318	и отчасти	1	1
319	сливается с	6	1
320	к художественному	1	1
321	та же	1	1
322	и у	3	1
323	идет не	2	1
324	тон в	1	1
325	момент его	2	1
326	в известном	1	1
327	помимо своей	1	1
328	вследствие этого	2	1
329	что каждая	1	1
330	не следует	1	1
331	в статье	1	1
332	автора не	1	1
333	время и	1	1
334	к миру	1	1
335	становится героем	1	1
336	и еще	1	1
337	первой части	1	1
338	новой формы	1	1
339	не друг	1	1
340	какой бы	2	1
341	или вовсе	1	1
342	как момент	1	1
343	его можно	1	1
344	дистанции между	1	1
345	ни был	2	1
346	от других	1	1
347	человека в	4	1
348	поэтому слово	1	1
349	здесь мы	2	1
350	бы дать	1	1
351	положений для	1	1
352	того кто	1	1
353	в другом	1	1
354	авторского замысла	4	1
355	бы быть	1	1
356	сущности не	1	1
357	высказывания и	1	1
358	слов о	1	1
359	значимости в	1	1
360	большинстве случаев	2	1
361	это было	1	1
362	в художественном	3	1
363	заключается в	1	1
364	с другими	7	1
365	он есть	4	1
366	этом смысле	10	1
367	же если	1	1
368	есть и	2	1
369	отсюда и	2	1
370	на свои	1	1
371	позволяет ему	1	1
372	из нее	1	1
373	рядом с	14	1
374	внешнего мира	3	1
375	мира где	1	1
376	динамическое единство	1	1
377	литературе как	1	1
378	в чистом	1	1
379	должно быть	4	1
380	потому и	1	1
381	в один	2	1
382	остается в	1	1
383	со всей	1	1
384	всех этих	2	1
385	или к	2	1
386	и становится	1	1
387	этом случае	1	1
388	от своего	1	1
389	в своей	8	1
390	таким же	3	1
391	свою речь	1	1
392	к истории	1	1
393	место в	1	1
394	самого героя	8	1
395	себе а	1	1
396	мысли и	5	1
397	жанровое определение	1	1
398	как предмет	4	1
399	возможность одновременного	1	1
400	художественного мира	5	1
401	для данного	1	1
402	остается вне	1	1
403	как достоевский	2	1
404	теми же	1	1
405	что было	4	1
406	по ту	2	1
407	далека от	1	1
408	войти в	2	1
409	произведения в	2	1
410	свобода и	1	1
411	в устах	1	1
412	для этого	1	1
413	ни были	2	1
414	или иного	1	1
415	так называемого	1	1
416	же мы	1	1
417	этих трех	1	1
418	автора и	5	1
419	с ним	5	1
420	как можно	2	1
421	отчетливо и	1	1
422	автора он	1	1
423	на себе	2	1
424	на него	3	1
425	в основе	4	1
426	совпадает с	2	1
427	у него	5	1
428	само по	3	1
429	того чтобы	1	1
430	не могло	1	1
431	себе самом	9	1
432	или иная	1	1
433	с одним	1	1
434	словесного выражения	1	1
435	а лишь	2	1
436	потому что	8	1
437	голоса в	2	1
438	со своим	2	1
439	связи с	2	1
440	комизм и	1	1
441	как будто	3	1
442	же его	1	1
443	автора там	1	1
444	не слышит	1	1
445	в стиле	1	1
446	у нас	1	1
447	к самому	1	1
448	не могут	6	1
449	своего становления	1	1
450	бы он	2	1
451	все еще	1	1
452	для себя	2	1
453	слово такого	2	1
454	как мы	4	1
455	и о	5	1
456	то она	1	1
457	самим собою	2	1
458	только при	1	1
459	бы действительно	1	1
460	него самого	2	1
461	не возникает	2	1
462	сознания с	2	1
463	это путь	1	1
464	что у	1	1
465	здесь как	1	1
466	по природе	1	1
467	ориентировано на	1	1
468	произведения не	1	1
469	является в	1	1
470	строго говоря	1	1
471	если бы	9	1
472	не характер	1	1
473	большими и	1	1
474	же автора	1	1
475	образом в	1	1
476	сознание не	1	1
477	именно потому	2	1
478	искусства и	1	1
479	в самой	6	1
480	и герой	1	1
481	то во	1	1
482	становится сама	1	1
483	один голос	1	1
484	все его	3	1
485	не позволяет	2	1
486	художественный образ	2	1
487	роман и	1	1
488	того или	1	1
489	или как	5	1
490	автора ибо	1	1
491	от них	2	1
492	автор как	1	1
493	а потому	2	1
494	отметить что	1	1
495	или напротив	1	1
496	во всей	2	1
497	и только	1	1
498	полной мере	1	1
499	каждом отдельном	1	1
500	резко отличается	1	1
501	рассказа что	1	1
502	художественном мире	3	1
503	как объект	4	1
504	на почве	3	1
505	того что	1	1
506	себе еще	2	1
507	внешней среды	1	1
508	установок и	1	1
509	авторской интенции	1	1
510	и одновременно	3	1
511	всякого рода	1	1
512	тот же	2	1
513	речь о	1	1
514	одной из	1	1
515	одного сознания	9	1
516	не появляется	1	1
517	позиции как	1	1
518	обращаться к	1	1
519	и так	1	1
520	они могут	2	1
521	его героя	1	1
522	по этому	1	1
523	в уста	3	1
524	между отдельными	2	1
525	так что	2	1
526	сколько в	2	1
527	не становится	5	1
528	да еще	1	1
529	лет сряду	1	1
530	ним не	1	1
531	слова не	1	1
532	двух основных	1	1
533	или даже	2	1
534	его и	2	1
535	нее в	1	1
536	одно из	2	1
537	себе в	1	1
538	и их	1	1
539	ведь это	2	1
540	могло бы	1	1
541	вовсе не	7	1
542	к ним	1	1
543	при всей	1	1
544	не о	2	1
545	ту сторону	2	1
546	случае не	1	1
547	и никогда	1	1
548	в новый	1	1
549	к той	1	1
550	автора как	3	1
551	нет в	1	1
552	лишь один	2	1
553	бы это	1	1
554	героя или	1	1
555	для того	1	1
556	лишь для	1	1
557	бывает в	1	1
558	этой проблемы	1	1
559	героев но	1	1
560	героев с	1	1
561	до сих	2	1
562	может и	1	1
563	как у	1	1
564	ее в	1	1
565	и вступает	1	1
566	а именно	1	1
567	к которому	1	1
568	наконец в	2	1
569	а с	1	1
570	героя о	4	1
571	данного художественного	1	1
572	и др	5	1
573	себя и	2	1
574	героев и	3	1
575	превращается в	4	1
576	зависит от	1	1
577	на этот	2	1
578	не знает	3	1
579	она является	2	1
580	повести с	1	1
581	своего облика	1	1
582	он становится	1	1
583	может выступать	1	1
584	в одно	1	1
585	ивана ильича	2	1
586	приводящего к	1	1
587	с помощью	1	1
588	вступает с	1	1
589	своей значимости	1	1
590	к себе	2	1
591	из которых	2	1
592	искусства его	1	1
593	ведет к	1	1
594	его поэтики	1	1
595	но вы	1	1
596	в литературе	4	1
597	выбора в	1	1
598	для их	1	1
599	романе достоевского	7	1
600	хотя он	1	1
601	смысле он	1	1
602	другого человека	4	1
603	далеко за	1	1
604	дело здесь	2	1
605	главного героя	1	1
606	к жизненному	1	1
607	и всех	1	1
608	и беспокойство	1	1
609	с этой	2	1
610	действительности не	1	1
611	столько в	1	1
612	известном смысле	1	1
613	сих пор	2	1
614	но это	4	1
615	романов и	2	1
616	в книге	1	1
617	в сферу	1	1
618	как такая	1	1
619	как живого	1	1
620	не достигает	1	1
621	для автора	2	1
622	самим героем	1	1
623	как рассказчик	1	1
624	как на	3	1
625	со всех	1	1
626	себя самого	2	1
627	ни одного	2	1
628	а перед	1	1
629	и однако	1	1
630	на свою	1	1
631	бы в	3	1
632	своих героев	2	1
633	мы должны	3	1
634	с формой	1	1
635	хотя бы	2	1
636	будто бы	1	1
637	места в	1	1
638	в связь	1	1
639	но если	1	1
640	нами не	1	1
641	а о	1	1
642	этот вопрос	2	1
643	между ними	2	1
644	только как	2	1
645	свободой и	1	1
646	и внутренне	3	1
647	от всех	1	1
648	к его	1	1
649	автора в	3	1
650	первом случае	1	1
651	оно не	3	1
652	автору но	1	1
653	героя в	4	1
654	к сверхличному	1	1
655	жизнь в	1	1
656	художественным целым	1	1
657	жизни и	2	1
658	к этой	1	1
659	и другие	1	1
660	в своих	3	1
661	все что	3	1
662	они не	4	1
663	слова это	1	1
