N	2gram	Potebnia_M_1	Istorich
183	в жизни	3	2
184	ни в	1	2
185	как и	9	2
186	мы видели	4	2
187	ключ к	2	2
188	обратимся к	1	2
189	нисколько не	2	2
190	вдаваясь в	1	2
191	в эту	1	2
192	во время	1	2
193	и ее	1	2
194	не столько	1	2
195	и эти	1	2
196	и более	2	2
197	их в	1	2
198	в таких	2	2
199	случае мы	1	2
200	тем самым	4	2
201	самого начала	3	2
202	другой стороны	5	2
203	здесь нет	1	2
204	был бы	1	2
205	говорит если	1	2
206	в нее	1	2
207	мы в	2	2
208	когда мы	2	2
209	могут быть	9	2
210	и вполне	1	2
211	он видит	1	2
212	того чтобы	2	2
213	с ее	2	2
214	в виду	2	2
215	здесь не	1	2
216	на другой	1	2
217	совершенно ясно	1	2
218	и говорит	1	2
219	уже с	2	2
220	с самого	3	2
221	приводит к	1	2
222	мнение что	1	2
223	дано в	1	2
224	что у	1	2
225	на нее	1	2
226	же эти	1	2
227	одно из	3	2
228	в разных	2	2
229	мы могли	1	2
230	на вопрос	1	2
231	с другой	7	2
232	к ней	2	2
233	на которой	1	2
234	но с	2	2
235	д и	1	2
236	оно и	3	2
237	с ними	1	2
238	пришел к	1	2
239	проникнуть в	1	2
240	уже в	1	2
241	при помощи	2	2
242	и их	3	2
243	слова в	2	2
244	заметить что	2	2
245	и вместе	2	2
246	и только	2	2
247	не было	4	2
248	не раньше	1	2
249	именно в	1	2
250	случаев в	1	2
251	себя и	1	2
252	но есть	1	2
253	его из	1	2
254	превращается в	1	2
255	зависит от	5	2
256	нет ничего	2	2
257	видит в	1	2
258	смысле этого	1	2
259	в тех	1	2
260	в мир	1	2
261	да и	1	2
262	зрения так	1	2
263	о его	2	2
264	на смерть	1	2
265	мере того	3	2
266	или в	2	2
267	то не	3	2
268	будто бы	1	2
269	сказать что	3	2
270	где как	1	2
271	не что	2	2
272	это так	1	2
273	мы начнем	1	1
274	до известного	1	1
275	сам по	1	1
276	он может	1	1
277	в стороне	4	1
278	ко всем	2	1
279	или по	1	1
280	из его	1	1
281	не имеют	5	1
282	высшей степени	1	1
283	едва ли	1	1
284	в зависимости	1	1
285	и этот	1	1
286	по его	7	1
287	и могут	1	1
288	их и	2	1
289	а как	2	1
290	есть не	2	1
291	и о	2	1
292	из своих	1	1
293	имеет свою	1	1
294	этом не	1	1
295	развились из	1	1
296	на себя	1	1
297	похожи на	1	1
298	что можно	3	1
299	их не	1	1
300	себе а	1	1
301	зависимости от	1	1
302	форм в	1	1
303	есть вместе	3	1
304	вопрос об	3	1
305	что его	1	1
306	говорят только	1	1
307	с его	1	1
308	тем как	3	1
309	но как	3	1
310	а только	4	1
311	не то	1	1
312	только при	2	1
313	ответ на	1	1
314	собраны все	1	1
315	мы назвали	1	1
316	разница в	1	1
317	что формы	1	1
318	ни есть	1	1
319	откуда только	1	1
320	в истории	7	1
321	не видно	5	1
322	в течение	2	1
323	этой стороны	1	1
324	и той	3	1
325	но впоследствии	1	1
326	вопросом о	2	1
327	религиозных верований	1	1
328	и как	6	1
329	что по	3	1
330	было только	2	1
331	не зная	2	1
332	духа и	7	1
333	себе не	1	1
334	следующим образом	1	1
335	он на	1	1
336	от этого	1	1
337	для которого	1	1
338	утверждая что	1	1
339	еще на	1	1
340	в целом	2	1
341	себя к	1	1
342	всей своей	1	1
343	одно время	1	1
344	в славянских	1	1
345	что к	2	1
346	им в	1	1
347	сказать чтобы	1	1
348	см выше	1	1
349	друг от	2	1
350	но на	2	1
351	его но	1	1
352	человек не	1	1
353	жизнью и	1	1
354	как оно	1	1
355	в обратном	1	1
356	мертвое тело	1	1
357	с указания	1	1
358	оно должно	2	1
359	явления что	1	1
360	но вместе	2	1
361	одной и	3	1
362	бы так	1	1
363	что ни	1	1
364	и которые	2	1
365	но дело	2	1
366	так например	3	1
367	которое как	1	1
368	не будет	2	1
369	связанные с	1	1
370	они указывают	1	1
371	них не	2	1
372	развития на	1	1
373	входит в	1	1
374	это было	1	1
375	при встрече	1	1
376	оставляя в	1	1
377	нам кажется	1	1
378	чтобы все	1	1
379	если при	1	1
380	или другого	1	1
381	состояние которое	1	1
382	для них	2	1
383	из нее	1	1
384	но уже	2	1
385	в них	3	1
386	далеко не	1	1
387	известного возраста	1	1
388	есть очевидно	1	1
389	не всегда	1	1
390	несмотря на	5	1
391	его нельзя	1	1
392	в своей	3	1
393	что такое	1	1
394	не подлежит	1	1
395	его мнению	4	1
396	с рук	1	1
397	к одному	2	1
398	слова при	1	1
399	как одна	1	1
400	которые должны	1	1
401	а есть	1	1
402	начнем с	3	1
403	времен и	2	1
404	над всеми	2	1
405	слова могут	1	1
406	тем не	6	1
407	доказывает что	2	1
408	есть еще	1	1
409	бы быть	4	1
410	или если	1	1
411	по себе	10	1
412	даже в	1	1
413	нас к	1	1
414	и необходимость	2	1
415	не менее	6	1
416	на мир	1	1
417	или что	1	1
418	как можно	1	1
419	от нас	2	1
420	виду что	1	1
421	эти формы	2	1
422	в науке	1	1
423	в то	4	1
424	к этим	1	1
425	которого он	1	1
426	в самых	1	1
427	связанными с	1	1
428	которых и	2	1
429	только не	2	1
430	наука и	1	1
431	что самое	2	1
432	во всем	4	1
433	мы бы	1	1
434	до того	1	1
435	не вполне	1	1
436	что на	6	1
437	тела и	1	1
438	в каком	6	1
439	у нас	2	1
440	как существо	1	1
441	это могло	1	1
442	и оно	1	1
443	со стороны	8	1
444	если он	1	1
445	не могут	4	1
446	приведенных нами	1	1
447	связь в	1	1
448	как только	1	1
449	то состояние	1	1
450	еще яснее	1	1
451	но едва	1	1
452	его с	2	1
453	указывает на	1	1
454	на это	1	1
455	если же	5	1
456	во влиянии	2	1
457	это следующим	1	1
458	из всего	1	1
459	как мы	2	1
460	то она	2	1
461	от друга	2	1
462	всего этого	1	1
463	тогда как	2	1
464	к нам	1	1
465	с каким	1	1
466	при котором	2	1
467	животное или	1	1
468	и совершенно	1	1
469	из двенадцати	1	1
470	отвечают что	1	1
471	одного из	2	1
472	том как	3	1
473	и многое	1	1
474	остается только	4	1
475	является в	1	1
476	задний план	1	1
477	о котором	3	1
478	которому принадлежит	1	1
479	с ним	3	1
480	образом в	1	1
481	можно бы	4	1
482	связанное с	2	1
483	есть два	1	1
484	нас те	1	1
485	представления с	1	1
486	в которое	1	1
487	там же	9	1
488	там в	1	1
489	людей как	1	1
490	ее и	1	1
491	корни его	1	1
492	и во	3	1
493	образом мы	1	1
494	от него	4	1
495	все в	2	1
496	связь между	2	1
497	которого не	1	1
498	которые мы	5	1
499	видели выше	1	1
500	нуждается в	2	1
501	говорит он	4	1
502	есть с	1	1
503	хотя оно	1	1
504	вслед за	1	1
505	слова для	4	1
506	говоря что	2	1
507	и следовательно	2	1
508	спросим себя	1	1
509	мир такой	1	1
510	значит что	1	1
511	но так	1	1
512	себе еще	1	1
513	которые следует	1	1
514	жизни она	1	1
515	этот вопрос	2	1
516	которым он	1	1
517	разных языках	1	1
518	в какой	1	1
519	на природу	1	1
520	к их	1	1
521	к нашему	1	1
522	должен быть	1	1
523	по этому	2	1
524	с которыми	1	1
525	из которого	3	1
526	для всех	5	1
527	переходит в	1	1
528	уже не	2	1
529	не можем	2	1
530	если мы	3	1
531	только на	3	1
532	глаз не	1	1
533	§ в	1	1
534	как кажется	3	1
535	и других	4	1
536	слово остается	1	1
537	же объясняется	1	1
538	за ним	2	1
539	мы рассматривали	1	1
540	никто не	3	1
541	могло бы	3	1
542	в прошлом	1	1
543	вовсе не	5	1
544	друг друга	5	1
545	влиянии на	2	1
546	но что	1	1
547	природы а	1	1
548	следует понимать	1	1
549	происходит здесь	1	1
550	ее на	1	1
551	эти явления	3	1
552	известных нам	2	1
553	которые как	1	1
554	именно как	1	1
555	только сказать	1	1
556	нужно было	3	1
557	не были	2	1
558	себе представить	7	1
559	и эту	1	1
560	нельзя сказать	1	1
561	будет ли	1	1
562	такое же	1	1
563	в природе	6	1
564	многое другое	1	1
565	что не	10	1
566	д то	1	1
567	но все-таки	1	1
568	только по	2	1
569	она вполне	1	1
570	а на	1	1
571	духа если	1	1
572	ничем не	1	1
573	и непосредственно	1	1
574	место и	1	1
575	он находит	1	1
576	в одно	2	1
577	следовало бы	1	1
578	как эти	2	1
579	и потому	5	1
580	их к	2	1
581	а так	4	1
582	он говорит	1	1
583	от первого	1	1
584	что за	1	1
585	чем в	2	1
586	ведет к	1	1
587	что же	2	1
588	остается в	1	1
589	по которому	1	1
590	там где	4	1
591	это значит	1	1
592	быть не	4	1
593	этого слова	1	1
594	с этой	2	1
595	и дух	4	1
596	болезнь и	1	1
597	только для	3	1
598	на одной	1	1
599	в более	4	1
600	ли в	2	1
601	при таком	4	1
602	то можно	1	1
603	на задний	1	1
604	на небе	1	1
605	тот не	1	1
606	в результате	1	1
607	нам что	1	1
608	чтоб он	1	1
609	но об	1	1
610	указания на	2	1
611	еще более	2	1
612	стороны в	1	1
613	был связан	1	1
614	все они	2	1
615	этом можно	1	1
616	же в	2	1
617	лежит в	1	1
618	но всегда	2	1
619	человека не	2	1
620	вопрос как	1	1
621	его к	2	1
622	в свою	4	1
623	но можно	1	1
624	при его	1	1
625	полагает что	1	1
626	что сущность	1	1
627	по одному	1	1
628	начал в	1	1
629	связи и	1	1
630	из этого	2	1
631	в самом	3	1
632	только о	1	1
633	на ней	1	1
634	то оно	2	1
635	оно совершается	1	1
636	покажет нам	1	1
637	к этому	1	1
638	в таком	5	1
