N	2gram	Trubetskoy_1	Istorich
408	числе и	1	1
409	и надо	1	1
410	тех же	1	1
411	все попытки	1	1
412	действительно можно	1	1
413	от которой	1	1
414	бы ни	2	1
415	должен быть	1	1
416	совместной борьбе	1	1
417	и о	2	1
418	тому что	2	1
419	с ее	1	1
420	на нем	1	1
421	в ее	1	1
422	только при	1	1
423	идет не	1	1
424	приводит к	4	1
425	и когда	1	1
426	те же	1	1
427	ясно что	2	1
428	в борьбе	2	1
429	и результаты	1	1
430	из среды	1	1
431	это только	2	1
432	стоят на	1	1
433	для этого	3	1
434	стремление к	7	1
435	свой взор	1	1
436	нас и	1	1
437	об этом	1	1
438	образом в	1	1
439	своим собственным	1	1
440	а по	1	1
441	иное как	1	1
442	другом месте	1	1
443	в другом	3	1
444	язык и	1	1
445	одного из	1	1
446	нужно бросить	1	1
447	к одному	1	1
448	неблагоприятных условиях	1	1
449	пребыванию в	1	1
450	должно было	1	1
451	которая сама	1	1
452	к нему	2	1
453	союзе с	1	1
454	между тем	5	1
455	переходит в	1	1
456	но дело	1	1
457	ним с	1	1
458	как наши	1	1
459	суть дела	1	1
460	в свете	1	1
461	этих общих	1	1
462	не должен	2	1
463	переносится на	2	1
464	от которого	1	1
465	он есть	1	1
466	быть и	2	1
467	они их	1	1
468	и вопрос	1	1
469	время когда	2	1
470	на другие	1	1
471	этот вопрос	2	1
472	только сам	1	1
473	друг друга	3	1
474	может оказаться	1	1
475	их не	2	1
476	от них	1	1
477	народов но	1	1
478	формы жизни	1	1
479	тот или	1	1
480	же ее	1	1
481	же и	1	1
482	и богом	1	1
483	одной из	3	1
484	если мы	1	1
485	чтобы он	1	1
486	а это	1	1
487	не удастся	1	1
488	или даже	1	1
489	но совершенно	2	1
490	его и	2	1
491	вне человека	1	1
492	роль и	1	1
493	для него	6	1
494	он весь	1	1
495	к ним	1	1
496	случае не	1	1
497	они будут	2	1
498	и вместе	2	1
499	принадлежность к	2	1
500	для того	6	1
501	смотря по	1	1
502	были бы	2	1
503	и даже	2	1
504	даже не	2	1
505	а на	1	1
506	государство и	1	1
507	главное и	1	1
508	эта работа	2	1
509	именно в	3	1
510	еще и	1	1
511	с другом	14	1
512	из таких	1	1
513	на ней	1	1
514	в другое	4	1
515	европы и	1	1
516	не исключает	1	1
517	на которых	1	1
518	если этот	1	1
519	на эту	2	1
520	такое стремление	2	1
521	несмотря на	3	1
522	первый взгляд	1	1
523	противоречие с	2	1
524	их к	2	1
525	этих случаях	1	1
526	выход из	1	1
527	но тогда	1	1
528	а если	1	1
529	смысле этого	1	1
530	не удалось	1	1
531	это есть	2	1
532	китае и	1	1
533	эту мысль	1	1
534	такие люди	1	1
535	где это	1	1
536	друг с	14	1
537	этого слова	1	1
538	при переходе	1	1
539	своей жизни	1	1
540	между прочим	1	1
541	по образцу	1	1
542	с большой	1	1
543	не является	1	1
544	и для	6	1
545	совершенно таким	2	1
546	однако и	1	1
547	случае если	3	1
548	окрашено в	1	1
549	может но	1	1
550	своей собственной	1	1
551	на которой	2	1
552	за нее	2	1
553	бы в	1	1
554	тем более	1	1
555	шла об	1	1
556	от ее	1	1
557	может и	1	1
558	в свою	1	1
559	они были	1	1
560	на этот	1	1
561	речь шла	2	1
562	пути к	2	1
563	к этой	4	1
564	это в	2	1
565	в таком	2	1
566	том числе	1	1
