N	2gram	Losev_Dial_1	Vladivir
142	со своими	1	3
143	или менее	3	3
144	взгляд на	1	3
145	что касается	2	3
146	на свою	1	3
147	но это	8	3
148	и очень	1	3
149	раз и	2	3
150	в отношении	5	3
151	в науке	3	3
152	и притом	4	3
153	но только	3	3
154	ничего не	17	3
155	вот что	1	3
156	таким образом	1	3
157	к тому	4	3
158	в жизни	1	3
159	здесь не	1	3
160	к его	1	3
161	жизнь и	3	3
162	и просто	1	3
163	конце концов	3	3
164	мы увидим	2	3
165	и так	2	3
166	уже не	2	3
167	только на	3	3
168	в виде	2	3
169	с этими	1	3
170	но что	3	3
171	и из	3	3
172	с другой	6	3
173	если не	1	3
174	в связи	1	3
175	вместе с	1	3
176	к своему	1	3
177	это можно	1	3
178	но я	1	3
179	собственно говоря	4	3
180	другой стороны	4	3
181	и т	21	2
182	и весьма	1	2
183	к своей	1	2
184	это и	4	2
185	и до	1	2
186	в меру	1	2
187	по его	1	2
188	той же	1	2
189	для своего	2	2
190	и тут	3	2
191	этом не	1	2
192	в полной	2	2
193	хотя бы	6	2
194	но даже	1	2
195	еще не	2	2
196	он сам	5	2
197	знаем что	1	2
198	в чем	6	2
199	я никогда	2	2
200	мы будем	1	2
201	нет и	1	2
202	один и	1	2
203	и я	1	2
204	его на	1	2
205	кто не	1	2
206	его к	1	2
207	конечно не	3	2
208	из этих	2	2
209	учение о	11	2
210	но его	1	2
211	тому же	2	2
212	что она	7	2
213	больше всего	1	2
214	при этом	1	2
215	т д	19	2
216	и еще	3	2
217	на этом	2	2
218	так например	1	2
219	что все	1	2
220	а по	1	2
221	на ту	1	2
222	было бы	12	2
223	кажется что	1	2
224	ни в	15	2
225	в них	3	2
226	идеализм и	1	2
227	на первый	1	2
228	точки зрения	17	2
229	и сейчас	2	2
230	что такое	10	2
231	почти не	2	2
232	место в	1	2
233	что я	3	2
234	тем не	1	2
235	на всю	4	2
236	и почти	3	2
237	для нее	2	2
238	даже в	3	2
239	впечатление и	1	2
240	не менее	2	2
241	тем самым	1	2
242	дело не	2	2
243	того чтобы	1	2
244	того и	1	2
245	наука и	4	2
246	больше чем	1	2
247	именно с	1	2
248	которые и	1	2
249	всего на	1	2
250	очень мало	2	2
251	уже и	3	2
252	в каком	8	2
253	у меня	1	2
254	со стороны	2	2
255	указывает на	3	2
256	и свое	1	2
257	для того	2	2
258	на это	1	2
259	где он	1	2
260	и о	3	2
261	во мне	1	2
262	то время	1	2
263	это мы	4	2
264	однако эта	1	2
265	то как	3	2
266	ясно что	8	2
267	глубоко и	1	2
268	о котором	1	2
269	воли и	1	2
270	но мы	1	2
271	на что	2	2
272	и можно	1	2
273	а именно	1	2
274	и мы	5	2
275	того что	2	2
276	интереса к	1	2
277	с ними	2	2
278	рационализма и	1	2
279	года то	1	2
280	всяком случае	2	2
281	том чтобы	1	2
282	то и	2	2
283	и философии	2	2
284	а это	1	2
285	и других	1	2
286	из них	2	2
287	прибавить что	1	2
288	никуда не	1	2
289	дальше в	2	2
290	в очень	1	2
291	не были	1	2
292	даже не	3	2
293	только что	3	2
294	именно так	1	2
295	с которым	1	2
296	что мы	1	2
297	жизнь в	1	2
298	чем не	1	2
299	еще на	1	2
300	где же	1	2
301	по существу	1	2
302	этом и	1	2
303	нисколько не	4	2
304	и для	2	2
305	указать на	1	2
306	просто не	2	2
307	в результате	1	2
308	от него	4	2
309	и ни	6	2
310	тем более	2	2
311	мы должны	5	2
312	совершенно не	8	2
313	из этого	1	2
314	в самом	3	2
315	сначала на	1	2
316	к этой	1	2
317	и это	2	2
318	в частности	2	2
319	во всяком	4	2
320	все что	1	2
321	необходимым образом	2	1
322	как известно	1	1
323	что отношение	1	1
324	в реальности	1	1
325	не прямо	1	1
326	а сразу	1	1
327	отношении к	3	1
328	на самом	3	1
329	только потому	3	1
330	и есть	16	1
331	больше ничего	3	1
332	то в	7	1
333	чего не	1	1
334	можно говорить	2	1
335	мировоззрения и	1	1
336	он всегда	2	1
337	и нужно	1	1
338	и больше	2	1
339	не пошел	1	1
340	отношения к	3	1
341	в их	3	1
342	сказать с	1	1
343	есть не	3	1
344	своей философии	1	1
345	что если	2	1
346	с самых	1	1
347	что уже	2	1
348	реальной жизнью	1	1
349	почти все	2	1
350	не находил	1	1
351	против чего	1	1
352	каком случае	4	1
353	этот был	1	1
354	есть нечто	10	1
355	основания и	1	1
356	время как	2	1
357	вместо этого	1	1
358	от бога	3	1
359	в ней	3	1
360	и самого	1	1
361	столько же	1	1
362	не нужно	2	1
363	иное как	1	1
364	столь же	1	1
365	в различных	1	1
366	во всех	1	1
367	бы она	1	1
368	природы и	1	1
369	метафизике и	1	1
370	заметим что	1	1
371	явлений и	1	1
372	к богу	3	1
373	себе и	2	1
374	человек может	1	1
375	относится к	2	1
376	и вовсе	1	1
377	убеждены что	1	1
378	дает нам	1	1
379	и физика	1	1
380	что как	2	1
381	мы имели	1	1
382	позитивизма не	1	1
383	итак в	1	1
384	каждый год	1	1
385	склонность к	3	1
386	и всецело	1	1
387	что по	1	1
388	на нас	1	1
389	даже просто	4	1
390	позитивизма и	1	1
391	себе не	5	1
392	в противоположность	5	1
393	горячего сердца	1	1
394	не приходится	1	1
395	из жизни	1	1
396	здесь дается	1	1
397	сказать о	1	1
398	вообще я	1	1
399	так или	1	1
400	того ни	1	1
401	то я	4	1
402	тоже не	2	1
403	для которых	1	1
404	говорят о	2	1
405	если он	1	1
406	не могла	1	1
407	весь свой	1	1
408	после этого	1	1
409	пушкина и	1	1
410	наука ни	1	1
411	нее и	1	1
412	свою собственную	1	1
413	не к	1	1
414	нечто весьма	1	1
415	в силу	1	1
416	содержит в	3	1
417	то самое	1	1
418	одной и	1	1
419	одно и	4	1
420	но все	3	1
421	людей которые	1	1
422	наука не	10	1
423	однако все	1	1
424	в подробном	1	1
425	не будет	1	1
426	чего он	1	1
427	них не	1	1
428	мифологию и	2	1
429	с целью	1	1
430	заключается в	1	1
431	с другими	2	1
432	это не	9	1
433	уже знаем	1	1
434	на почве	1	1
435	миф об	1	1
436	надо считать	2	1
437	всю его	1	1
438	и тем	1	1
439	не соответствует	1	1
440	для них	1	1
441	но уже	2	1
442	о которых	2	1
443	если я	1	1
444	бытие идеальное	2	1
445	одному тому	1	1
446	мы имеем	2	1
447	тому что	3	1
448	место и	1	1
449	и уже	1	1
450	этим и	1	1
451	для чего	2	1
452	к величайшему	1	1
453	смеется в	1	1
454	жизни но	1	1
455	сказал он	1	1
456	математика и	1	1
457	с такой	1	1
458	это совершенно	1	1
459	мы не	1	1
460	законченном виде	1	1
461	выражение в	1	1
462	и ничего	1	1
463	и тогда	2	1
464	в этих	5	1
465	я этого	1	1
466	и научно	1	1
467	а главное	2	1
468	жизнь для	1	1
469	пока не	1	1
470	и без	1	1
471	представление о	1	1
472	бы мы	1	1
473	вопрос о	2	1
474	еще пример	1	1
475	действительность в	1	1
476	мы теперь	1	1
477	и этой	1	1
478	вплоть до	3	1
479	и той	1	1
480	мир и	1	1
481	что особенно	1	1
482	есть его	1	1
483	но эта	3	1
484	же тут	3	1
485	не меняет	1	1
486	без всяких	1	1
487	ни было	2	1
488	не для	1	1
489	и вся	1	1
490	она не	6	1
491	сам говорит	1	1
492	xviii века	1	1
493	и гегель	1	1
494	с теми	1	1
495	большую склонность	1	1
496	как о	2	1
497	и вместо	1	1
498	что их	2	1
499	на себе	3	1
500	идеального и	2	1
501	с искренним	1	1
502	случае не	3	1
503	о них	1	1
504	что иное	1	1
505	и мало	2	1
506	то чего	1	1
507	общем виде	1	1
508	она ни	2	1
509	правда в	1	1
510	имеем дело	1	1
511	этих двух	1	1
512	или как	1	1
513	действительно в	1	1
514	меня и	1	1
515	связи с	1	1
516	утверждать только	1	1
517	только с	3	1
518	этом отношении	2	1
519	больше того	4	1
520	не потому	1	1
521	нет ни	2	1
522	не могут	1	1
523	относиться к	3	1
524	есть только	5	1
525	сказать только	1	1
526	когда они	1	1
527	сравнении с	1	1
528	же самое	1	1
529	только еще	1	1
530	этого и	1	1
531	раз навсегда	1	1
532	а можно	1	1
533	в каждом	2	1
534	что об	1	1
535	только одну	1	1
536	правда не	1	1
537	даже самые	1	1
538	на нем	2	1
539	на другой	1	1
540	факт не	1	1
541	может только	1	1
542	уже с	1	1
543	только то	4	1
544	с самого	1	1
545	так в	1	1
546	вероятно и	1	1
547	помочь и	1	1
548	как с	2	1
549	веру в	1	1
550	и которую	1	1
551	и совершенно	2	1
552	и когда	1	1
553	стороны не	3	1
554	не с	5	1
555	что также	1	1
556	можно только	2	1
557	он чувствовал	3	1
558	ли и	1	1
559	она тоже	1	1
560	если бы	12	1
561	в эпоху	2	1
562	построена на	2	1
563	в разных	3	1
564	против этого	1	1
565	тот духовный	1	1
566	до последних	1	1
567	вот почему	1	1
568	увидел что	1	1
569	тех кто	2	1
570	но к	2	1
571	того он	1	1
572	не стоит	1	1
573	учения о	2	1
574	любви к	1	1
575	науке и	1	1
576	меня из	1	1
577	он с	1	1
578	все в	1	1
579	всегда не	1	1
580	возможности и	1	1
581	только сказал	1	1
582	объективен и	2	1
583	для той	2	1
584	и хотела	1	1
585	почти всегда	4	1
586	он только	1	1
587	со страхом	1	1
588	не знаю	1	1
589	если это	2	1
590	о своих	2	1
591	и учение	1	1
592	эту веру	1	1
593	сказать я	1	1
594	но тут	1	1
595	сам только	1	1
596	казалось что	1	1
597	но с	3	1
598	его собственная	1	1
599	сразу же	1	1
600	не как	2	1
601	мне кажется	1	1
602	что даже	2	1
603	ли он	1	1
604	как нечто	1	1
605	два года	1	1
606	сказали что	2	1
607	не мешает	4	1
608	вопрос об	1	1
609	с одной	2	1
610	со всеми	1	1
611	история и	1	1
612	с какой	4	1
613	самом деле	3	1
614	в сторону	1	1
615	я имею	1	1
616	или не	5	1
617	и которая	1	1
618	эти же	1	1
619	что не	7	1
620	от других	1	1
621	а то	1	1
622	менее всего	1	1
623	который как	1	1
624	в очерке	1	1
625	философия и	1	1
626	мы можем	4	1
627	и позитивизма	1	1
628	на меня	1	1
629	почему это	2	1
630	должны сказать	1	1
631	заметить что	2	1
632	ни до	1	1
633	не просто	7	1
634	от того	1	1
635	и вместе	1	1
636	ее на	2	1
637	и только	1	1
638	самого же	1	1
639	и метафизика	2	1
640	нет нужды	1	1
641	же деле	1	1
642	одно обстоятельство	1	1
643	во власти	1	1
644	мне и	1	1
645	как у	2	1
646	мне не	2	1
647	или иначе	1	1
648	что человек	2	1
649	именно в	2	1
650	что тот	1	1
651	будет ли	1	1
652	с той	2	1
653	далеко не	1	1
654	прав но	1	1
655	мы еще	1	1
656	говорит о	5	1
657	от другого	1	1
658	прежде всего	10	1
659	и пр	5	1
660	и догмат	1	1
661	самом же	1	1
662	нужно сказать	1	1
663	одной стороны	2	1
664	положение и	1	1
665	а за	1	1
666	а не	14	1
667	на весь	1	1
668	как ни	1	1
669	увидим в	1	1
670	о чем	2	1
671	мы сами	2	1
672	когда она	1	1
673	об ее	1	1
674	знает только	1	1
675	его как	1	1
676	конечно как	1	1
677	как именно	1	1
678	уже давно	1	1
679	состояние в	2	1
680	входить в	1	1
681	так же	4	1
682	тогда только	1	1
683	д в	1	1
684	ни наука	1	1
685	что понятие	1	1
686	так мы	1	1
687	в брак	1	1
688	только об	1	1
689	в данном	3	1
690	не видел	1	1
691	она есть	5	1
692	а потом	5	1
693	это его	1	1
694	из этой	1	1
695	кто из	1	1
696	я с	1	1
697	ней не	1	1
698	на свете	1	1
699	в состоянии	1	1
700	есть тот	1	1
701	и более	4	1
702	с этой	2	1
703	что здесь	2	1
704	сейчас же	1	1
705	своей постоянной	1	1
706	даже больше	2	1
707	известной степени	1	1
708	и часто	1	1
709	уже на	1	1
710	много но	2	1
711	не существует	7	1
712	ему только	1	1
713	об отношении	5	1
714	я всегда	2	1
715	человек и	1	1
716	и перед	1	1
717	постоянно и	1	1
718	она уже	1	1
719	это уже	1	1
720	мысль о	1	1
721	ибо не	1	1
722	у них	3	1
723	бы в	3	1
724	не будучи	2	1
725	у которого	1	1
726	ни к	2	1
727	я в	2	1
728	научной или	1	1
729	хотя в	1	1
730	но вот	3	1
731	не есть	40	1
732	жизни в	1	1
733	о своем	2	1
734	но если	5	1
735	между ними	1	1
736	привело к	1	1
737	с ней	2	1
738	от своего	1	1
739	он находит	2	1
740	настроений и	1	1
741	по одному	1	1
742	жизни а	1	1
743	в сравнении	1	1
744	не что	1	1
745	ко всему	2	1
746	со всей	2	1
747	к другим	1	1
748	и другие	1	1
749	к отвлеченной	1	1
750	которые в	1	1
751	и эта	2	1
752	в таком	1	1
