N	2gram	Tiupa_Lite_3	Problema
129	тому что	1	4
130	тем самым	7	4
131	мышления и	1	4
132	и притом	1	4
133	а в	5	4
134	на том	1	4
135	не говоря	4	4
136	если бы	2	4
137	а также	4	4
138	и только	2	4
139	в литературе	1	4
140	один из	2	4
141	только на	1	4
142	именно в	5	4
143	не было	1	4
144	если не	2	4
145	есть результат	1	4
146	и для	4	4
147	в связи	1	4
148	же в	2	4
149	того же	2	3
150	в чем	1	3
151	сказать и	2	3
152	в ее	5	3
153	что они	1	3
154	с этим	1	3
155	однако не	3	3
156	более или	1	3
157	в действительности	1	3
158	но он	1	3
159	в случае	2	3
160	он не	1	3
161	именно то	1	3
162	и еще	1	3
163	действительности в	2	3
164	в жизни	8	3
165	о которых	1	3
166	как и	5	3
167	и уже	1	3
168	несмотря на	2	3
169	на этот	1	3
170	нисколько не	1	3
171	или менее	1	3
172	в этих	1	3
173	точки зрения	7	3
174	с точки	3	3
175	для которого	3	3
176	в отношении	1	3
177	что вы	1	3
178	только не	1	3
179	прежде чем	1	3
180	и его	6	3
181	как будто	4	3
182	и делает	1	3
183	к тому	6	3
184	для себя	2	3
185	определенным образом	1	3
186	для этого	1	3
187	не на	1	3
188	но отнюдь	1	3
189	о нем	2	3
190	искусства и	3	3
191	к нему	1	3
192	во всей	2	3
193	что здесь	1	3
194	будь то	1	3
195	именно на	1	3
196	уже не	3	3
197	уже в	1	3
198	свидетельствует о	1	3
199	из них	4	3
200	случае не	1	3
201	уже и	1	3
202	с другой	6	3
203	оно не	2	3
204	что не	2	3
205	только для	3	3
206	хотя бы	1	3
207	может и	1	3
208	другой стороны	2	3
209	есть и	1	3
210	себе но	1	3
211	в искусстве	1	3
212	я и	10	2
213	например в	3	2
214	и потому	2	2
215	в первом	2	2
216	по преимуществу	1	2
217	и до	1	2
218	едва ли	3	2
219	по его	1	2
220	для своего	2	2
221	совсем иное	1	2
222	что иное	1	2
223	на себя	2	2
224	он сам	1	2
225	иное как	1	2
226	говоря уже	4	2
227	с его	6	2
228	нет и	1	2
229	это тоже	1	2
230	так или	2	2
231	он в	2	2
232	что к	1	2
233	сознания с	2	2
234	вообще не	1	2
235	на его	3	2
236	и с	2	2
237	с другими	1	2
238	должно быть	4	2
239	и того	1	2
240	на первый	1	2
241	и при	2	2
242	нас не	1	2
243	не как	2	2
244	друг другу	1	2
245	однако в	4	2
246	образ не	1	2
247	на один	1	2
248	в таких	1	2
249	она не	1	2
250	не имеет	1	2
251	в нас	2	2
252	для всего	1	2
253	и сама	1	2
254	в области	3	2
255	вот в	2	2
256	xx века	1	2
257	для такого	2	2
258	подобно тому	2	2
259	с собой	1	2
260	здесь нет	1	2
261	о процессе	1	2
262	все прочие	1	2
263	и который	1	2
264	нас в	1	2
265	между тем	3	2
266	все время	3	2
267	поэтому для	1	2
268	том как	1	2
269	xix и	1	2
270	со всеми	2	2
271	в качестве	5	2
272	на этой	1	2
273	в ряд	1	2
274	свой собственный	1	2
275	одно из	4	2
276	для него	2	2
277	есть выражение	1	2
278	момент в	1	2
279	или иначе	2	2
280	самой вещи	1	2
281	что для	1	2
282	вместе с	5	2
283	можно будет	1	2
284	тому как	3	2
285	по существу	4	2
286	становится ясным	1	2
287	сознания и	2	2
288	особого рода	5	2
289	собственно говоря	1	2
290	но еще	2	2
291	чтобы его	1	2
292	к его	1	2
293	не что	1	2
294	ее в	2	2
295	одним из	4	1
296	он за	1	1
297	художественного произведения	2	1
298	начинается с	1	1
299	которое стало	1	1
300	не признает	1	1
301	из самых	1	1
302	вещей в	2	1
303	что эти	1	1
304	оно было	1	1
305	которое может	1	1
306	отношения к	3	1
307	в году	5	1
308	той же	3	1
309	смотреть на	1	1
310	что наиболее	1	1
311	общности в	1	1
312	себе однако	1	1
313	этом не	1	1
314	часто оказывается	1	1
315	на объективную	1	1
316	я не	2	1
317	то это	2	1
318	кто же	1	1
319	человеческого опыта	1	1
320	быть в	1	1
321	бы то	2	1
322	во имя	1	1
323	о смерти	1	1
324	здесь всего	1	1
325	мертвые знаки	1	1
326	в общем	1	1
327	к практическому	1	1
328	и эстетического	1	1
329	и я	1	1
330	первый взгляд	1	1
331	субъекта и	5	1
332	в акте	1	1
333	поскольку они	1	1
334	данный момент	1	1
335	и объекта	1	1
336	все же	2	1
337	на другом	1	1
338	к другим	1	1
339	самом начале	1	1
340	еще на	2	1
341	не знает	2	1
342	бы и	3	1
343	бы не	1	1
344	ее как	1	1
345	ни одна	1	1
346	еще один	2	1
347	им в	2	1
348	сознания который	1	1
349	тому же	5	1
350	на смену	3	1
351	в определенном	1	1
352	в какой-то	1	1
353	о которой	2	1
354	момента в	1	1
355	в первую	1	1
356	не к	1	1
357	в силу	1	1
358	сознание при	1	1
359	оба в	1	1
360	чтобы в	1	1
361	к такого	1	1
362	точно и	1	1
363	человека в	2	1
364	было его	1	1
365	в каждом	1	1
366	что почти	1	1
367	то ни	2	1
368	этом втором	1	1
369	в совершенно	2	1
370	есть конечно	1	1
371	в глубине	2	1
372	а по	2	1
373	лишь в	5	1
374	в художественном	1	1
375	и других	1	1
376	первую очередь	1	1
377	на протяжении	1	1
378	не хуже	1	1
379	не имела	1	1
380	даже в	4	1
381	еще одно	1	1
382	кажется что	1	1
383	нет в	1	1
384	всеми другими	1	1
385	со своими	2	1
386	и было	1	1
387	и тогда	2	1
388	только тем	1	1
389	во время	1	1
390	она сама	1	1
391	в советской	2	1
392	место в	4	1
393	вопрос о	2	1
394	и другого	2	1
395	том чтобы	2	1
396	вот уже	1	1
397	что было	1	1
398	что никакой	1	1
399	т п	1	1
400	ни было	2	1
401	миф и	1	1
402	память о	1	1
403	что сам	1	1
404	сам он	1	1
405	между людьми	2	1
406	чистом виде	1	1
407	вплоть до	2	1
408	только самое	1	1
409	что ему	2	1
410	как о	2	1
411	тогда когда	1	1
412	если в	1	1
413	уже становится	1	1
414	в процессе	1	1
415	в основе	5	1
416	так чтобы	2	1
417	и искусство	1	1
418	что ей	1	1
419	сознания как	1	1
420	и внутренней	1	1
421	чтобы стать	1	1
422	для кого	1	1
423	обратим внимание	3	1
424	что жизнь	1	1
425	то уж	1	1
426	х годов	15	1
427	определенном месте	1	1
428	составляющих ее	1	1
429	в помине	1	1
430	этом отношении	5	1
431	ему не	1	1
432	ведь все	1	1
433	оказывается общим	1	1
434	а вполне	1	1
435	уже о	3	1
436	начиная с	1	1
437	в стихотворении	6	1
438	того о	1	1
439	его с	1	1
440	все еще	3	1
441	всегда так	1	1
442	и понятным	1	1
443	правда не	1	1
444	но по	1	1
445	с ее	3	1
446	самим собою	1	1
447	быть вполне	1	1
448	чтобы быть	1	1
449	меняет и	1	1
450	сознания то	1	1
451	вопрос что	1	1
452	и сам	2	1
453	по этой	2	1
454	на нее	1	1
455	не с	2	1
456	здесь как	2	1
457	целого множества	1	1
458	этой мысли	1	1
459	о природе	2	1
460	имеется в	1	1
461	он был	1	1
462	был не	1	1
463	и всякого	1	1
464	мира а	2	1
465	по мере	1	1
466	и внешней	1	1
467	познания и	1	1
468	в другое	1	1
469	уже никто	1	1
470	слова из	2	1
471	в другом	6	1
472	внимание на	2	1
473	одного из	2	1
474	нас а	1	1
475	и требует	1	1
476	переходит в	1	1
477	во втором	2	1
478	эти два	1	1
479	чем и	1	1
480	в художественной	1	1
481	которая и	1	1
482	какой-то мере	1	1
483	в ту	2	1
484	и об	2	1
485	в самый	2	1
486	не зная	1	1
487	ни к	3	1
488	по собственному	2	1
489	стороны однако	1	1
490	по своей	3	1
491	не случайно	3	1
492	но с	2	1
493	романа о	1	1
494	к сожалению	1	1
495	выдержана в	1	1
496	в стороне	1	1
497	может оказаться	1	1
498	в самое	1	1
499	который в	1	1
500	сознания для	1	1
501	именно его	1	1
502	себя в	7	1
503	для всех	1	1
504	конечно не	1	1
505	раз в	2	1
506	в значении	1	1
507	у большинства	1	1
508	чтобы он	2	1
509	в начале	4	1
510	а то	1	1
511	не стал	1	1
512	он однако	1	1
513	за ним	2	1
514	ту или	1	1
515	чего и	1	1
516	становится весьма	1	1
517	и их	1	1
518	ко всей	1	1
519	ее не	1	1
520	при всей	1	1
521	друг друга	1	1
522	мы стояли	1	1
523	нашего восприятия	1	1
524	к той	1	1
525	в живописи	1	1
526	без такого	1	1
527	это будет	2	1
528	высь небес	1	1
529	со стороны	7	1
530	даже не	1	1
531	на ее	1	1
532	них в	1	1
533	чем он	1	1
534	или о	1	1
535	времени в	1	1
536	предмет и	1	1
537	его из	1	1
538	гром и	1	1
539	к человеку	1	1
540	искусстве не	1	1
541	в картине	1	1
542	и жизни	3	1
543	человек есть	1	1
544	была бы	1	1
545	в россии	1	1
546	произведение в	1	1
547	в семантическом	1	1
548	мира в	3	1
549	из тупика	1	1
550	что поскольку	1	1
551	выходящий за	1	1
552	как жизнь	1	1
553	но кто	1	1
554	из трех	1	1
555	в историю	1	1
556	речь не	1	1
557	и выше	2	1
558	к бытию	1	1
559	к своему	1	1
560	и к	3	1
561	xix века	2	1
562	для искусства	1	1
563	что за	1	1
564	в москве	1	1
565	уже об	1	1
566	понял что	1	1
567	остался в	1	1
568	сам не	1	1
569	это значит	1	1
570	с этой	2	1
571	слова и	1	1
572	художественное произведение	2	1
573	остается в	1	1
574	это уж	1	1
575	общению и	1	1
576	от той	1	1
577	но такой	1	1
578	что я	5	1
579	и от	1	1
580	о котором	1	1
581	которая в	1	1
582	здесь я	1	1
583	на свою	3	1
584	в третьем	3	1
585	не будучи	1	1
586	бы они	1	1
587	что по	1	1
588	будто бы	1	1
589	в свете	1	1
590	жизни так	1	1
591	все они	2	1
592	глаз и	1	1
593	сознания так	1	1
594	романа и	2	1
595	но вот	1	1
596	процессе своего	1	1
597	в период	1	1
598	стал его	1	1
599	это все	1	1
600	в романе	3	1
601	из тех	1	1
602	бы его	1	1
603	от живого	1	1
604	жизни и	3	1
605	к этой	1	1
606	а я	3	1
607	в противоположность	2	1
608	к этому	2	1
609	как на	3	1
610	которая не	1	1
