N	2gram	Vygotskiy__2	Narrotol
254	тому как	3	2
255	по существу	3	2
256	исходя из	1	2
257	только о	1	2
258	что мы	1	2
259	и для	4	2
260	в связи	1	2
261	у нее	1	2
262	она может	1	2
263	в результате	1	2
264	мира и	1	2
265	в двух	1	2
266	и все	4	2
267	тем более	2	2
268	тогда в	1	2
269	хотя в	1	2
270	все то	1	2
271	своей матери	1	2
272	между ними	1	2
273	одного сознания	1	2
274	они все	1	2
275	совершенно не	4	2
276	или иного	2	2
277	первом случае	1	2
278	не что	1	2
279	этого слова	1	2
280	себе не	1	2
281	в какой	2	2
282	так же	18	2
283	в таком	2	2
284	точно так	3	2
285	этой точки	2	2
286	они не	1	2
287	литературы а	1	1
288	также и	2	1
289	наших дней	1	1
290	того же	2	1
291	жил в	1	1
292	они еще	1	1
293	поэтической речи	1	1
294	на самом	5	1
295	он может	1	1
296	оказываются в	1	1
297	далее и	1	1
298	этот краткий	1	1
299	на две	1	1
300	и больше	1	1
301	к рассказу	1	1
302	едва ли	4	1
303	с таким	8	1
304	с прежним	1	1
305	есть не	4	1
306	при анализе	2	1
307	нашу мысль	2	1
308	в первый	2	1
309	роман с	1	1
310	есть нечто	2	1
311	это осуществление	1	1
312	мы и	1	1
313	и со	1	1
314	в целом	4	1
315	которое в	1	1
316	как не	2	1
317	одного слова	1	1
318	последней в	1	1
319	о роли	1	1
320	сам по	4	1
321	к своему	2	1
322	себе а	1	1
323	пользуются для	1	1
324	на другом	1	1
325	столько же	3	1
326	которых может	2	1
327	в чем	4	1
328	во всех	3	1
329	по своему	3	1
330	без которого	1	1
331	одним словом	1	1
332	могло быть	1	1
333	видит в	3	1
334	мы будем	2	1
335	только потому	2	1
336	о священнике	1	1
337	с совершенно	1	1
338	иногда и	1	1
339	быть так	1	1
340	друг от	1	1
341	может считаться	1	1
342	один и	1	1
343	мере в	1	1
344	это одно	1	1
345	данный момент	1	1
346	а третий	1	1
347	того не	2	1
348	в художественном	6	1
349	что как	1	1
350	и где	1	1
351	кто не	1	1
352	изменений в	1	1
353	сознания в	1	1
354	могли бы	2	1
355	и наконец	1	1
356	и к	3	1
357	в действительности	4	1
358	лет а	1	1
359	в самом	12	1
360	идет не	2	1
361	и чрезвычайно	1	1
362	формы в	3	1
363	речи но	1	1
364	всем его	1	1
365	из его	1	1
366	на его	2	1
367	по происхождению	2	1
368	широкое и	1	1
369	истории так	1	1
370	не самоцелью	1	1
371	однако он	2	1
372	это надо	1	1
373	том чтобы	3	1
374	у читателя	1	1
375	свое время	1	1
376	в плане	1	1
377	его от	2	1
378	что ни	1	1
379	и по	4	1
380	на этом	3	1
381	от других	1	1
382	таким образом	21	1
383	с белыми	1	1
384	и за	1	1
385	составной частью	1	1
386	здесь мы	2	1
387	его характера	1	1
388	это случилось	1	1
389	и может	1	1
390	в совершенно	1	1
391	в другом	1	1
392	чего он	1	1
393	об этом	3	1
394	была в	2	1
395	с другими	2	1
396	этом смысле	1	1
397	должен был	2	1
398	но именно	1	1
399	капитанской дочке	1	1
400	в них	2	1
401	в историческом	1	1
402	как об	1	1
403	факта если	1	1
404	и определяет	1	1
405	он и	1	1
406	мы видели	1	1
407	с такой	1	1
408	мы не	3	1
409	и ничего	1	1
410	и тогда	1	1
411	с еще	1	1
412	одного и	2	1
413	сводятся к	2	1
414	что если	6	1
415	таким же	1	1
416	это ощущение	1	1
417	за которым	1	1
418	в котором	1	1
419	в их	3	1
420	к одному	4	1
421	как произведение	1	1
422	место в	2	1
423	на свою	1	1
424	в которых	3	1
425	жизни с	3	1
426	от его	1	1
427	всякий раз	2	1
428	слова в	2	1
429	и другого	3	1
430	обнаруживается в	2	1
431	предоставляет своим	1	1
432	не понимает	2	1
433	образом и	4	1
434	но он	3	1
435	в россии	1	1
436	при рассмотрении	1	1
437	что было	1	1
438	с этого	1	1
439	по крайней	1	1
440	и более	4	1
441	их в	2	1
442	не могли	3	1
443	в конце	3	1
444	и предполагает	1	1
445	том же	2	1
446	что этот	2	1
447	и то	3	1
448	и какая	1	1
449	но еще	1	1
450	может служить	3	1
451	дело не	1	1
452	принадлежат к	2	1
453	дело в	1	1
454	в процессе	2	1
455	не нуждается	1	1
456	в русской	1	1
457	материала в	1	1
458	ему казалось	1	1
459	далеком прошлом	1	1
460	почему в	1	1
461	жизни не	1	1
462	это то	2	1
463	именно с	1	1
464	этих двух	2	1
465	оно есть	1	1
466	к ней	1	1
467	от начала	1	1
468	связь и	1	1
469	и является	1	1
470	на природу	1	1
471	потому что	21	1
472	к этим	1	1
473	на всем	1	1
474	не по	1	1
475	и оказывается	1	1
476	и делает	1	1
477	каждый день	1	1
478	в области	1	1
479	ли это	2	1
480	с другом	1	1
481	а как	1	1
482	к детскому	1	1
483	от того	4	1
484	и оно	1	1
485	настоящего к	1	1
486	не могут	3	1
487	мы узнаем	1	1
488	этой истории	1	1
489	к риторике	1	1
490	чтобы сделать	1	1
491	же самое	6	1
492	для такого	2	1
493	знание о	1	1
494	что оно	2	1
495	они и	1	1
496	любопытно что	3	1
497	искусства как	2	1
498	для восприятия	1	1
499	всем протяжении	1	1
500	для себя	1	1
501	известно в	1	1
502	как утверждает	1	1
503	от друга	1	1
504	что все	9	1
505	в виду	3	1
506	и сами	1	1
507	действующие лица	1	1
508	для читателя	1	1
509	и от	2	1
510	а когда	1	1
511	только то	1	1
512	был всем	1	1
513	слова а	1	1
514	и совершенно	3	1
515	и сам	4	1
516	по аналогии	1	1
517	здесь как	1	1
518	живет в	1	1
519	начала и	2	1
520	когда в	1	1
521	что бывает	1	1
522	тот же	6	1
523	является в	1	1
524	строго говоря	1	1
525	если бы	6	1
526	и вообще	2	1
527	воззрение на	1	1
528	наступает в	1	1
529	при такой	1	1
530	на ту	1	1
531	и здесь	2	1
532	в самой	2	1
533	что каждый	1	1
534	на что	1	1
535	аналогии с	1	1
536	и во	1	1
537	и того	1	1
538	в драме	2	1
539	грань между	1	1
540	что и	17	1
541	в глазах	1	1
542	крайней мере	1	1
543	все время	6	1
544	у всех	2	1
545	если это	1	1
546	в него	2	1
547	того что	8	1
548	герой в	1	1
549	поведении и	1	1
550	с ними	1	1
551	всю свою	1	1
552	мы увидим	1	1
553	хотя оно	1	1
554	которое мы	1	1
555	или же	3	1
556	русской литературе	1	1
557	в уста	1	1
558	место из	2	1
559	со всеми	1	1
560	до наших	1	1
561	внимание что	1	1
562	а казалось	1	1
563	и у	2	1
564	этом что	1	1
565	в нашей	3	1
566	свидетельствует о	1	1
567	не обладают	1	1
568	с отцом	1	1
569	а то	1	1
570	не дает	1	1
571	ответ на	2	1
572	его и	1	1
573	не так	2	1
574	искать в	1	1
575	вовсе не	2	1
576	от тех	1	1
577	мы можем	3	1
578	из нее	1	1
579	само по	3	1
580	дочке пушкина	1	1
581	общая идея	1	1
582	образом не	1	1
583	в данный	1	1
584	этой проблемы	1	1
585	между которыми	1	1
586	мы воспринимаем	1	1
587	до сих	5	1
588	как у	1	1
589	и прежде	1	1
590	действующих лиц	3	1
591	понимать как	1	1
592	слитых в	1	1
593	точке зрения	1	1
594	в соответствии	1	1
595	процесс в	3	1
596	а на	4	1
597	ничем не	1	1
598	человеческой жизни	1	1
599	с которым	1	1
600	следующее место	1	1
601	их друг	1	1
602	когда же	1	1
603	когда она	4	1
604	и уже	1	1
605	не об	1	1
606	было на	1	1
607	оснований для	1	1
608	и ему	1	1
609	нет ничего	1	1
610	ни на	3	1
611	редко и	1	1
612	очевидно что	2	1
613	если оно	3	1
614	сюжетная схема	1	1
615	в тех	1	1
616	и там	1	1
617	друг с	1	1
618	ней не	2	1
619	с восприятием	1	1
620	и было	1	1
621	в состоянии	2	1
622	быть не	1	1
623	с этой	4	1
624	и формы	1	1
625	еще раз	1	1
626	как только	2	1
627	благодаря этому	1	1
628	является для	1	1
629	человека который	1	1
630	сих пор	5	1
631	чрезвычайно важный	1	1
632	о его	1	1
633	этом и	1	1
634	от нас	1	1
635	в смысле	3	1
636	своих выводов	1	1
637	тому или	2	1
638	указать на	1	1
639	хотя они	1	1
640	обращается к	1	1
641	который является	1	1
642	ни одного	1	1
643	для нас	2	1
644	слов с	1	1
645	от него	1	1
646	это может	2	1
647	с не	1	1
648	понимал и	1	1
649	в подтверждение	1	1
650	но это	2	1
651	быть определена	1	1
652	вот этот	2	1
653	он оказывается	1	1
654	обратиться к	1	1
655	в общем	3	1
656	что слова	1	1
657	может и	1	1
658	а о	1	1
659	первый раз	2	1
660	в капитанской	1	1
661	и при	2	1
662	речи и	1	1
663	взгляда на	1	1
664	не могла	1	1
665	в свое	2	1
666	который не	3	1
667	если же	4	1
668	сам того	1	1
669	это было	3	1
670	по поводу	1	1
671	и эта	1	1
672	слушателя при	1	1
673	во сне	2	1
674	от страха	1	1
675	которая не	2	1
