N	2gram	Bakhtin_Pr_1	Istorich
120	например у	1	3
121	к концу	1	3
122	не потому	2	3
123	могут быть	6	3
124	вот почему	1	3
125	его с	1	3
126	и другие	1	3
127	данном случае	2	3
128	то время	1	3
129	другими словами	1	3
130	один из	2	3
131	и действительно	1	3
132	в качестве	1	3
133	так что	2	3
134	и других	1	3
135	эти три	1	3
136	от того	4	3
137	и только	1	3
138	со стороны	1	3
139	далеко не	3	3
140	но есть	1	3
141	от этого	1	3
142	не было	4	3
143	в частности	1	3
144	к своему	1	3
145	в данном	2	3
146	в тех	1	3
147	как будто	3	3
148	и от	2	3
149	кроме того	3	3
150	вопрос о	2	3
151	на первый	1	3
152	а в	7	3
153	и эта	1	3
154	сказать что	3	3
155	как на	3	3
156	в своих	3	3
157	к этому	1	3
158	они не	4	3
159	только он	2	2
160	нам кажется	2	2
161	из его	2	2
162	оно может	2	2
163	и больше	1	2
164	что герой	2	2
165	первый план	1	2
166	но не	9	2
167	то он	2	2
168	по отношению	8	2
169	должны были	1	2
170	тогда как	1	2
171	в свои	1	2
172	относится к	1	2
173	в одной	6	2
174	с этим	2	2
175	в своем	8	2
176	что касается	1	2
177	перед нами	5	2
178	и как	7	2
179	что это	1	2
180	в этой	4	2
181	то и	2	2
182	и до	3	2
183	но он	2	2
184	на западе	2	2
185	он не	5	2
186	из него	1	2
187	с этой	2	2
188	можно было	2	2
189	но все	5	2
190	человека в	4	2
191	же не	2	2
192	его не	1	2
193	было бы	5	2
194	и соответствующие	1	2
195	приходит в	1	2
196	здесь нет	1	2
197	кажется что	2	2
198	по всему	1	2
199	ни в	3	2
200	тех которые	1	2
201	ни одной	2	2
202	вовсе не	7	2
203	становится и	1	2
204	в которых	2	2
205	своего рода	1	2
206	образом и	1	2
207	однако в	2	2
208	на эти	1	2
209	даже в	4	2
210	и другое	1	2
211	не имеет	1	2
212	одна из	3	2
213	на него	3	2
214	не могло	1	2
215	или как	5	2
216	нет ни	2	2
217	ее на	1	2
218	здесь совершенно	1	2
219	зависимости от	5	2
220	отличается от	3	2
221	об одном	1	2
222	должны быть	1	2
223	к тому	1	2
224	от нее	1	2
225	где он	1	2
226	но при	1	2
227	здесь не	1	2
228	только то	3	2
229	и сам	2	2
230	что у	1	2
231	и происходит	1	2
232	ничего не	5	2
233	не поддается	2	2
234	можно сказать	1	2
235	как у	1	2
236	отметить что	1	2
237	говорит он	6	2
238	в форме	7	2
239	все время	2	2
240	того что	1	2
241	случаев в	1	2
242	или же	2	2
243	именно на	2	2
244	мир не	1	2
245	не так	1	2
246	всяком случае	3	2
247	она имеет	1	2
248	что они	1	2
249	а с	1	2
250	и др	5	2
251	что не	1	2
252	такое понимание	1	2
253	этим он	1	2
254	а не	22	2
255	он становится	1	2
256	что из	2	2
257	он и	5	2
258	в одно	1	2
259	него в	2	2
260	так же	6	2
261	к себе	2	2
262	что же	4	2
263	отношению к	8	2
264	быть только	1	2
265	стороны и	1	2
266	что мы	1	2
267	мира и	7	2
268	на множественность	1	2
269	мы должны	3	2
270	отсюда же	2	2
271	только что	1	2
272	не есть	2	2
273	е в	2	2
274	но эти	2	2
275	героя в	4	2
276	жизни и	2	2
277	также не	2	2
278	точно так	1	2
279	во всяком	5	2
280	также что	1	1
281	отношения к	3	1
282	одним из	6	1
283	в движение	1	1
284	относится и	1	1
285	переходит к	2	1
286	не видим	1	1
287	и есть	2	1
288	которые были	2	1
289	этого мира	6	1
290	все те	2	1
291	в зависимости	5	1
292	форма его	1	1
293	а как	7	1
294	со всех	1	1
295	или наоборот	1	1
296	на первом	1	1
297	героя но	2	1
298	именно к	1	1
299	этом не	1	1
300	здесь с	3	1
301	эта форма	2	1
302	совпадает с	2	1
303	первом месте	1	1
304	оно есть	1	1
305	как объекта	1	1
306	в полной	1	1
307	же что	5	1
308	бы с	1	1
309	по этому	1	1
310	и сами	1	1
311	как один	1	1
312	не создает	1	1
313	во всех	1	1
314	своей работе	1	1
315	нем мы	1	1
316	не все	1	1
317	вступают в	1	1
318	которые не	1	1
319	в истории	2	1
320	идет о	4	1
321	что именно	1	1
322	до его	1	1
323	что как	1	1
324	и нет	2	1
325	как нам	1	1
326	однако не	2	1
327	хотя и	1	1
328	как уже	1	1
329	его к	2	1
330	и к	2	1
331	более или	1	1
332	ясно и	1	1
333	может лежать	1	1
334	ни один	3	1
335	в целом	6	1
336	формы в	1	1
337	он в	3	1
338	можно не	1	1
339	в главе	1	1
340	видим и	1	1
341	он является	1	1
342	тени в	1	1
343	ее как	3	1
344	но на	1	1
345	в случае	1	1
346	действительно становится	2	1
347	одно и	1	1
348	и если	1	1
349	в чужую	1	1
350	связывают и	1	1
351	мире по	1	1
352	не значит	4	1
353	есть та	1	1
354	ее и	1	1
355	никак не	2	1
356	не друг	1	1
357	еще мало	1	1
358	чтобы в	2	1
359	подобно тому	3	1
360	на этом	1	1
361	что все	1	1
362	другого человека	4	1
363	правильным и	2	1
364	в мире	6	1
365	чего он	1	1
366	мире не	1	1
367	знает что	1	1
368	того или	1	1
369	месте и	2	1
370	с героем	2	1
371	не служит	2	1
372	был очень	1	1
373	в жизни	2	1
374	по существу	3	1
375	духа в	1	1
376	она и	1	1
377	бы эту	1	1
378	уже у	1	1
379	меня но	1	1
380	чем в	2	1
381	в один	2	1
382	остается в	1	1
383	героем и	1	1
384	и становится	1	1
385	одно из	2	1
386	или менее	1	1
387	переносится в	1	1
388	искать в	2	1
389	точки зрения	19	1
390	но если	1	1
391	от своего	1	1
392	можно найти	1	1
393	в котором	2	1
394	не столько	1	1
395	на свою	1	1
396	самого героя	8	1
397	они уже	3	1
398	что я	1	1
399	и новые	1	1
400	на языке	2	1
401	все это	6	1
402	по ту	2	1
403	мира на	1	1
404	того кто	1	1
405	заставляет его	2	1
406	и герой	1	1
407	если и	1	1
408	при всех	1	1
409	которые или	1	1
410	мира не	2	1
411	и функции	1	1
412	или трактуются	1	1
413	правда в	2	1
414	не делают	1	1
415	ее с	1	1
416	к этим	2	1
417	в основе	4	1
418	того чтобы	1	1
419	следовательно и	2	1
420	была сделана	1	1
421	это из	1	1
422	пути и	1	1
423	связь и	1	1
424	уже говорили	1	1
425	его он	1	1
426	со своим	2	1
427	героя а	5	1
428	но даже	1	1
429	над ним	1	1
430	в области	1	1
431	и социального	1	1
432	свое объяснение	1	1
433	в стиле	1	1
434	вот в	1	1
435	предположение о	1	1
436	и оно	1	1
437	с идеями	1	1
438	не могут	6	1
439	сравнительно с	1	1
440	просто на	1	1
441	далеко за	1	1
442	собственно не	1	1
443	один вид	1	1
444	другой и	1	1
445	для такого	1	1
446	бы он	2	1
447	мысли о	1	1
448	все еще	1	1
449	для героя	1	1
450	бы ни	1	1
451	с образом	1	1
452	должен быть	1	1
453	и о	5	1
454	тому что	3	1
455	в ее	1	1
456	только при	1	1
457	важно чтобы	1	1
458	и нашел	1	1
459	чтобы быть	1	1
460	него самого	2	1
461	идет не	2	1
462	приводит к	3	1
463	и когда	1	1
464	те же	2	1
465	здесь как	1	1
466	в борьбе	1	1
467	отсюда и	2	1
468	которая была	1	1
469	могла быть	1	1
470	для этого	1	1
471	ярко в	1	1
472	только у	3	1
473	и лишена	1	1
474	об этом	1	1
475	образом в	1	1
476	находится в	2	1
477	них не	1	1
478	перед нею	1	1
479	и здесь	3	1
480	другом месте	1	1
481	тех кто	1	1
482	в другом	1	1
483	на вопрос	2	1
484	этапами а	1	1
485	на героя	1	1
486	от земли	1	1
487	к одному	1	1
488	все его	3	1
489	воспринимается как	3	1
490	к нему	6	1
491	однако что	1	1
492	на особой	1	1
493	между тем	5	1
494	находит свое	2	1
495	и сердца	1	1
496	наконец в	2	1
497	сложное и	1	1
498	в свете	4	1
499	как объект	4	1
500	он есть	4	1
501	быть и	1	1
502	он что	1	1
503	но с	3	1
504	ведь эти	1	1
505	не как	14	1
506	мне кажется	1	1
507	этот вопрос	2	1
508	что даже	1	1
509	ли он	1	1
510	или другого	1	1
511	друг друга	3	1
512	уже и	2	1
513	поэтому и	4	1
514	от них	2	1
515	между героем	1	1
516	было так	1	1
517	же и	2	1
518	одной из	1	1
519	уже в	3	1
520	если мы	1	1
521	ним не	1	1
522	эти же	1	1
523	или даже	2	1
524	его и	2	1
525	мир в	3	1
526	роль и	1	1
527	был бы	6	1
528	для него	18	1
529	герой например	1	1
530	отношение к	2	1
531	может находиться	1	1
532	к ним	1	1
533	при всей	1	1
534	ту сторону	2	1
535	может служить	1	1
536	как его	1	1
537	но что	1	1
538	случае не	1	1
539	и пр	3	1
540	но уже	1	1
541	и никогда	1	1
542	для того	1	1
543	этого пути	1	1
544	были бы	4	1
545	довольно ясно	1	1
546	в особенности	1	1
547	и даже	2	1
548	даже не	1	1
549	а на	1	1
550	же земля	1	1
551	не стало	1	1
552	все новые	1	1
553	именно в	5	1
554	стороны эта	1	1
555	о своем	3	1
556	заметить что	2	1
557	он это	1	1
558	с другом	1	1
559	из таких	1	1
560	на ней	1	1
561	социальной жизни	2	1
562	в другое	1	1
563	от другого	1	1
564	это прежде	1	1
565	не знает	3	1
566	на которых	1	1
567	его как	4	1
568	то здесь	1	1
569	под влиянием	1	1
570	несмотря на	6	1
571	вступает в	1	1
572	этой же	1	1
573	он представляет	1	1
574	первый взгляд	1	1
575	к другой	1	1
576	форме в	1	1
577	перейти в	1	1
578	к другому	2	1
579	он говорит	1	1
580	если оно	1	1
581	совершенно особый	1	1
582	в чистом	1	1
583	тому как	3	1
584	в мир	3	1
585	и вполне	2	1
586	эти черты	1	1
587	у ивана	1	1
588	него есть	1	1
589	друг с	2	1
590	этого слова	1	1
591	единства в	1	1
592	этот не	1	1
593	новые и	1	1
594	их под	1	1
595	и для	4	1
596	случае если	1	1
597	не существует	1	1
598	мы только	1	1
599	этих трех	1	1
600	меняется и	1	1
601	и вызывает	2	1
602	к одной	1	1
603	на которой	1	1
604	бы в	3	1
605	чтобы его	1	1
606	и могли	1	1
607	будто бы	1	1
608	и земли	2	1
609	же в	2	1
610	он подошел	1	1
611	друга но	1	1
612	от ее	2	1
613	может и	1	1
614	существом и	2	1
615	в свою	1	1
616	между ними	2	1
617	на этот	2	1
618	мы проследим	1	1
619	оно не	3	1
620	время не	3	1
621	себе не	1	1
622	к этой	1	1
623	то оно	2	1
624	это в	1	1
625	в противоположность	2	1
626	в таком	1	1
627	этой точки	1	1
