N	2gram	Tiupa_Anal_3	Myshleni
356	в ней	2	1
357	и на	4	1
358	он был	1	1
359	между собой	1	1
360	здесь не	3	1
361	время в	1	1
362	когда же	1	1
363	то мы	1	1
364	как правило	5	1
365	в ее	3	1
366	но как	3	1
367	в противовес	2	1
368	ответ на	3	1
369	а и	4	1
370	это и	2	1
371	один и	1	1
372	более чем	2	1
373	в той	2	1
374	одном из	1	1
375	опыта к	1	1
376	и тот	1	1
377	один ряд	1	1
378	себе не	1	1
379	и свою	1	1
380	та же	1	1
381	не будем	1	1
382	и идет	1	1
383	бы сказать	1	1
384	наличии у	1	1
385	учение о	1	1
386	тому же	3	1
387	на стадии	1	1
388	так сказать	2	1
389	в нем	2	1
390	время и	1	1
391	о которой	2	1
392	которой не	1	1
393	и еще	1	1
394	однако он	1	1
395	и вот	2	1
396	большую часть	1	1
397	свое время	2	1
398	когда на	1	1
399	всех своих	1	1
400	но дело	1	1
401	мы обратимся	1	1
402	этим самым	1	1
403	могла бы	2	1
404	а затем	1	1
405	факт что	1	1
406	не за	1	1
407	и может	1	1
408	этом он	2	1
409	а по	1	1
410	его в	3	1
411	входит в	2	1
412	того или	1	1
413	и ниже	1	1
414	с самим	2	1
415	же если	1	1
416	центральное место	1	1
417	по мысли	1	1
418	за ней	1	1
419	в жизни	2	1
420	основания для	1	1
421	позволяет ему	1	1
422	нет в	1	1
423	рядом с	1	1
424	не видно	2	1
425	как об	1	1
426	что не	3	1
427	с тем	2	1
428	не всегда	3	1
429	которой он	1	1
430	мышлением к	1	1
431	автора и	1	1
432	кольцо с	3	1
433	обратимся к	1	1
434	с я	1	1
435	не выдерживает	1	1
436	в ходе	1	1
437	этому пути	1	1
438	здесь из	1	1
439	этому же	1	1
440	место в	1	1
441	речевого общения	1	1
442	не от	2	1
443	мысли и	1	1
444	действительность в	1	1
445	мир и	1	1
446	однако в	5	1
447	задается вопросом	1	1
448	на всю	1	1
449	бы быть	1	1
450	как видим	1	1
451	или изобретения	1	1
452	остаются на	1	1
453	случае мы	1	1
454	же самого	1	1
455	то с	1	1
456	а от	1	1
457	и внешней	1	1
458	сущности говоря	1	1
459	как можно	1	1
460	как о	1	1
461	занимает центральное	1	1
462	дело не	3	1
463	на два	2	1
464	на него	1	1
465	к изучению	1	1
466	ситуаций или	1	1
467	которого он	2	1
468	поэтому в	2	1
469	при разрешении	1	1
470	функцию в	1	1
471	подтверждают мысль	1	1
472	только не	3	1
473	слова как	1	1
474	в противоречие	1	1
475	он пошел	1	1
476	где уже	1	1
477	стола и	1	1
478	своей природе	1	1
479	не говорит	1	1
480	то у	1	1
481	у кого	1	1
482	с новой	1	1
483	и оказывается	1	1
484	достаточно напомнить	1	1
485	без исключения	3	1
486	в тени	1	1
487	перед ним	1	1
488	у нас	1	1
489	личности в	3	1
490	по нашему	1	1
491	в момент	2	1
492	когда мы	2	1
493	мы по	1	1
494	бы он	1	1
495	не есть	4	1
496	слова с	1	1
497	кстати что	1	1
498	отношении он	1	1
499	оно не	1	1
500	для автора	1	1
501	здесь мы	1	1
502	правда не	1	1
503	к индивидуальной	1	1
504	говорит и	3	1
505	общения между	1	1
506	личности и	2	1
507	по сути	2	1
508	следует оговориться	1	1
509	мы рассматриваем	1	1
510	оказывается выше	1	1
511	всей своей	1	1
512	в пределах	4	1
513	в дальнейшем	2	1
514	с языком	1	1
515	он так	1	1
516	особенно в	1	1
517	по природе	1	1
518	в борьбе	2	1
519	является главным	1	1
520	здесь-то и	1	1
521	является в	1	1
522	о ней	1	1
523	сводится к	2	1
524	именно потому	1	1
525	действительность с	1	1
526	и здесь	2	1
527	и должно	1	1
528	не позволяет	1	1
529	т.п в	1	1
530	одного из	1	1
531	до сих	1	1
532	момента и	1	1
533	а потому	1	1
534	все основания	1	1
535	вслед за	1	1
536	выше в	1	1
537	целого как	2	1
538	в сферу	1	1
539	известном смысле	1	1
540	один из	2	1
541	обе эти	2	1
542	и одновременно	1	1
543	о двух	1	1
544	идет по	1	1
545	например так	1	1
546	и является	1	1
547	и так	1	1
548	в речевом	1	1
549	между тем	5	1
550	которых в	1	1
551	этим словом	1	1
552	который не	2	1
553	общее направление	1	1
554	человека с	1	1
555	так что	1	1
556	как полагает	1	1
557	оказывается в	1	1
558	это остается	1	1
559	вопроса о	2	1
560	в итоге	4	1
561	ни одного	1	1
562	слова в	1	1
563	оговориться что	1	1
564	или даже	1	1
565	по выражению	1	1
566	другой с	1	1
567	не того	1	1
568	одно из	1	1
569	ведь это	1	1
570	цели и	1	1
571	могло бы	1	1
572	в современном	1	1
573	не для	2	1
574	это верно	1	1
575	можно с	1	1
576	к ним	1	1
577	при всей	1	1
578	бы это	1	1
579	лишь для	1	1
580	в особенности	3	1
581	существенным для	1	1
582	являются здесь	1	1
583	на второй	1	1
584	на примере	2	1
585	однако что	4	1
586	связаны с	1	1
587	а именно	1	1
588	дело в	2	1
589	чем он	1	1
590	еще и	3	1
591	на третьей	1	1
592	целым рядом	1	1
593	только к	2	1
594	же есть	1	1
595	только по	1	1
596	по тем	1	1
597	и делает	1	1
598	зависит от	1	1
599	роднит их	1	1
600	эту концепцию	1	1
601	является единственной	1	1
602	для их	1	1
603	во внимание	1	1
604	то она	1	1
605	к возникновению	1	1
606	не видит	1	1
607	стороны в	1	1
608	вступает в	3	1
609	все основные	1	1
610	двух других	1	1
611	усомниться в	1	1
612	и потому	2	1
613	противоречие с	1	1
614	тот факт	1	1
615	этого момента	1	1
616	и мир	1	1
617	как если	1	1
618	но сам	2	1
619	этой последней	1	1
620	применении к	1	1
621	в тех	2	1
622	да и	2	1
623	смысле он	1	1
624	я с	2	1
625	мыслится как	1	1
626	свою культурную	1	1
627	и от	2	1
628	сих пор	1	1
629	от всего	1	1
630	но едва	1	1
631	одна из	2	1
632	отвечает на	1	1
633	уже на	1	1
634	а все	1	1
635	от него	1	1
636	пока лишь	1	1
637	бы в	1	1
638	но это	1	1
639	уже неоднократно	1	1
640	я внутри	1	1
641	как показывает	2	1
642	в связь	1	1
643	тезис о	1	1
644	к ее	1	1
645	не обладает	1	1
646	личность и	1	1
647	жизни в	1	1
648	между ними	1	1
649	не знает	1	1
650	выступают с	1	1
651	другой стороны	5	1
652	и внутренне	1	1
653	их с	1	1
654	же мы	1	1
655	из этого	1	1
656	уже эти	1	1
657	в свое	2	1
658	к числу	2	1
659	и б	2	1
660	далее в	1	1
661	это было	1	1
662	в своих	1	1
663	с чужой	1	1
664	как на	1	1
665	ср с	1	1
666	гораздо более	2	1
