N	2gram	Potebnia_M_2	Freidism
179	к себе	1	3
180	не могут	7	3
181	бы он	1	3
182	ничего общего	1	3
183	свою очередь	6	3
184	только то	1	3
185	что может	2	3
186	если бы	11	3
187	и внешней	1	3
188	и что	4	3
189	бы то	1	3
190	во втором	1	3
191	в бессознательном	1	3
192	на другие	6	3
193	со всеми	1	3
194	человека с	1	3
195	человека к	1	3
196	и бессознательное	1	3
197	у него	2	3
198	в них	5	3
199	со стороны	3	3
200	вместе с	11	3
201	слова и	3	3
202	и от	3	3
203	но это	3	3
204	это как	1	3
205	от всех	1	3
206	жизни и	1	3
207	ни на	1	3
208	ее в	1	3
209	по поводу	6	3
210	ли мы	2	2
211	отношения к	2	2
212	чтобы не	1	2
213	в такой	1	2
214	и то	3	2
215	телу и	1	2
216	тех же	1	2
217	тем же	3	2
218	и до	1	2
219	для своего	1	2
220	что между	1	2
221	не совсем	3	2
222	с мыслью	1	2
223	как не	3	2
224	того же	14	2
225	между собой	1	2
226	не отличается	1	2
227	не без	1	2
228	в ее	1	2
229	видели что	1	2
230	но как	1	2
231	с которыми	2	2
232	ответ на	1	2
233	себе и	1	2
234	отличие от	1	2
235	значение для	1	2
236	относится к	3	2
237	же с	1	2
238	дает нам	1	2
239	что как	1	2
240	от этого	1	2
241	в этот	1	2
242	что это	3	2
243	в нашем	2	2
244	человек не	1	2
245	с чувством	1	2
246	законы образования	1	2
247	что она	3	2
248	есть та	1	2
249	внутренней речи	1	2
250	их в	2	2
251	но все	2	2
252	сознание и	4	2
253	же касается	1	2
254	них не	3	2
255	при помощи	1	2
256	жизни ребенка	2	2
257	это было	2	2
258	чувства к	2	2
259	это не	3	2
260	но их	1	2
261	содержание сознания	1	2
262	только о	1	2
263	этом мы	1	2
264	этого не	2	2
265	и уже	5	2
266	на две	2	2
267	жизни но	1	2
268	приходит в	1	2
269	выйти за	1	2
270	том что	8	2
271	в эту	3	2
272	что значит	1	2
273	но если	2	2
274	во второй	1	2
275	и при	3	2
276	в их	1	2
277	представлений и	3	2
278	на первых	1	2
279	в отличие	1	2
280	сих пор	4	2
281	но во	3	2
282	теми же	1	2
283	на другую	1	2
284	возможно только	1	2
285	как это	2	2
286	таких случаях	1	2
287	в таких	1	2
288	что с	2	2
289	но для	1	2
290	и притом	3	2
291	к этим	1	2
292	в процессе	1	2
293	в самых	1	2
294	в нас	3	2
295	только не	1	2
296	тем не	6	2
297	из того	1	2
298	только с	1	2
299	все то	1	2
300	когда мы	2	2
301	же что	3	2
302	отличается от	1	2
303	должны быть	4	2
304	что оно	4	2
305	это содержание	2	2
306	оно не	3	2
307	для себя	1	2
308	оно может	2	2
309	и самое	1	2
310	из всего	1	2
311	не делает	1	2
312	организме и	1	2
313	не исчерпывается	1	2
314	и вообще	3	2
315	стремление к	2	2
316	сознание не	1	2
317	в другом	2	2
318	и поэтому	2	2
319	до сих	4	2
320	этих двух	1	2
321	эта сила	1	2
322	что и	11	2
323	ни об	1	2
324	для ребенка	1	2
325	мы видим	2	2
326	в какой	2	2
327	для нее	2	2
328	с одной	4	2
329	для всех	1	2
330	не можем	6	2
331	и у	3	2
332	уже в	5	2
333	только на	1	2
334	и они	2	2
335	ни было	3	2
336	в нашей	2	2
337	из них	5	2
338	его и	1	2
339	человека на	1	2
340	а потому	5	2
341	содержание и	1	2
342	с этими	1	2
343	заметить что	6	2
344	рядом с	3	2
345	влияние на	4	2
346	с другой	6	2
347	мыслей которые	1	2
348	человека в	3	2
349	а с	2	2
350	ничем не	2	2
351	связано с	2	2
352	них и	1	2
353	одной стороны	3	2
354	которых мы	3	2
355	зависит от	2	2
356	а не	18	2
357	для сознания	2	2
358	что мы	11	2
359	речи и	1	2
360	душевной жизни	7	2
361	душевная жизнь	1	2
362	так же	2	2
363	чувства и	4	2
364	в развитии	1	2
365	все наше	1	2
366	внешнего мира	4	2
367	только для	5	2
368	к другим	3	2
369	это уже	1	2
370	формы и	1	2
371	которые на	1	2
372	для нас	31	2
373	и ни	1	2
374	только другая	1	2
375	все они	1	2
376	и начинается	1	2
377	из тех	1	2
378	к больному	2	2
379	есть и	1	2
380	и представления	1	2
381	в заключение	1	2
382	в своих	1	2
383	снова и	1	2
384	к этому	2	2
385	как на	3	2
386	они не	4	2
387	с новыми	1	1
388	ту же	1	1
389	можем определить	1	1
390	и т	6	1
391	одним из	1	1
392	в движение	2	1
393	не видим	1	1
394	но тем	3	1
395	бы для	1	1
396	нам кажется	4	1
397	которыми оно	1	1
398	которое мы	3	1
399	кажется что	3	1
400	не имеют	2	1
401	когда это	2	1
402	с таким	3	1
403	обойтись без	1	1
404	а как	1	1
405	полагает что	3	1
406	со всех	1	1
407	которую мы	1	1
408	вопрос о	2	1
409	оба эти	2	1
410	но она	3	1
411	оно есть	1	1
412	которое не	1	1
413	но даже	3	1
414	мы и	1	1
415	то это	3	1
416	в целом	3	1
417	и заставляет	1	1
418	так а	1	1
419	корень всех	1	1
420	при таких	3	1
421	всех сторон	1	1
422	дает им	1	1
423	и самого	1	1
424	что по	1	1
425	что его	3	1
426	без всякого	1	1
427	но конечно	1	1
428	одним словом	4	1
429	оно совершенно	1	1
430	заметим что	1	1
431	только потому	2	1
432	них самих	1	1
433	друг на	1	1
434	при исследовании	1	1
435	с собою	1	1
436	пор говоря	1	1
437	что они	5	1
438	только путем	1	1
439	которые не	3	1
440	случаев но	1	1
441	душевных явлений	1	1
442	что хотя	4	1
443	в истории	1	1
444	вызывает в	1	1
445	что во	2	1
446	независимо от	9	1
447	общего с	2	1
448	имеют только	1	1
449	остановиться на	1	1
450	однако не	1	1
451	испытывает человек	1	1
452	психологии но	1	1
453	его к	1	1
454	в противоположность	1	1
455	при чтении	2	1
456	но эта	1	1
457	представлял себе	1	1
458	убеждение что	1	1
459	бы и	1	1
460	сознание с	1	1
461	именно того	1	1
462	он в	1	1
463	бы не	5	1
464	степени и	1	1
465	обращать внимания	1	1
466	только один	4	1
467	имеем в	1	1
468	не обращать	1	1
469	как он	4	1
470	на то	5	1
471	чувства а	3	1
472	дальше и	1	1
473	в наших	1	1
474	чем сильнее	3	1
475	по-видимому не	1	1
476	т д	3	1
477	в переводе	1	1
478	а скорее	2	1
479	равно и	2	1
480	действуют на	1	1
481	на новые	1	1
482	же это	1	1
483	они служат	2	1
484	страдания и	1	1
485	в человеческой	3	1
486	чувства в	4	1
487	из него	1	1
488	его от	1	1
489	производит на	1	1
490	но всегда	1	1
491	в нее	4	1
492	такого же	2	1
493	людьми но	1	1
494	всех отношениях	1	1
495	не следует	1	1
496	мы слышим	1	1
497	как они	1	1
498	им как	1	1
499	из всех	1	1
500	рождается вместе	1	1
501	теми которые	1	1
502	на каком	1	1
503	входит в	1	1
504	и которые	1	1
505	внутри организма	1	1
506	этом смысле	2	1
507	говоря о	3	1
508	так сильно	1	1
509	и тем	3	1
510	нам все	1	1
511	если вместо	1	1
512	тела в	1	1
513	во многом	1	1
514	о которых	3	1
515	далеко не	3	1
516	на друга	1	1
517	не всегда	1	1
518	во внимание	1	1
519	чем в	1	1
520	можно считать	1	1
521	форма и	1	1
522	нам до	2	1
523	которое тоже	1	1
524	какой именно	1	1
525	особенно для	1	1
526	в связь	1	1
527	сознание или	1	1
528	этом случае	1	1
529	таким же	1	1
530	которой происходит	1	1
531	никаких оснований	1	1
532	сознания но	1	1
533	он должен	1	1
534	и без	1	1
535	группы к	1	1
536	себе оно	1	1
537	мы называем	3	1
538	какие именно	1	1
539	как совокупность	2	1
540	не к	1	1
541	чем заключается	1	1
542	в одном	6	1
543	которые в	1	1
544	страха и	1	1
545	друг другу	1	1
546	по крайней	5	1
547	и эти	1	1
548	есть именно	1	1
549	всякому другому	1	1
550	же такое	1	1
551	и форма	1	1
552	бы их	1	1
553	раз и	1	1
554	если и	2	1
555	нашем сознании	1	1
556	между людьми	1	1
557	может обойтись	2	1
558	рода в	1	1
559	человека есть	1	1
560	это чувство	1	1
561	никогда бы	1	1
562	в содержании	1	1
563	это дает	1	1
564	друг друга	2	1
565	это последнее	4	1
566	тогда когда	10	1
567	она ни	1	1
568	ребенку с	1	1
569	мы вспоминаем	1	1
570	но вместе	2	1
571	образом в	4	1
572	же значение	1	1
573	вытекает из	2	1
574	не имели	1	1
575	которое испытывает	1	1
576	нам известно	1	1
577	дело в	1	1
578	обратим внимание	1	1
579	известно из	1	1
580	или как	1	1
581	сознание даже	1	1
582	этих последних	2	1
583	к ней	2	1
584	ровно ничего	1	1
585	слове и	1	1
586	и чувства	2	1
587	но теперь	1	1
588	ни понимать	1	1
589	другой но	1	1
590	нужно искать	1	1
591	что на	3	1
592	тела и	1	1
593	которая по	1	1
594	одною из	3	1
595	точке зрения	2	1
596	от их	4	1
597	и здесь	2	1
598	представляется нам	5	1
599	конец его	1	1
600	состояние организма	1	1
601	независимой от	1	1
602	похож на	1	1
603	его за	1	1
604	сходство с	1	1
605	под словом	1	1
606	его с	2	1
607	делает невозможным	1	1
608	по сравнению	1	1
609	он никогда	1	1
610	время сна	1	1
611	на это	1	1
612	предмет в	1	1
613	о том	5	1
614	существует только	2	1
615	для образования	2	1
616	и это	2	1
617	то она	1	1
618	от самонаблюдения	1	1
619	но при	1	1
620	и сами	4	1
621	ни одно	1	1
622	на другой	2	1
623	мысль о	7	1
624	то время	4	1
625	это для	1	1
626	таком виде	1	1
627	как с	1	1
628	и сам	1	1
629	мы только	1	1
630	на нее	1	1
631	времени и	1	1
632	что представляется	1	1
633	не с	3	1
634	больше в	1	1
635	субъективное и	1	1
636	мог бы	3	1
637	это впечатление	1	1
638	к тем	1	1
639	мы в	3	1
640	разумеется что	1	1
641	остановимся на	2	1
642	ничего не	1	1
643	находится в	3	1
644	все его	1	1
645	связанное с	1	1
646	похожим на	1	1
647	мы чувствуем	3	1
648	прикосновения к	2	1
649	по-видимому и	1	1
650	на все	3	1
651	то есть	30	1
652	взрослого человека	1	1
653	внимание на	2	1
654	и та	1	1
655	язык и	1	1
656	близки к	2	1
657	делает возможным	1	1
658	органической жизни	1	1
659	всякого участия	1	1
660	утверждает что	1	1
661	после того	2	1
662	только за	1	1
663	но когда	1	1
664	любви к	1	1
665	по их	1	1
666	и во	3	1
667	с теми	2	1
668	всегда может	1	1
669	на ее	1	1
670	от них	3	1
671	которые мы	3	1
672	мы ни	1	1
673	на одном	1	1
674	что человек	1	1
675	ними в	1	1
676	которое делает	1	1
677	этом как	1	1
678	крайней мере	5	1
679	на те	1	1
680	слов и	1	1
681	при воспоминании	2	1
682	и следовательно	2	1
683	к сознанию	1	1
684	не зная	2	1
685	одному человеку	2	1
686	к которому	2	1
687	все члены	1	1
688	но так	1	1
689	с себя	1	1
690	их при	1	1
691	дело с	1	1
692	чтобы вызвать	1	1
693	и быть	1	1
694	во всем	2	1
695	взрослый человек	1	1
696	которое должно	1	1
697	чувство не	3	1
698	и так	1	1
699	который в	1	1
700	в обществе	2	1
701	бы ни	5	1
702	содержание его	2	1
703	кроме этого	2	1
704	которые так	1	1
705	отдельных лиц	2	1
706	есть в	2	1
707	для врача	1	1
708	с нею	2	1
709	его или	1	1
710	близко к	1	1
711	для других	1	1
712	то и	9	1
713	различия в	1	1
714	а это	2	1
715	и других	2	1
716	только их	1	1
717	жизнь организма	1	1
718	о причинах	2	1
719	одно из	3	1
720	не так	3	1
721	пока не	1	1
722	цели и	1	1
723	слова в	5	1
724	прибавить что	2	1
725	само собою	2	1
726	от сознания	2	1
727	на душу	1	1
728	может служить	1	1
729	ему а	1	1
730	и им	1	1
731	тем что	7	1
732	о чувственности	1	1
733	не хотим	1	1
734	но за	1	1
735	даже и	2	1
736	перейти к	1	1
737	содержание этого	1	1
738	существуют только	1	1
739	других обстоятельствах	1	1
740	и только	6	1
741	в другой	1	1
742	не связано	1	1
743	более поражает	1	1
744	которые с	1	1
745	этот взгляд	2	1
746	и чем	1	1
747	на них	1	1
748	именно в	1	1
749	мы его	1	1
750	такое же	2	1
751	всякого человека	1	1
752	в ребенке	4	1
753	воспоминания о	2	1
754	к человеку	1	1
755	в некоторых	4	1
756	только по	3	1
757	превращается в	2	1
758	а на	1	1
759	внимание от	1	1
760	нашей души	2	1
761	мы легко	2	1
762	например это	1	1
763	как ни	1	1
764	было для	2	1
765	в слове	13	1
766	же чувства	1	1
767	там где	4	1
768	ребенка и	1	1
769	за нею	1	1
770	оснований для	1	1
771	понимание и	1	1
772	душевного развития	1	1
773	если это	2	1
774	имея в	2	1
775	для самого	4	1
776	мы говорим	3	1
777	его содержание	2	1
778	или по	2	1
779	к своему	1	1
780	влияния на	2	1
781	сравнению с	1	1
782	который мы	1	1
783	на которое	1	1
784	прорывается в	1	1
785	смысле этого	3	1
786	связаны с	1	1
787	совсем другой	1	1
788	души на	1	1
789	хотя с	1	1
790	форме что	1	1
791	в первой	1	1
792	чем состоит	2	1
793	распадается на	1	1
794	своего содержания	1	1
795	быть не	3	1
796	этого слова	6	1
797	его собственный	1	1
798	что сознание	2	1
799	ряд мыслей	1	1
800	не будем	1	1
801	остается и	1	1
802	под влиянием	8	1
803	известной степени	1	1
804	не знаем	2	1
805	указать на	1	1
806	необходимость его	1	1
807	но на	2	1
808	или только	1	1
809	души а	1	1
810	которого они	1	1
811	чтобы понять	1	1
812	переводе на	1	1
813	же предмета	2	1
814	но эти	2	1
815	это часто	1	1
816	души в	2	1
817	бы в	2	1
818	тем более	1	1
819	основанное на	1	1
820	его уже	2	1
821	а эта	1	1
822	и предметом	1	1
823	или не	5	1
824	же в	5	1
825	в том	18	1
826	время когда	1	1
827	отношении к	2	1
828	к ее	1	1
829	сознании или	1	1
830	если будем	1	1
831	нам не	2	1
832	может и	1	1
833	или при	1	1
834	при других	2	1
835	чувства как	2	1
836	имеет место	2	1
837	роли в	1	1
838	мы считаем	1	1
839	который не	1	1
840	на ней	3	1
841	это так	1	1
842	независимое от	1	1
843	весь процесс	1	1
844	можно назвать	2	1
