N	2gram	Tiupa_Narr_1	Problema
436	преимущественно в	1	1
437	со стороны	9	1
438	один человек	2	1
439	и смерть	1	1
440	только потому	1	1
441	местах и	1	1
442	сводится к	3	1
443	он здесь	1	1
444	и здесь	1	1
445	от окружающего	1	1
446	героя не	1	1
447	его жизни	2	1
448	преданий о	1	1
449	аналогии с	1	1
450	восходит к	3	1
451	обращается к	1	1
452	нем не	1	1
453	этот момент	1	1
454	нуждается в	5	1
455	который и	1	1
456	только там	1	1
457	это лишь	1	1
458	которых он	1	1
459	человека как	1	1
460	в него	1	1
461	себя с	1	1
462	в двух	2	1
463	а если	2	1
464	себе появление	1	1
465	одной из	4	1
466	свет и	1	1
467	мы увидим	1	1
468	даже если	1	1
469	являет собой	2	1
470	в новелле	1	1
471	было и	1	1
472	во времени	8	1
473	в сказании	2	1
474	античности и	1	1
475	за всех	1	1
476	слова не	1	1
477	то только	1	1
478	а он	1	1
479	по выражению	2	1
480	на своего	1	1
481	здесь мы	1	1
482	одно из	2	1
483	в новом	1	1
484	никто не	1	1
485	жизненный опыт	1	1
486	цели и	1	1
487	от тех	1	1
488	тому же	5	1
489	не о	3	1
490	бытия и	1	1
491	этом отношении	3	1
492	от того	1	1
493	в форме	5	1
494	нет и	2	1
495	в финале	1	1
496	именно как	1	1
497	никогда и	1	1
498	или иной	5	1
499	даже не	3	1
500	о своей	2	1
501	вовсе и	1	1
502	как у	1	1
503	или иначе	3	1
504	чем он	1	1
505	уже забыл	1	1
506	по всей	2	1
507	и др	2	1
508	но о	3	1
509	его из	1	1
510	матери о	1	1
511	не было	2	1
512	а на	1	1
513	это сообщение	1	1
514	ничем не	1	1
515	в рассказе	4	1
516	не на	2	1
517	зависит от	2	1
518	однако и	1	1
519	его по	2	1
520	что несмотря	1	1
521	когда же	1	1
522	когда она	1	1
523	людьми и	1	1
524	на фоне	1	1
525	все основные	1	1
526	от страха	1	1
527	и потому	2	1
528	как это	6	1
529	о возможности	1	1
530	не сразу	1	1
531	из которых	4	1
532	к своему	1	1
533	также как	1	1
534	могут быть	3	1
535	в литературе	2	1
536	обыкновенного человека	1	1
537	дело здесь	1	1
538	за которым	1	1
539	на другое	1	1
540	думает о	1	1
541	является для	1	1
542	своей жизни	1	1
543	но это	1	1
544	числе и	4	1
545	в полном	2	1
546	фигуры и	1	1
547	поводу этой	1	1
548	и от	1	1
549	что оно	1	1
550	и пространстве	5	1
551	который является	1	1
552	от него	1	1
553	собственно говоря	1	1
554	тем более	2	1
555	не должен	1	1
556	но зато	1	1
557	ни было	3	1
558	есть уже	1	1
559	но всегда	1	1
560	здесь только	1	1
561	с ними	1	1
562	а о	1	1
563	это все	2	1
564	героя и	4	1
565	к его	1	1
566	только о	2	1
567	таким же	1	1
568	которого нет	1	1
569	того или	2	1
570	вдруг на	1	1
571	которая не	1	1
572	этой точки	2	1
