N	2gram	Vinokur_Ku_3	Psycholo
172	не как	2	3
173	и вот	3	3
174	на этом	2	3
175	показывает что	1	3
176	в своей	4	3
177	это только	1	3
178	в их	6	3
179	представление о	1	3
180	в которых	3	3
181	поэтического произведения	1	3
182	но он	1	3
183	том чтобы	4	3
184	в отношении	3	3
185	или что	1	3
186	что с	1	3
187	тогда когда	4	3
188	во всем	1	3
189	в каком	3	3
190	не могут	5	3
191	и другой	1	3
192	само собой	1	3
193	отказаться от	1	3
194	на это	1	3
195	в виду	8	3
196	то время	1	3
197	так и	6	3
198	мы в	1	3
199	для этого	6	3
200	с другой	7	3
201	в конечном	1	3
202	материал не	1	3
203	бы и	3	3
204	мы должны	3	3
205	один из	4	3
206	этот вопрос	3	3
207	и так	1	3
208	и ее	1	3
209	в нашей	4	3
210	что не	4	3
211	конечном счете	1	3
212	и их	1	3
213	представить себе	1	3
214	может служить	2	3
215	были бы	4	3
216	что тот	1	3
217	которых мы	1	3
218	тому как	2	3
219	в частности	2	3
220	ни на	2	3
221	того или	3	3
222	по своему	2	3
223	что же	5	3
224	по существу	3	3
225	в смысле	1	3
226	должны быть	1	3
227	само по	1	3
228	еще более	2	3
229	хотя бы	9	3
230	только как	4	3
231	в свою	1	3
232	же мы	4	3
233	который не	1	3
234	равным образом	1	2
235	также и	5	2
236	в объяснении	1	2
237	того же	4	2
238	и без	2	2
239	не имеют	1	2
240	все те	2	2
241	еще не	9	2
242	из всех	1	2
243	признание что	1	2
244	оба эти	1	2
245	из того	2	2
246	как не	1	2
247	же что	1	2
248	и говорить	2	2
249	бы то	1	2
250	роман и	1	2
251	в ее	4	2
252	слишком много	1	2
253	но не	3	2
254	мы будем	1	2
255	точка зрения	4	2
256	значение и	1	2
257	очевидно что	3	2
258	отличие от	2	2
259	можно показать	1	2
260	гораздо существеннее	1	2
261	увидим что	2	2
262	впечатление что	1	2
263	из самых	1	2
264	в которой	1	2
265	мы получаем	1	2
266	бы не	3	2
267	и тот	2	2
268	формы не	1	2
269	в себе	1	2
270	как он	2	2
271	имеем в	1	2
272	что без	1	2
273	по происхождению	2	2
274	это относится	1	2
275	т д	8	2
276	же с	1	2
277	тем и	1	2
278	или иному	1	2
279	как совершенно	1	2
280	форма в	1	2
281	в каждом	1	2
282	здесь мы	1	2
283	то ни	1	2
284	пока мы	2	2
285	значение в	2	2
286	с другими	2	2
287	это не	3	2
288	но так	1	2
289	убедиться что	4	2
290	смысл и	2	2
291	одного и	2	2
292	не значит	5	2
293	не так	3	2
294	и при	2	2
295	всяком случае	1	2
296	он дает	1	2
297	не понимает	3	2
298	и наоборот	1	2
299	в этих	2	2
300	для нее	1	2
301	точно и	1	2
302	произведения как	1	2
303	как можно	1	2
304	на него	3	2
305	в процессе	3	2
306	в самых	1	2
307	можно получить	1	2
308	его от	1	2
309	казалось бы	1	2
310	в самой	1	2
311	же время	1	2
312	учения о	4	2
313	в русском	2	2
314	показал что	1	2
315	не потому	3	2
316	ни в	3	2
317	когда мы	3	2
318	может применяться	1	2
319	отличается от	2	2
320	в психологической	1	2
321	относительно того	2	2
322	она не	3	2
323	на вопрос	3	2
324	свою очередь	1	2
325	сводится к	1	2
326	то или	2	2
327	в особенности	2	2
328	действия и	1	2
329	так в	2	2
330	на том	2	2
331	понятно что	1	2
332	в таком	4	2
333	именно потому	1	2
334	и здесь	2	2
335	во всяком	2	2
336	после того	6	2
337	и содержание	3	2
338	с того	1	2
339	которой мы	1	2
340	что самое	1	2
341	в его	11	2
342	а потому	2	2
343	и только	3	2
344	в свете	2	2
345	в него	1	2
346	к нему	1	2
347	показывают что	1	2
348	в поэтическом	1	2
349	в какой	3	2
350	от смысла	1	2
351	может оказаться	2	2
352	именно на	2	2
353	мы получим	1	2
354	могло бы	3	2
355	слова в	4	2
356	мы находим	3	2
357	в одном	2	2
358	вовсе не	5	2
359	с этими	1	2
360	отношение к	3	2
361	но что	1	2
362	каждый из	1	2
363	имеет значение	1	2
364	на примере	1	2
365	такое же	1	2
366	а с	3	2
367	при чем	5	2
368	не было	4	2
369	на которых	5	2
370	зависит от	1	2
371	имеет своей	1	2
372	там где	3	2
373	во внимание	5	2
374	вместе с	2	2
375	из которых	1	2
376	мы опять	1	2
377	как нельзя	2	2
378	при построении	1	2
379	но это	5	2
380	самое что	1	2
381	тому или	1	2
382	и часто	1	2
383	когда я	1	2
384	это можно	1	2
385	речи с	1	2
386	для нас	4	2
387	у них	1	2
388	интерес к	1	2
389	тем более	5	2
390	всякий раз	1	2
391	вот этот	1	2
392	другой стороны	3	2
393	состоит из	1	2
394	на этот	2	2
395	или иного	3	2
396	в свое	2	2
397	и от	1	2
398	заметить что	1	2
399	это в	2	2
400	все что	1	2
401	этой точки	1	2
402	смысле слова	2	1
403	привести примеров	1	1
404	речь идет	3	1
405	говоря о	1	1
406	у читателя	1	1
407	зрения их	1	1
408	таком случае	2	1
409	чтобы не	2	1
410	кто должен	1	1
411	поэтической речи	1	1
412	и должны	1	1
413	мере в	1	1
414	оказываются в	1	1
415	п так	1	1
416	далее и	1	1
417	тем же	2	1
418	в первом	5	1
419	к другому	2	1
420	по преимуществу	3	1
421	имеют все	1	1
422	на две	1	1
423	почти всегда	1	1
424	в зависимости	7	1
425	отношения к	1	1
426	в несколько	1	1
427	к нашей	2	1
428	оттого что	1	1
429	уже что	2	1
430	нуждаются в	1	1
431	и ничего	1	1
432	что далеко	1	1
433	на место	1	1
434	которой может	1	1
435	почти все	1	1
436	так чтобы	1	1
437	мы и	1	1
438	для нашей	4	1
439	и со	1	1
440	зависимости от	8	1
441	одного слова	1	1
442	в наши	1	1
443	есть вместе	1	1
444	большей частью	1	1
445	свободно и	1	1
446	я здесь	1	1
447	прямой связи	1	1
448	литературы и	1	1
449	относительно которого	1	1
450	он сам	1	1
451	время в	3	1
452	и формы	1	1
453	тем как	1	1
454	глаза на	1	1
455	с одной	4	1
456	чем это	2	1
457	тем которое	1	1
458	самой идее	1	1
459	же на	1	1
460	только тогда	4	1
461	с совершенно	1	1
462	наши дни	1	1
463	друг от	1	1
464	или иное	2	1
465	за пределы	2	1
466	основные вопросы	1	1
467	связи и	2	1
468	чем же	2	1
469	этот прием	2	1
470	идет о	1	1
471	более чем	2	1
472	независимо от	5	1
473	что как	3	1
474	на минуту	2	1
475	что касается	1	1
476	им в	1	1
477	кроме того	2	1
478	и где	1	1
479	и какой	1	1
480	к числу	1	1
481	более или	2	1
482	в противоположность	1	1
483	этой цели	1	1
484	лет а	1	1
485	то в	3	1
486	только то	3	1
487	уже не	8	1
488	помощью которого	1	1
489	себе как	1	1
490	это есть	1	1
491	влияет на	1	1
492	мы при	1	1
493	бы сказать	3	1
494	формальный метод	1	1
495	к различию	1	1
496	в нашем	7	1
497	из этих	5	1
498	одном случае	1	1
499	может считаться	1	1
500	то обстоятельство	3	1
501	что ничего	1	1
502	речи но	3	1
503	теоретически не	1	1
504	и отдельно	1	1
505	нами в	1	1
506	тому же	3	1
507	если он	1	1
508	не могла	1	1
509	этот процесс	1	1
510	например как	1	1
511	жирмунский что	1	1
512	противном случае	1	1
513	как оно	1	1
514	они пытаются	1	1
515	однако при	1	1
516	уяснить себе	1	1
517	отдельных слов	1	1
518	в принципе	1	1
519	в силу	6	1
520	и если	2	1
521	сказал что	1	1
522	нам только	1	1
523	в россии	2	1
524	искаженном виде	1	1
525	важную роль	1	1
526	именно к	1	1
527	свое время	2	1
528	в классе	2	1
529	у пушкина	1	1
530	так например	1	1
531	в основу	1	1
532	смысла слово	1	1
533	но все	2	1
534	это конечно	2	1
535	русском языке	3	1
536	не будет	1	1
537	с самыми	1	1
538	что основная	2	1
539	же касается	1	1
540	и дальше	2	1
541	в другом	1	1
542	принять во	2	1
543	а по	1	1
544	чрезвычайно важное	1	1
545	ни при	1	1
546	с целью	2	1
547	его в	2	1
548	те или	1	1
549	ничего удивительного	1	1
550	образом если	1	1
551	мы на	1	1
552	подходит к	1	1
553	указанием на	1	1
554	другому и	1	1
555	он приходит	1	1
556	то увидим	1	1
557	поэтому можно	1	1
558	не ясно	1	1
559	вводит в	1	1
560	он является	1	1
561	установить какие	1	1
562	как об	2	1
563	и следовало	1	1
564	и уже	1	1
565	для чего	1	1
566	мы видели	3	1
567	тогда совершенно	1	1
568	б не	1	1
569	чем в	2	1
570	и было	1	1
571	форма и	3	1
572	должно быть	7	1
573	его основных	1	1
574	наука изучает	1	1
575	которые я	1	1
576	и того	2	1
577	с восприятием	1	1
578	лучше всего	1	1
579	в эту	1	1
580	на дорогу	1	1
581	но если	3	1
582	для содержания	1	1
583	таким же	1	1
584	не зависит	1	1
585	наших дней	1	1
586	в котором	2	1
587	бы к	1	1
588	не столько	4	1
589	получим если	1	1
590	выходит за	1	1
591	что до	1	1
592	в отличие	2	1
593	стоит в	1	1
594	и значит	2	1
595	утверждения что	1	1
596	от его	1	1
597	что такими	1	1
598	сам же	2	1
599	есть один	1	1
600	формы является	1	1
601	только такой	1	1
602	и новые	1	1
603	мир и	1	1
604	это утверждение	1	1
605	по крайней	1	1
606	бы о	1	1
607	на другую	1	1
608	анализ позволяет	1	1
609	есть еще	1	1
610	однако в	2	1
611	того кто	1	1
612	наоборот один	1	1
613	зрения и	1	1
614	что есть	2	1
615	функцию что	1	1
616	перед собою	3	1
617	слов то	2	1
618	к такой	2	1
619	важно что	1	1
620	в русской	1	1
621	дело не	2	1
622	и остается	1	1
623	к этим	1	1
624	не по	3	1
625	аналогично тому	1	1
626	предметы и	1	1
627	когда они	1	1
628	о них	4	1
629	знаки препинания	1	1
630	о методах	1	1
631	только не	1	1
632	она игнорирует	1	1
633	и изучением	1	1
634	возможно и	1	1
635	на язык	1	1
636	в качестве	2	1
637	именно с	1	1
638	слов в	1	1
639	мыслей и	1	1
640	почти исключительно	1	1
641	что звук	1	1
642	п в	3	1
643	с гораздо	1	1
644	убедиться в	1	1
645	связи с	6	1
646	своей цели	1	1
647	отсюда понятно	1	1
648	выражения из	1	1
649	и делает	1	1
650	легко убедиться	1	1
651	в области	14	1
652	обстоятельство что	3	1
653	такая точка	1	1
654	языке и	1	1
655	ли не	1	1
656	форме а	1	1
657	еще яснее	1	1
658	знание о	1	1
659	другими формами	1	1
660	всего что	1	1
661	не есть	3	1
662	в технике	1	1
663	таких слов	2	1
664	в одну	1	1
665	как некая	1	1
666	поставленных в	1	1
667	из всего	2	1
668	как мы	5	1
669	основываясь на	1	1
670	и о	4	1
671	смысле что	1	1
672	от друга	1	1
673	мы конечно	1	1
674	ни стало	1	1
675	в собственном	1	1
676	характер и	1	1
677	нет никаких	1	1
678	культуры и	1	1
679	приводит к	1	1
680	и практической	1	1
681	слова а	1	1
682	природе своей	1	1
683	по аналогии	1	1
684	не с	2	1
685	здесь как	2	1
686	и каждый	1	1
687	как таковую	1	1
688	отделяя его	1	1
689	когда в	2	1
690	к общей	1	1
691	часто в	1	1
692	по тому	2	1
693	возможно что	1	1
694	силу того	1	1
695	с этого	1	1
696	означает что	1	1
697	вот это	1	1
698	в тех	2	1
699	разница между	1	1
700	о нем	1	1
701	создается впечатление	1	1
702	каждый раз	1	1
703	логического мышления	1	1
704	и должно	5	1
705	в действительной	1	1
706	мы убеждаемся	1	1
707	узнать в	1	1
708	такого толкования	1	1
709	который пишет	1	1
710	все содержание	1	1
711	но мы	2	1
712	что каждый	1	1
713	точно в	1	1
714	и просто	1	1
715	можно сказать	2	1
716	в сфере	1	1
717	пор пока	4	1
718	случаев когда	1	1
719	в пользу	1	1
720	различие в	2	1
721	метод к	1	1
722	же звук	1	1
723	однако что	4	1
724	или иные	1	1
725	свести все	1	1
726	же формы	1	1
727	ее от	1	1
728	этому поводу	1	1
729	эти два	2	1
730	убедимся что	1	1
731	своему значению	1	1
732	есть с	1	1
733	крайней мере	1	1
734	и содержания	2	1
735	потебни не	1	1
736	вообще и	3	1
737	что бы	1	1
738	для потебни	1	1
739	и об	2	1
740	связь между	3	1
741	эти последние	2	1
742	действительности не	1	1
743	дело так	1	1
744	этом смысле	1	1
745	у той	1	1
746	собой разумеется	1	1
747	в двух	2	1
748	с ними	1	1
749	этого можно	1	1
750	языка на	1	1
751	беда в	2	1
752	мы увидим	1	1
753	что даже	1	1
754	бы из	1	1
755	которое мы	1	1
756	различает в	1	1
757	следует установить	2	1
758	есть вопрос	1	1
759	образа в	1	1
760	по этому	1	1
761	не то	2	1
762	же и	1	1
763	самый смысл	3	1
764	в таких	2	1
765	как само	1	1
766	конечно не	2	1
767	можно установить	1	1
768	своей целью	1	1
769	вопроса о	3	1
770	этом что	2	1
771	ни одного	2	1
772	стоит на	1	1
773	тем чтобы	2	1
774	свидетельствует о	1	1
775	не обладают	1	1
776	а то	2	1
777	не дает	2	1
778	не выражают	1	1
779	за ним	1	1
780	который как	2	1
781	был бы	3	1
782	нее в	1	1
783	для него	1	1
784	что следует	2	1
785	и психологией	1	1
786	прежде всего	9	1
787	иначе как	1	1
788	так один	2	1
789	свой смысл	1	1
790	эти понятия	1	1
791	не о	2	1
792	только с	1	1
793	же цель	1	1
794	играет в	1	1
795	образом не	2	1
796	не просто	2	1
797	мы возьмем	1	1
798	этого понятия	1	1
799	самого же	1	1
800	до самого	1	1
801	это пушкин	1	1
802	с общим	1	1
803	со стороны	1	1
804	нам не	1	1
805	не знать	3	1
806	сюда же	1	1
807	которые можно	2	1
808	именно в	3	1
809	нужно если	1	1
810	их от	1	1
811	писателя и	1	1
812	и прежде	1	1
813	один и	2	1
814	системы и	1	1
815	размера и	1	1
816	идет только	1	1
817	обратиться к	1	1
818	имеет ничего	1	1
819	естественно что	3	1
820	в некоторых	2	1
821	связано с	1	1
822	несколько иным	1	1
823	некоторых основных	1	1
824	смысла и	1	1
825	общем и	2	1
826	материал в	1	1
827	первая из	1	1
828	и составляет	1	1
829	во что	1	1
830	есть лишь	1	1
831	именно так	2	1
832	его по	1	1
833	понятие о	2	1
834	на эту	1	1
835	если эти	1	1
836	что мы	2	1
837	совершенно очевидно	1	1
838	не об	1	1
839	в связи	5	1
840	совершенно иное	1	1
841	как именно	1	1
842	с помощью	6	1
843	я хочу	3	1
844	этот рассказ	1	1
845	поэма и	1	1
846	поэзия есть	1	1
847	которое в	2	1
848	мы говорим	4	1
849	самых сложных	1	1
850	с общей	1	1
851	следовательно что	1	1
852	то место	1	1
853	учению о	1	1
854	поскольку они	1	1
855	при переходе	1	1
856	при некотором	1	1
857	сказать то	1	1
858	одной стороны	4	1
859	русских слов	2	1
860	который мы	1	1
861	он будет	2	1
862	она есть	2	1
863	в той	4	1
864	мы сразу	1	1
865	когда же	1	1
866	оно начинает	1	1
867	или менее	2	1
868	в первой	1	1
869	разное значение	1	1
870	если это	2	1
871	исходя из	1	1
872	громадное количество	1	1
873	тех пор	4	1
874	том смысле	1	1
875	быть не	2	1
876	этого слова	4	1
877	дело идет	1	1
878	можно придумать	1	1
879	еще раз	2	1
880	этом случае	4	1
881	нам приходится	1	1
882	о самой	1	1
883	чрезвычайно важный	1	1
884	о его	1	1
885	поэтому что	1	1
886	от нас	2	1
887	в противном	1	1
888	из ряда	2	1
889	говорить что	3	1
890	это сделано	1	1
891	форма является	1	1
892	совершенно разное	1	1
893	указать на	2	1
894	всякого другого	1	1
895	от той	1	1
896	так будто	1	1
897	исключительно от	1	1
898	она может	2	1
899	в область	2	1
900	бы так	1	1
901	в результате	3	1
902	от него	1	1
903	с уже	1	1
904	не более	2	1
905	эти особенности	1	1
906	первое что	1	1
907	против того	1	1
908	ряд таких	1	1
909	будто бы	1	1
910	в круг	1	1
911	и целом	2	1
912	находим в	1	1
913	только что	2	1
914	будет как	1	1
915	лежит в	1	1
916	за этим	1	1
917	от всякого	1	1
918	до тех	4	1
919	установить и	1	1
920	всецело определяется	1	1
921	а о	1	1
922	слово в	3	1
923	две формы	1	1
924	между ними	1	1
925	работы и	1	1
926	и эта	1	1
927	станет отрицать	1	1
928	на более	1	1
929	речи и	1	1
930	лишь тогда	1	1
931	не иметь	1	1
932	является и	2	1
933	минуту не	1	1
934	первом случае	2	1
935	что ты	1	1
936	это и	3	1
937	что под	1	1
938	только о	2	1
939	имеет в	2	1
940	вся история	1	1
941	в виде	1	1
942	формы то	1	1
943	и другие	1	1
944	по поводу	3	1
945	помощью которых	1	1
946	это понятие	1	1
947	а самый	1	1
948	тем самым	4	1
949	к этому	1	1
950	они не	3	1
