N	2gram	Potebnia_M_1	Problema
153	то время	1	3
154	что от	1	3
155	с ним	3	3
156	внимание на	1	3
157	после того	1	3
158	все в	2	3
159	к нему	1	3
160	же в	2	3
161	того что	8	3
162	и тем	3	3
163	в начале	2	3
164	обратить внимание	1	3
165	в одном	8	3
166	для них	2	3
167	в других	2	3
168	для того	3	3
169	именно в	1	3
170	одной стороны	3	3
171	видит в	1	3
172	быть только	5	3
173	о котором	3	3
174	еще более	2	3
175	и другие	1	3
176	в сравнении	3	3
177	не что	2	3
178	перейти к	2	3
179	точно так	11	3
180	он считает	1	2
181	таком случае	2	2
182	самом деле	1	2
183	но тем	3	2
184	поэтому и	1	2
185	то же	6	2
186	по его	7	2
187	мы имеем	1	2
188	мы не	10	2
189	равно как	1	2
190	творчества то	1	2
191	проявляется в	2	2
192	в таком	5	2
193	все эти	1	2
194	в чем	1	2
195	тем как	3	2
196	мы будем	2	2
197	не то	1	2
198	значение и	2	2
199	не все	2	2
200	по отношению	13	2
201	на небе	1	2
202	на то	2	2
203	в одной	1	2
204	как в	10	2
205	что именно	2	2
206	и нет	1	2
207	человека вообще	1	2
208	когда он	1	2
209	бы с	1	2
210	тоже не	1	2
211	если он	1	2
212	на его	1	2
213	всем своем	1	2
214	и воды	1	2
215	прежде чем	3	2
216	по словам	1	2
217	его на	2	2
218	то ни	3	2
219	его не	1	2
220	которого не	1	2
221	это не	7	2
222	но уже	2	2
223	в них	3	2
224	с такой	1	2
225	и без	3	2
226	в котором	1	2
227	себе а	1	2
228	любовь и	1	2
229	такую же	1	2
230	доказывает что	2	2
231	и более	2	2
232	в таких	2	2
233	человека но	1	2
234	дело в	2	2
235	в науке	1	2
236	на него	3	2
237	того чтобы	2	2
238	ничего не	1	2
239	при всем	1	2
240	по своей	1	2
241	тем что	9	2
242	уже и	1	2
243	в области	1	2
244	точке зрения	2	2
245	свое собственное	1	2
246	не могут	4	2
247	к тому	4	2
248	как мы	2	2
249	всей своей	1	2
250	можно было	1	2
251	и которые	2	2
252	по себе	10	2
253	бы то	2	2
254	между тем	5	2
255	от них	1	2
256	во втором	5	2
257	и только	2	2
258	вслед за	1	2
259	образом как	1	2
260	в какой	1	2
261	по мнению	3	2
262	или же	3	2
263	по этому	2	2
264	есть в	2	2
265	уже в	1	2
266	человеческого духа	6	2
267	из них	1	2
268	разума и	1	2
269	всяком случае	1	2
270	доказать что	1	2
271	и делает	1	2
272	до сих	1	2
273	стороны он	1	2
274	что не	10	2
275	то и	7	2
276	человеческой жизни	1	2
277	он говорит	1	2
278	в данном	1	2
279	да и	1	2
280	такого рода	1	2
281	в мир	1	2
282	с этой	2	2
283	сих пор	1	2
284	только для	3	2
285	но для	1	2
286	один из	1	2
287	ли в	2	2
288	хотя бы	2	2
289	человека то	1	2
290	не будет	2	2
291	в свою	4	2
292	была бы	2	2
293	при его	1	2
294	отношению к	13	2
295	жизни и	2	2
296	по поводу	3	2
297	к этому	1	2
298	во всяком	3	2
299	все что	2	2
300	они не	1	2
301	то на	4	1
302	если б	2	1
303	отношения к	1	1
304	и т	6	1
305	и всякому	1	1
306	способны к	1	1
307	должен быть	1	1
308	сам по	1	1
309	свидетельствует что	1	1
310	но тогда	2	1
311	на самом	1	1
312	в стороне	4	1
313	душе в	1	1
314	и есть	2	1
315	этой теории	4	1
316	из его	1	1
317	не находит	1	1
318	имея в	1	1
319	и появляется	1	1
320	во-первых в	2	1
321	в их	2	1
322	или ее	1	1
323	а как	2	1
324	что если	3	1
325	вопрос о	4	1
326	из своих	1	1
327	при создании	1	1
328	образом уже	1	1
329	их с	1	1
330	тоже можно	1	1
331	не вполне	1	1
332	на себя	1	1
333	жизни как	1	1
334	и ее	1	1
335	они были	1	1
336	из глубины	2	1
337	личной и	1	1
338	духа с	1	1
339	слова при	1	1
340	и понятия	2	1
341	встречаем и	1	1
342	а другие	1	1
343	это возможно	1	1
344	которое он	2	1
345	полном уединении	1	1
346	с его	1	1
347	мысль что	5	1
348	не без	1	1
349	в создании	3	1
350	то мы	2	1
351	то он	2	1
352	а только	4	1
353	бы в	4	1
354	друг на	1	1
355	силы и	1	1
356	если в	1	1
357	ни стало	1	1
358	сама по	3	1
359	которые не	2	1
360	во что	1	1
361	о необходимости	1	1
362	явились уже	1	1
363	с этим	7	1
364	природы как	1	1
365	для всех	5	1
366	этой стороны	1	1
367	перед нами	1	1
368	рода но	2	1
369	могли бы	2	1
370	что по	3	1
371	было только	2	1
372	себе на	1	1
373	его к	2	1
374	бы стать	1	1
375	духа и	7	1
376	ясно и	1	1
377	и хотя	1	1
378	то в	5	1
379	для которого	1	1
380	настоящую минуту	1	1
381	что это	3	1
382	а во-вторых	1	1
383	формы в	1	1
384	в нашем	1	1
385	из этих	4	1
386	в тех	1	1
387	если мы	3	1
388	вопроса о	2	1
389	может считаться	1	1
390	представляет их	1	1
391	тем он	1	1
392	что отношения	2	1
393	но на	2	1
394	и если	2	1
395	что она	1	1
396	времена и	1	1
397	том в	1	1
398	есть самый	1	1
399	т д	4	1
400	после этого	2	1
401	от которого	1	1
402	нужно говорить	1	1
403	он должен	2	1
404	в понятии	2	1
405	не могли	2	1
406	что ни	1	1
407	в постепенном	1	1
408	и по	6	1
409	в образе	1	1
410	так например	3	1
411	уже по	1	1
412	в нее	1	1
413	к божественному	1	1
414	от нее	6	1
415	себя и	1	1
416	задний план	1	1
417	ничего выше	1	1
418	который здесь	1	1
419	их и	2	1
420	времени и	2	1
421	не уменьшается	1	1
422	входит в	1	1
423	всех народов	1	1
424	от одного	1	1
425	человечества но	1	1
426	чувство и	8	1
427	должен был	1	1
428	весь мир	1	1
429	будущего и	1	1
430	тела в	1	1
431	на свои	2	1
432	жизни человека	2	1
433	же образом	1	1
434	не отвергая	1	1
435	были в	1	1
436	же эти	1	1
437	на друга	1	1
438	а люди	1	1
439	между собою	6	1
440	чем в	2	1
441	гражданственности и	1	1
442	их на	1	1
443	именно он	1	1
444	и при	3	1
445	что такое	1	1
446	в следующем	1	1
447	в такой	1	1
448	его мнению	4	1
449	не столько	1	1
450	ни малейшего	2	1
451	он принимает	1	1
452	не как	1	1
453	что я	1	1
454	для всякого	2	1
455	на рубеже	1	1
456	все это	1	1
457	видно что	2	1
458	без всяких	1	1
459	их в	1	1
460	где нет	1	1
461	вместе со	1	1
462	возвращается к	1	1
463	ни были	3	1
464	даже в	1	1
465	нас к	1	1
466	тому что	3	1
467	если и	2	1
468	тем самым	4	1
469	в людях	1	1
470	самого начала	3	1
471	мысли в	9	1
472	и отсюда	1	1
473	не имеет	5	1
474	мы встречали	1	1
475	которого он	1	1
476	вполне верно	1	1
477	себе самом	1	1
478	для всего	1	1
479	из него	2	1
480	для истории	1	1
481	возможно и	1	1
482	именно с	1	1
483	и весь	1	1
484	на волю	1	1
485	же время	4	1
486	этих последних	3	1
487	к ней	2	1
488	как она	3	1
489	во всем	4	1
490	и звуки	1	1
491	следует что	1	1
492	силы природы	1	1
493	до того	1	1
494	ему в	1	1
495	человека что	1	1
496	не потому	2	1
497	это новое	1	1
498	и оно	1	1
499	уже о	1	1
500	есть из	1	1
501	и должно	2	1
502	когда мы	2	1
503	как только	1	1
504	кого не	1	1
505	в душе	11	1
506	его с	2	1
507	он вечно	1	1
508	свое значение	1	1
509	зрения истории	1	1
510	только одно	1	1
511	на это	1	1
512	где он	1	1
513	она не	3	1
514	бы ни	4	1
515	и это	3	1
516	и самое	2	1
517	смысле что	1	1
518	с ее	2	1
519	говоря уже	1	1
520	на другой	1	1
521	прогресса и	1	1
522	которые как	1	1
523	что само	1	1
524	с самого	3	1
525	людей он	1	1
526	его самого	2	1
527	на нее	1	1
528	те же	1	1
529	те препятствия	1	1
530	здесь нет	1	1
531	мог бы	2	1
532	когда в	3	1
533	том как	3	1
534	остается только	4	1
535	он служит	1	1
536	со стороны	8	1
537	которому принадлежит	1	1
538	смысле и	1	1
539	только потому	3	1
540	постепенном развитии	1	1
541	мы могли	1	1
542	все прочие	1	1
543	притом в	1	1
544	и движения	1	1
545	утверждает что	2	1
546	людей как	1	1
547	аналогии с	1	1
548	образом мы	1	1
549	должно было	1	1
550	на борьбу	1	1
551	быть вместе	1	1
552	его только	2	1
553	природы которая	1	1
554	нуждается в	2	1
555	своих собственных	1	1
556	появились и	1	1
557	говорит он	4	1
558	есть с	1	1
559	в другой	3	1
560	только там	1	1
561	которые он	1	1
562	себя однако	1	1
563	мифа и	1	1
564	что бы	2	1
565	человеческого рода	1	1
566	и следовательно	2	1
567	и об	1	1
568	следовало бы	1	1
569	не зная	2	1
570	то все	2	1
571	тех пор	1	1
572	бы был	1	1
573	но с	2	1
574	именно что	2	1
575	время когда	1	1
576	менее в	1	1
577	свет и	1	1
578	этот вопрос	2	1
579	мы увидим	3	1
580	в народе	2	1
581	и внутри	1	1
582	и такое	1	1
583	в обществе	1	1
584	какой степени	1	1
585	нет не	1	1
586	прочих животных	2	1
587	только на	3	1
588	существования и	1	1
589	слова не	2	1
590	каким образом	3	1
591	по выражению	1	1
592	человека когда	1	1
593	и других	4	1
594	но совершенно	2	1
595	за ним	2	1
596	что для	3	1
597	него нет	1	1
598	был бы	1	1
599	одно из	3	1
600	никто не	3	1
601	к более	1	1
602	человека не	2	1
603	не для	1	1
604	от тех	1	1
605	ее не	1	1
606	к ним	2	1
607	будет только	1	1
608	как его	1	1
609	бытия и	3	1
610	должны сказать	1	1
611	заметить что	2	1
612	такой точки	1	1
613	этом отношении	1	1
614	но человек	1	1
615	от того	4	1
616	и вместе	2	1
617	идеи то	2	1
618	нас как	1	1
619	были бы	3	1
620	именно как	1	1
621	видно из	1	1
622	нужно было	3	1
623	не были	2	1
624	народного творчества	1	1
625	что человек	5	1
626	в природе	6	1
627	души и	5	1
628	по всей	1	1
629	его из	1	1
630	были люди	1	1
631	втором смысле	1	1
632	только по	2	1
633	ничего общего	2	1
634	превращается в	1	1
635	не было	4	1
636	света и	1	1
637	а на	1	1
638	ничем не	1	1
639	не на	1	1
640	зависит от	5	1
641	человек в	1	1
642	что несмотря	1	1
643	а так	4	1
644	когда же	1	1
645	в одно	2	1
646	людьми и	2	1
647	так называемых	1	1
648	правильно и	1	1
649	но оно	3	1
650	а есть	1	1
651	во-вторых и	1	1
652	и потому	5	1
653	была такая	1	1
654	как одно	1	1
655	вернее сказать	1	1
656	или по	1	1
657	то можно	1	1
658	в человеке	10	1
659	заключить что	2	1
660	который мы	1	1
661	на которое	1	1
662	как остальные	1	1
663	могут быть	9	1
664	в ответ	1	1
665	есть как	2	1
666	с тех	1	1
667	даже с	2	1
668	груб и	1	1
669	для человека	2	1
670	доходят до	2	1
671	там где	4	1
672	том смысле	4	1
673	на другое	1	1
674	что из	1	1
675	только ради	1	1
676	своей жизни	1	1
677	но это	5	1
678	и таким	1	1
679	между прочим	2	1
680	ничего кроме	1	1
681	в полном	2	1
682	под влиянием	2	1
683	никакой возможности	1	1
684	в более	4	1
685	задолго до	1	1
686	слова но	2	1
687	на задний	1	1
688	и от	3	1
689	вся природа	2	1
690	душа не	1	1
691	только тем	2	1
692	что оно	2	1
693	сущности в	1	1
694	по одному	1	1
695	бы даже	2	1
696	снаружи и	1	1
697	от него	4	1
698	собственно говоря	1	1
699	из себя	5	1
700	тем более	2	1
701	не должен	1	1
702	мы должны	3	1
703	мы думаем	2	1
704	находим только	1	1
705	в г	2	1
706	только что	2	1
707	ни было	2	1
708	есть уже	3	1
709	но всегда	2	1
710	с ними	1	1
711	это все	1	1
712	не говоря	1	1
713	от своего	1	1
714	природе и	1	1
715	которая тоже	1	1
716	всех других	1	1
717	природы или	1	1
718	только о	1	1
719	будет ли	1	1
720	таким же	2	1
721	от огня	1	1
722	человеческой природы	3	1
723	в голову	1	1
724	того или	1	1
725	в своих	4	1
726	этой точки	1	1
