N	2gram	Losev_Prob_5	Formalny
220	представление о	2	2
221	себе а	2	2
222	их в	1	2
223	не могли	1	2
224	даже в	1	2
225	тому что	1	2
226	она не	1	2
227	тем самым	1	2
228	что эта	1	2
229	с теми	1	2
230	и другое	3	2
231	самого начала	1	2
232	не имеет	1	2
233	для всего	1	2
234	никогда не	7	2
235	на котором	1	2
236	правда в	1	2
237	как она	1	2
238	стоит перед	1	2
239	точке зрения	2	2
240	есть только	3	2
241	и это	1	2
242	и о	5	2
243	в ее	3	2
244	ни стало	1	2
245	и от	1	2
246	и этим	1	2
247	с самого	1	2
248	времени и	1	2
249	в эпоху	3	2
250	с ним	3	2
251	в виду	3	2
252	между тем	2	2
253	в науку	1	2
254	это не	2	2
255	этом смысле	3	2
256	один из	2	2
257	с ними	1	2
258	этот вопрос	1	2
259	или же	2	2
260	по этому	2	2
261	не будет	2	2
262	потому что	13	2
263	в качестве	4	2
264	же и	1	2
265	вопроса о	1	2
266	при помощи	6	2
267	и других	1	2
268	в котором	2	2
269	в конце	8	2
270	от тех	1	2
271	как его	1	2
272	не просто	5	2
273	смысла и	1	2
274	имеет значение	1	2
275	со стороны	1	2
276	даже не	1	2
277	а именно	12	2
278	в предисловии	1	2
279	что для	1	2
280	его из	1	2
281	превращается в	1	2
282	до конца	1	2
283	ничем не	1	2
284	конце концов	6	2
285	является совершенно	1	2
286	к его	1	2
287	как это	1	2
288	становится в	1	2
289	предисловии к	1	2
290	в тех	1	2
291	из этого	4	2
292	является для	1	2
293	но это	1	2
294	в чем	2	2
295	не отрицает	1	2
296	лишь о	1	2
297	а все	1	2
298	поскольку он	1	2
299	от всякого	1	2
300	в целях	2	2
301	сказать что	9	2
302	равно как	2	2
303	ее в	2	2
304	в искусстве	1	2
305	и другие	3	2
306	в таком	2	2
307	смысле что	1	2
308	и наиболее	2	1
309	то на	1	1
310	и а	1	1
311	таком случае	2	1
312	и хотя	1	1
313	того же	4	1
314	и без	2	1
315	но тогда	1	1
316	к своей	1	1
317	но тем	2	1
318	из его	1	1
319	он стоит	1	1
320	поэзии и	1	1
321	их и	1	1
322	самые разнообразные	1	1
323	и была	1	1
324	мы имеем	2	1
325	надо было	1	1
326	что если	1	1
327	на место	1	1
328	из своих	1	1
329	пока только	1	1
330	так чтобы	1	1
331	что иное	3	1
332	не вполне	1	1
333	но даже	4	1
334	и самой	1	1
335	без всякого	2	1
336	которые он	1	1
337	что людям	1	1
338	иное как	3	1
339	время в	1	1
340	бы то	2	1
341	образа из	1	1
342	чем это	1	1
343	то он	1	1
344	мы будем	2	1
345	смысле мы	1	1
346	силы и	1	1
347	с трудом	1	1
348	только тогда	3	1
349	основные моменты	1	1
350	оно является	1	1
351	или иное	1	1
352	остается для	1	1
353	о необходимости	1	1
354	в м	2	1
355	если она	1	1
356	в своем	11	1
357	и нет	2	1
358	художественным творчеством	1	1
359	и есть	1	1
360	притом настолько	1	1
361	слова он	1	1
362	нет никакой	3	1
363	в этот	1	1
364	духа в	2	1
365	так или	1	1
366	решающее значение	1	1
367	чуть ли	1	1
368	в нашем	1	1
369	бы не	3	1
370	но он	5	1
371	имеем в	1	1
372	на то	2	1
373	если он	2	1
374	но на	1	1
375	всей его	1	1
376	а вовсе	1	1
377	иным как	2	1
378	от всяких	2	1
379	больше всего	1	1
380	задний план	1	1
381	тем не	5	1
382	он должен	1	1
383	этой точке	1	1
384	и которые	2	1
385	том чтобы	1	1
386	характерное для	2	1
387	и укрепить	1	1
388	новое понимание	1	1
389	дать только	1	1
390	спрашивается что	1	1
391	тут не	1	1
392	каким образом	1	1
393	мы его	1	1
394	интересами и	1	1
395	же не	4	1
396	значение в	1	1
397	в другом	3	1
398	то только	1	1
399	в виде	10	1
400	всех форм	1	1
401	который и	1	1
402	например с	1	1
403	отличать от	1	1
404	в новое	3	1
405	не чем	2	1
406	в них	2	1
407	же мы	1	1
408	были в	1	1
409	словом а	1	1
410	в данном	2	1
411	убеждения и	1	1
412	литературе как	1	1
413	чем в	1	1
414	и некоторые	1	1
415	когда все	1	1
416	том как	1	1
417	и при	1	1
418	при изучении	1	1
419	и тут	2	1
420	нас не	3	1
421	не удастся	1	1
422	теперь эта	1	1
423	смысле то	1	1
424	является поэтому	1	1
425	и понятия	1	1
426	вопрос о	1	1
427	однако уже	1	1
428	нельзя было	1	1
429	творчества и	1	1
430	по крайней	4	1
431	к указанному	1	1
432	борьбу с	2	1
433	какое бы	1	1
434	его до	1	1
435	этапом в	1	1
436	возвращается к	1	1
437	вообще на	1	1
438	любовь к	1	1
439	не для	1	1
440	если и	1	1
441	не менее	5	1
442	не раз	1	1
443	иной раз	2	1
444	дело в	2	1
445	и притом	5	1
446	на него	2	1
447	и художественный	1	1
448	земли но	1	1
449	вообще является	1	1
450	бытия и	1	1
451	могут дать	1	1
452	и имеет	1	1
453	чем не	1	1
454	говорит здесь	1	1
455	работы но	1	1
456	и прочие	2	1
457	нет места	1	1
458	все свои	1	1
459	характерна и	1	1
460	этих последних	1	1
461	к ней	1	1
462	и учение	1	1
463	и является	2	1
464	во всем	1	1
465	далеко не	4	1
466	здесь же	1	1
467	как будто	3	1
468	только одна	1	1
469	у нас	7	1
470	и оно	1	1
471	представляется нам	1	1
472	которых он	1	1
473	уже о	1	1
474	нечто новое	2	1
475	следовательно от	1	1
476	и полной	1	1
477	и вполне	4	1
478	и другой	2	1
479	ли не	2	1
480	как только	1	1
481	только еще	3	1
482	той или	1	1
483	ничего общего	1	1
484	должен быть	1	1
485	для себя	5	1
486	понимание творчества	1	1
487	и образ	1	1
488	говоря уже	1	1
489	мыслить и	1	1
490	данном случае	2	1
491	то или	1	1
492	в средневековой	1	1
493	то чтобы	1	1
494	обращаясь к	1	1
495	и сам	4	1
496	можно было	2	1
497	те же	1	1
498	ясно что	4	1
499	в плоскости	1	1
500	когда в	1	1
501	это только	1	1
502	возможно и	1	1
503	и пространстве	1	1
504	можно сказать	6	1
505	смысле и	1	1
506	байрон и	1	1
507	на задний	1	1
508	только потому	1	1
509	является по	2	1
510	разрушения и	1	1
511	о том	12	1
512	пришли к	1	1
513	настоящее время	3	1
514	до сих	2	1
515	с одной	3	1
516	аналогии с	1	1
517	что его	3	1
518	и цели	1	1
519	образом мы	1	1
520	все в	3	1
521	вся эта	1	1
522	этому поводу	2	1
523	и под	1	1
524	в форме	1	1
525	крайней мере	4	1
526	это лишь	1	1
527	именно у	1	1
528	из одних	1	1
529	что бы	1	1
530	и следовательно	1	1
531	не зная	1	1
532	как из	1	1
533	в большей	2	1
534	тот же	3	1
535	мы увидим	1	1
536	в себе	4	1
537	и так	1	1
538	поэтому и	2	1
539	от них	2	1
540	так что	11	1
541	для всех	1	1
542	и хочет	3	1
543	конечно не	2	1
544	не принимает	1	1
545	учения в	1	1
546	связывается с	1	1
547	него нет	1	1
548	который как	1	1
549	был бы	1	1
550	себе в	1	1
551	никто не	1	1
552	не находит	1	1
553	произведении в	1	1
554	богов и	4	1
555	ее не	1	1
556	к ним	1	1
557	идет в	1	1
558	так легко	1	1
559	не обладает	1	1
560	сама по	1	1
561	перейти к	3	1
562	момент в	1	1
563	смерть а	1	1
564	или иначе	1	1
565	здесь в	2	1
566	и нельзя	1	1
567	в свою	2	1
568	в природе	1	1
569	говорит о	7	1
570	своей первоначальной	1	1
571	а на	1	1
572	из тех	2	1
573	зависит от	1	1
574	поскольку она	1	1
575	и самый	1	1
576	не таков	1	1
577	не на	1	1
578	здесь были	1	1
579	на этих	1	1
580	на эту	1	1
581	что из	1	1
582	если не	4	1
583	по мысли	2	1
584	в непрерывном	1	1
585	все основные	1	1
586	так же	5	1
587	во что	1	1
588	и создавать	1	1
589	а так	1	1
590	к своему	1	1
591	именно для	4	1
592	о чем	1	1
593	одной стороны	3	1
594	а если	1	1
595	в сборнике	1	1
596	такого рода	2	1
597	в литературе	1	1
598	и пытается	1	1
599	не что	3	1
600	и природы	1	1
601	да и	2	1
602	в первой	2	1
603	существу и	1	1
604	других областях	1	1
605	л в	1	1
606	сих пор	2	1
607	но для	2	1
608	в смысле	4	1
609	под влиянием	1	1
610	независимое от	1	1
611	в более	1	1
612	это новое	1	1
613	этого однако	1	1
614	в настоящее	3	1
615	как для	1	1
616	не встречается	1	1
617	который является	1	1
618	для нас	10	1
619	собственно говоря	1	1
620	из себя	1	1
621	мы должны	1	1
622	несмотря на	6	1
623	же в	3	1
624	утверждал что	1	1
625	не от	1	1
626	который тоже	2	1
627	но оно	1	1
628	его к	1	1
629	одной из	1	1
630	это все	1	1
631	не говоря	1	1
632	только как	1	1
633	значение все	1	1
634	мере в	2	1
635	чем иным	2	1
636	только о	1	1
637	в трех	2	1
638	не выражает	1	1
639	в своих	1	1
640	им и	1	1
641	гораздо более	4	1
642	которая не	1	1
