N	2gram	Bakhtin_Fr_5	Analitik
323	времени и	1	1
324	в несколько	1	1
325	это не	3	1
326	ко второму	1	1
327	эту минуту	1	1
328	в жизни	1	1
329	смерть и	2	1
330	говорить в	3	1
331	ни в	3	1
332	в них	6	1
333	далеко не	1	1
334	место и	1	1
335	глазами и	2	1
336	со своими	1	1
337	говорится о	1	1
338	такой же	4	1
339	обратимся к	1	1
340	нисколько не	3	1
341	со всей	1	1
342	сосредоточиться на	1	1
343	игру и	1	1
344	в понимании	1	1
345	и при	1	1
346	почти нет	1	1
347	этой связи	3	1
348	жизнь и	2	1
349	что я	1	1
350	подтверждается и	1	1
351	вплоть до	2	1
352	обращение к	1	1
353	не его	1	1
354	и более	1	1
355	том же	2	1
356	что этот	1	1
357	и вся	1	1
358	тому что	1	1
359	раз и	1	1
360	точно и	1	1
361	до известной	4	1
362	все три	1	1
363	тогда когда	1	1
364	одна из	1	1
365	и эпизод	1	1
366	было не	1	1
367	для всего	1	1
368	вся его	1	1
369	этих двух	1	1
370	и выражение	1	1
371	как она	1	1
372	людей не	1	1
373	это слово	1	1
374	потому что	7	1
375	связи с	6	1
376	тому кто	1	1
377	внешней и	1	1
378	возвращает нас	1	1
379	что впрочем	1	1
380	это рассуждение	1	1
381	игре и	1	1
382	первый эпизод	1	1
383	конечно и	2	1
384	с другом	2	1
385	у нас	1	1
386	в специальном	1	1
387	начиная с	2	1
388	всей их	1	1
389	места для	1	1
390	прямо говорит	1	1
391	выход из	1	1
392	встречается в	1	1
393	во все	2	1
394	и такие	1	1
395	сама жизнь	1	1
396	и внутренней	1	1
397	зато очень	1	1
398	и смертью	1	1
399	же самое	2	1
400	бы он	1	1
401	указывает на	1	1
402	он оказывается	2	1
403	что при	1	1
404	образы и	2	1
405	и о	4	1
406	значения и	1	1
407	существенное значение	1	1
408	свою очередь	1	1
409	распространяется на	2	1
410	о власти	1	1
411	по земле	1	1
412	характер и	1	1
413	не осознается	1	1
414	встреча с	2	1
415	говорит на	1	1
416	в образе	1	1
417	в отношении	2	1
418	здесь он	1	1
419	начала и	1	1
420	она была	1	1
421	поэтому в	1	1
422	и viii	1	1
423	в разбираемом	1	1
424	о нем	1	1
425	и здесь	4	1
426	в другом	3	1
427	но к	1	1
428	на вопрос	1	1
429	и внутреннее	3	1
430	но мы	2	1
431	и что	2	1
432	все его	1	1
433	служит для	1	1
434	к нему	2	1
435	с его	7	1
436	от них	1	1
437	полной мере	1	1
438	слов и	1	1
439	крайними пределами	1	1
440	у самой	1	1
441	рассуждение о	1	1
442	автор этой	1	1
443	мы видим	5	1
444	тот же	1	1
445	нуждается в	3	1
446	на природу	1	1
447	хотя бы	2	1
448	на несколько	1	1
449	между этими	1	1
450	и ее	1	1
451	в уста	2	1
452	делает его	2	1
453	все они	4	1
454	человека с	5	1
455	же явления	1	1
456	в начале	2	1
457	на этих	1	1
458	мышления и	1	1
459	его и	1	1
460	в прозе	1	1
461	это место	1	1
462	так как	6	1
463	к ним	1	1
464	всех присутствующих	1	1
465	это первый	1	1
466	рост и	1	1
467	и речи	1	1
468	и из	1	1
469	как у	1	1
470	нельзя сказать	1	1
471	в свою	1	1
472	которая на	1	1
473	характерно для	3	1
474	может показаться	1	1
475	еще и	3	1
476	в эпизодах	1	1
477	во внешней	1	1
478	себя и	2	1
479	нового времени	1	1
480	его из	1	1
481	она вполне	1	1
482	смерти но	1	1
483	а главное	1	1
484	более того	1	1
485	понимать как	1	1
486	в третьей	2	1
487	же точно	1	1
488	которая является	1	1
489	и своим	1	1
490	хотя он	1	1
491	мира в	1	1
492	прямо на	1	1
493	если не	1	1
494	в связи	5	1
495	было в	1	1
496	но оно	1	1
497	до этого	1	1
498	границы между	1	1
499	но особенно	1	1
500	и потому	1	1
501	в присутствии	1	1
502	и тех	1	1
503	и семейных	1	1
504	взятое в	1	1
505	позволил бы	1	1
506	здесь совершенно	1	1
507	и всей	1	1
508	ко всему	2	1
509	для человека	1	1
510	да и	1	1
511	друг с	2	1
512	и там	2	1
513	слова и	2	1
514	еще раз	1	1
515	только для	2	1
516	с этими	1	1
517	перед нами	4	1
518	это явление	2	1
519	не получает	1	1
520	за его	2	1
521	будучи в	1	1
522	известной степени	4	1
523	в мировой	1	1
524	на улице	2	1
525	именно здесь	1	1
526	как на	4	1
527	его не	4	1
528	себя самого	1	1
529	от него	1	1
530	отметить еще	1	1
531	почти вовсе	2	1
532	тем более	1	1
533	и как	5	1
534	эту игру	1	1
535	но это	5	1
536	все остальные	1	1
537	себя на	1	1
538	в системе	2	1
539	от лица	1	1
540	слово в	1	1
541	в романе	11	1
542	выведена из	1	1
543	по которой	1	1
544	не что	1	1
545	из этого	1	1
546	в свое	1	1
547	ли он	2	1
548	существенная сторона	1	1
549	юности и	1	1
550	ее в	1	1
551	это в	2	1
552	значение в	1	1
