N	3gram	Tiupa_Anal_1	Narrotol
126	в типологическом освещении	1	1
127	как ценностного центра	1	1
128	из общей картины	1	1
129	и более крупные	1	1
130	какой бы то	2	1
131	а не с	1	1
132	нового времени данная	1	1
133	встречи со смертью	1	1
134	прежде всего в	1	1
135	инверсией третьей и	1	1
136	второй в этом	1	1
137	оно нуждается в	1	1
138	то в основе	1	1
139	царских детях покидающих	1	1
140	лицо часто подвергается	1	1
141	помощников и/или вредителей	1	1
142	креативная и рецептивная	2	1
143	схемы инициации инверсией	1	1
144	время внутреннего психологического	1	1
145	как бы не	1	1
146	определяя их внутреннюю	1	1
147	зиме но воскресающей	1	1
148	воцариться в чужой	1	1
149	уровень его жизненной	1	1
150	цепь необратимых одноразовых	1	1
151	действительно необратимом историческом	1	1
152	данной фазы способна	1	1
153	складывается из четырех	1	1
154	освещении было проведено	1	1
155	вертикаль мировое древо	1	1
156	рассказывания в этом	1	1
157	последнем мы и	1	1
158	преображения здесь как	1	1
159	поиска побега погони	1	1
160	их внутреннюю структуру	1	1
161	задачу данной фазы	1	1
162	в этом последнем	1	1
163	его жизненной искушенности	1	1
164	мировое древо выступало	1	1
165	работе ю.м лотмана	1	1
166	поединка а может	1	1
167	общей картины мира	1	1
168	в самом деле	2	1
169	не отвечает представляется	1	1
170	смерти и эта	1	1
171	формах внутренней речи	1	1
172	им потусторонней страны	1	1
173	прежним царем и	1	1
174	в этом смысле	1	1
175	только ранней традиционной	1	1
176	и ставшего мужем	1	1
177	современной передаче средствами	1	1
178	что бывает всегда	1	1
179	существо начинало мыслиться	1	1
180	далеко не всякий	1	1
181	том что он	2	1
182	в равной степени	2	1
183	потусторонней страны мертвых	1	1
184	древо выступало залогом	1	1
185	инициация достигшего половой	1	1
186	вид сюжетных сами	1	1
187	обретение героем помощников	1	1
188	прежних родовых связей	1	1
189	то же самое	2	1
190	в том же	1	1
191	как иногда представляют	1	1
192	что не отвечает	1	1
193	возвращения символическое воскресение	1	1
194	этом последнем мы	1	1
195	герой волшебной сказки	1	1
196	существенно повлиявший на	1	1
197	и эта фаза	1	1
198	статуса внешнего социального	1	1
199	взрослой жизни накопленных	1	1
200	правило проходит стадию	1	1
201	событий архитектоническим вектором	1	1
202	фаза преображения здесь	1	1
203	достаточно подробная характеристика	1	1
204	смертельно опасном испытании	1	1
205	утрата близкого существа	1	1
206	всегда тогда как	1	1
207	к этим моментам	1	1
208	мышления напротив горизонталь	1	1
209	сюжетного мышления напротив	1	1
210	жизни оно исключало	1	1
211	смерти героя или	1	1
212	переход магической власти	1	1
213	погони или напротив	1	1
214	необратимая в той	1	1
215	новейшее время внутреннего	1	1
216	по крайней мере	1	1
217	дж фрэзером при	1	1
218	выделяющая его из	1	1
219	отвечает представляется нам	1	1
220	или напротив затворничества	1	1
221	прежних ранее расторгнутых	1	1
222	хотя бы достаточно	1	1
223	археосюжетная фаза порой	1	1
224	символической смерти фаза	1	1
225	не было и	1	1
226	воскресающего бога однако	1	1
227	рождение сопровождается возвращением	1	1
228	по себе они	1	1
229	мышление человека как	1	1
230	до сих пор	1	1
231	в разные времена	1	1
232	решающую фазу смертельного	1	1
233	и позднейшей оригинальной	1	1
234	да и в	1	1
235	сказки как правило	1	1
236	представляет собой нарративную	1	1
237	уходом в себя	1	1
238	страны мертвых может	1	1
239	бога однако символическая	1	1
240	фаза символической смерти	1	1
241	особую организующую роль	1	1
242	лиминальную пороговую фазу	2	1
243	и событие самого	1	1
244	ослабление прежних жизненных	1	1
245	собственно пространственного ухода	1	1
246	индивидуальностью а не	1	1
247	она может выступать	1	1
248	имеют место неудачные	1	1
249	сам по себе	1	1
250	ухода в частности	1	1
251	литературе новейшего времени	1	1
252	может гипертрофироваться в	1	1
253	мы и сами	1	1
254	к норме и	1	1
255	инициации имеет место	1	1
256	расторгнутых или ослабленных	1	1
257	легкого повреждения или	1	1
258	времени также уходом	1	1
259	однако символическая смерть	1	1
260	мира вокруг я	1	1
261	персонажа выделяющая его	1	1
262	однократных и внезакономерных	1	1
263	по отношению ко	1	1
264	и все их	1	1
265	устройству хотя в	1	1
266	силу и искушенность	1	1
267	специфика эстетического дискурса	1	1
268	и быть может	1	1
269	пробы жизненного поведения	1	1
270	внешнего собственно пространственного	1	1
271	в архаических формах	1	1
272	миропорядка символизируя сакральный	1	1
273	а не трех	1	1
274	научного описания в	1	1
275	лишь одним из	1	1
276	которых акцентируется его	1	1
277	символическая смерть и	1	1
278	ставшего мужем царской	1	1
279	на что не	1	1
280	себя томлением разочарованием	1	1
281	предыстория или хотя	1	1
282	свершающихся вокруг него	1	1
283	разочарованием ожесточением мечтательностью	1	1
284	не трех как	1	1
285	окружал человека к	1	1
286	том что именно	1	1
287	на фоне которых	1	1
288	частности поиска побега	1	1
289	по аналогии с	1	1
290	как единого художественного	1	1
291	архаических формах ритуально-символической	1	1
292	предполагающей разрыв или	1	1
293	референтного и коммуникативного	1	1
294	умирающего и воскресающего	1	1
295	обозначить как лиминальную	1	1
296	они трактовали не	1	1
297	начала к концу	1	1
298	такого рода составляет	1	1
299	необратимость свершающихся вокруг	1	1
300	на какие-то вопросы	1	1
301	символизируя сакральный центр	1	1
302	внутреннюю структуру и	1	1
303	жизненных связей в	1	1
304	в последние десятилетия	1	1
305	от мифа даже	1	1
306	этнографии терминологией а	1	1
307	родовых связей индивида	1	1
308	событие о котором	1	1
309	обособления помимо внешнего	1	1
310	ван геннепа и	1	1
311	позднейшей оригинальной сюжетики	1	1
312	воскресение в новом	1	1
313	в той мере	2	1
314	как необратимая в	1	1
315	передаче средствами линейного	1	1
316	героя это еще	1	1
317	искушенности в литературе	1	1
318	яичко личинка куколка	1	1
319	своего культурно-исторического субстрата	1	1
320	и четвертой фаз	1	1
321	проходит стадию умудрения	1	1
322	явлениях а о	1	1
323	символическое второе рождение	1	1
324	а то и	1	1
325	произведения в его	2	1
326	детях покидающих свою	1	1
327	в какой это	1	1
328	структуру и все	1	1
329	от отца к	1	1
330	и разворачивается в	1	1
331	до поединка а	1	1
332	царем и ставшего	1	1
333	могли бы быть	2	1
334	установившейся в этнографии	1	1
335	героя к месту	1	1
336	предстает рассказ о	1	1
337	напротив горизонталь устремленная	1	1
338	бесконечно репродуцируемых не	1	1
339	соотносимое с умирающей	1	1
340	об однократных и	1	1
341	участников коммуникативного события	1	1
342	бывает всегда тогда	1	1
343	обнаруживается далеко не	1	1
344	точнее всего было	1	1
345	она может быть	1	1
346	такой органический процесс	1	1
347	мужем царской дочери	1	1
348	собой не что	1	1
349	том что случилось	1	1
350	мертвых умудрение приобретение	1	1
351	о перемене власти	1	1
352	с этой точки	1	1
353	фазу смертельного испытания	1	1
354	четвертая фаза преображения	1	1
355	органический процесс существенно	1	1
356	в тэрнера следует	1	1
357	умудрение приобретение знаний	1	1
358	оно исключало необратимость	1	1
359	может быть представлена	1	1
360	характеристика персонажа выделяющая	1	1
361	куколка имаго взрослая	1	1
362	часто подвергается искушениям	1	1
363	же время они	1	1
364	произведении и событие	1	1
365	охотника воина жениха	1	1
366	превращение юноши в	1	1
367	аномалий который окружал	1	1
368	качество представленная последовательность	1	1
369	а ван геннепа	1	1
370	древо игравшее особую	1	1
371	себе они таковыми	1	1
372	и внезакономерных явлениях	1	1
373	эта фаза может	1	1
374	организующую роль по	1	1
375	символическое воскресение в	1	1
376	в частности возможно	1	1
377	бы именовать фазой	1	1
378	повлиявший на мифологическое	1	1
379	имаго взрослая особь	1	1
380	классической работе ю.м	1	1
381	можно выявить некую	1	1
382	с установившейся в	1	1
383	его новое жизненное	1	1
384	пространственного ухода в	1	1
385	место перемена статуса	1	1
386	но в таком	1	1
387	типологическом освещении было	1	1
388	горизонталь устремленная от	1	1
389	трех как иногда	1	1
390	новейшего времени также	1	1
391	поединке с прежним	1	1
392	они таковыми не	1	1
393	и устройству хотя	1	1
394	практически неотличимая от	1	1
395	существа или зрелище	1	1
396	жизни накопленных предками	1	1
397	человеческого существа приобретала	1	1
398	с прежним царем	1	1
399	даже в сказке	1	1
400	не только ранней	1	1
401	бы достаточно подробная	1	1
402	или ином отношении	1	1
403	однажды но о	1	1
404	томлением разочарованием ожесточением	1	1
405	мертвых может заостряться	1	1
406	общую четырехфазную модель	1	1
407	граница между двумя	1	1
408	то есть его	1	1
409	при наложении множества	1	1
410	эта широко распространенная	1	1
411	было бы именовать	1	1
412	доказавшего свою силу	1	1
413	расторжение прежних родовых	1	1
414	сказке обнаруживается далеко	1	1
415	смертельного риска в	1	1
416	в этнографии терминологией	1	1
417	предстает уже не	1	1
418	стадии инициации имеет	1	1
419	далеко не всегда	2	1
420	терминологией а ван	1	1
421	дело не с	1	1
422	может быть увиден	1	1
423	стороны коммуникативного события	1	1
424	сюжет бесконечно репродуцируемых	1	1
425	другого в себе	2	1
426	риска в частности	1	1
427	разрыв или существенное	1	1
428	и т.д в	1	1
429	может заостряться до	1	1
430	при рассмотрении множества	1	1
431	смерть и символическое	1	1
432	их основные параметры	1	1
433	однако столь архаическая	1	1
434	нередко здесь имеют	1	1
435	кумулятивный сюжет воспитания	1	1
436	гипертрофируется и разворачивается	1	1
437	чтобы воцариться в	1	1
438	зрелости человеческого существа	1	1
439	ряду выступает фаза	1	1
440	множества преданий о	1	1
441	сюжет воспитания третью	1	1
442	рассказ о действительно	1	1
443	и воскресающего бога	1	1
444	вообще жизненной позицией	1	1
445	обряд инициации в	1	1
446	и тот же	1	1
447	действительным зерном сюжетного	1	1
448	модель исследованная дж	1	1
449	воскресающей весной растительностью	1	1
450	эксцессов и аномалий	1	1
451	переходные обряды осуществлялись	1	1
452	сакральный центр мира	1	1
453	и аномалий который	1	1
454	или самозванством а	1	1
455	частности до поединка	1	1
456	тогда как зерно	1	1
457	составила фиксация однократных	1	1
458	ни на что	1	1
459	все их основные	1	1
460	сопровождается возвращением героя	1	1
461	от начала к	1	1
462	выступало залогом воспроизводимости	1	1
463	и как говорит	1	1
464	имеет место перемена	1	1
465	напротив затворничества она	1	1
466	повествования составила фиксация	1	1
467	вновь как и	1	1
468	все без исключения	1	1
469	насекомого яичко личинка	1	1
470	в частности поиска	1	1
471	магической власти царя-жреца	1	1
472	и при этом	1	1
473	быть может не	1	1
474	в молчание бахтин	1	1
475	качестве своего культурно-исторического	1	1
476	неотличимая от мифа	1	1
477	чужой смерти и	1	1
478	исключало необратимость свершающихся	1	1
479	отвечает на какие-то	1	1
480	коммуникативного события в	2	1
481	четвертой фаз герой	1	1
482	новых межсубъектных связей	1	1
483	выступать в архаических	1	1
484	конкретным мифологическим системам	1	1
485	мифологическое мышление человека	1	1
486	архитектоническим вектором мифологического	1	1
487	о котором рассказано	1	1
488	к конкретным мифологическим	1	1
489	зрелище чужой смерти	1	1
490	воскресение человека есть	1	1
491	архаическая фабула практически	1	1
492	подробная характеристика персонажа	1	1
493	с мировым древом	1	1
494	возможно ложное партнерство	1	1
495	а с другой	1	1
496	и как бы	1	1
497	о действительно необратимом	1	1
498	приобретение знаний и	1	1
499	возвращением героя к	1	1
500	пробных искушений и	1	1
501	может не случайно	1	1
502	помимо внешнего собственно	1	1
503	имеем дело с	3	1
504	структур мышления мифологическое	1	1
505	власти царя-жреца не	1	1
506	испытаний до вступления	1	1
507	повышающим уровень его	1	1
508	фаза порой гипертрофируется	1	1
509	искушенность в смертельно	1	1
510	по выражению бахтина	1	1
511	мира и круговорот	1	1
512	соответствии с установившейся	1	1
513	сами участвуем как	1	1
514	отца к сыну	1	1
515	мир эксцессов и	1	1
516	в классической работе	1	1
517	связей на фоне	1	1
518	второе рождение сопровождается	1	1
519	что случилось однажды	1	1
520	форме например утрата	1	1
521	лотмана происхождение сюжета	1	1
522	стадиально разнородных структур	1	1
523	царя-жреца не от	1	1
524	какой это существо	1	1
525	мифа даже в	1	1
526	мифологической модели умирающего	1	1
527	отношению к конкретным	1	1
528	мышления мифологическое мышление	1	1
529	или иной форме	1	1
530	историческом событии о	1	1
531	выявить некую общую	1	1
532	быть сведена к	1	1
533	половой зрелости человеческого	1	1
534	как зерно сюжетного	1	1
535	эффективное поведение героя	1	1
536	в себя томлением	1	1
537	смысла но не	1	1
538	несет в себе	1	1
539	событие самого рассказывания	1	1
540	участвуем как слушатели-читатели	1	1
541	вектором мифологического мышления	1	1
542	на потенциального адресата	1	1
543	всего лишь одним	1	1
544	происхождение сюжета в	1	1
545	места времени и	1	1
546	к протосюжету инициации	1	1
547	которое не может	1	1
548	и до сего	1	1
549	перемена статуса героя	1	1
550	рассказано в произведении	1	1
551	ожесточением мечтательностью вообще	1	1
552	в решающую фазу	1	1
553	его из общей	1	1
554	фаз герой волшебной	1	1
555	предками фаза возвращения	1	1
556	как нам представляется	1	1
557	недолжные пробы жизненного	1	1
558	к дискурсивной практике	1	1
559	как мы увидим	1	1
560	или посещения им	1	1
561	репродуцируемых испытаний наконец	1	1
562	и круговорот жизни	1	1
563	пришельца доказавшего свою	1	1
564	в частности до	1	1
565	связей в конечном	1	1
566	случилось однажды но	1	1
567	жизненной искушенности в	1	1
568	фабула практически неотличимая	1	1
569	котором рассказано в	1	1
570	начинало мыслиться индивидуальностью	1	1
571	сюжета в типологическом	1	1
572	перед нами два	1	1
573	параметры соотносимое с	1	1
574	в произведении и	1	1
575	волшебной сказки как	1	1
576	побега погони или	1	1
577	мере в какой	2	1
578	отличие от элементов	1	1
579	избранничеством или самозванством	1	1
580	трактовали не об	1	1
581	но о том	2	1
582	до легкого повреждения	1	1
583	статуса героя статуса	1	1
584	фазы способна решить	1	1
585	к зиме но	1	1
586	предваряющие эффективное поведение	1	1
587	близкого существа или	1	1
588	мыслиться индивидуальностью а	1	1
589	третьей и четвертой	1	1
590	было и не	1	1
591	разнородных структур мышления	1	1
592	в свое время	2	1
593	испытания смертью она	1	1
594	поведения в частности	1	1
595	один и тот	1	1
596	может быть сведена	1	1
597	покидающих свою родину	1	1
598	до вступления в	1	1
599	текста поразительно и	1	1
600	безликой роевой единицей	1	1
601	залогом воспроизводимости нерушимого	1	1
602	вступления в решающую	1	1
603	здесь имеют место	1	1
604	мировое древо игравшее	1	1
605	бесконечно репродуцируемых испытаний	1	1
606	посещения им потусторонней	1	1
607	личинка куколка имаго	1	1
608	в коммуникативной ситуации	1	1
609	как лиминальную пороговую	2	1
610	и выпрямляющего круговорот	1	1
611	данного коммуникативного события	1	1
612	формах ритуально-символической смерти	1	1
613	единого художественного высказывания	1	1
614	мыслилась как необратимая	1	1
615	линейного повествования размыкающего	1	1
616	но не может	1	1
617	может выступать в	1	1
618	в сказке обнаруживается	1	1
619	частности возможно ложное	1	1
620	тэрнера следует обозначить	1	1
621	фаза ухода расторжение	1	1
622	своих прежних ранее	1	1
623	редуцироваться до легкого	1	1
624	человека есть уже	1	1
625	жизненной позицией предполагающей	1	1
626	есть не что	3	1
627	или зрелище чужой	1	1
628	действующее лицо часто	1	1
629	инициации в качестве	1	1
630	пороговую фазу испытания	2	1
631	только в качестве	1	1
632	не от отца	1	1
633	не о том	2	1
634	как было показано	1	1
635	растительностью мировое древо	1	1
636	времени данная археосюжетная	1	1
637	но и позднейшей	1	1
638	заключительной стадии инициации	1	1
639	от тестя к	1	1
640	в литературе нового	1	1
641	фрэзером при рассмотрении	1	1
642	субъекта и адресата	1	1
643	базовой инфраструктуры не	1	1
644	свою силу и	1	1
645	а в литературе	1	1
646	накопленных предками фаза	1	1
647	в чужой стране	1	1
648	свою родину чтобы	1	1
649	родину чтобы воцариться	1	1
650	литературе нового времени	1	1
651	особенно в новейшее	1	1
652	мифологические тексты приобретают	1	1
653	представлена избранничеством или	1	1
654	в новейшее время	1	1
655	героем помощников и/или	1	1
656	в том чтобы	7	1
657	рассмотрении множества преданий	1	1
658	геннепа и в	1	1
659	игравшее особую организующую	1	1
660	порой в поединке	1	1
661	и на заключительной	1	1
662	из четырех а	1	1
663	ранней традиционной но	1	1
664	четырех а не	1	1
665	или ослабленных связей	1	1
666	процесс существенно повлиявший	1	1
667	этапов становления государственности	1	1
668	размыкающего и выпрямляющего	1	1
669	а может редуцироваться	1	1
670	до смертельного риска	1	1
671	исследованная дж фрэзером	1	1
672	вопросы то что	1	1
673	уже необратимое превращение	1	1
674	не в его	1	1
675	вредителей нередко здесь	1	1
676	имеет место приобщение	1	1
677	решить предыстория или	1	1
678	роль по отношению	1	1
679	не случайно напоминает	1	1
680	никогда не бывает	1	1
681	например утрата близкого	1	1
682	сюжетных сами по	1	1
683	всего было бы	1	1
684	затворничества она может	1	1
685	который окружал человека	1	1
686	социального или особенно	1	1
687	наконец четвертая фаза	1	1
688	протосюжету инициации предстает	1	1
689	это существо начинало	1	1
690	самозванством а в	1	1
691	символическое воскресение человека	1	1
692	ритуально-символической смерти героя	1	1
693	включает в себя	1	1
694	однако и до	1	1
695	ранее расторгнутых или	1	1
696	в современной передаче	1	1
697	напоминает такой органический	1	1
698	на заключительной стадии	1	1
699	модели умирающего и	1	1
700	испытании порой в	1	1
701	мысль о том	1	1
702	статус события мыслилась	1	1
703	распространенная в мировом	1	1
704	с умирающей к	1	1
705	зерно сюжетного повествования	1	1
706	далеко не все	1	1
707	на мифологическое мышление	1	1
708	в мировом фольклоре	1	1
709	акцентируется его новое	1	1
710	и символическое воскресение	1	1
711	опасном испытании порой	1	1
712	то что ни	1	1
713	том что бывает	1	1
714	он не есть	1	1
715	и сами участвуем	1	1
716	партнерство предваряющие эффективное	1	1
717	и испытаний до	1	1
718	не безликой роевой	1	1
719	способна решить предыстория	1	1
720	как справедливо писал	1	1
721	но воскресающей весной	1	1
722	нерушимого миропорядка символизируя	1	1
723	со смертью в	1	1
724	одного и того	2	1
725	установление новых межсубъектных	1	1
726	переходный обряд инициации	1	1
727	в литературе новейшего	1	1
728	произведение в его	1	1
729	преданий о царских	1	1
730	собственно говоря и	3	1
731	жизненного поведения в	1	1
732	умудрения стадию пробных	1	1
733	тексты приобретают вид	1	1
734	или до встречи	1	1
735	в мужчину охотника	1	1
736	индивида фаза символической	1	1
737	некую общую четырехфазную	1	1
738	может редуцироваться до	1	1
739	власти о воцарении	1	1
740	вектор сюжетного мышления	1	1
741	ложное партнерство предваряющие	1	1
742	как правило проходит	1	1
743	без опоры на	1	1
744	этом ряду выступает	1	1
745	только в присутствии	2	1
746	необратимом историческом событии	1	1
747	и/или вредителей нередко	1	1
748	месту своих прежних	1	1
749	норме и устройству	1	1
750	как уже говорилось	1	1
751	сюжетного повествования составила	1	1
752	системам определяя их	1	1
753	быть представлена избранничеством	1	1
754	воспитания третью фазу	1	1
755	в силу своей	2	1
756	на этом этапе	1	1
757	фазу в соответствии	1	1
758	приобретают вид сюжетных	1	1
759	какие-то вопросы то	1	1
760	или особенно в	1	1
761	широко распространенная в	1	1
762	третью фазу в	1	1
763	героя статуса внешнего	1	1
764	и искушенность в	1	1
765	тех или иных	2	1
766	воспроизводимости нерушимого миропорядка	1	1
767	до встречи со	1	1
768	стадию умудрения стадию	1	1
769	перерождение символическое второе	1	1
770	воцарении пришельца доказавшего	1	1
771	оно и не	1	1
772	традиционной но и	1	1
773	друг с другом	1	1
774	весной растительностью мировое	1	1
775	необратимое превращение юноши	1	1
776	заостряться до смертельного	1	1
777	культуры в частности	1	1
778	аналогии с мировым	1	1
779	представляется нам бессмысленным	1	1
780	навыков взрослой жизни	1	1
781	такое перерождение символическое	1	1
782	самого рассказывания в	1	1
783	в соответствии с	1	1
784	фаза возвращения символическое	1	1
785	последние десятилетия с	1	1
786	есть уже необратимое	1	1
787	инфраструктуры не только	1	1
788	основе своей обнаруживает	1	1
789	юноши в мужчину	1	1
790	фоне которых акцентируется	1	1
791	а не безликой	1	1
792	круговорот жизни оно	1	1
793	связей индивида фаза	1	1
794	существенное ослабление прежних	1	1
795	события в качестве	1	1
796	той мере в	2	1
797	и как будто	1	1
798	как и в	1	1
799	фазой обособления помимо	1	1
800	новое жизненное качество	1	1
801	смертью в той	1	1
802	здесь как и	1	1
803	внешнего социального или	1	1
804	в коммуникативном событии	1	1
805	наложении множества позднейших	1	1
806	позицией предполагающей разрыв	1	1
807	мечтательностью вообще жизненной	1	1
808	до сего времени	1	1
809	в отрыве от	2	1
810	стране мертвых умудрение	1	1
811	дочери эта широко	1	1
812	царской дочери эта	1	1
813	искушений и испытаний	1	1
814	события мыслилась как	1	1
815	на наш взгляд	6	1
816	всегда отвечает на	1	1
817	рода существенно повышающим	1	1
818	тестя к зятю	1	1
819	древнейших этапов становления	1	1
820	устремленная от начала	1	1
821	с легкой руки	2	1
822	и навыков взрослой	1	1
823	не об однократных	1	1
824	героя или посещения	1	1
825	о воцарении пришельца	2	1
826	из древнейших этапов	1	1
