N	2gram	Bakhtin_Fr_4	Vvedenie
377	что все	1	1
378	они должны	1	1
379	такое название	1	1
380	этой традиции	3	1
381	зрения на	1	1
382	которого не	1	1
383	то все	1	1
384	видеть и	2	1
385	могли стать	2	1
386	в итоге	1	1
387	его и	2	1
388	своему характеру	1	1
389	автору это	1	1
390	и совершается	1	1
391	были в	4	1
392	что совершенно	1	1
393	здесь следовательно	1	1
394	в слове	2	1
395	эту тему	1	1
396	для собственно	1	1
397	автора и	1	1
398	и того	1	1
399	одного и	1	1
400	и становится	1	1
401	или менее	3	1
402	в эту	3	1
403	исторической действительности	1	1
404	веков в	1	1
405	во время	10	1
406	бы на	2	1
407	и без	1	1
408	смешным и	1	1
409	от времени	1	1
410	в отличие	1	1
411	самостоятельное существование	1	1
412	но он	6	1
413	в россии	1	1
414	труда и	1	1
415	что было	1	1
416	за двадцать	1	1
417	не была	1	1
418	этом и	1	1
419	и очень	1	1
420	пор и	1	1
421	в атмосфере	6	1
422	так он	1	1
423	а наоборот	1	1
424	превратить его	1	1
425	первый из	1	1
426	в обоих	1	1
427	второй части	1	1
428	непосредственно и	1	1
429	самого начала	3	1
430	связан и	1	1
431	не по	1	1
432	так одни	1	1
433	в идее	1	1
434	первая половина	1	1
435	свою роль	3	1
436	в самых	1	1
437	следовательно и	1	1
438	на язык	1	1
439	правда в	1	1
440	в самой	1	1
441	во всем	1	1
442	и профессии	1	1
443	этого или	1	1
444	что на	1	1
445	в действительности	1	1
446	у меня	2	1
447	превращается в	3	1
448	в духе	1	1
449	широкого и	1	1
450	как своего	1	1
451	утверждать что	1	1
452	в эпоху	15	1
453	правда не	1	1
454	основываясь на	3	1
455	и о	5	1
456	значения и	1	1
457	он вовсе	1	1
458	свою очередь	1	1
459	два аспекта	1	1
460	все прочие	1	1
461	и этим	2	1
462	с самого	3	1
463	во главе	1	1
464	их языком	1	1
465	настаивая на	1	1
466	что у	3	1
467	еще в	1	1
468	которое здесь	1	1
469	жизнь и	4	1
470	в определенной	1	1
471	видящая в	1	1
472	образом в	3	1
473	но здесь	2	1
474	дальнейшего развития	1	1
475	из основных	1	1
476	и та	1	1
477	другими словами	2	1
478	именно самый	1	1
479	в риме	1	1
480	это было	1	1
481	все в	2	1
482	на отдельные	1	1
483	как известное	1	1
484	есть такие	1	1
485	для второго	1	1
486	них в	1	1
487	также в	2	1
488	в свете	1	1
489	нет он	1	1
490	в литературе	4	1
491	развития но	1	1
492	тех пор	1	1
493	что здесь	3	1
494	понятно почему	2	1
495	мы видим	3	1
496	по данному	1	1
497	к нашему	1	1
498	очень много	1	1
499	и важное	1	1
500	или же	1	1
501	времени как	1	1
502	себя в	2	1
503	есть в	2	1
504	и у	2	1
505	каким образом	1	1
506	будет отвечать	1	1
507	этого процесса	1	1
508	или даже	1	1
509	у того	1	1
510	для него	1	1
511	характер но	1	1
512	вообще в	1	1
513	руки и	4	1
514	ведь это	3	1
515	мы находим	1	1
516	ее не	1	1
517	у него	5	1
518	такой точки	1	1
519	указание на	1	1
520	самом же	2	1
521	их непосредственной	1	1
522	момент в	1	1
523	и т.п	12	1
524	эпоху возрождения	1	1
525	здесь в	6	1
526	к которому	2	1
527	а с	1	1
528	в природе	1	1
529	она прежде	1	1
530	не на	2	1
531	нужно сказать	2	1
532	он только	1	1
533	и внутренне	1	1
534	в руках	1	1
535	человек в	1	1
536	на эту	3	1
537	на время	1	1
538	жизнь в	1	1
539	мира в	1	1
540	мы знаем	1	1
541	во франции	5	1
542	ее становления	1	1
543	к лицу	1	1
544	и технической	1	1
545	приступают к	1	1
546	и потому	1	1
547	с них	1	1
548	органическое целое	1	1
549	и самые	1	1
550	полной ясностью	1	1
551	в изображении	1	1
552	эта система	2	1
553	лицом к	1	1
554	и основной	1	1
555	в тех	1	1
556	обладают большой	1	1
557	объединяются в	1	1
558	в первой	1	1
559	своего времени	3	1
560	и судьбы	1	1
561	есть тот	1	1
562	похож на	1	1
563	как известная	1	1
564	или с	1	1
565	слова и	1	1
566	что из	2	1
567	истории но	1	1
568	этот образ	4	1
569	и от	1	1
570	это как	1	1
571	которая в	1	1
572	для нас	1	1
573	и все	13	1
574	было на	1	1
575	еще более	1	1
576	не должен	1	1
577	на языке	3	1
578	возникает перед	1	1
579	них были	1	1
580	превратился в	1	1
581	не дает	1	1
582	г и	1	1
583	на части	12	1
584	нельзя было	1	1
585	в системе	1	1
586	сверх того	2	1
587	современной исторической	1	1
588	не осталось	1	1
589	в свою	1	1
590	и глубокого	1	1
591	состоит из	1	1
592	он представляет	1	1
593	одновременно и	3	1
594	ко всему	1	1
595	только о	1	1
596	самое что	1	1
597	включает в	1	1
598	в своих	2	1
599	и эта	2	1
600	историческая действительность	1	1
601	в таком	1	1
602	все что	1	1
603	они не	2	1
