N	2gram	Medvedev_F_1	KulturaY
673	звука в	1	1
674	не так	2	1
675	для него	3	1
676	и их	10	1
677	могло бы	2	1
678	слова в	1	1
679	нас только	1	1
680	сами по	2	1
681	в современном	2	1
682	не для	3	1
683	гораздо большей	1	1
684	но что	1	1
685	в систему	3	1
686	как такового	2	1
687	не из	4	1
688	образом не	1	1
689	он является	1	1
690	явно не	1	1
691	от того	2	1
692	и литературной	1	1
693	науки в	1	1
694	именно как	12	1
695	связан с	1	1
696	одной стороны	4	1
697	со всем	3	1
698	в н	1	1
699	их разрешения	1	1
700	влияние на	3	1
701	она способна	1	1
702	качества и	1	1
703	и тех	1	1
704	здесь в	2	1
705	и конкретную	1	1
706	не прав	2	1
707	в россии	3	1
708	что для	1	1
709	ничем не	3	1
710	к науке	1	1
711	несколько иное	1	1
712	в подлинном	1	1
713	человека но	1	1
714	здесь дело	1	1
715	а сам	1	1
716	более того	3	1
717	зависит от	1	1
718	однако и	1	1
719	его как	3	1
720	основное и	1	1
721	содержание его	1	1
722	отнюдь не	6	1
723	не подлежит	1	1
724	пр и	2	1
725	то она	1	1
726	все более	2	1
727	смысл может	1	1
728	науку и	1	1
729	но кроме	1	1
730	к его	1	1
731	sui generis	1	1
732	не тот	1	1
733	внутренней формы	1	1
734	по своему	1	1
735	это делается	1	1
736	лингвистики и	1	1
737	наряду с	1	1
738	своих врагов	1	1
739	этой последней	4	1
740	применении к	2	1
741	вкусов и	1	1
742	и смысла	1	1
743	быть только	1	1
744	для человека	1	1
745	из этой	2	1
746	образом на	2	1
747	как средство	1	1
748	это значит	1	1
749	как целое	1	1
750	действительно не	1	1
751	к следующему	1	1
752	здесь идет	1	1
753	весь этот	1	1
754	этот не	1	1
755	его в	3	1
756	является для	2	1
757	ко времени	2	1
758	в условиях	1	1
759	в основном	3	1
760	как предмет	1	1
761	этой науки	2	1
762	но для	3	1
763	впрочем даже	1	1
764	кроме того	1	1
765	язык поэзии	2	1
766	к другим	2	1
767	к вопросу	1	1
768	при всем	1	1
769	каждой из	3	1
770	это уже	1	1
771	только одна	1	1
772	историка литературы	4	1
773	отношениях к	1	1
774	могло не	2	1
775	было ясно	1	1
776	стало как	1	1
777	не отрицал	1	1
778	о культуре	1	1
779	уже совсем	1	1
780	что некоторые	1	1
781	главным образом	4	1
782	значение лишь	1	1
783	и историей	1	1
784	с понятием	1	1
785	природным законам	1	1
786	только что	1	1
787	можно конечно	1	1
788	всей совокупности	1	1
789	отношении к	2	1
790	например на	1	1
791	гораздо больше	1	1
792	жизни в	2	1
793	не знает	1	1
794	возможно лишь	1	1
795	сказать что	1	1
796	только как	2	1
797	совершенно не	1	1
798	не изменение	1	1
799	перевод с	1	1
800	с такой	1	1
801	культуры в	1	1
802	есть и	1	1
803	та же	1	1
804	который в	1	1
805	на своем	2	1
806	жизни и	7	1
807	также не	1	1
808	в искусстве	5	1
809	в своих	2	1
810	это понятие	1	1
811	форма должна	1	1
812	к этому	1	1
813	значение в	3	1
