N	2gram	Ircho_Kome_1	FransuaR
109	об этом	1	3
110	на протяжении	4	3
111	мы видели	2	3
112	в отличие	1	3
113	для этого	2	3
114	вплоть до	1	3
115	одна из	2	3
116	во всем	1	3
117	о нем	1	3
118	но все	1	3
119	можно было	1	3
120	еще в	5	3
121	в другом	4	3
122	в значительной	1	3
123	между тем	5	3
124	нуждается в	1	3
125	что и	4	3
126	и следовательно	1	3
127	или меньшей	1	3
128	еще не	2	3
129	только в	3	3
130	поэтому и	1	3
131	так и	5	3
132	в начале	3	3
133	не так	1	3
134	в конце	6	3
135	тем что	4	3
136	в других	2	3
137	для того	1	3
138	и прежде	1	3
139	сказать что	1	3
140	для этой	1	3
141	в частности	3	3
142	не может	2	3
143	вместе с	2	3
144	ко всем	1	3
145	как в	5	3
146	такого рода	6	3
147	как бы	1	3
148	в более	3	3
149	но это	2	3
150	а в	6	3
151	слово в	1	3
152	к этой	1	3
153	они не	1	3
154	том числе	1	3
155	как известно	2	2
156	одним из	1	2
157	наших дней	1	2
158	того же	2	2
159	тем же	1	2
160	из самых	1	2
161	мы не	3	2
162	по адресу	14	2
163	хотя бы	1	2
164	на такой	1	2
165	которые он	2	2
166	быть в	1	2
167	в последних	3	2
168	но конечно	1	2
169	но не	2	2
170	до наших	1	2
171	в течение	3	2
172	что он	6	2
173	все же	3	2
174	его к	1	2
175	в этот	1	2
176	в которой	6	2
177	в целом	3	2
178	он в	1	2
179	из этих	1	2
180	раз в	2	2
181	в дальнейшем	1	2
182	на его	5	2
183	как он	1	2
184	платона и	1	2
185	в первой	2	2
186	и еще	3	2
187	не к	2	2
188	и вот	4	2
189	на этом	2	2
190	значительной степени	1	2
191	здесь мы	3	2
192	для характеристики	2	2
193	это вовсе	1	2
194	ни одной	2	2
195	далеко не	1	2
196	года и	1	2
197	точки зрения	4	2
198	в котором	4	2
199	его современников	1	2
200	представление о	1	2
201	он дает	1	2
202	в условиях	1	2
203	одном из	4	2
204	но он	2	2
205	том же	1	2
206	и очень	1	2
207	не менее	3	2
208	не раз	2	2
209	культурной жизни	1	2
210	ее не	1	2
211	он с	1	2
212	на землю	3	2
213	до того	1	2
214	этом отношении	3	2
215	ему не	1	2
216	и это	1	2
217	данном случае	1	2
218	следовательно и	1	2
219	и сам	3	2
220	времени и	2	2
221	одного из	6	2
222	и глубиной	1	2
223	образом в	2	2
224	с другой	5	2
225	нас в	2	2
226	говорит он	1	2
227	к нему	2	2
228	который в	2	2
229	и ее	3	2
230	об их	1	2
231	больше чем	1	2
232	в эти	2	2
233	и у	3	2
234	уже в	5	2
235	мы знаем	2	2
236	в форме	2	2
237	даже и	1	2
238	не дали	1	2
239	именно в	4	2
240	еще и	2	2
241	нового времени	5	2
242	землю в	1	2
243	о чем	1	2
244	и возрождения	1	2
245	из семи	1	2
246	с этим	1	2
247	к жизни	1	2
248	в состоянии	2	2
249	этого слова	1	2
250	его творчество	2	2
251	слова и	1	2
252	в книге	1	2
253	и сама	1	2
254	встречаем в	1	2
255	потому что	5	2
256	хотя в	1	2
257	его произведениях	1	2
258	одной из	3	2
259	отношению к	3	2
260	ко всему	1	2
261	и другие	1	2
262	это в	1	2
263	все что	2	2
264	широкое распространение	1	1
265	новое время	3	1
266	наконец из	1	1
267	к людям	2	1
268	и т	9	1
269	переходит к	1	1
270	под открытым	1	1
271	мировоззрения и	1	1
272	из его	4	1
273	почти всегда	2	1
274	в нашу	1	1
275	исходит из	1	1
276	от всяких	1	1
277	высшей степени	1	1
278	объясняется и	1	1
279	долгое время	1	1
280	он получает	1	1
281	г в	4	1
282	а уж	1	1
283	не делает	1	1
284	что уже	1	1
285	организующим началом	1	1
286	задачу не	1	1
287	не была	1	1
288	почти все	1	1
289	который был	1	1
290	самых замечательных	1	1
291	что иное	1	1
292	принадлежит к	2	1
293	источником для	2	1
294	и он	1	1
295	на которых	1	1
296	чтобы проверить	1	1
297	иное как	1	1
298	не найдем	1	1
299	бы то	2	1
300	за свое	1	1
301	тем как	2	1
302	войны не	1	1
303	при жизни	1	1
304	не входит	1	1
305	почти до	1	1
306	в общем	1	1
307	этом празднике	1	1
308	граждан в	1	1
309	что они	4	1
310	что два	1	1
311	следующих за	1	1
312	относится к	2	1
313	по богатству	1	1
314	была направлена	2	1
315	что во	1	1
316	под его	1	1
317	все остальные	3	1
318	перед нами	1	1
319	смысле этого	1	1
320	когда он	1	1
321	следующие слова	2	1
322	говорит что	1	1
323	то были	1	1
324	не являются	1	1
325	всего как	1	1
326	комического а	1	1
327	этой цели	2	1
328	них он	1	1
329	со своей	2	1
330	отношения с	1	1
331	что это	1	1
332	представляет собой	1	1
333	художественного мышления	2	1
334	в тех	3	1
335	сущности и	1	1
336	вы думаете	1	1
337	право на	2	1
338	в известном	2	1
339	также направлены	1	1
340	и тот	1	1
341	претендует на	1	1
342	не могла	1	1
343	вернуться к	2	1
344	к миру	1	1
345	политики и	1	1
346	отрицательные явления	2	1
347	популярных в	1	1
348	но прежде	1	1
349	в трех	1	1
350	подобно тому	1	1
351	и по	6	1
352	в образе	3	1
353	так например	1	1
354	такого же	1	1
355	это конечно	1	1
356	больше всего	1	1
357	то ни	2	1
358	в обычае	1	1
359	главным образом	3	1
360	в совершенно	1	1
361	на все	2	1
362	а как	1	1
363	его в	3	1
364	это было	1	1
365	так построен	1	1
366	и отдельные	1	1
367	и тем	2	1
368	между отдельными	1	1
369	на античных	1	1
370	и комедия	1	1
371	и находит	1	1
372	для них	2	1
373	в высшей	1	1
374	все равно	1	1
375	как об	1	1
376	с тем	1	1
377	и уже	1	1
378	несмотря на	4	1
379	из фрагментов	1	1
380	с такой	1	1
381	такой же	2	1
382	со всей	1	1
383	остается почти	1	1
384	нас не	1	1
385	можно найти	1	1
386	в отношении	6	1
387	ли можно	1	1
388	во времена	1	1
389	из которой	1	1
390	к одному	1	1
391	эпизоде с	1	1
392	обвиняет в	1	1
393	несомненно что	1	1
394	войне и	1	1
395	поэтому мы	2	1
396	которые в	1	1
397	не в	6	1
398	друг другу	1	1
399	и эти	1	1
400	и более	1	1
401	не могли	1	1
402	по себе	1	1
403	это особенно	1	1
404	тому что	1	1
405	значительное место	1	1
406	но они	1	1
407	них не	1	1
408	самого начала	1	1
409	правда в	2	1
410	ничего не	3	1
411	и притом	2	1
412	на себе	1	1
413	как следует	1	1
414	эпизод в	1	1
415	можно судить	4	1
416	судя по	2	1
417	под этим	1	1
418	именно с	1	1
419	что их	1	1
420	в стороне	1	1
421	войны в	2	1
422	к концу	1	1
423	в дни	1	1
424	по своей	2	1
425	ему и	2	1
426	люди знатные	1	1
427	месте с	1	1
428	как будто	2	1
429	каждый раз	1	1
430	что на	1	1
431	за ними	1	1
432	или лучше	1	1
433	мы узнаем	1	1
434	наконец в	1	1
435	конца в	1	1
436	всего в	3	1
437	с полной	1	1
438	всех отношениях	1	1
439	отказаться от	1	1
440	где он	2	1
441	в применении	1	1
442	в в	4	1
443	перспективы и	1	1
444	как по	2	1
445	в себя	2	1
446	с самого	1	1
447	говорили что	1	1
448	и самого	2	1
449	они должны	1	1
450	на том	1	1
451	нельзя не	2	1
452	в нескольких	1	1
453	каждого из	1	1
454	отсюда и	1	1
455	участия в	1	1
456	пор остается	1	1
457	жизнь и	1	1
458	имеется довольно	1	1
459	с ним	1	1
460	на уровне	1	1
461	и внутреннее	1	1
462	и что	1	1
463	там же	3	1
464	все его	1	1
465	в отрыве	1	1
466	вернуть мир	1	1
467	путь к	2	1
468	т i	1	1
469	лет спустя	1	1
470	от них	2	1
471	других современных	1	1
472	по случаю	1	1
473	отметить что	1	1
474	и только	1	1
475	всего этого	2	1
476	и она	1	1
477	судить по	3	1
478	высоких материях	1	1
479	на те	2	1
480	того что	1	1
481	после смерти	3	1
482	год и	1	1
483	и одновременно	3	1
484	что только	1	1
485	только под	1	1
486	дело с	1	1
487	к их	1	1
488	наиболее радикальные	1	1
489	которое мы	1	1
490	начало в	1	1
491	ее от	1	1
492	вопрос об	1	1
493	с одной	3	1
494	в качестве	4	1
495	так что	1	1
496	для всех	2	1
497	которому он	1	1
498	в новое	2	1
499	получили в	1	1
500	в виде	3	1
501	не принимает	1	1
502	участие в	4	1
503	следует что	1	1
504	всяком случае	2	1
505	к первой	1	1
506	каждый из	3	1
507	перед ними	1	1
508	открытым небом	1	1
509	ее на	1	1
510	и литературной	1	1
511	точек зрения	2	1
512	и из	2	1
513	литературу и	1	1
514	и богатстве	1	1
515	о войне	1	1
516	близок к	1	1
517	на чем	1	1
518	такое же	1	1
519	даже самого	1	1
520	его из	1	1
521	к более	1	1
522	превращается в	1	1
523	одновременно не	1	1
524	на весь	1	1
525	отнюдь не	1	1
526	мелких торговцев	1	1
527	мнение о	1	1
528	мира в	1	1
529	всей европы	1	1
530	людьми и	1	1
531	землю как	1	1
532	был построен	1	1
533	в последней	1	1
534	так же	3	1
535	и особенно	4	1
536	как это	3	1
537	античной комедии	2	1
538	из которых	2	1
539	к своему	1	1
540	фрагмент из	3	1
541	не могут	1	1
542	и землей	1	1
543	нашу задачу	1	1
544	применении к	1	1
545	времени с	1	1
546	по содержанию	3	1
547	тому как	1	1
548	да и	3	1
549	он чувствует	1	1
550	из отдельных	1	1
551	и богатство	3	1
552	в уже	2	1
553	пародия на	1	1
554	в это	1	1
555	материал для	1	1
556	их было	2	1
557	места и	1	1
558	в любом	3	1
559	это уже	1	1
560	очень интересный	1	1
561	не удалось	3	1
562	или в	2	1
563	в результате	4	1
564	мира и	1	1
565	которого они	1	1
566	его поведение	1	1
567	будто бы	2	1
568	места в	1	1
569	временем с	1	1
570	ни было	2	1
571	же в	4	1
572	пока же	1	1
573	г и	3	1
574	отрыве от	1	1
575	в свою	2	1
576	не знает	1	1
577	другой стороны	5	1
578	его влияние	1	1
579	не что	1	1
580	культуры в	1	1
581	из своей	2	1
582	время не	1	1
583	из лучших	1	1
584	это была	1	1
585	заметить что	1	1
586	вполне понятно	1	1
587	было именно	1	1
588	ее в	2	1
589	именно здесь	1	1
590	для каждого	1	1
591	как на	1	1
592	в таком	1	1
593	во всяком	2	1
594	случае его	1	1
595	гораздо более	1	1
