N	2gram	Vygotskiy__3	Vladivir
117	не говорит	1	5
118	в данном	1	5
119	в самом	3	4
120	то же	2	4
121	вопрос о	1	4
122	еще не	4	4
123	но не	6	4
124	все же	6	4
125	но в	1	4
126	бы и	1	4
127	на то	4	4
128	было бы	10	4
129	здесь у	1	4
130	чем в	1	4
131	такой же	1	4
132	в котором	3	4
133	даже в	1	4
134	тому что	2	4
135	не имеет	1	4
136	или как	1	4
137	в каком	2	4
138	только при	2	4
139	то время	4	4
140	в дальнейшем	1	4
141	в глаза	1	4
142	мог бы	4	4
143	она была	1	4
144	утверждает что	1	4
145	по мнению	1	4
146	если мы	3	4
147	при помощи	1	4
148	от того	4	4
149	здесь в	1	4
150	а с	3	4
151	говорит о	1	4
152	до конца	1	4
153	и все	4	4
154	него в	1	4
155	как это	7	4
156	в течение	2	4
157	такого рода	2	4
158	по существу	1	4
159	в основном	6	4
160	указать на	1	4
161	в результате	3	4
162	мы должны	6	4
163	есть и	2	4
164	точно так	1	4
165	же как	6	3
166	мы имеем	4	3
167	бы то	1	3
168	в чем	2	3
169	отличие от	6	3
170	за пределы	1	3
171	истине и	1	3
172	независимо от	4	3
173	перед нами	10	3
174	и у	6	3
175	уже в	7	3
176	из этих	4	3
177	с их	2	3
178	в нем	2	3
179	при этом	5	3
180	является не	2	3
181	но все	2	3
182	то ни	1	3
183	свойств и	1	3
184	в качестве	12	3
185	этом смысле	2	3
186	нисколько не	1	3
187	не столько	4	3
188	в отличие	6	3
189	не в	6	3
190	того чтобы	8	3
191	сводится к	1	3
192	отличается от	3	3
193	оно не	2	3
194	него как	1	3
195	в виду	1	3
196	смысле но	1	3
197	если бы	5	3
198	и вообще	1	3
199	находится в	2	3
200	говорит в	1	3
201	и тем	1	3
202	по этому	3	3
203	с одной	5	3
204	вот что	1	3
205	мы знаем	4	3
206	был бы	1	3
207	не так	1	3
208	всяком случае	4	3
209	само по	2	3
210	и только	2	3
211	человека и	5	3
212	именно в	5	3
213	но о	1	3
214	в связи	6	3
215	мы видели	6	3
216	подобного рода	1	3
217	одной стороны	5	3
218	как бы	10	3
219	же самое	1	3
220	но для	1	3
221	и для	2	3
222	или не	1	3
223	же в	2	3
224	и эта	2	3
225	как на	2	3
226	в таком	2	3
227	во всяком	4	3
228	в этот	1	2
229	сам по	1	2
230	свободен от	1	2
231	с таким	1	2
232	и этот	1	2
233	по его	1	2
234	есть не	1	2
235	мы не	9	2
236	совершенно так	2	2
237	в сущности	1	2
238	время как	4	2
239	на себя	2	2
240	мы и	2	2
241	можно предполагать	1	2
242	первый план	2	2
243	нам представляется	1	2
244	данном случае	1	2
245	но как	3	2
246	этого последнего	1	2
247	и речи	20	2
248	которые не	4	2
249	как говорит	5	2
250	общего с	1	2
251	с этим	4	2
252	этом же	1	2
253	и к	5	2
254	от этого	6	2
255	в которой	1	2
256	в целом	13	2
257	так или	1	2
258	остановиться на	3	2
259	но на	3	2
260	что она	5	2
261	он ни	1	2
262	как с	4	2
263	не как	3	2
264	в силу	6	2
265	и по	5	2
266	что является	2	2
267	же не	1	2
268	в другом	1	2
269	являются для	1	2
270	в жизни	3	2
271	в это	1	2
272	о которых	1	2
273	это является	1	2
274	этого факта	1	2
275	очень легко	2	2
276	с такой	1	2
277	на первый	2	2
278	в этих	2	2
279	признаков но	2	2
280	дается в	1	2
281	выше мы	1	2
282	и более	1	2
283	можно ли	2	2
284	вещи не	1	2
285	тем самым	2	2
286	что эта	1	2
287	на него	1	2
288	но что	1	2
289	но только	3	2
290	несомненно является	1	2
291	по своей	7	2
292	своем учении	1	2
293	связи с	9	2
294	человеком а	1	2
295	не могут	4	2
296	той или	2	2
297	бы это	1	2
298	бы сделать	1	2
299	роль в	1	2
300	в мире	2	2
301	здесь нет	1	2
302	является в	3	2
303	это вполне	1	2
304	но мы	1	2
305	что каждый	2	2
306	его в	3	2
307	на отдельные	1	2
308	путь к	3	2
309	бы в	2	2
310	в какой	4	2
311	который в	3	2
312	мы будем	2	2
313	не можем	3	2
314	то и	4	2
315	в нашей	2	2
316	в начале	2	2
317	из них	4	2
318	могло бы	4	2
319	содержания и	1	2
320	мы находим	1	2
321	не о	1	2
322	друг друга	4	2
323	как носитель	1	2
324	должны сказать	1	2
325	и вместе	2	2
326	для того	7	2
327	или иначе	2	2
328	который был	1	2
329	которых мы	2	2
330	не на	1	2
331	что мы	7	2
332	наряду с	3	2
333	с этой	3	2
334	как например	1	2
335	является для	2	2
336	это последнее	1	2
337	всей этой	1	2
338	на одной	1	2
339	вообще говоря	2	2
340	не является	8	2
341	которых он	2	2
342	об отношении	2	2
343	бы если	1	2
344	этом отношении	3	2
345	только что	2	2
346	все они	2	2
347	на более	1	2
348	другой стороны	3	2
349	того же	6	2
350	с его	2	2
351	процессе мышления	1	2
352	ни на	2	2
353	к этому	3	2
354	как известно	3	1
355	например в	1	1
356	в сфере	2	1
357	для построения	1	1
358	только потому	2	1
359	тех же	1	1
360	что слово	4	1
361	с целым	2	1
362	в чисто	2	1
363	из его	1	1
364	все те	1	1
365	не спасает	1	1
366	признаки но	1	1
367	которую мы	5	1
368	та же	1	1
369	с самых	1	1
370	общества но	1	1
371	что многие	1	1
372	трех основных	1	1
373	есть нечто	1	1
374	другую и	1	1
375	что иное	1	1
376	представление о	1	1
377	с но	1	1
378	и образуют	1	1
379	короткое время	1	1
380	из одной	1	1
381	связи со	2	1
382	иное как	1	1
383	во всех	1	1
384	без которого	1	1
385	то мы	1	1
386	а следовательно	1	1
387	не доходит	1	1
388	от низшего	1	1
389	значение не	1	1
390	общего к	3	1
391	если в	3	1
392	очевидно что	1	1
393	при решении	2	1
394	оно является	3	1
395	отличаются от	5	1
396	и чем	1	1
397	что они	10	1
398	сама по	1	1
399	решения этой	1	1
400	относится к	1	1
401	течение всего	1	1
402	мы наметили	1	1
403	как в	9	1
404	с чисто	1	1
405	мышление если	1	1
406	за этим	1	1
407	когда он	3	1
408	что по	2	1
409	связанный с	1	1
410	один ряд	2	1
411	это определение	1	1
412	еще на	1	1
413	привести к	1	1
414	бы с	2	1
415	он в	1	1
416	без учета	1	1
417	бы не	1	1
418	которые в	3	1
419	более подробно	1	1
420	думать что	1	1
421	в известном	4	1
422	в последнее	3	1
423	им в	3	1
424	как он	3	1
425	она становится	1	1
426	труд не	1	1
427	о которой	1	1
428	важным и	1	1
429	к одному	5	1
430	что еще	1	1
431	в корне	2	1
432	их в	3	1
433	что каждая	1	1
434	в плане	2	1
435	чем она	1	1
436	понятия это	1	1
437	что ни	1	1
438	различие между	1	1
439	постольку поскольку	2	1
440	мышление не	1	1
441	и заключается	2	1
442	поскольку она	1	1
443	или слово	1	1
444	а вместе	1	1
445	для всей	1	1
446	конечно в	2	1
447	распадается на	3	1
448	была в	1	1
449	все признаки	1	1
450	на этой	5	1
451	что перед	4	1
452	и навсегда	1	1
453	заключается в	9	1
454	на данной	2	1
455	расстается с	1	1
456	в новое	2	1
457	этого нового	2	1
458	в них	2	1
459	все равно	1	1
460	результате чего	1	1
461	во внимание	1	1
462	которой он	1	1
463	что такого	1	1
464	и прямо	1	1
465	в один	2	1
466	со всей	2	1
467	которую он	1	1
468	вещи в	1	1
469	и при	1	1
470	и их	3	1
471	ничего принципиально	1	1
472	в такой	1	1
473	и третий	1	1
474	представить себе	1	1
475	что вся	1	1
476	никакому сомнению	1	1
477	прийти к	1	1
478	мы говорили	4	1
479	место в	2	1
480	и понятия	1	1
481	себе а	1	1
482	в которых	3	1
483	бы мы	1	1
484	правда эта	1	1
485	мы теперь	1	1
486	слово для	1	1
487	в понятии	5	1
488	речи в	4	1
489	важную роль	1	1
490	ни было	2	1
491	не тем	2	1
492	говорит не	2	1
493	общего и	1	1
494	том же	1	1
495	этот двойной	1	1
496	с так	1	1
497	этой области	1	1
498	в атмосфере	1	1
499	низшего к	1	1
500	находит что	1	1
501	что с	4	1
502	имеет свое	2	1
503	мы часто	1	1
504	с теми	2	1
505	и другое	5	1
506	самого начала	6	1
507	одна из	2	1
508	что их	1	1
509	задачи мы	2	1
510	это делают	1	1
511	к этим	1	1
512	в основе	16	1
513	как здесь	1	1
514	опираться на	1	1
515	это еще	1	1
516	для всего	2	1
517	это мы	2	1
518	для завершения	1	1
519	того и	2	1
520	того как	3	1
521	но наличие	2	1
522	конкретная и	1	1
523	время к	1	1
524	предполагать что	1	1
525	и является	1	1
526	и чувства	1	1
527	чем оно	1	1
528	в процессе	27	1
529	до того	1	1
530	доказать что	1	1
531	другими свойствами	1	1
532	ему не	1	1
533	освобождается от	1	1
534	и оно	1	1
535	является то	7	1
536	очень часто	2	1
537	исходить из	1	1
538	начиная с	1	1
539	ступени ее	1	1
540	переход в	1	1
541	и другим	1	1
542	для его	1	1
543	силу которого	1	1
544	принципиально нового	1	1
545	указывает на	2	1
546	все еще	2	1
547	и свое	1	1
548	отношении он	1	1
549	что при	1	1
550	которые мы	1	1
551	и он	1	1
552	самостоятельно и	1	1
553	дальнейшем мы	1	1
554	гласит что	1	1
555	как определенная	1	1
556	с ее	5	1
557	или идея	1	1
558	всего этого	1	1
559	без всякого	1	1
560	в ее	1	1
561	здесь также	1	1
562	последнее время	3	1
563	только не	1	1
564	в себя	3	1
565	с самого	6	1
566	имеет никакого	1	1
567	и сам	3	1
568	iii в	1	1
569	это можно	1	1
570	ясно что	2	1
571	а этот	1	1
572	особенно в	1	1
573	и которые	3	1
574	слова у	4	1
575	подойти к	1	1
576	когда в	3	1
577	том как	1	1
578	высокой ступени	1	1
579	обстоятельство как	1	1
580	совпадение в	1	1
581	даны в	1	1
582	собой и	1	1
583	отрицать что	2	1
584	деятельности в	1	1
585	на ряд	3	1
586	форме в	1	1
587	образ или	1	1
588	значительно позже	2	1
589	мы могли	9	1
590	на вопрос	1	1
591	внимание на	2	1
592	нашей работы	1	1
593	другими словами	1	1
594	язык и	1	1
595	одного из	2	1
596	или на	1	1
597	а речь	1	1
598	может не	1	1
599	не выходит	1	1
600	вопросу о	1	1
601	помощи которых	1	1
602	развития не	1	1
603	на всех	1	1
604	к истине	1	1
605	доходит до	1	1
606	не могло	1	1
607	которой мы	1	1
608	словом которое	1	1
609	и во	2	1
610	нуждается в	1	1
611	для той	1	1
612	у другого	1	1
613	отметить что	1	1
614	во всей	1	1
615	естественно и	1	1
616	вслед за	3	1
617	вообще и	1	1
618	в свете	2	1
619	более высоким	1	1
620	если это	1	1
621	с той	2	1
622	один из	6	1
623	истинный смысл	1	1
624	что только	1	1
625	мы видим	3	1
626	словом и	1	1
627	что одно	1	1
628	бы его	1	1
629	ибо здесь	1	1
630	самые разнообразные	1	1
631	никак нельзя	1	1
632	этот факт	1	1
633	не происходит	2	1
634	же при	1	1
635	их не	1	1
636	этому поводу	1	1
637	не отметить	1	1
638	или через	1	1
639	время является	1	1
640	целого ряда	1	1
641	и других	2	1
642	мышления и	23	1
643	но которое	1	1
644	за ним	1	1
645	этот раз	1	1
646	является большим	1	1
647	развитие от	1	1
648	это обстоятельство	3	1
649	не находит	1	1
650	наталкивается на	1	1
651	иначе как	1	1
652	не совпадают	1	1
653	не для	1	1
654	признаков и	1	1
655	подходим к	1	1
656	которое является	1	1
657	каждый элемент	1	1
658	окончательном виде	1	1
659	не обладает	1	1
660	таком виде	1	1
661	выходит за	1	1
662	или иной	3	1
663	этой проблемы	2	1
664	и понятно	1	1
665	до сих	1	1
666	основной вывод	5	1
667	подлежит никакому	1	1
668	понятий как	1	1
669	к которому	3	1
670	им из	1	1
671	представляет собою	1	1
672	такое же	1	1
673	вопроса но	1	1
674	на которых	2	1
675	что для	1	1
676	от другого	2	1
677	вопрос почему	1	1
678	на этот	2	1
679	целым рядом	2	1
680	и непосредственно	1	1
681	был свободен	1	1
682	наше исследование	2	1
683	без которых	1	1
684	к высшему	2	1
685	этим самым	1	1
686	с которым	1	1
687	виду может	1	1
688	уже давно	1	1
689	говорит нам	1	1
690	в частности	4	1
691	для них	1	1
692	ясно говорит	1	1
693	его мышления	3	1
694	из которых	5	1
695	по своему	11	1
696	к жизни	2	1
697	в последнем	1	1
698	на эту	1	1
699	но этот	1	1
700	в тех	2	1
701	своего развития	3	1
702	этим мы	1	1
703	которым он	1	1
704	в состоянии	1	1
705	что первые	1	1
706	к проблеме	2	1
707	мы сказали	1	1
708	не создает	3	1
709	нам еще	1	1
710	этого слова	4	1
711	слова и	6	1
712	на пути	2	1
713	этом случае	1	1
714	в гораздо	1	1
715	известном смысле	2	1
716	не касаясь	1	1
717	сих пор	1	1
718	заставляет нас	1	1
719	все это	6	1
720	авторы как	1	1
721	не исчерпывает	1	1
722	процесса в	6	1
723	и часто	1	1
724	тем и	4	1
725	в окончательном	1	1
726	более ранних	1	1
727	не подлежит	1	1
728	между ними	3	1
729	чтобы понять	1	1
730	развития и	1	1
731	речи с	1	1
732	иное чем	2	1
733	находит свое	2	1
734	отношении не	1	1
735	они имеют	2	1
736	мышления не	2	1
737	от этих	2	1
738	отношении их	1	1
739	взятого в	1	1
740	в словесном	1	1
741	есть уже	1	1
742	хотя сам	1	1
743	не являются	1	1
744	является продуктом	1	1
745	мог не	1	1
746	в свою	3	1
747	с ней	3	1
748	они были	1	1
749	сказали бы	1	1
750	не что	1	1
751	чтобы он	1	1
752	огромное значение	3	1
753	в действительности	1	1
754	легко понять	1	1
755	включает в	2	1
756	человека к	1	1
757	том числе	1	1
758	по поводу	1	1
759	который не	1	1
760	все что	2	1
761	этой точки	2	1
