N	2gram	Propp_Isto_4	Komedia
527	из трех	3	1
528	что именно	1	1
529	к своему	3	1
530	могущество и	1	1
531	и землей	1	1
532	в данном	3	1
533	к жизни	1	1
534	он становится	2	1
535	в страну	2	1
536	тому как	1	1
537	в ответ	1	1
538	как бы	3	1
539	а потом	1	1
540	иногда даже	3	1
541	с тремя	1	1
542	кто такой	1	1
543	герой в	3	1
544	в это	1	1
545	этого слова	2	1
546	с этой	2	1
547	в основном	1	1
548	показывают что	2	1
549	что нет	1	1
550	это ясно	1	1
551	только одна	2	1
552	случаях когда	3	1
553	формы и	2	1
554	это уже	2	1
555	обращается к	1	1
556	от него	2	1
557	у них	1	1
558	или нет	1	1
559	бы в	1	1
560	еще более	1	1
561	года в	1	1
562	ты это	1	1
563	бы на	1	1
564	к ее	1	1
565	высказывает предположение	1	1
566	на поле	3	1
567	деревья и	1	1
568	дошли до	1	1
569	не знает	1	1
570	сказать что	2	1
571	понимать как	1	1
572	и материальной	1	1
573	к его	1	1
574	до трех	1	1
575	в явление	1	1
576	именно к	1	1
577	всему сказанному	1	1
578	этим объясняется	1	1
579	на это	2	1
580	жизни и	1	1
581	указывают на	2	1
582	к этой	3	1
583	и другие	3	1
584	в античности	4	1
585	это в	1	1
586	доступ к	1	1
587	как на	1	1
588	земли и	2	1
589	в роли	2	1
590	том числе	1	1
591	они не	1	1
