N	2gram	Vygotskiy__3	Stilisti
352	и до	1	1
353	и самое	1	1
354	не имеют	2	1
355	от которых	1	1
356	в их	1	1
357	из всех	3	1
358	например в	2	1
359	всего того	2	1
360	является тем	1	1
361	с более	1	1
362	до крайности	4	1
363	которую мы	4	1
364	превратилась в	2	1
365	бы что	1	1
366	до такой	3	1
367	мы сразу	1	1
368	которые своей	1	1
369	оба эти	3	1
370	становится совершенно	1	1
371	в сущности	10	1
372	совпадает с	2	1
373	всего сказанного	1	1
374	я не	5	1
375	орудия и	1	1
376	с нашими	1	1
377	так а	1	1
378	себе что	1	1
379	того же	3	1
380	не одно	1	1
381	из ее	1	1
382	в каждой	1	1
383	дана нам	1	1
384	в сцене	1	1
385	той роли	1	1
386	который может	1	1
387	же мере	2	1
388	это возможно	1	1
389	ней как	1	1
390	она развивается	1	1
391	но этого	1	1
392	в чем	1	1
393	там и	1	1
394	сама собой	2	1
395	одним словом	2	1
396	именно этот	1	1
397	но как	2	1
398	и другие	2	1
399	не то	4	1
400	в сторону	1	1
401	в общем	2	1
402	какой степени	1	1
403	уже как	2	1
404	мы сейчас	1	1
405	стал бы	1	1
406	относится к	1	1
407	в собственном	1	1
408	мы обязаны	1	1
409	там где	6	1
410	в истории	2	1
411	как говорит	1	1
412	в одной	2	1
413	в своем	5	1
414	как нам	1	1
415	кроме того	1	1
416	и где	1	1
417	и есть	1	1
418	и слова	1	1
419	когда он	4	1
420	и каждое	1	1
421	более или	1	1
422	увидим что	9	1
423	ясно и	2	1
424	от этого	1	1
425	именно эта	1	1
426	то в	1	1
427	со своей	2	1
428	с той	4	1
429	однако мы	3	1
430	в зачаточном	1	1
431	чем больше	1	1
432	он в	2	1
433	заключенной в	1	1
434	как действительный	2	1
435	из этих	3	1
436	что так	2	1
437	от действительности	1	1
438	думать что	2	1
439	остановиться на	2	1
440	общественного человека	1	1
441	только один	1	1
442	творчество и	1	1
443	имеем в	1	1
444	имеет для	1	1
445	не могла	2	1
446	все они	2	1
447	и если	6	1
448	что без	1	1
449	действие и	1	1
450	он не	6	1
451	у древних	2	1
452	всех этих	2	1
453	первой части	1	1
454	с нашим	1	1
455	не как	1	1
456	в силу	2	1
457	довольно часто	1	1
458	оратора или	1	1
459	смысле как	1	1
460	на этом	5	1
461	так например	2	1
462	нам удалось	2	1
463	на то	16	1
464	тогда для	1	1
465	однако все	1	1
466	с соответствующим	1	1
467	могла бы	3	1
468	факт что	1	1
469	тем в	2	1
470	в другом	5	1
471	конечно в	3	1
472	которое с	1	1
473	образом если	1	1
474	знаем как	1	1
475	то все	1	1
476	без нее	1	1
477	не совпадает	2	1
478	одна и	1	1
479	всю свою	1	1
480	чему мы	1	1
481	должен был	2	1
482	рождаются только	1	1
483	за ним	1	1
484	но уже	1	1
485	к которым	5	1
486	с этой	2	1
487	характер и	1	1
488	уже у	1	1
489	своему прямому	2	1
490	же самый	2	1
491	каждым новым	1	1
492	и тогда	1	1
493	путем и	1	1
494	мысли что	1	1
495	или менее	1	1
496	мы попытаемся	1	1
497	нам необходимо	1	1
498	бы на	1	1
499	к тем	3	1
500	просто и	1	1
501	таким же	1	1
502	в следующем	1	1
503	это только	3	1
504	по сравнению	1	1
505	и благодаря	1	1
506	то для	1	1
507	одна сторона	1	1
508	на каждом	1	1
509	показали как	1	1
510	на свою	1	1
511	нами совершенно	1	1
512	оказывается что	1	1
513	мысли и	1	1
514	приблизительно так	1	1
515	и жизнь	1	1
516	в поэме	3	1
517	которых каждая	1	1
518	в прямом	2	1
519	и эти	2	1
520	что этот	4	1
521	из одного	3	1
522	или если	2	1
523	стоит только	3	1
524	даже в	1	1
525	заставляет его	2	1
526	и вся	1	1
527	тему которая	1	1
528	и какая	1	1
529	нет никакого	2	1
530	этих трех	1	1
531	ему как	1	1
532	но они	2	1
533	в таких	1	1
534	что эта	4	1
535	с которой	1	1
536	она не	6	1
537	и ясно	1	1
538	с теми	3	1
539	этими двумя	2	1
540	в русской	2	1
541	того как	3	1
542	одна из	4	1
543	на два	1	1
544	так чтобы	1	1
545	разговоре с	1	1
546	мы все	4	1
547	а тот	1	1
548	только не	1	1
549	это мы	1	1
550	говорит один	2	1
551	совершенно ясным	1	1
552	и всегда	2	1
553	не подлежат	1	1
554	в самой	4	1
555	именно с	1	1
556	находятся в	2	1
557	наши мысли	1	1
558	бы по	1	1
559	итоги мы	1	1
560	тон и	1	1
561	доказать что	1	1
562	которому мы	1	1
563	представлять себе	1	1
564	в стиле	1	1
565	к таким	1	1
566	и оно	1	1
567	она приобретает	1	1
568	не могут	2	1
569	истории не	1	1
570	и другой	1	1
571	и такие	1	1
572	это конечно	1	1
573	понять что	1	1
574	одной чрезвычайно	1	1
575	все еще	1	1
576	что при	1	1
577	утверждать что	2	1
578	должен быть	3	1
579	россию и	1	1
580	что для	1	1
581	понять это	1	1
582	и о	3	1
583	а затем	1	1
584	это еще	1	1
585	которые все	1	1
586	мысль о	1	1
587	можно сделать	1	1
588	уже с	1	1
589	говорили что	1	1
590	всей своей	1	1
591	и интонация	1	1
592	своей речи	1	1
593	целым рядом	1	1
594	намечена в	1	1
595	этого как	2	1
596	зрения тех	1	1
597	здесь нет	1	1
598	в себя	1	1
599	же эти	1	1
600	к самой	2	1
601	когда в	4	1
602	мысли мы	1	1
603	понятно что	1	1
604	он к	1	1
605	хоть сколько-нибудь	1	1
606	это чрезвычайно	1	1
607	для этого	2	1
608	внимание к	2	1
609	по мере	1	1
610	будет уже	1	1
611	эта действительность	1	1
612	слова а	1	1
613	каждый раз	1	1
614	на вопрос	1	1
615	столь же	2	1
616	и та	2	1
617	определенным образом	1	1
618	никак не	7	1
619	и что	18	1
620	вразрез с	1	1
621	ясным что	1	1
622	к действительности	1	1
623	мог бы	1	1
624	что его	2	1
625	же самым	1	1
626	может не	1	1
627	знает что	1	1
628	и во	2	1
629	образом мы	4	1
630	в конечном	1	1
631	нет это	1	1
632	котором они	1	1
633	это звуковое	1	1
634	когда одно	1	1
635	между тем	7	1
636	этот момент	1	1
637	вслед за	1	1
638	с нее	1	1
639	быть сказано	1	1
640	на те	2	1
641	если перевести	1	1
642	бросается в	1	1
643	первое что	1	1
644	и дает	2	1
645	дело с	1	1
646	говорили выше	1	1
647	с каждым	2	1
648	благодаря ему	1	1
649	исследования мы	1	1
650	и действительно	2	1
651	что нам	1	1
652	между этими	1	1
653	сам собой	2	1
654	до наших	1	1
655	так что	8	1
656	есть в	2	1
657	с предыдущим	1	1
658	не можем	4	1
659	одном и	1	1
660	своим собственным	2	1
661	чтобы он	2	1
662	в нашей	1	1
663	и новым	1	1
664	в виде	2	1
665	не из	1	1
666	при помощи	4	1
667	роль и	1	1
668	был бы	3	1
669	совсем другое	1	1
670	не сумеет	1	1
671	ни в	3	1
672	могло бы	2	1
673	иначе как	2	1
674	вовсе не	8	1
675	успехом заменить	1	1
676	гораздо большей	1	1
677	можно с	1	1
678	ее не	3	1
679	не о	1	1
680	друг друга	1	1
681	у него	4	1
682	должны будем	1	1
683	никакого отношения	1	1
684	этими словами	1	1
685	по величине	1	1
686	играет в	1	1
687	зверей и	1	1
688	чрезвычайно легко	1	1
689	к той	1	1
690	превращается в	1	1
691	такое превращение	1	1
692	уже совершенно	1	1
693	это будет	2	1
694	в другой	1	1
695	уже говорили	3	1
696	свою мысль	2	1
697	со стороны	2	1
698	мы воспринимаем	1	1
699	пришли к	1	1
700	до сих	6	1
701	с другой	7	1
702	что человек	1	1
703	здесь в	2	1
704	все равно	1	1
705	и самая	1	1
706	действующих лиц	5	1
707	как же	2	1
708	такое же	3	1
709	души и	1	1
710	действительной истории	1	1
711	ничем не	1	1
712	чтобы этот	1	1
713	картины или	1	1
714	двое или	1	1
715	и своим	1	1
716	долго и	1	1
717	же точно	2	1
718	они как	1	1
719	о чем	1	1
720	всего мы	1	1
721	благодаря чему	1	1
722	на эту	1	1
723	свое отражение	1	1
724	которое существует	1	1
725	ближе к	1	1
726	зрения а	1	1
727	в речи	3	1
728	именно поэтому	1	1
729	нам нужно	1	1
730	видели в	1	1
731	бы ее	1	1
732	или положение	2	1
733	ближе он	1	1
734	тот факт	1	1
735	и одновременно	2	1
736	ни от	1	1
737	роли которую	1	1
738	предположить что	1	1
739	он говорит	6	1
740	сравнению с	1	1
741	он будет	1	1
742	в течение	4	1
743	если язык	1	1
744	мы условно	1	1
745	заложенное в	1	1
746	тому как	1	1
747	как к	2	1
748	только то	2	1
749	с успехом	1	1
750	еще раз	1	1
751	благодаря этому	2	1
752	действительность в	1	1
753	именно в	1	1
754	слов которые	1	1
755	на следующем	1	1
756	с простым	1	1
757	характеры и	1	1
758	как раз	8	1
759	из чего	1	1
760	противоречие и	2	1
761	она должна	3	1
762	то будет	1	1
763	и часто	2	1
764	указать на	3	1
765	для выражения	1	1
766	в мысли	1	1
767	в действительном	1	1
768	в результате	1	1
769	о котором	5	1
770	эту историю	1	1
771	что в	20	1
772	к одной	1	1
773	это часто	1	1
774	собственно говоря	1	1
775	всякого рода	1	1
776	еще более	1	1
777	и смысл	1	1
778	будто бы	1	1
779	с другими	1	1
780	ее в	4	1
781	или не	2	1
782	постоянного и	1	1
783	нам не	2	1
784	но если	4	1
785	в романе	1	1
786	необходимое условие	1	1
787	только как	1	1
788	другой стороны	5	1
789	была бы	2	1
790	своего предмета	1	1
791	от всех	1	1
792	совершенно не	5	1
793	это на	1	1
794	в глаза	2	1
795	развитие и	1	1
796	нет но	1	1
797	в последнем	1	1
798	до какой	1	1
799	это и	1	1
800	значение не	1	1
801	самое и	1	1
802	в действительности	1	1
803	наряду с	3	1
804	просто не	1	1
805	но еще	1	1
806	указывают на	2	1
807	заключать в	1	1
808	в таком	3	1
809	как результат	1	1
810	все что	1	1
