N	2gram	Losev_Prob_2	Narrotol
259	во всяком	13	2
260	термина в	1	1
261	однако само	1	1
262	без этих	1	1
263	человеческой речи	4	1
264	говоря о	1	1
265	и т	6	1
266	одним из	1	1
267	о каких	1	1
268	же как	1	1
269	чтобы не	2	1
270	не знаем	3	1
271	в следующем	1	1
272	сам по	1	1
273	не имел	2	1
274	связи между	1	1
275	на самом	4	1
276	только потому	1	1
277	это и	3	1
278	опираясь на	1	1
279	и есть	4	1
280	характерное для	1	1
281	и до	1	1
282	различные и	1	1
283	по его	1	1
284	мы уже	3	1
285	что между	1	1
286	не приходится	1	1
287	мир не	1	1
288	пока только	1	1
289	то и	4	1
290	что иное	3	1
291	и другая	1	1
292	но даже	3	1
293	в некотором	1	1
294	мы и	6	1
295	этого термина	8	1
296	из которых	2	1
297	а теперь	1	1
298	значит и	1	1
299	слово не	1	1
300	он был	1	1
301	иное как	3	1
302	бы то	2	1
303	обыкновенный человек	1	1
304	сознания а	1	1
305	тем как	1	1
306	не отличается	3	1
307	без которого	1	1
308	и главное	1	1
309	различия между	1	1
310	мы будем	1	1
311	а только	6	1
312	не то	2	1
313	дело обстоит	1	1
314	не входит	1	1
315	значение и	8	1
316	его сознания	1	1
317	не все	4	1
318	отношение к	1	1
319	тут же	8	1
320	не таким	1	1
321	его на	1	1
322	что именно	1	1
323	с этим	5	1
324	так можно	1	1
325	может обойтись	1	1
326	факторов и	1	1
327	еще и	5	1
328	знак предполагает	2	1
329	такое слово	1	1
330	и наконец	3	1
331	от ее	2	1
332	и какой	1	1
333	и к	3	1
334	в действительности	2	1
335	более обширного	1	1
336	это их	1	1
337	это то	5	1
338	в речевой	1	1
339	что слово	3	1
340	для которого	1	1
341	означает то	1	1
342	в литературном	1	1
343	что это	1	1
344	это за	2	1
345	тут и	2	1
346	бы не	3	1
347	во многих	2	1
348	тоже не	7	1
349	ни одна	1	1
350	весь язык	1	1
351	речи но	1	1
352	отношение между	2	1
353	и тот	3	1
354	что даже	1	1
355	не годится	2	1
356	но ведь	3	1
357	претендовать на	1	1
358	человек не	2	1
359	по сходству	1	1
360	что она	4	1
361	т д	6	1
362	в реальной	1	1
363	оно в	1	1
364	в силу	1	1
365	в корне	2	1
366	структуру в	1	1
367	определенного смысла	1	1
368	содержит в	2	1
369	на земле	1	1
370	какой бы	1	1
371	его от	2	1
372	и по	3	1
373	людей и	1	1
374	так например	1	1
375	в нее	2	1
376	таким образом	4	1
377	но все	2	1
378	ее по	1	1
379	однако все	2	1
380	то ни	3	1
381	могла бы	1	1
382	тоже могут	1	1
383	значение в	4	1
384	том случае	2	1
385	той же	2	1
386	нашем случае	1	1
387	говорить не	1	1
388	к информации	1	1
389	его в	3	1
390	с другими	5	1
391	он есть	1	1
392	отражение в	1	1
393	но уже	5	1
394	он является	2	1
395	далеко не	4	1
396	с тем	3	1
397	результате чего	1	1
398	и само	2	1
399	или попросту	1	1
400	типы знаков	1	1
401	и тоже	3	1
402	может идти	1	1
403	зато в	1	1
404	связаны между	2	1
405	или менее	4	1
406	во время	1	1
407	объективна и	1	1
408	или точнее	3	1
409	в их	3	1
410	часто не	1	1
411	хранения и	1	1
412	бессмысленный набор	1	1
413	оказывается что	3	1
414	в которых	1	1
415	от его	2	1
416	вовсе еще	1	1
417	должны были	3	1
418	и уж	5	1
419	нельзя было	3	1
420	идти в	1	1
421	но во	1	1
422	значения со	1	1
423	что было	1	1
424	по крайней	6	1
425	ни было	1	1
426	она или	1	1
427	и наоборот	1	1
428	необходимо чтобы	1	1
429	в предыдущем	1	1
430	даже в	2	1
431	что эта	1	1
432	нас к	1	1
433	тому что	3	1
434	раз и	5	1
435	можно ли	6	1
436	так как	7	1
437	не раз	1	1
438	как можно	1	1
439	хотелось бы	2	1
440	для каждого	4	1
441	это существенно	1	1
442	которые не	2	1
443	не говоря	4	1
444	с и	2	1
445	который при	1	1
446	и уже	1	1
447	здесь может	1	1
448	для всех	2	1
449	жизни не	1	1
450	слова как	3	1
451	обратим внимание	1	1
452	понятия значения	1	1
453	к значимости	1	1
454	по своей	1	1
455	людей не	1	1
456	как не	1	1
457	мы бы	3	1
458	даже самая	1	1
459	только с	2	1
460	однако это	2	1
461	и со	1	1
462	в момент	1	1
463	к смысловой	1	1
464	отличается от	2	1
465	далекое прошлое	1	1
466	указывает на	5	1
467	ли в	2	1
468	если же	3	1
469	действия или	1	1
470	необходимым и	1	1
471	когда под	1	1
472	от друга	2	1
473	нам о	1	1
474	в виду	8	1
475	в далекое	1	1
476	как знак	2	1
477	только то	3	1
478	говорили что	1	1
479	в более	1	1
480	однако эта	1	1
481	и когда	1	1
482	и сам	2	1
483	что каждый	2	1
484	в другом	1	1
485	переход к	1	1
486	на нее	1	1
487	ясно что	8	1
488	это вовсе	2	1
489	каждого из	1	1
490	и каждый	1	1
491	осуществляется в	1	1
492	с собой	1	1
493	том как	1	1
494	и мыслится	1	1
495	наше внимание	1	1
496	является в	2	1
497	поэтому в	1	1
498	был не	1	1
499	и чтобы	1	1
500	и вообще	16	1
501	но вполне	1	1
502	весьма характерное	1	1
503	не существовало	1	1
504	и здесь	4	1
505	для мышления	1	1
506	и та	1	1
507	определенным образом	2	1
508	имея в	2	1
509	для нас	9	1
510	в значительной	3	1
511	и блестит	1	1
512	во всех	2	1
513	теперь уже	1	1
514	но несомненно	1	1
515	что и	2	1
516	целая система	1	1
517	крайней мере	6	1
518	чем и	1	1
519	все время	1	1
520	как результат	1	1
521	и устанавливается	1	1
522	в него	2	1
523	и мы	2	1
524	не несет	1	1
525	же можно	1	1
526	замечания к	1	1
527	оно и	1	1
528	знаков в	1	1
529	тот же	4	1
530	речь о	1	1
531	одной из	1	1
532	взывает к	1	1
533	и этих	1	1
534	значения как	2	1
535	ли он	3	1
536	в разные	2	1
537	между этими	2	1
538	с одной	5	1
539	его началом	1	1
540	которые мы	3	1
541	уже в	3	1
542	вопроса о	1	1
543	само мышление	1	1
544	языка как	2	1
545	различия в	1	1
546	свидетельствует о	2	1
547	от других	1	1
548	у них	1	1
549	другими людьми	2	1
550	в данной	1	1
551	и сознания	1	1
552	сказать мы	1	1
553	а то	1	1
554	или даже	3	1
555	лотмана и	1	1
556	представить себе	4	1
557	художественная литература	1	1
558	может претендовать	1	1
559	случае не	4	1
560	само по	2	1
561	тем что	4	1
562	соотносится с	1	1
563	не просто	11	1
564	на том	3	1
565	и всякий	3	1
566	указание на	3	1
567	ведь каждый	1	1
568	и строго	1	1
569	друг от	2	1
570	это будет	3	1
571	которое мы	1	1
572	в последние	2	1
573	даже не	3	1
574	который не	1	1
575	не один	1	1
576	если только	1	1
577	которых мы	1	1
578	а именно	6	1
579	значения в	1	1
580	для этого	3	1
581	на чем	2	1
582	а с	1	1
583	же о	3	1
584	мы еще	3	1
585	человеческого мышления	1	1
586	нового времени	1	1
587	что для	3	1
588	говорит о	1	1
589	предметов которые	1	1
590	одной стороны	5	1
591	и опять	1	1
592	иначе но	1	1
593	а главное	2	1
594	не на	1	1
595	как системы	2	1
596	а так	1	1
597	главы рассказа	1	1
598	впрочем если	1	1
599	ведь для	1	1
600	которой он	4	1
601	ближе к	1	1
602	и любое	1	1
603	как именно	3	1
604	одно слово	1	1
605	так же	5	1
606	его внутренней	1	1
607	и потому	1	1
608	в рамках	1	1
609	в предыдущей	1	1
610	опирается на	1	1
611	этих случаях	1	1
612	без которых	3	1
613	она есть	1	1
614	несколько иначе	1	1
615	фразы но	1	1
616	объективна но	1	1
617	же их	1	1
618	в тех	2	1
619	о человеке	1	1
620	не можем	4	1
621	указанием на	1	1
622	лет назад	3	1
623	слова и	4	1
624	как один	1	1
625	но это	6	1
626	речи или	2	1
627	при условии	6	1
628	все это	4	1
629	есть знак	10	1
630	числе и	2	1
631	тут тоже	4	1
632	пока еще	9	1
633	другой смысл	1	1
634	случае он	1	1
635	сам же	1	1
636	мышления в	1	1
637	при таком	2	1
638	сознания и	2	1
639	о котором	3	1
640	в голову	2	1
641	или другой	5	1
642	то не	3	1
643	собственно говоря	2	1
644	смысла а	1	1
645	положение дел	1	1
646	еще более	2	1
647	тем более	10	1
648	по смежности	1	1
649	будто бы	5	1
650	все они	1	1
651	предмета и	3	1
652	сознания так	1	1
653	необходимого для	1	1
654	всего мира	1	1
655	слова с	1	1
656	не знает	3	1
657	структура и	3	1
658	была бы	1	1
659	речи и	1	1
660	совершенно не	2	1
661	и мышления	2	1
662	только о	8	1
663	в свое	1	1
664	структуры в	1	1
665	более или	4	1
666	себе но	1	1
667	частности в	2	1
668	к этой	1	1
669	например так	1	1
670	случае если	2	1
671	по поводу	2	1
672	к этому	1	1
673	точно так	3	1
674	том числе	2	1
675	они не	1	1
