N	2gram	Bakhtin_Pr_1	Komedia
174	не раз	1	2
175	правда в	2	2
176	одна из	3	2
177	трагедии в	1	2
178	на те	1	2
179	как будто	3	2
180	в области	1	2
181	в трагедии	1	2
182	же самое	1	2
183	для себя	2	2
184	сорок лет	1	2
185	только при	1	2
186	в себя	3	2
187	до самого	1	2
188	что у	1	2
189	времени и	1	2
190	для этого	1	2
191	образом в	1	2
192	находится в	2	2
193	именно потому	2	2
194	и здесь	3	2
195	и во	2	2
196	от них	2	2
197	в форме	7	2
198	или может	1	2
199	еще не	5	2
200	даже если	1	2
201	который в	1	2
202	именно на	2	2
203	из которых	2	2
204	а то	1	2
205	вовсе не	7	2
206	в других	1	2
207	со стороны	1	2
208	даже не	1	2
209	точек зрения	3	2
210	до сих	2	2
211	хоть и	3	2
212	и притом	1	2
213	то и	2	2
214	до конца	8	2
215	должна была	4	2
216	этой же	1	2
217	не может	12	2
218	но не	9	2
219	в состоянии	1	2
220	его творчество	2	2
221	к нему	6	2
222	сих пор	2	2
223	но это	4	2
224	как теперь	1	2
225	будто бы	1	2
226	только что	1	2
227	ни было	2	2
228	то что	15	2
229	е в	2	2
230	в свою	1	2
231	в действительности	1	2
232	где он	1	2
233	ее в	1	2
234	в своих	3	2
235	во всяком	5	2
236	все что	3	2
237	художественных приемов	2	2
238	и наиболее	1	1
239	самое слово	2	1
240	переходит к	2	1
241	все остальное	2	1
242	на самом	5	1
243	или к	2	1
244	всего это	1	1
245	тем же	1	1
246	из самых	1	1
247	поэтому он	1	1
248	исходит из	1	1
249	и больше	1	1
250	высшей степени	1	1
251	в зависимости	5	1
252	и за	1	1
253	одним из	6	1
254	мы уже	2	1
255	той же	5	1
256	со всех	1	1
257	о способах	2	1
258	для своего	2	1
259	статьи в	1	1
260	остается почти	1	1
261	позиций и	1	1
262	который был	1	1
263	совпадает с	2	1
264	одного или	1	1
265	то это	1	1
266	по замыслу	1	1
267	как впрочем	1	1
268	зависимости от	5	1
269	как свой	2	1
270	в мире	6	1
271	и он	1	1
272	создать из	1	1
273	в ней	2	1
274	преобладание в	1	1
275	его восприятие	1	1
276	а только	1	1
277	во всех	1	1
278	но конечно	1	1
279	как у	1	1
280	он может	3	1
281	к которой	1	1
282	не входит	3	1
283	не все	1	1
284	ответ на	1	1
285	а и	1	1
286	под его	1	1
287	каждая из	1	1
288	с этим	2	1
289	мира в	5	1
290	для создания	2	1
291	в своем	8	1
292	с трагедией	1	1
293	современности в	1	1
294	его к	2	1
295	и к	2	1
296	более или	1	1
297	то в	1	1
298	за собой	1	1
299	и этим	3	1
300	не приходится	1	1
301	что это	1	1
302	тон в	1	1
303	он в	3	1
304	что же	4	1
305	тут и	2	1
306	из этих	1	1
307	где под	1	1
308	приводит к	3	1
309	другом случае	1	1
310	роль в	1	1
311	чем его	1	1
312	ее как	3	1
313	как он	1	1
314	ставит нас	1	1
315	идей и	1	1
316	к миру	1	1
317	сожалению не	1	1
318	к одному	1	1
319	по существу	3	1
320	не могли	1	1
321	чтобы в	2	1
322	из него	1	1
323	подобно тому	3	1
324	и независимо	1	1
325	одному и	1	1
326	что она	6	1
327	последнее слово	8	1
328	но все	5	1
329	человека в	4	1
330	что все	1	1
331	же не	2	1
332	в совершенно	1	1
333	же касается	1	1
334	об этом	1	1
335	выражение и	1	1
336	иные как	1	1
337	а его	2	1
338	зрения на	7	1
339	от земли	1	1
340	и иногда	1	1
341	это было	1	1
342	пределы одной	1	1
343	перед нами	5	1
344	начала и	2	1
345	любовь к	1	1
346	между отдельными	2	1
347	в жизни	2	1
348	эти же	1	1
349	нет в	1	1
350	героя или	1	1
351	особенно показательны	1	1
352	а с	1	1
353	все равно	1	1
354	и уже	2	1
355	всегда и	1	1
356	как целое	2	1
357	слова и	1	1
358	себе все	1	1
359	не так	1	1
360	но если	1	1
361	можно найти	1	1
362	а как	7	1
363	в которых	2	1
364	введенное в	1	1
365	друг другу	2	1
366	такой способ	1	1
367	теми же	1	1
368	однако не	2	1
369	времени а	1	1
370	по себе	8	1
371	между несколькими	1	1
372	не была	1	1
373	части и	1	1
374	тому что	3	1
375	если и	1	1
376	между людьми	1	1
377	из конкретных	1	1
378	при всех	1	1
379	но они	2	1
380	на твердом	2	1
381	и другое	1	1
382	самого начала	2	1
383	в русской	1	1
384	на себе	2	1
385	и сама	1	1
386	или лучше	1	1
387	которого он	1	1
388	сознания как	1	1
389	он еще	1	1
390	также что	1	1
391	того чтобы	1	1
392	следовательно и	2	1
393	кто является	1	1
394	они являются	1	1
395	к концу	1	1
396	убедиться в	1	1
397	не находим	1	1
398	следует что	1	1
399	ему не	1	1
400	может показаться	1	1
401	вот в	1	1
402	и для	4	1
403	по своим	2	1
404	к себе	2	1
405	не могут	6	1
406	разумеется все	1	1
407	хотя конечно	1	1
408	далеко за	1	1
409	его с	1	1
410	быть отнесены	1	1
411	в каждом	8	1
412	вывод из	2	1
413	и это	5	1
414	но при	1	1
415	как один	1	1
416	отсюда же	2	1
417	данном случае	2	1
418	него самого	2	1
419	с самого	1	1
420	и когда	1	1
421	можно было	2	1
422	в нескольких	1	1
423	те же	2	1
424	в борьбе	1	1
425	подойти к	1	1
426	в изображении	2	1
427	мира и	7	1
428	пор остается	1	1
429	всех возможных	1	1
430	не кто	1	1
431	мира а	1	1
432	с ним	5	1
433	в каждой	1	1
434	них не	1	1
435	о нем	9	1
436	познания и	1	1
437	на вопрос	2	1
438	и что	2	1
439	утверждает что	1	1
440	все его	3	1
441	образом все	2	1
442	на ее	1	1
443	ее от	1	1
444	может и	1	1
445	отметить что	1	1
446	говорит он	6	1
447	и только	1	1
448	непосредственно в	2	1
449	как художественное	1	1
450	наконец в	2	1
451	внешнее и	1	1
452	его творчестве	2	1
453	и следовательно	4	1
454	если это	1	1
455	которая как	1	1
456	в литературе	4	1
457	того что	1	1
458	большей или	1	1
459	толстого и	2	1
460	всю ее	1	1
461	явления в	1	1
462	хотя бы	2	1
463	поэтому и	4	1
464	во времени	3	1
465	наиболее яркое	1	1
466	он действует	1	1
467	бы ни	1	1
468	себя в	1	1
469	так что	2	1
470	в большинстве	2	1
471	ни одного	2	1
472	был очень	1	1
473	получили в	1	1
474	не дает	3	1
475	как вы	3	1
476	за ним	3	1
477	мир в	3	1
478	нее в	1	1
479	себе в	1	1
480	правда к	1	1
481	это предположение	1	1
482	и свободным	1	1
483	может служить	1	1
484	друг друга	3	1
485	последнего периода	1	1
486	заметить что	2	1
487	от того	4	1
488	ее на	1	1
489	для того	1	1
490	в особенности	1	1
491	в последнюю	1	1
492	нас перед	1	1
493	является их	1	1
494	в высшей	1	1
495	на этот	2	1
496	далеко не	3	1
497	он считал	1	1
498	и др	5	1
499	на которых	1	1
500	элементов и	1	1
501	к более	2	1
502	превращается в	4	1
503	чтобы убедиться	1	1
504	идеи в	9	1
505	действительности как	1	1
506	его как	4	1
507	к уже	1	1
508	следует только	1	1
509	большинстве случаев	2	1
510	него не	2	1
511	что из	2	1
512	и она	1	1
513	своей социальной	1	1
514	дает как	1	1
515	лиц и	1	1
516	и потому	6	1
517	отсюда и	2	1
518	что именно	1	1
519	к своему	1	1
520	предисловии к	1	1
521	в данном	2	1
522	в той	2	1
523	он становится	1	1
524	тому как	3	1
525	как бы	19	1
526	для их	1	1
527	из отдельных	1	1
528	этого слова	1	1
529	с этой	2	1
530	в условиях	2	1
531	в основном	1	1
532	если оно	1	1
533	романа с	2	1
534	которые были	2	1
535	рассматривать как	1	1
536	со всей	1	1
537	в книге	1	1
538	не достигает	1	1
539	к конкретному	1	1
540	которой можно	1	1
541	к одной	1	1
542	у них	1	1
543	в духе	3	1
544	места в	1	1
545	бы в	3	1
546	многие стороны	1	1
547	или меньшей	1	1
548	отношении к	3	1
549	его произведениях	2	1
550	то оно	2	1
551	бы с	1	1
552	слово в	2	1
553	с ней	1	1
554	не знает	3	1
555	сказать что	3	1
556	совершенно не	1	1
557	больше всего	1	1
558	к его	1	1
559	и художественного	1	1
560	автора в	3	1
561	облик и	1	1
562	именно к	1	1
563	ли он	1	1
564	время не	3	1
565	в каком	1	1
566	жизни и	2	1
567	к этой	1	1
568	вполне понятно	1	1
569	и другие	1	1
570	и эта	1	1
571	это в	1	1
572	как на	3	1
573	в таком	1	1
574	этой точки	1	1
575	они не	4	1
576	событий в	1	1
