N	2gram	Bakhtin_Pr_4	Vladivir
130	за пределы	5	3
131	как в	4	3
132	все же	4	3
133	более или	3	3
134	со своей	1	3
135	в целом	1	3
136	все эти	4	3
137	но на	2	3
138	и вот	1	3
139	на его	1	3
140	это конечно	1	3
141	здесь мы	1	3
142	то есть	40	3
143	из своего	1	3
144	или менее	3	3
145	во время	1	3
146	но это	6	3
147	и очень	1	3
148	раз и	4	3
149	в отношении	3	3
150	и притом	1	3
151	на него	3	3
152	но только	1	3
153	и всегда	1	3
154	ничего не	2	3
155	таким образом	4	3
156	к тому	2	3
157	в жизни	5	3
158	здесь не	4	3
159	жизнь и	3	3
160	и здесь	4	3
161	конце концов	1	3
162	мы увидим	6	3
163	и так	2	3
164	уже не	4	3
165	только на	3	3
166	с другой	3	3
167	по своим	1	3
168	только к	2	3
169	и стал	1	3
170	него не	1	3
171	в связи	1	3
172	вместе с	2	3
173	настоящей работы	1	3
174	к своему	3	3
175	другой стороны	3	3
176	но этот	3	3
177	одним из	3	2
178	этого последнего	1	2
179	к своей	1	2
180	и до	3	2
181	той же	3	2
182	и тут	1	2
183	этом не	1	2
184	хотя бы	2	2
185	еще не	7	2
186	он сам	2	2
187	мы будем	2	2
188	к жизни	2	2
189	нет и	2	2
190	один и	1	2
191	как к	1	2
192	его к	2	2
193	конечно не	8	2
194	из этих	3	2
195	учение о	1	2
196	тому же	1	2
197	что она	1	2
198	при этом	5	2
199	время и	2	2
200	и еще	1	2
201	по всем	1	2
202	на этом	3	2
203	от нее	1	2
204	что все	1	2
205	а по	1	2
206	на ту	1	2
207	лишь в	2	2
208	было бы	3	2
209	известно что	1	2
210	кажется что	3	2
211	ни в	6	2
212	в них	1	2
213	быть также	1	2
214	точки зрения	11	2
215	что такое	2	2
216	почти не	2	2
217	место в	1	2
218	что я	6	2
219	значение для	3	2
220	не будем	1	2
221	уже сказали	2	2
222	на всю	1	2
223	для нее	1	2
224	даже в	1	2
225	не менее	2	2
226	тем самым	1	2
227	дело не	1	2
228	того чтобы	1	2
229	того и	2	2
230	и весь	1	2
231	всего на	1	2
232	после первого	1	2
233	что на	1	2
234	у меня	3	2
235	со стороны	1	2
236	для его	1	2
237	указывает на	2	2
238	на это	1	2
239	для себя	1	2
240	и о	3	2
241	не столько	1	2
242	во многом	1	2
243	глубоко и	1	2
244	о котором	2	2
245	часто и	1	2
246	на все	2	2
247	на что	1	2
248	а именно	1	2
249	которая как	1	2
250	и мы	1	2
251	всяком случае	1	2
252	никак нельзя	1	2
253	он очень	1	2
254	то и	2	2
255	а это	1	2
256	и других	4	2
257	мы знаем	1	2
258	тем что	3	2
259	в очень	1	2
260	даже не	1	2
261	что мы	2	2
262	жизнь в	3	2
263	него в	3	2
264	начиная с	1	2
265	к себе	6	2
266	в тех	1	2
267	по существу	3	2
268	в это	1	2
269	своей жизни	1	2
270	нисколько не	1	2
271	и для	3	2
272	которых он	1	2
273	имеют для	1	2
274	в результате	2	2
275	от него	1	2
276	которую он	2	2
277	но зато	1	2
278	отношением к	1	2
279	совершенно не	4	2
280	в самом	9	2
281	к этой	1	2
282	и это	3	2
283	в частности	1	2
284	как на	1	2
285	во всяком	2	2
286	все что	2	2
287	отношении к	2	1
288	на самом	1	1
289	так у	1	1
290	некоторой степени	1	1
291	и есть	1	1
292	нам кажется	5	1
293	мировоззрения и	1	1
294	и нужно	1	1
295	ведь и	5	1
296	видеть в	1	1
297	в селе	1	1
298	отношения к	2	1
299	в их	4	1
300	в обычном	1	1
301	он ничего	2	1
302	хорошо и	1	1
303	что если	1	1
304	не во	1	1
305	формой выражения	1	1
306	не вполне	1	1
307	в некотором	1	1
308	для наших	3	1
309	не способен	1	1
310	мы здесь	2	1
311	с большим	1	1
312	они еще	1	1
313	в ней	1	1
314	не знал	1	1
315	литературы и	1	1
316	не нужно	2	1
317	в различных	3	1
318	во всех	5	1
319	а следовательно	2	1
320	по отношению	5	1
321	слова на	5	1
322	себе и	3	1
323	большое значение	1	1
324	что как	1	1
325	ней в	1	1
326	в одних	1	1
327	в распоряжении	1	1
328	себе не	1	1
329	поэтому он	1	1
330	стороны мы	1	1
331	из жизни	1	1
332	сказать о	1	1
333	время это	1	1
334	так или	1	1
335	и искусно	1	1
336	знаем в	1	1
337	тоже не	1	1
338	свои мысли	1	1
339	им в	1	1
340	так сказать	5	1
341	весь свой	1	1
342	в отставку	1	1
343	свою собственную	1	1
344	чем у	3	1
345	не к	3	1
346	однако он	1	1
347	в силу	1	1
348	и безусловное	1	1
349	новое и	1	1
350	никому не	2	1
351	одно и	1	1
352	но все	2	1
353	людей которые	1	1
354	том же	4	1
355	же тему	2	1
356	лет как	1	1
357	те же	2	1
358	знает что	1	1
359	его личности	1	1
360	который и	1	1
361	и непосредственное	1	1
362	это не	5	1
363	на почве	2	1
364	и тем	2	1
365	не соответствует	1	1
366	этом мы	2	1
367	их всех	1	1
368	о которых	2	1
369	скандала и	1	1
370	ни одной	1	1
371	в высшей	1	1
372	мы имеем	3	1
373	тому что	1	1
374	место и	1	1
375	и уже	1	1
376	жизни но	1	1
377	об этой	1	1
378	чем в	1	1
379	это совершенно	1	1
380	мы не	4	1
381	духовной жизни	1	1
382	с огромным	1	1
383	и тогда	1	1
384	остается в	2	1
385	в этих	4	1
386	бы на	1	1
387	а главное	1	1
388	ни у	3	1
389	и без	1	1
390	что вся	1	1
391	уже здесь	1	1
392	необходимо указать	1	1
393	от времени	1	1
394	в частном	1	1
395	вопрос о	2	1
396	мы теперь	1	1
397	вплоть до	1	1
398	но эта	1	1
399	но во	1	1
400	же тут	1	1
401	не меняет	1	1
402	их в	3	1
403	ни было	1	1
404	свобода и	1	1
405	любовь к	4	1
406	а вот	1	1
407	и вся	1	1
408	она не	3	1
409	приводят к	1	1
410	в атмосфере	2	1
411	своего социального	1	1
412	все для	1	1
413	деле это	1	1
414	с теми	1	1
415	к лицу	1	1
416	что ему	1	1
417	этими двумя	1	1
418	автора он	1	1
419	одной плоскости	2	1
420	что их	1	1
421	была по	1	1
422	на себе	1	1
423	и сама	1	1
424	эта внутренняя	1	1
425	чтобы стать	1	1
426	о них	1	1
427	нем в	1	1
428	не могло	2	1
429	себя настолько	1	1
430	следовательно и	2	1
431	правда в	3	1
432	одна из	2	1
433	на два	3	1
434	этих двух	4	1
435	то у	1	1
436	xix веке	1	1
437	и мысли	2	1
438	связи с	1	1
439	весь этот	1	1
440	только с	1	1
441	не столь	1	1
442	в области	1	1
443	с прямым	2	1
444	в стиле	2	1
445	настоящего времени	1	1
446	с сознанием	1	1
447	очень часто	4	1
448	не могут	3	1
449	когда они	1	1
450	вселяет в	1	1
451	только еще	1	1
452	в окончательном	1	1
453	а что	4	1
454	перед его	1	1
455	слова с	7	1
456	в каждом	6	1
457	он никогда	1	1
458	правда не	1	1
459	например он	1	1
460	и глубину	1	1
461	которого мы	1	1
462	с ее	3	1
463	будет сказать	1	1
464	в произведении	2	1
465	с самого	1	1
466	так в	2	1
467	роль в	1	1
468	важное место	1	1
469	рассудка и	1	1
470	и совершенно	2	1
471	о самой	1	1
472	что может	1	1
473	понимание и	1	1
474	не с	1	1
475	особенно в	5	1
476	ярко выраженного	1	1
477	с самим	5	1
478	можно только	1	1
479	во второй	1	1
480	далекого от	1	1
481	поэтому в	1	1
482	если бы	3	1
483	в эпоху	1	1
484	связанная с	1	1
485	в позднейшем	1	1
486	произведения как	1	1
487	слова из	1	1
488	но к	1	1
489	и поэтому	1	1
490	среди всех	1	1
491	в значительной	1	1
492	а во	1	1
493	все в	2	1
494	и быстро	1	1
495	возможности и	1	1
496	для изучения	1	1
497	от них	2	1
498	и во	3	1
499	дан весь	1	1
500	почти всегда	3	1
501	любил и	1	1
502	в другой	1	1
503	он только	2	1
504	в литературе	1	1
505	еще несколько	1	1
506	в формах	3	1
507	на которой	1	1
508	но с	2	1
509	его собственная	1	1
510	целое в	1	1
511	и одновременно	2	1
512	не как	3	1
513	человека в	1	1
514	и критика	1	1
515	с каждым	1	1
516	его жизнь	2	1
517	здесь о	1	1
518	между этими	3	1
519	это же	1	1
520	теперь в	1	1
521	нас здесь	2	1
522	хотя у	1	1
523	с одной	1	1
524	со всеми	1	1
525	человека с	1	1
526	самом деле	4	1
527	он их	1	1
528	в сторону	1	1
529	раз в	2	1
530	что не	1	1
531	слова не	2	1
532	а то	3	1
533	их как	2	1
534	прямое и	1	1
535	менее всего	1	1
536	который как	1	1
537	в известной	2	1
538	ту же	2	1
539	в одном	11	1
540	у нее	1	1
541	друг друга	6	1
542	мы можем	4	1
543	как его	1	1
544	бытия и	3	1
545	на меня	1	1
546	и относятся	1	1
547	всеми этими	1	1
548	и вместе	1	1
549	в других	2	1
550	автора как	1	1
551	и только	3	1
552	в последние	1	1
553	чувствует себя	1	1
554	же деле	1	1
555	не хочет	2	1
556	его доме	1	1
557	мне и	2	1
558	влияние на	2	1
559	или иначе	1	1
560	именно в	1	1
561	которых мы	1	1
562	далеко не	3	1
563	в свою	1	1
564	себя и	3	1
565	слово но	2	1
566	прежде всего	9	1
567	и пр	2	1
568	самом же	1	1
569	одной стороны	1	1
570	до конца	4	1
571	еще достаточно	1	1
572	а не	11	1
573	однако и	1	1
574	на весь	1	1
575	у его	1	1
576	как ни	1	1
577	в руках	2	1
578	увидим в	1	1
579	человек но	1	1
580	плоскости с	1	1
581	знает только	2	1
582	на слово	1	1
583	его как	2	1
584	с помощью	3	1
585	уже давно	1	1
586	гораздо глубже	1	1
587	так же	3	1
588	в одной	2	1
589	только его	1	1
590	и гораздо	1	1
591	это сделали	1	1
592	перейти в	1	1
593	без труда	1	1
594	в брак	1	1
595	до настоящего	1	1
596	без другого	1	1
597	в данном	2	1
598	что за	1	1
599	который мы	1	1
600	лицом к	1	1
601	с некоторыми	1	1
602	ней не	1	1
603	человек с	2	1
604	другого человека	3	1
605	этого слова	2	1
606	то перед	4	1
607	не любил	1	1
608	с большой	1	1
609	в более	1	1
610	известной степени	1	1
611	уже на	1	1
612	она знает	1	1
613	котором он	1	1
614	форме на	1	1
615	или в	8	1
616	и слова	2	1
617	и перед	1	1
618	бы в	3	1
619	его уже	1	1
620	другое и	1	1
621	я в	1	1
622	уже нет	2	1
623	личности и	1	1
624	не есть	1	1
625	жизни в	1	1
626	но нас	1	1
627	это все	1	1
628	но если	3	1
629	между ними	10	1
630	с ней	1	1
631	от своего	1	1
632	по одному	1	1
633	жизни а	1	1
634	одновременно и	1	1
635	только ни	1	1
636	выходят за	2	1
637	знаю что	4	1
638	в заключение	2	1
639	к другим	2	1
640	и другие	3	1
641	которые в	2	1
642	и эта	1	1
643	уже после	3	1
644	в таком	1	1
645	приведем еще	1	1
