N	2gram	Tiupa_Lite_1	KulturaY
170	есть лишь	1	3
171	если не	1	3
172	как это	8	3
173	была бы	1	3
174	они не	1	3
175	гораздо более	1	3
176	одним из	5	2
177	также и	3	2
178	и есть	3	2
179	если б	1	2
180	по преимуществу	4	2
181	языка есть	1	2
182	как то	1	2
183	я не	7	2
184	которое в	1	2
185	что его	3	2
186	на самом	1	2
187	тогда как	13	2
188	относится к	2	2
189	идет о	1	2
190	могли бы	1	2
191	и как	1	2
192	но в	3	2
193	и говорит	1	2
194	а во-вторых	1	2
195	так или	8	2
196	чуть ли	2	2
197	большей части	1	2
198	почти целиком	1	2
199	во многих	2	2
200	роли в	1	2
201	он не	1	2
202	как с	1	2
203	так например	1	2
204	но все	1	2
205	в каждом	1	2
206	в состоянии	1	2
207	лишь в	4	2
208	образом если	1	2
209	и мы	1	2
210	и тем	4	2
211	для них	2	2
212	этого не	2	2
213	в слове	2	2
214	как и	6	2
215	между собою	1	2
216	в москве	2	2
217	иначе говоря	1	2
218	одного и	1	2
219	нужно было	1	2
220	в своей	4	2
221	языка если	1	2
222	не столько	5	2
223	от себя	2	2
224	что я	2	2
225	вопрос о	1	2
226	и более	1	2
227	том же	3	2
228	до конца	1	2
229	иной раз	1	2
230	в то	5	2
231	как о	1	2
232	не имеет	1	2
233	чтобы в	1	2
234	дело не	2	2
235	никогда не	4	2
236	же время	5	2
237	быть в	1	2
238	не является	2	2
239	к жизни	1	2
240	если мы	1	2
241	исторической жизни	1	2
242	не мог	3	2
243	одно из	3	2
244	языка который	1	2
245	о нем	1	2
246	никак не	1	2
247	это было	1	2
248	во втором	2	2
249	мой взгляд	1	2
250	как например	1	2
251	тот же	1	2
252	языка на	1	2
253	и того	2	2
254	как я	1	2
255	литературе и	1	2
256	на мой	1	2
257	же и	3	2
258	в сторону	1	2
259	в большинстве	1	2
260	то и	2	2
261	в значении	1	2
262	свидетельствует о	1	2
263	а то	1	2
264	прошлого столетия	1	2
265	может служить	1	2
266	здесь как	2	2
267	общения и	1	2
268	или иначе	9	2
269	в каком	1	2
270	по большей	1	2
271	превращается в	2	2
272	а на	1	2
273	не всегда	1	2
274	именно так	2	2
275	в это	1	2
276	к своему	1	2
277	на эту	1	2
278	своего времени	2	2
279	с этой	5	2
280	поэтому что	1	2
281	между прочим	1	2
282	льва толстого	1	2
283	уже на	1	2
284	или в	1	2
285	в силах	1	2
286	для нас	1	2
287	и все	1	2
288	тем более	2	2
289	бы на	2	2
290	между ними	1	2
291	не говоря	2	2
292	себя самого	1	2
293	этой точки	3	2
294	после чего	1	2
295	я и	7	1
296	человеческой речи	1	1
297	говоря о	1	1
298	и развитие	1	1
299	в сфере	3	1
300	же как	1	1
301	так я	1	1
302	начале xix	1	1
303	для себя	5	1
304	тех же	3	1
305	к своей	2	1
306	показать что	1	1
307	ту же	2	1
308	достоевского в	1	1
309	из его	2	1
310	исходит из	3	1
311	в основании	1	1
312	едва ли	1	1
313	и этот	1	1
314	в году	13	1
315	поэзии и	2	1
316	есть не	1	1
317	можно и	1	1
318	невозможным без	1	1
319	жизни по	1	1
320	с более	1	1
321	многих случаях	1	1
322	во внутреннем	1	1
323	есть нечто	1	1
324	это всегда	1	1
325	говорить о	1	1
326	из того	2	1
327	но даже	1	1
328	это время	1	1
329	к литературным	1	1
330	столько же	1	1
331	не был	1	1
332	столь же	4	1
333	в различных	1	1
334	сознания а	2	1
335	тем как	1	1
336	глаза на	1	1
337	как правило	2	1
338	имеет здесь	1	1
339	то он	2	1
340	я так	1	1
341	этой проблеме	1	1
342	отношение к	1	1
343	с легкой	2	1
344	отличие от	5	1
345	и омега	1	1
346	из таких	1	1
347	которые могли	1	1
348	в одной	1	1
349	субъекта и	3	1
350	в акте	1	1
351	общего с	2	1
352	как к	1	1
353	на смежные	1	1
354	предметы и	1	1
355	перед нами	1	1
356	к тем	1	1
357	мысль в	2	1
358	в действительности	1	1
359	следующим образом	2	1
360	со своей	1	1
361	в чем	1	1
362	в нашем	1	1
363	бы не	3	1
364	однако как	1	1
365	в дальнейшем	1	1
366	говорят о	1	1
367	культуры поэтому	1	1
368	как он	2	1
369	в случае	4	1
370	по словам	1	1
371	первая же	1	1
372	к какой-либо	1	1
373	к одному	1	1
374	однако он	1	1
375	и вот	1	1
376	у читателя	1	1
377	и по	1	1
378	на этом	2	1
379	или иных	1	1
380	№ г	1	1
381	я вам	1	1
382	тому чтобы	1	1
383	то ни	1	1
384	мышления представляется	1	1
385	историю литературы	1	1
386	а их	1	1
387	который уже	1	1
388	может стать	1	1
389	на почве	2	1
390	как таковому	1	1
391	чаще всего	1	1
392	в жизни	6	1
393	как проблема	1	1
394	бытие и	1	1
395	на второй	2	1
396	человек который	1	1
397	далеко не	3	1
398	для своего	2	1
399	и уже	1	1
400	поэтому было	1	1
401	как угодно	1	1
402	со всей	1	1
403	раз и	2	1
404	на первый	1	1
405	как некоторое	1	1
406	устная и	1	1
407	во второй	1	1
408	в ходе	1	1
409	простейший случай	1	1
410	всегда возможны	1	1
411	в следующем	1	1
412	по три	1	1
413	мы в	2	1
414	в отличие	5	1
415	своего рода	11	1
416	то лишь	1	1
417	и общества	1	1
418	однако в	2	1
419	культурой а	1	1
420	для россии	1	1
421	а вот	1	1
422	в историческом	1	1
423	освободиться от	2	1
424	альфа и	1	1
425	воспитания и	1	1
426	литературы как	1	1
427	что ему	3	1
428	только из	1	1
429	как следует	1	1
430	виду не	2	1
431	например что	1	1
432	иметь в	1	1
433	культуры из	1	1
434	это еще	1	1
435	не могло	2	1
436	лишь способ	1	1
437	дело в	3	1
438	одна из	3	1
439	из четырех	1	1
440	более что	1	1
441	предполагать что	1	1
442	тех или	1	1
443	но дело	1	1
444	как будто	2	1
445	тогда в	1	1
446	может и	1	1
447	может показаться	1	1
448	но только	1	1
449	xx века	2	1
450	все то	1	1
451	могут быть	2	1
452	возможна только	1	1
453	когда они	1	1
454	ничего общего	1	1
455	место не	1	1
456	следует отнести	1	1
457	как мы	1	1
458	более не	2	1
459	по определению	1	1
460	меняется лишь	1	1
461	говоря уже	2	1
462	в ее	1	1
463	на основе	1	1
464	культуры но	1	1
465	и от	1	1
466	только то	2	1
467	в себя	2	1
468	и сам	6	1
469	с известными	1	1
470	по аналогии	3	1
471	в борьбе	1	1
472	мог бы	1	1
473	в чужом	4	1
474	имеется в	2	1
475	в последней	1	1
476	с этого	1	1
477	это как	2	1
478	не будучи	1	1
479	в словах	1	1
480	действительности по	1	1
481	того еще	1	1
482	века до	1	1
483	как форма	1	1
484	одного из	3	1
485	у достоевского	2	1
486	а также	5	1
487	аналогии с	3	1
488	и во	1	1
489	не умеет	1	1
490	в обращении	1	1
491	во всех	1	1
492	однако с	1	1
493	изучаемого явления	1	1
494	и всякая	1	1
495	в конечном	5	1
496	этом и	1	1
497	и только	2	1
498	целого а	1	1
499	из моментов	1	1
500	бы вполне	1	1
501	его тем	1	1
502	в литературе	1	1
503	характерных явлений	1	1
504	мы получим	1	1
505	среди других	1	1
506	будь то	2	1
507	что даже	1	1
508	положение в	1	1
509	и творчество	1	1
510	наше время	1	1
511	становится не	2	1
512	все той	1	1
513	не мешает	1	1
514	язык а	1	1
515	доказывает в	1	1
516	тот или	1	1
517	с одной	2	1
518	и письменная	1	1
519	и у	1	1
520	себя в	6	1
521	только на	2	1
522	борьбы с	1	1
523	себя и	1	1
524	в нашей	2	1
525	в сознании	2	1
526	целого ряда	1	1
527	могут приобретать	1	1
528	большинстве случаев	1	1
529	и других	1	1
530	вл соловьева	2	1
531	их как	1	1
532	сказано в	2	1
533	этом в	3	1
534	к мысли	1	1
535	не так	1	1
536	для него	2	1
537	слова в	1	1
538	в конце	4	1
539	в современном	1	1
540	не для	1	1
541	тому же	2	1
542	мы можем	1	1
543	как такового	1	1
544	это речь	1	1
545	до свиданья	1	1
546	же это	2	1
547	стирая с	1	1
548	одной стороны	2	1
549	со всем	1	1
550	пока еще	1	1
551	сюда же	1	1
552	было и	1	1
553	приходится преодолевать	1	1
554	перед ним	1	1
555	это например	1	1
556	русской культуры	3	1
557	в россии	2	1
558	нового времени	2	1
559	что для	2	1
560	без особых	1	1
561	в некоторых	1	1
562	а сам	1	1
563	из наиболее	2	1
564	более того	1	1
565	однако и	1	1
566	человек в	1	1
567	отнюдь не	2	1
568	не подлежит	1	1
569	различие между	2	1
570	но как	1	1
571	так называемых	2	1
572	проникновения в	1	1
573	все более	2	1
574	нет ничего	2	1
575	я говорю	1	1
576	например природа	1	1
577	эти слова	1	1
578	в историю	1	1
579	не тот	2	1
580	в западных	2	1
581	принципиальное значение	1	1
582	он говорит	1	1
583	тенденцию к	1	1
584	письмо в	1	1
585	конечном итоге	1	1
586	в ответ	1	1
587	самого себя	3	1
588	легкой руки	2	1
589	за рамки	1	1
590	к настоящему	1	1
591	например для	1	1
592	всей духовной	1	1
593	да и	3	1
594	уже об	1	1
595	многих других	1	1
596	язык только	1	1
597	этот не	1	1
598	его в	3	1
599	в условиях	1	1
600	только для	1	1
601	о его	1	1
602	в начале	1	1
603	естественно не	1	1
604	я от	2	1
605	но для	1	1
606	язык поэзии	1	1
607	при всем	3	1
608	в наше	1	1
609	всего лишь	4	1
610	это уже	2	1
611	и позволяет	1	1
612	объекта и	2	1
613	а все	1	1
614	которая в	2	1
615	собственно говоря	1	1
616	только что	1	1
617	на нас	1	1
618	я в	5	1
619	отношении к	1	1
620	в стихах	1	1
621	жизни в	1	1
622	в моем	1	1
623	не знает	1	1
624	сказать что	1	1
625	только как	1	1
626	лишь тогда	1	1
627	совершенно не	1	1
628	варианте в	1	1
629	например и	1	1
630	с такой	1	1
631	культуры в	4	1
632	та же	2	1
633	который в	1	1
634	жизни и	3	1
635	но эти	1	1
636	всего разумеется	1	1
637	в искусстве	2	1
638	в роли	1	1
639	в своих	4	1
640	к этому	1	1
641	значение в	1	1
642	все что	1	1
