N	2gram	Losev_Prob_4	Problemy
671	не на	1	1
672	в идиоте	2	1
673	о чем	1	1
674	мы сейчас	3	1
675	все такого	2	1
676	после убийства	1	1
677	если не	3	1
678	в символ	1	1
679	их с	1	1
680	нет ничего	3	1
681	третьем лице	2	1
682	в непрерывном	1	1
683	тоже с	2	1
684	слова то	2	1
685	и особенно	1	1
686	зачем же	1	1
687	и потому	7	1
688	меня было	1	1
689	требует от	1	1
690	из которых	3	1
691	какого бы	1	1
692	это она	1	1
693	в данном	6	1
694	это произведение	3	1
695	если оно	2	1
696	ли ты	1	1
697	что весь	1	1
698	находятся в	2	1
699	самого себя	1	1
700	образ и	2	1
701	в бесах	1	1
702	мы сказали	1	1
703	всего то	1	1
704	тенденцию к	1	1
705	художественное произведение	1	1
706	можно сказать	5	1
707	сих пор	1	1
708	из сочинений	1	1
709	только для	3	1
710	в который	1	1
711	так ли	1	1
712	природа общество	2	1
713	такой образ	1	1
714	под названием	1	1
715	и строит	1	1
716	редчайших случаях	2	1
717	не является	10	1
718	ли в	1	1
719	в самые	1	1
720	зосимы в	2	1
721	в результате	8	1
722	между ними	1	1
723	своей собственной	1	1
724	бы ему	1	1
725	бы даже	4	1
726	который является	2	1
727	отрывки из	1	1
728	в третьем	1	1
729	в романе	1	1
730	даже так	1	1
731	еще более	2	1
732	человеком а	1	1
733	вот этот	1	1
734	на более	1	1
735	уже давно	4	1
736	же в	4	1
737	нем и	1	1
738	себе как	1	1
739	на фоне	1	1
740	друга но	1	1
741	в свою	1	1
742	это все	2	1
743	наконец не	1	1
744	с ней	2	1
745	из тех	1	1
746	сохранить за	1	1
747	в принципы	1	1
748	этой позиции	1	1
749	но этот	2	1
750	является и	3	1
751	чем иным	2	1
752	и жизнь	2	1
753	в заключение	1	1
754	то ведь	1	1
755	под эту	1	1
756	каков его	1	1
757	того или	3	1
758	и другие	1	1
759	в своих	1	1
760	сознания без	1	1
761	после окончания	1	1
762	как на	1	1
