N	2gram	Vygotskiy__5	Komedia
205	в себя	2	2
206	что у	3	2
207	поэтому мы	1	2
208	времени и	3	2
209	мог бы	2	2
210	для этого	9	2
211	находится в	2	2
212	именно потому	3	2
213	и здесь	6	2
214	нас в	1	2
215	и во	1	2
216	под именем	1	2
217	и можно	2	2
218	в форме	2	2
219	указывает что	5	2
220	еще не	5	2
221	который в	1	2
222	именно на	5	2
223	в эти	1	2
224	из которых	4	2
225	мы знаем	2	2
226	вовсе не	3	2
227	в других	1	2
228	со стороны	3	2
229	до сих	5	2
230	вслед за	1	2
231	еще и	1	2
232	на которые	1	2
233	которых мы	4	2
234	до конца	2	2
235	не может	9	2
236	вместе с	12	2
237	или по	1	2
238	но не	7	2
239	в состоянии	3	2
240	в широких	1	2
241	к нему	1	2
242	сих пор	5	2
243	но это	1	2
244	и таким	2	2
245	мы найдем	4	2
246	или в	6	2
247	будто бы	1	2
248	только что	4	2
249	то что	37	2
250	в свою	3	2
251	по одному	1	2
252	в действительности	1	2
253	в своих	5	2
254	во всяком	1	2
255	все что	1	2
256	самых общих	1	1
257	к полному	1	1
258	выражено в	1	1
259	в применении	1	1
260	обычно в	1	1
261	переходит к	1	1
262	сам по	3	1
263	все остальное	1	1
264	на самом	2	1
265	не что	2	1
266	тем же	3	1
267	из самых	2	1
268	исходит из	4	1
269	в действие	2	1
270	в зависимости	6	1
271	и за	1	1
272	по его	3	1
273	самых высоких	1	1
274	одним из	1	1
275	мы уже	6	1
276	той же	3	1
277	всего видно	1	1
278	которым он	1	1
279	по мнению	6	1
280	для своего	1	1
281	заботясь о	1	1
282	статьи в	1	1
283	из своих	1	1
284	что под	1	1
285	совпадает с	1	1
286	что иное	2	1
287	из того	3	1
288	то это	4	1
289	зависимости от	7	1
290	и он	2	1
291	в ней	4	1
292	проявляется в	1	1
293	как-то не	1	1
294	собой в	2	1
295	с двумя	3	1
296	иное как	2	1
297	не найдем	2	1
298	показано что	1	1
299	а только	1	1
300	во всех	2	1
301	как у	1	1
302	слишком много	1	1
303	он может	1	1
304	отказ от	1	1
305	общественной жизни	1	1
306	к которой	1	1
307	не все	1	1
308	ответ на	5	1
309	очевидно что	2	1
310	при первом	1	1
311	сказано только	1	1
312	на искусство	2	1
313	и вовсе	1	1
314	с этим	2	1
315	с собой	1	1
316	дает нам	1	1
317	искусстве и	3	1
318	в своем	6	1
319	смысле этого	1	1
320	когда он	5	1
321	целый ряд	3	1
322	говорит что	6	1
323	ему что	1	1
324	не являются	1	1
325	и к	4	1
326	более или	1	1
327	месте где	1	1
328	то в	1	1
329	за собой	1	1
330	и этим	1	1
331	что это	8	1
332	и внешних	1	1
333	представляет собой	1	1
334	он в	2	1
335	что же	1	1
336	чуть ли	1	1
337	тут и	1	1
338	из этих	3	1
339	приводит к	2	1
340	только на	4	1
341	остановиться на	1	1
342	и тот	1	1
343	на копейку	1	1
344	как он	2	1
345	что эти	2	1
346	в поэтике	1	1
347	оно в	2	1
348	и почему	2	1
349	состоит в	3	1
350	близким к	1	1
351	по существу	2	1
352	сказал что	1	1
353	только трагедия	1	1
354	не могли	4	1
355	его от	1	1
356	что она	6	1
357	но все	2	1
358	такого же	1	1
359	человека в	3	1
360	что все	6	1
361	же не	2	1
362	они должны	1	1
363	в совершенно	6	1
364	зрителя в	1	1
365	учением о	1	1
366	единственное что	1	1
367	об этом	3	1
368	выражение и	1	1
369	обе они	1	1
370	то есть	13	1
371	на этой	1	1
372	бы поэт	1	1
373	говорить не	1	1
374	оставляет без	1	1
375	и под	2	1
376	эту же	1	1
377	и отдельные	1	1
378	перед нами	2	1
379	должен был	4	1
380	любовь к	1	1
381	моего в	1	1
382	в жизни	1	1
383	эти же	1	1
384	и каждый	1	1
385	нет в	2	1
386	а с	5	1
387	все равно	2	1
388	к которым	2	1
389	с тем	8	1
390	и уже	3	1
391	которой он	1	1
392	не заметить	1	1
393	жизни но	1	1
394	с такой	4	1
395	года и	1	1
396	лучше всего	1	1
397	в эту	1	1
398	в этих	3	1
399	не так	1	1
400	и одно	1	1
401	различных точек	1	1
402	нас не	2	1
403	а как	2	1
404	никто не	1	1
405	из которой	1	1
406	он дает	2	1
407	в отличие	2	1
408	в которых	2	1
409	несомненно что	2	1
410	стало быть	1	1
411	из области	1	1
412	мнения и	1	1
413	которые в	1	1
414	доказывает что	1	1
415	и эти	1	1
416	надо сказать	1	1
417	с так	2	1
418	по себе	7	1
419	тому что	8	1
420	и очень	1	1
421	кругом и	1	1
422	если и	1	1
423	при всех	1	1
424	вплоть до	1	1
425	но они	1	1
426	и другое	2	1
427	самого начала	3	1
428	для каждого	1	1
429	в русской	1	1
430	если в	1	1
431	что их	2	1
432	своего героя	2	1
433	и два	1	1
434	которого он	1	1
435	с и	5	1
436	достигает своего	2	1
437	подобное же	1	1
438	в самых	1	1
439	того чтобы	20	1
440	чем не	2	1
441	что только	1	1
442	под этим	1	1
443	которые и	1	1
444	во всем	2	1
445	так например	3	1
446	можно рассматривать	1	1
447	мы бы	1	1
448	двумя другими	1	1
449	мы помним	1	1
450	каждый раз	1	1
451	мы и	1	1
452	что на	3	1
453	ему не	1	1
454	и для	6	1
455	один раз	1	1
456	к себе	1	1
457	не могут	3	1
458	те и	1	1
459	и другим	1	1
460	его с	2	1
461	даже и	2	1
462	быть отнесены	1	1
463	в каждом	2	1
464	в пьесе	1	1
465	отказаться от	1	1
466	и это	8	1
467	следует отнести	1	1
468	в театре	1	1
469	не делает	1	1
470	от друга	2	1
471	это только	3	1
472	как один	1	1
473	данном случае	3	1
474	том месте	1	1
475	действия и	4	1
476	с самого	3	1
477	идет речь	3	1
478	и когда	9	1
479	и разрешает	1	1
480	можно было	3	1
481	в нескольких	1	1
482	свое мнение	1	1
483	каждого из	1	1
484	подойти к	1	1
485	когда в	2	1
486	наше внимание	2	1
487	и трудно	1	1
488	в последней	1	1
489	и постоянно	1	1
490	для зрителя	2	1
491	трагический поэт	1	1
492	предположить что	2	1
493	есть больше	1	1
494	означает что	1	1
495	в каждой	3	1
496	к стиху	1	1
497	о нем	1	1
498	из драм	1	1
499	или от	1	1
500	прямо называет	1	1
501	и что	23	1
502	вразрез с	1	1
503	объяснение в	1	1
504	к действительности	1	1
505	утверждает что	2	1
506	в дополнение	1	1
507	в значительной	1	1
508	это была	1	1
509	что действия	1	1
510	о соответствии	1	1
511	образом все	2	1
512	на ее	1	1
513	может и	1	1
514	говорит он	2	1
515	и только	3	1
516	и следовательно	2	1
517	различия между	2	1
518	места и	2	1
519	того что	8	1
520	тех пор	2	1
521	поэт но	1	1
522	впечатление не	1	1
523	почти все	1	1
524	в двух	5	1
525	действие в	1	1
526	к внутреннему	1	1
527	поэта во	1	1
528	дело с	5	1
529	нуждается в	1	1
530	хотя бы	3	1
531	к их	1	1
532	течение всей	1	1
533	в стороне	1	1
534	которое мы	3	1
535	поэтому и	1	1
536	во времени	1	1
537	бы известное	1	1
538	тот что	1	1
539	больше чем	1	1
540	с это	2	1
541	себя в	1	1
542	так что	3	1
543	можно на	3	1
544	оказывается в	1	1
545	можно выразить	1	1
546	о взаимоотношении	1	1
547	и насколько	3	1
548	ни одного	2	1
549	достаточно сказать	1	1
550	с трудом	1	1
551	отнести к	1	1
552	фарса как	1	1
553	действующего лица	1	1
554	не принимает	1	1
555	каким образом	2	1
556	речь в	2	1
557	не дает	2	1
558	в душе	2	1
559	за ним	1	1
560	представить себе	2	1
561	содержания и	4	1
562	о которой	1	1
563	может служить	1	1
564	составных частей	1	1
565	заметить что	1	1
566	в руки	1	1
567	от того	4	1
568	на том	2	1
569	ее на	1	1
570	для того	20	1
571	друг от	2	1
572	к чувству	1	1
573	развитие действия	1	1
574	из двух	3	1
575	представление о	1	1
576	зрителей для	1	1
577	нам не	1	1
578	герои и	1	1
579	на этот	3	1
580	эти две	3	1
581	далеко не	1	1
582	на чем	1	1
583	месте в	1	1
584	жизнь была	1	1
585	он считал	1	1
586	и др	1	1
587	на которых	2	1
588	его из	1	1
589	элементов и	1	1
590	противоречие между	1	1
591	естественно что	2	1
592	что им	1	1
593	превращается в	1	1
594	и гете	1	1
595	его как	1	1
596	и достаточно	1	1
597	самых важных	2	1
598	о чем	4	1
599	и эстетической	1	1
600	первые два	1	1
601	совершенно очевидно	5	1
602	ближе к	1	1
603	рассматривать и	1	1
604	ко всем	1	1
605	лиц и	1	1
606	и потому	5	1
607	знаем о	1	1
608	даже до	1	1
609	что именно	5	1
610	так мы	1	1
611	между ее	1	1
612	в данном	3	1
613	ненависть к	1	1
614	в той	3	1
615	на внутреннем	1	1
616	применении к	1	1
617	тому как	1	1
618	в ответ	2	1
619	как бы	19	1
620	думается что	3	1
621	с тремя	1	1
622	сам не	1	1
623	из отдельных	1	1
624	материал для	2	1
625	этого слова	1	1
626	с этой	2	1
627	показывают что	1	1
628	о его	1	1
629	очень просто	1	1
630	что нет	1	1
631	из чего	1	1
632	рассматривать как	1	1
633	это ясно	1	1
634	сцены в	1	1
635	со всей	1	1
636	не достигает	1	1
637	формы и	3	1
638	чтобы понять	1	1
639	от него	4	1
640	у них	1	1
641	бы в	5	1
642	еще более	1	1
643	находим в	1	1
644	именно поэтому	2	1
645	обстоит дело	3	1
646	бы на	2	1
647	прямо указывает	1	1
648	этих элементов	1	1
649	следующем виде	1	1
650	к ее	1	1
651	то оно	1	1
652	вопрос как	1	1
653	бы с	1	1
654	и представляет	1	1
655	или другими	1	1
656	не знает	2	1
657	сказать что	9	1
658	совершенно не	6	1
659	больше всего	1	1
660	к его	1	1
661	остается на	1	1
662	расходы на	1	1
663	тех самых	1	1
664	мы сумеем	1	1
665	ко всему	1	1
666	в трех	3	1
667	на это	1	1
668	в каком	3	1
669	жизни и	6	1
670	и другие	3	1
671	именно здесь	1	1
672	и эта	2	1
673	это в	3	1
674	гораздо более	2	1
675	как на	11	1
676	в таком	3	1
677	этой точки	1	1
678	событий в	2	1
