N	2gram	Bakhtin_Pr_1	Psycholo
124	что у	1	4
125	можно было	3	4
126	об этом	1	4
127	о нем	11	4
128	утверждает что	1	4
129	того что	2	4
130	этот вопрос	2	4
131	только в	8	4
132	себя в	3	4
133	в жизни	6	4
134	при помощи	1	4
135	и других	5	4
136	из них	2	4
137	по поводу	1	4
138	что не	1	4
139	художественной формы	5	4
140	в частности	1	4
141	друг с	3	4
142	с этой	1	4
143	совершенно не	1	4
144	что действие	1	4
145	жизни и	6	4
146	ее в	1	4
147	это в	2	4
148	к этому	2	4
149	например в	3	3
150	же как	1	3
151	совершенно новый	1	3
152	идет о	3	3
153	и до	1	3
154	и за	1	3
155	что если	1	3
156	в первый	1	3
157	говорить о	2	3
158	то это	1	3
159	и он	1	3
160	события в	1	3
161	но не	8	3
162	к которой	1	3
163	конце концов	4	3
164	как в	6	3
165	что именно	2	3
166	вот как	1	3
167	от этого	1	3
168	не можем	1	3
169	он все	2	3
170	кажется нам	1	3
171	какой бы	2	3
172	что может	2	3
173	здесь мы	2	3
174	его в	4	3
175	ни в	3	3
176	этого слова	2	3
177	ни одной	2	3
178	далеко не	1	3
179	должно быть	1	3
180	всех этих	3	3
181	в которых	2	3
182	борьбу с	1	3
183	их в	2	3
184	тем самым	1	3
185	она не	5	3
186	в то	10	3
187	в основе	5	3
188	пути и	1	3
189	материала в	1	3
190	и для	3	3
191	нет ни	2	3
192	во все	3	3
193	с ее	2	3
194	и говорит	1	3
195	в пределах	9	3
196	в мире	7	3
197	так и	10	3
198	понятно что	1	3
199	и здесь	3	3
200	в драме	5	3
201	что и	5	3
202	во всей	2	3
203	вслед за	1	3
204	или его	1	3
205	конечно не	1	3
206	был бы	5	3
207	всяком случае	3	3
208	могло бы	1	3
209	в одном	9	3
210	сами по	3	3
211	не для	1	3
212	тем что	3	3
213	бы это	1	3
214	до сих	2	3
215	но и	11	3
216	на этот	2	3
217	здесь в	1	3
218	не было	3	3
219	эти слова	1	3
220	из которых	2	3
221	он говорит	2	3
222	в той	6	3
223	смысле этого	1	3
224	мы условно	1	3
225	да и	2	3
226	сих пор	2	3
227	что оно	1	3
228	все события	1	3
229	тот же	2	3
230	в своих	2	3
231	точно так	2	3
232	во всяком	4	3
233	все остальное	1	2
234	и то	1	2
235	он может	3	2
236	из его	3	2
237	а как	6	2
238	так чтобы	1	2
239	время как	1	2
240	принадлежит к	1	2
241	мечты и	1	2
242	бы то	3	2
243	с его	6	2
244	во всех	5	2
245	точка зрения	7	2
246	и всякий	1	2
247	себе и	3	2
248	со стороны	2	2
249	вот эти	1	2
250	они действительно	1	2
251	в одной	4	2
252	в художественном	2	2
253	что касается	1	2
254	однако не	2	2
255	нам кажется	4	2
256	и наконец	5	2
257	не в	6	2
258	и к	4	2
259	толстого в	1	2
260	в действительности	1	2
261	но в	4	2
262	тому как	3	2
263	бы и	4	2
264	всего романа	1	2
265	автором как	1	2
266	из этих	2	2
267	думаем что	1	2
268	нами в	1	2
269	при этом	3	2
270	художественного построения	3	2
271	едва ли	1	2
272	что ни	1	2
273	как автор	2	2
274	есть конечно	1	2
275	в них	3	2
276	он знает	3	2
277	такой же	1	2
278	не больше	1	2
279	можно найти	1	2
280	взгляд на	1	2
281	в котором	2	2
282	в их	3	2
283	место в	1	2
284	что говорит	1	2
285	вопрос о	4	2
286	бы сказать	1	2
287	даже в	2	2
288	части и	1	2
289	же мы	1	2
290	и другое	1	2
291	в русской	1	2
292	и именно	1	2
293	только не	1	2
294	трагедии в	1	2
295	же время	7	2
296	действительно в	1	2
297	и является	1	2
298	только с	2	2
299	не потому	2	2
300	есть только	1	2
301	но все	4	2
302	просто на	1	2
303	чтобы сделать	1	2
304	лежит в	1	2
305	к событию	1	2
306	как только	1	2
307	мысли о	1	2
308	перейти к	1	2
309	могли бы	3	2
310	к такому	1	2
311	ни одно	1	2
312	в ее	1	2
313	то время	2	2
314	до самого	1	2
315	переход к	1	2
316	совершенно различных	1	2
317	те же	1	2
318	времени и	1	2
319	и с	4	2
320	ничего не	6	2
321	мире в	3	2
322	можно сказать	2	2
323	автор не	1	2
324	знает что	1	2
325	рассказ не	1	2
326	не надо	1	2
327	и она	1	2
328	один из	2	2
329	у шекспира	1	2
330	мы увидим	1	2
331	ли он	2	2
332	почти все	1	2
333	никак нельзя	2	2
334	нас с	1	2
335	уже в	5	2
336	ни одного	2	2
337	не все	1	2
338	кажется что	3	2
339	его и	1	2
340	одно из	1	2
341	эти три	1	2
342	дело и	1	2
343	этом рассказе	1	2
344	даже не	1	2
345	видим что	1	2
346	с другой	2	2
347	такое понимание	1	2
348	на ее	1	2
349	именно в	6	2
350	а с	1	2
351	прежде всего	7	2
352	а на	1	2
353	ничем не	1	2
354	не на	3	2
355	в руках	1	2
356	была бы	2	2
357	ее на	1	2
358	и психологически	1	2
359	материал и	2	2
360	ни на	2	2
361	и потому	3	2
362	совершенно в	1	2
363	над ним	1	2
364	быть это	1	2
365	в тех	1	2
366	по существу	4	2
367	для понимания	3	2
368	на пути	2	2
369	и другом	1	2
370	и от	1	2
371	в результате	4	2
372	его не	1	2
373	показать как	1	2
374	ее и	1	2
375	хотя бы	2	2
376	все они	1	2
377	слово в	2	2
378	героя и	5	2
379	другой стороны	2	2
380	в искусстве	2	2
381	себя как	5	1
382	художественном произведении	1	1
383	только он	1	1
384	от этой	1	1
385	это однако	1	1
386	этого в	1	1
387	в обычном	2	1
388	он считает	1	1
389	надо понимать	1	1
390	переходит к	1	1
391	о самом	1	1
392	герой был	1	1
393	тем же	1	1
394	прием и	1	1
395	в первом	2	1
396	из самых	1	1
397	к другому	2	1
398	этому вопросу	1	1
399	в рассказ	1	1
400	драме в	1	1
401	есть не	2	1
402	со всех	1	1
403	и значение	1	1
404	из всего	2	1
405	к художественному	1	1
406	для своего	2	1
407	нами был	1	1
408	чтобы преодолеть	1	1
409	говорит сам	2	1
410	и тут	1	1
411	не была	1	1
412	он как	1	1
413	и взаимная	1	1
414	как во	1	1
415	но даже	1	1
416	и со	1	1
417	во внешних	1	1
418	во мне	1	1
419	эти исследователи	1	1
420	как таковые	2	1
421	еще не	5	1
422	плане и	1	1
423	тем как	4	1
424	в создании	1	1
425	друг к	1	1
426	сохраняет и	1	1
427	чем это	1	1
428	признать что	1	1
429	но как	3	1
430	бы герой	1	1
431	правом может	2	1
432	значение и	1	1
433	по отношению	11	1
434	который мы	1	1
435	менее всего	4	1
436	автора но	1	1
437	в зеркале	1	1
438	это сравнение	1	1
439	ведь мы	1	1
440	несмотря на	6	1
441	события для	1	1
442	своих последних	1	1
443	за пределы	6	1
444	и чем	1	1
445	в настоящем	3	1
446	которые не	1	1
447	в истории	2	1
448	мы проследим	1	1
449	первый взгляд	1	1
450	от автора	3	1
451	сразу и	1	1
452	не изображает	1	1
453	как к	1	1
454	такого рода	1	1
455	в полном	1	1
456	ясно и	1	1
457	в этот	2	1
458	и изображает	1	1
459	со своей	1	1
460	точку зрения	4	1
461	героя является	2	1
462	не даны	1	1
463	в нашем	1	1
464	не оставляет	1	1
465	времени отсюда	2	1
466	свои мысли	1	1
467	ни одна	1	1
468	он делает	1	1
469	только один	1	1
470	толстого не	1	1
471	но ведь	1	1
472	создал бы	1	1
473	так сказать	3	1
474	на его	2	1
475	весь свой	1	1
476	мы их	1	1
477	мире таким	1	1
478	наконец он	1	1
479	и совершенной	1	1
480	что должно	1	1
481	он должен	1	1
482	есть та	1	1
483	это делалось	1	1
484	ставит нас	1	1
485	введенное в	1	1
486	случайно и	1	1
487	вообще не	1	1
488	над ней	1	1
489	между материалом	1	1
490	и сам	2	1
491	не теряя	1	1
492	в плане	5	1
493	и верно	1	1
494	из него	1	1
495	подобно тому	3	1
496	то ни	3	1
497	его произведения	1	1
498	представьте себе	1	1
499	в совершенно	2	1
500	есть все	1	1
501	материалом и	1	1
502	каждый акт	1	1
503	к другу	1	1
504	них не	1	1
505	раскрыть это	1	1
506	зрения на	8	1
507	в музыке	4	1
508	кажутся нам	2	1
509	книг и	1	1
510	подходит к	4	1
511	должны перейти	1	1
512	этом смысле	9	1
513	это противоречие	1	1
514	чисто художественные	1	1
515	и романа	1	1
516	за ним	2	1
517	в минуту	1	1
518	и тон	2	1
519	и статей	1	1
520	и было	1	1
521	и еще	1	1
522	на первый	1	1
523	в эту	1	1
524	в этих	2	1
525	для него	15	1
526	о шекспире	2	1
527	что такое	1	1
528	слова совершенно	1	1
529	все одинаково	1	1
530	англию и	1	1
531	почти не	1	1
532	которого является	1	1
533	что вся	1	1
534	не столько	3	1
535	ряд и	1	1
536	не от	1	1
537	его романа	2	1
538	мысли и	2	1
539	ее он	2	1
540	природы но	1	1
541	значение для	1	1
542	является только	1	1
543	является та	2	1
544	одном из	2	1
545	его жизнь	2	1
546	не раз	2	1
547	есть его	1	1
548	который сохраняет	1	1
549	образом и	1	1
550	и более	1	1
551	не могли	2	1
552	том и	1	1
553	что основная	1	1
554	бы быть	1	1
555	сам сознает	1	1
556	основная ошибка	2	1
557	в отношении	2	1
558	но они	4	1
559	мысли в	2	1
560	и отсюда	1	1
561	тогда когда	1	1
562	к этим	1	1
563	весь этот	2	1
564	как его	1	1
565	которого он	1	1
566	же его	1	1
567	подходят к	1	1
568	в нас	1	1
569	но только	1	1
570	и форму	1	1
571	вообще нет	1	1
572	найти в	1	1
573	на язык	1	1
574	дело в	1	1
575	или как	5	1
576	всего на	1	1
577	показывает как	1	1
578	действительность а	1	1
579	к концу	1	1
580	к ней	1	1
581	уже говорили	1	1
582	вот что	2	1
583	не находим	1	1
584	в сознании	2	1
585	здесь же	1	1
586	слова о	1	1
587	это уже	1	1
588	так то	1	1
589	лежащие в	1	1
590	вот в	1	1
591	у меня	1	1
592	художественную форму	1	1
593	и заключается	1	1
594	тоже из	1	1
595	об одном	1	1
596	содержание в	1	1
597	всего что	1	1
598	бы он	1	1
599	и свое	2	1
600	самом материале	1	1
601	на это	1	1
602	души все	1	1
603	если же	2	1
604	и материал	1	1
605	должен быть	1	1
606	оно может	1	1
607	на главы	1	1
608	как не	4	1
609	картина для	1	1
610	не успел	1	1
611	личности и	1	1
612	мы думаем	1	1
613	характер и	1	1
614	они ни	1	1
615	от обычного	1	1
616	только то	3	1
617	стремлении к	1	1
618	в дальнейшем	1	1
619	дано в	2	1
620	и видеть	1	1
621	слова а	2	1
622	не трудно	1	1
623	начала и	1	1
624	и всюду	1	1
625	именно этот	1	1
626	остается только	1	1
627	это только	1	1
628	что дело	1	1
629	но у	2	1
630	является в	1	1
631	был не	1	1
632	он сам	3	1
633	он хотел	1	1
634	создается впечатление	1	1
635	на их	1	1
636	тех кто	1	1
637	его художественной	1	1
638	героя не	5	1
639	она всегда	1	1
640	романа мы	1	1
641	один голос	1	1
642	и сделать	1	1
643	этой действительности	2	1
644	время не	2	1
645	согласиться с	1	1
646	и во	2	1
647	и вводит	1	1
648	и превратить	1	1
649	все в	6	1
650	он умер	1	1
651	к нему	3	1
652	романа как	1	1
653	не дал	1	1
654	творчества в	1	1
655	его с	1	1
656	делает в	1	1
657	отдельные моменты	1	1
658	ним и	4	1
659	в другой	3	1
660	непосредственно в	2	1
661	романа в	4	1
662	следить за	1	1
663	слова для	1	1
664	и развернуть	1	1
665	условия для	1	1
666	статье о	1	1
667	но с	1	1
668	этой точки	1	1
669	мы действительно	1	1
670	совсем не	1	1
671	романа и	4	1
672	одной из	1	1
673	что даже	1	1
674	и действительно	1	1
675	обращаться к	1	1
676	с какой-то	1	1
677	поэтому и	2	1
678	между тем	5	1
679	тоном как	1	1
680	во времени	3	1
681	он действует	1	1
682	от структуры	1	1
683	других писателей	2	1
684	именно на	2	1
685	было так	1	1
686	же и	1	1
687	есть в	3	1
688	своей последней	1	1
689	с трагедией	1	1
690	с языка	1	1
691	и у	4	1
692	ни было	4	1
693	он эту	1	1
694	пути по	1	1
695	от других	1	1
696	не из	2	1
697	роль и	1	1
698	не так	1	1
699	полном смысле	1	1
700	себе в	1	1
701	и их	2	1
702	его материал	1	1
703	произведения и	1	1
704	как художник	1	1
705	и никогда	1	1
706	и показывает	1	1
707	представляют собой	1	1
708	рассказа не	1	1
709	рядом с	13	1
710	были бы	4	1
711	к его	1	1
712	и старается	2	1
713	есть действительно	1	1
714	со всем	1	1
715	ней и	1	1
716	нас перед	1	1
717	и даже	3	1
718	живой и	1	1
719	не следует	1	1
720	длинный ряд	1	1
721	этом как	1	1
722	которой раскрывается	1	1
723	стороны эта	1	1
724	по своим	2	1
725	к которому	1	1
726	и самая	1	1
727	во второй	1	1
728	драме и	1	1
729	с героями	3	1
730	себя и	2	1
731	художественной форме	1	1
732	в некоторых	1	1
733	этот термин	1	1
734	превращается в	1	1
735	а та	1	1
736	и самый	1	1
737	хоть сколько-нибудь	1	1
738	других для	1	1
739	него не	2	1
740	не об	3	1
741	бы как	1	1
742	как материал	1	1
743	него в	2	1
744	есть что	1	1
745	прямо сказать	1	1
746	что каждый	1	1
747	и глубоко	1	1
748	он приводит	1	1
749	предисловии к	1	1
750	целом ряде	1	1
751	что за	1	1
752	придется обращаться	1	1
753	героя поэтому	1	1
754	которая у	1	1
755	что весь	1	1
756	характера но	1	1
757	отношению к	11	1
758	хотя он	1	1
759	та точка	1	1
760	там где	6	1
761	изображает как	1	1
762	дело здесь	1	1
763	и глубине	1	1
764	и объективные	1	1
765	художественный смысл	1	1
766	в условиях	2	1
767	перед ее	1	1
768	но это	5	1
769	историко-литературные и	1	1
770	отличается от	2	1
771	его видеть	2	1
772	в чем	1	1
773	в один	2	1
774	но для	2	1
775	в смысле	2	1
776	рассматривать как	1	1
777	противоречие и	1	1
778	с автором	1	1
779	которые казалось	1	1
780	которых он	1	1
781	и времени	1	1
782	это та	1	1
783	для автора	3	1
784	формы и	1	1
785	построения всего	1	1
786	мы только	1	1
787	человек и	2	1
788	они даны	1	1
789	совершенно иное	2	1
790	совершенно иной	1	1
791	можно согласиться	1	1
792	вот это	1	1
793	и однако	1	1
794	бы в	3	1
795	автору для	2	1
796	своих героев	3	1
797	у которого	1	1
798	на языке	2	1
799	будто бы	1	1
800	поскольку он	1	1
801	же в	2	1
802	сходятся в	1	1
803	и другие	2	1
804	одну тему	1	1
805	в новый	1	1
806	автор он	1	1
807	жизни в	1	1
808	для разрешения	1	1
809	понимания и	1	1
810	а о	1	1
811	с ней	1	1
812	из тех	2	1
813	все построение	1	1
814	то здесь	1	1
815	своим художественным	1	1
816	равно как	1	1
817	него нет	1	1
818	самой своей	1	1
819	автора в	2	1
820	жизнь твоя	1	1
821	другом случае	1	1
822	гораздо более	1	1
