N	2gram	Medvedev_F_1	Literetu
177	на один	1	2
178	мышления и	1	2
179	жизни не	2	2
180	жизни на	1	2
181	и является	2	2
182	в сознании	1	2
183	этом отношении	1	2
184	искусства это	1	2
185	знаковом материале	1	2
186	могут быть	1	2
187	к тому	3	2
188	искусства как	2	2
189	должен быть	5	2
190	более не	1	2
191	говоря уже	1	2
192	роль в	1	2
193	друг для	1	2
194	в мире	4	2
195	ту же	1	2
196	или иной	1	2
197	в другом	1	2
198	с одной	4	2
199	воздействия на	3	2
200	не могло	5	2
201	между тем	2	2
202	хотя бы	5	2
203	только на	5	2
204	что не	1	2
205	что для	1	2
206	для него	3	2
207	себе в	1	2
208	от тех	1	2
209	с действительностью	1	2
210	одной стороны	4	2
211	за пределы	2	2
212	художественной культуре	1	2
213	индивидуального сознания	1	2
214	этого не	1	2
215	не на	2	2
216	одну из	1	2
217	не тот	1	2
218	художественного целого	2	2
219	все более	2	2
220	это работа	1	2
221	русской литературы	1	2
222	он один	1	2
223	автора в	1	2
224	если оно	1	2
225	культуре и	1	2
226	произведение в	3	2
227	художественное произведение	6	2
228	это уже	1	2
229	не является	1	2
230	особого рода	1	2
231	тем более	1	2
232	для друга	1	2
233	полагал что	1	2
234	не есть	2	2
235	причастность к	1	2
236	от литературы	2	2
237	не говоря	1	2
238	отношению к	4	2
239	и культуры	1	2
240	в искусстве	5	2
241	по поводу	1	2
242	и развитие	2	1
243	же как	2	1
244	достаточно вспомнить	1	1
245	на самом	7	1
246	художественных произведений	4	1
247	всего это	1	1
248	идет о	2	1
249	общественном сознании	1	1
250	между двумя	1	1
251	установка на	1	1
252	оно было	2	1
253	определяется в	1	1
254	и этот	1	1
255	ни были	2	1
256	который в	1	1
257	основные моменты	1	1
258	мы не	3	1
259	вопрос о	2	1
260	нам в	1	1
261	в становлении	1	1
262	этом не	1	1
263	конститутивным моментом	2	1
264	художественного произведения	23	1
265	жизни как	1	1
266	но даже	1	1
267	ему в	1	1
268	зависимости от	3	1
269	его основная	1	1
270	это время	1	1
271	ограничение его	1	1
272	бы то	3	1
273	в различных	2	1
274	в чем	1	1
275	тем как	1	1
276	средств и	1	1
277	во внешнем	2	1
278	глаза на	1	1
279	самого искусства	2	1
280	к которой	1	1
281	в сторону	1	1
282	отношение к	3	1
283	основная задача	1	1
284	что они	1	1
285	один и	1	1
286	и читатель	3	1
287	всех ее	1	1
288	его на	1	1
289	без другого	1	1
290	для всех	1	1
291	как к	3	1
292	более и	2	1
293	как нам	1	1
294	однако не	2	1
295	перед нами	1	1
296	и как	3	1
297	реальной действительности	1	1
298	как таковое	2	1
299	есть ли	1	1
300	что произведение	1	1
301	то в	1	1
302	в которой	4	1
303	взаимоотношений между	1	1
304	он в	2	1
305	воспитания и	1	1
306	в нашем	2	1
307	если мы	2	1
308	этой воли	1	1
309	в последнее	1	1
310	и событие	1	1
311	не приводит	3	1
312	на то	1	1
313	так сказать	3	1
314	роли в	3	1
315	язык поэзии	2	1
316	в статье	1	1
317	в поэтике	1	1
318	от камня	1	1
319	он не	3	1
320	в понимании	5	1
321	свою собственную	1	1
322	едва ли	1	1
323	к одному	1	1
324	прочим и	1	1
325	и вот	2	1
326	художественном языке	1	1
327	и более	2	1
328	в зависимости	2	1
329	на эстетику	1	1
330	чтобы в	1	1
331	какой бы	1	1
332	и по	1	1
333	так например	3	1
334	или иных	1	1
335	в борьбе	1	1
336	не должно	1	1
337	но все	2	1
338	к рифме	1	1
339	в каждом	3	1
340	подход к	2	1
341	то ни	3	1
342	другой все	1	1
343	и неизбежно	1	1
344	и с	8	1
345	бы быть	2	1
346	материала и	3	1
347	большинстве случаев	2	1
348	последовательно и	1	1
349	что перед	1	1
350	первой главе	1	1
351	искусства в	4	1
352	может стать	1	1
353	с начала	2	1
354	в итоге	1	1
355	литературы к	1	1
356	произведение как	3	1
357	в них	3	1
358	бытие и	1	1
359	а прежде	1	1
360	но лишь	1	1
361	в ее	8	1
362	с тем	2	1
363	и уже	1	1
364	чем являются	1	1
365	с такой	1	1
366	должно быть	11	1
367	всем своем	1	1
368	такой же	1	1
369	со всей	3	1
370	в эту	2	1
371	в этих	1	1
372	как некоторое	1	1
373	в г	1	1
374	места в	2	1
375	во второй	1	1
376	представить себе	1	1
377	в отношении	3	1
378	что от	1	1
379	к предмету	1	1
380	всего со	1	1
381	в условиях	1	1
382	не от	2	1
383	этого в	1	1
384	до последнего	1	1
385	русской литературной	1	1
386	предполагает высокую	1	1
387	задачу не	1	1
388	принадлежит ему	1	1
389	творчества и	1	1
390	превратиться в	1	1
391	если бы	4	1
392	ни было	2	1
393	как от	1	1
394	тому чтобы	1	1
395	вовсе не	10	1
396	как проблема	4	1
397	во внутреннем	1	1
398	вполне допускает	1	1
399	случае в	1	1
400	а от	1	1
401	произведения как	2	1
402	литературы как	3	1
403	можно указать	1	1
404	мира не	1	1
405	она не	6	1
406	иной раз	1	1
407	как о	4	1
408	не имеет	1	1
409	самого начала	1	1
410	текста и	1	1
411	и сама	1	1
412	на него	2	1
413	к изучению	1	1
414	говорить о	1	1
415	но только	1	1
416	на котором	1	1
417	и всегда	1	1
418	переживания в	1	1
419	другой стороны	1	1
420	тех или	1	1
421	изнутри и	1	1
422	для нас	1	1
423	только с	1	1
424	уже и	1	1
425	как недостаточно	1	1
426	стиля как	1	1
427	уже о	1	1
428	все то	1	1
429	целого в	1	1
430	данного произведения	2	1
431	для литературы	1	1
432	отличается от	3	1
433	поэзии как	1	1
434	что при	1	1
435	ничего общего	1	1
436	литературы на	3	1
437	как мы	5	1
438	свою очередь	6	1
439	как один	1	1
440	людей в	1	1
441	и от	7	1
442	последнее время	1	1
443	так в	1	1
444	исторической жизни	1	1
445	за счет	1	1
446	в произведении	2	1
447	с самого	1	1
448	культуры и	3	1
449	не те	1	1
450	сознания с	1	1
451	и иные	1	1
452	как с	2	1
453	в годы	1	1
454	на нее	2	1
455	историю литературы	2	1
456	или в	1	1
457	каждого из	2	1
458	мог бы	1	1
459	к тем	1	1
460	с этого	1	1
461	на всю	2	1
462	в словах	1	1
463	ничто в	1	1
464	и здесь	6	1
465	не был	1	1
466	в состав	1	1
467	моментом самого	1	1
468	поэтики это	1	1
469	того он	1	1
470	на художественную	2	1
471	и что	2	1
472	его жизни	1	1
473	можно сказать	1	1
474	как наиболее	1	1
475	на основе	6	1
476	все в	2	1
477	каждого элемента	2	1
478	не умеет	1	1
479	к нему	1	1
480	во всех	5	1
481	ее от	2	1
482	от них	1	1
483	и во	1	1
484	изучаемого явления	1	1
485	и всякая	2	1
486	борьба с	3	1
487	на одном	1	1
488	этой социальной	1	1
489	образом является	1	1
490	и взаимодействия	1	1
491	во всей	2	1
492	что же	1	1
493	и других	3	1
494	непосредственно в	5	1
495	вслед за	1	1
496	наконец в	3	1
497	в художественной	1	1
498	отражением в	1	1
499	существует как	1	1
500	не мешает	1	1
501	в литературе	5	1
502	воли в	1	1
503	одной из	2	1
504	перемещается в	1	1
505	положение в	1	1
506	специфической социальной	1	1
507	место лишь	1	1
508	между этими	1	1
509	бы ни	5	1
510	литературе и	2	1
511	в литературоведении	3	1
512	только при	1	1
513	тот или	2	1
514	со всеми	3	1
515	своего собственного	1	1
516	центр внимания	1	1
517	он их	1	1
518	не можем	2	1
519	самой жизни	1	1
520	в большинстве	3	1
521	художественных направлений	1	1
522	борьбы с	1	1
523	в виде	1	1
524	от других	1	1
525	не так	2	1
526	жизнь для	1	1
527	слова в	1	1
528	в котором	1	1
529	в одном	2	1
530	в современном	2	1
531	никто не	1	1
532	не для	3	1
533	произведения и	8	1
534	так как	1	1
535	не о	3	1
536	отношении к	2	1
537	как такового	2	1
538	общения и	2	1
539	до тех	1	1
540	художник не	1	1
541	а те	1	1
542	и всякое	3	1
543	перейти к	2	1
544	со специфической	1	1
545	со всем	3	1
546	что и	2	1
547	выходит за	1	1
548	до сих	6	1
549	может и	2	1
550	в общественном	1	1
551	именно в	8	1
552	особенность художественной	1	1
553	может показаться	1	1
554	бытия в	3	1
555	а с	1	1
556	глаз на	1	1
557	резко отличается	1	1
558	эти идеи	1	1
559	и политического	1	1
560	а на	1	1
561	а сам	1	1
562	до конца	7	1
563	более того	3	1
564	однако и	1	1
565	сколько в	1	1
566	есть лишь	2	1
567	в бытии	1	1
568	или с	1	1
569	системы как	1	1
570	мы знаем	1	1
571	для этой	2	1
572	и если	2	1
573	ни на	3	1
574	по праву	1	1
575	путь от	1	1
576	к разработке	1	1
577	подхода к	2	1
578	и любой	1	1
579	внешнем мире	1	1
580	в особенности	3	1
581	жизни но	2	1
582	формы не	1	1
583	к своему	1	1
584	целом ряде	2	1
585	в той	1	1
586	однако эти	1	1
587	и на	8	1
588	одновременно с	2	1
589	ему по	1	1
590	самого художественного	2	1
591	и возможностей	1	1
592	в первой	1	1
593	по существу	2	1
594	ней не	1	1
595	тех пор	1	1
596	в это	1	1
597	стремления к	1	1
598	с ее	7	1
599	произведения или	1	1
600	не выходит	2	1
601	действительности не	2	1
602	столько в	1	1
603	этот не	1	1
604	к новому	2	1
605	и о	1	1
606	сих пор	6	1
607	такова же	1	1
608	лучшем случае	3	1
609	поэтому что	1	1
610	между прочим	1	1
611	объективной данности	1	1
612	романа с	1	1
613	но для	3	1
614	литературные факты	1	1
615	явления не	1	1
616	искусства согласно	1	1
617	ее законов	1	1
618	из которых	1	1
619	объективном мире	1	1
620	совершается в	2	1
621	и состоит	1	1
622	при таком	4	1
623	потому не	1	1
624	не подлежит	1	1
625	искусства то	1	1
626	сознания и	1	1
627	об искусстве	3	1
628	в отдельных	1	1
629	последнего времени	1	1
630	и все	6	1
631	у них	3	1
632	не будучи	1	1
633	на языке	2	1
634	от всего	1	1
635	только что	1	1
636	в общем	3	1
637	целый ряд	3	1
638	ее развития	1	1
639	жизни в	2	1
640	в лучшем	3	1
641	его действительности	1	1
642	в свою	8	1
643	между ними	3	1
644	с ней	1	1
645	не знает	1	1
646	сказать что	1	1
647	только как	2	1
648	в позу	1	1
649	была бы	2	1
650	от всех	3	1
651	впервые в	1	1
652	совершенно не	1	1
653	элементов а	1	1
654	о литературе	6	1
655	для любого	1	1
656	из этого	1	1
657	время не	1	1
658	в работах	1	1
659	в действительности	2	1
660	пути к	1	1
661	к этой	4	1
662	к действительности	2	1
663	в ссср	1	1
664	вместе с	2	1
665	событий в	1	1
666	к этому	1	1
667	значение в	3	1
668	и особенно	2	1
669	от ее	1	1
670	том числе	1	1
671	они не	3	1
