N	2gram	Medvedev_F_1	KulturaY
320	между прочим	1	2
321	и для	1	2
322	и от	7	2
323	сознания и	1	2
324	чтобы понять	1	2
325	и все	6	2
326	в свою	8	2
327	не говоря	1	2
328	только как	2	2
329	или иного	3	2
330	себе не	1	2
331	в своих	2	2
332	по поводу	1	2
333	это в	1	2
334	этой точки	1	2
335	литературы а	3	1
336	замечаем что	2	1
337	совершенно справедливо	2	1
338	в такой	1	1
339	основная тенденция	1	1
340	и без	1	1
341	он может	1	1
342	как такового	2	1
343	в котором	1	1
344	противном случае	1	1
345	на западе	4	1
346	едва ли	1	1
347	и должен	2	1
348	а как	2	1
349	бы уже	1	1
350	мы не	3	1
351	на первом	1	1
352	нечего делать	1	1
353	вместо того	1	1
354	е как	2	1
355	мы и	1	1
356	самый термин	1	1
357	задачи которые	1	1
358	же что	1	1
359	мог бы	1	1
360	имеет первостепенное	1	1
361	время в	3	1
362	реагировать на	2	1
363	бы то	3	1
364	с его	4	1
365	как таковая	1	1
366	но конечно	1	1
367	свое специфическое	1	1
368	что этого	1	1
369	самой природы	1	1
370	по отношению	4	1
371	в общем	3	1
372	уже как	2	1
373	нет и	2	1
374	сама по	2	1
375	так что	1	1
376	идет о	2	1
377	самое понятие	2	1
378	независимо от	4	1
379	общего с	1	1
380	вот как	1	1
381	как элементы	1	1
382	как к	3	1
383	что как	1	1
384	на минуту	1	1
385	словом в	1	1
386	такова же	1	1
387	в противном	1	1
388	и этическую	1	1
389	кроме того	1	1
390	что смысл	1	1
391	и как	3	1
392	до тех	1	1
393	и к	4	1
394	помощью этого	1	1
395	стиля и	2	1
396	то в	1	1
397	от чего	2	1
398	значения как	1	1
399	не приходится	2	1
400	в которой	4	1
401	в литературном	2	1
402	мы получаем	1	1
403	в целом	6	1
404	из этих	1	1
405	сущности и	1	1
406	дело шло	2	1
407	в последнее	1	1
408	сюда относятся	1	1
409	нами в	1	1
410	в себе	3	1
411	но он	1	1
412	средств выражения	1	1
413	эпохи и	2	1
414	но ведь	2	1
415	не могла	2	1
416	роли в	3	1
417	этот процесс	1	1
418	что без	1	1
419	как оно	1	1
420	сказать в	1	1
421	все те	1	1
422	в ссср	1	1
423	и утверждает	1	1
424	не значит	1	1
425	он должен	3	1
426	к одному	1	1
427	том чтобы	2	1
428	вообще не	1	1
429	какой бы	1	1
430	прежде чем	2	1
431	так например	3	1
432	или иных	1	1
433	эта же	2	1
434	не замечаем	1	1
435	языком в	1	1
436	тому чтобы	1	1
437	в каждом	3	1
438	то ни	3	1
439	связанных с	1	1
440	есть одна	1	1
441	данного периода	1	1
442	и русский	1	1
443	е к	1	1
444	на почве	13	1
445	характерный для	1	1
446	всю свою	2	1
447	здесь нет	1	1
448	нет в	1	1
449	далеко не	1	1
450	а прежде	1	1
451	в слове	1	1
452	словами в	1	1
453	и уже	1	1
454	перестает быть	3	1
455	фигурирует в	2	1
456	такой же	1	1
457	что собственно	1	1
458	все должно	1	1
459	какие бы	2	1
460	можно найти	1	1
461	данной формы	1	1
462	основе такого	1	1
463	бы к	1	1
464	этому же	1	1
465	это необычайное	1	1
466	место в	7	1
467	для всякого	2	1
468	ли этот	1	1
469	значение для	2	1
470	и связей	1	1
471	в одном	2	1
472	не понимает	1	1
473	творчества и	1	1
474	нам в	1	1
475	сами же	2	1
476	том и	1	1
477	как от	1	1
478	вещей и	3	1
479	бы быть	2	1
480	для нее	1	1
481	этой работы	2	1
482	и вся	1	1
483	тому что	1	1
484	случае в	1	1
485	понимании этого	1	1
486	из конкретных	1	1
487	виду что	2	1
488	деле это	1	1
489	менее трудно	1	1
490	самого начала	1	1
491	на котором	1	1
492	одна из	2	1
493	свою силу	1	1
494	каждого данного	1	1
495	до сих	6	1
496	в структуре	1	1
497	для всего	1	1
498	свой язык	1	1
499	приходим к	1	1
500	его от	1	1
501	резко отличен	1	1
502	действительно в	1	1
503	в структуру	2	1
504	во всем	2	1
505	случае действительно	1	1
506	только с	1	1
507	фактов и	2	1
508	в действительности	2	1
509	представлять себе	3	1
510	этот в	1	1
511	свое собственное	1	1
512	тем это	1	1
513	смысл может	1	1
514	не удержался	1	1
515	лежит в	1	1
516	слова но	1	1
517	по возможности	1	1
518	не есть	2	1
519	свое значение	1	1
520	поэзии как	1	1
521	а ее	1	1
522	если же	2	1
523	ничего общего	1	1
524	два круга	2	1
525	элементы в	1	1
526	это время	1	1
527	то она	1	1
528	с ее	7	1
529	связи со	3	1
530	всего этого	2	1
531	в ее	8	1
532	на основе	6	1
533	ее элементы	1	1
534	с самого	1	1
535	и иные	1	1
536	являются лишь	2	1
537	слова а	1	1
538	выражения и	1	1
539	не с	2	1
540	связан с	1	1
541	по природе	1	1
542	как поэтическое	1	1
543	во многом	1	1
544	в научном	1	1
545	не дают	1	1
546	подойти к	1	1
547	пройти мимо	1	1
548	к тем	1	1
549	что дело	1	1
550	что от	1	1
551	за этими	1	1
552	них есть	1	1
553	понятно что	1	1
554	на язык	3	1
555	часто и	2	1
556	особенность эта	1	1
557	своей книге	2	1
558	становится только	1	1
559	быть более	1	1
560	настоящее время	10	1
561	иное значение	1	1
562	и содержание	2	1
563	и просто	1	1
564	в чем	1	1
565	не выходит	2	1
566	воздействия на	3	1
567	что самое	1	1
568	ее от	2	1
569	и требует	1	1
570	от них	1	1
571	этих условий	1	1
572	понимать язык	1	1
573	самом процессе	1	1
574	для нашего	2	1
575	вслед за	1	1
576	глаза на	1	1
577	с а	1	1
578	в него	2	1
579	мы уже	1	1
580	значит что	1	1
581	к делу	1	1
582	одной из	2	1
583	могло быть	1	1
584	и основные	1	1
585	очень много	1	1
586	по мнению	1	1
587	лучше чем	1	1
588	они в	1	1
589	тот или	2	1
590	именно на	1	1
591	что язык	1	1
592	первостепенное значение	1	1
593	указать на	2	1
594	к идее	1	1
595	в большинстве	3	1
596	ни одного	2	1
597	ни было	2	1
598	борьбы с	1	1
599	в виде	1	1
600	в понятие	1	1
601	есть однако	1	1
602	убедиться в	2	1
603	язык это	1	1
604	или даже	1	1
605	уже внутри	1	1
606	чем сложнее	1	1
607	социальной жизни	11	1
608	его и	2	1
609	не так	2	1
610	для него	3	1
611	и их	10	1
612	почти всех	1	1
613	могло бы	2	1
614	иначе как	2	1
615	сами по	2	1
616	отличен от	1	1
617	не для	3	1
618	у нее	1	1
619	отношение к	3	1
620	должен был	1	1
621	не становится	1	1
622	на их	2	1
623	в руки	1	1
624	процесса как	1	1
625	или иной	1	1
626	научный трактат	1	1
627	ведь на	1	1
628	в предисловии	1	1
629	и др	5	1
630	нельзя в	1	1
631	нет почти	1	1
632	одной стороны	4	1
633	здесь дело	1	1
634	такового в	1	1
635	здесь эта	1	1
636	первая задача	1	1
637	отношением к	1	1
638	свое и	1	1
639	и непосредственно	3	1
640	в позу	1	1
641	место и	1	1
642	пр и	2	1
643	беспомощны перед	1	1
644	все более	2	1
645	и данного	1	1
646	в роде	3	1
647	для уха	1	1
648	по своему	1	1
649	предисловии к	1	1
650	не был	1	1
651	если оно	1	1
652	сравнению с	1	1
653	лингвистики и	1	1
654	наряду с	1	1
655	действительно было	1	1
656	различные типы	1	1
657	когда он	3	1
658	и историей	1	1
659	произведение в	3	1
660	слово а	1	1
661	значение как	1	1
662	она есть	2	1
663	в это	1	1
664	этот не	1	1
665	переходят к	1	1
666	более и	2	1
667	быть и	4	1
668	были и	1	1
669	сих пор	6	1
670	не результат	1	1
671	литературного явления	1	1
672	еще указать	1	1
673	не мог	1	1
674	тех или	1	1
675	более того	3	1
676	искусства это	1	1
677	заумный язык	1	1
678	совершается в	2	1
679	как специфическая	1	1
680	значение совершенно	1	1
681	в настоящее	10	1
682	в ряду	2	1
683	довести до	1	1
684	лишь как	5	1
685	у них	3	1
686	бы в	3	1
687	в литературной	1	1
688	тем более	1	1
689	и смысл	1	1
690	не должен	1	1
691	в свете	1	1
692	только что	1	1
693	в этих	1	1
694	все элементы	1	1
695	всей совокупности	1	1
696	е в	1	1
697	может и	2	1
698	между ними	3	1
699	лишь что	1	1
700	не принимают	1	1
701	даже просто	1	1
702	языка то	1	1
703	ли они	1	1
704	в искусстве	5	1
705	и другие	1	1
706	предполагает уже	2	1
707	ученое собрание	1	1
708	мысли не	1	1
709	как на	4	1
710	они не	3	1
