N	2gram	Losev_Prob_2	Marksizm
225	значение и	8	2
226	оно является	2	2
227	что они	3	2
228	в собственном	1	2
229	независимо от	2	2
230	это одно	1	2
231	опирается на	1	2
232	стороны и	4	2
233	в своем	4	2
234	более и	1	2
235	более или	4	2
236	от этого	1	2
237	что это	1	2
238	в нашем	3	2
239	бы не	3	2
240	речи на	1	2
241	в тех	2	2
242	данном контексте	1	2
243	значение так	1	2
244	не следует	1	2
245	в узком	1	2
246	знает ни	1	2
247	одно слово	1	2
248	подход к	1	2
249	и с	10	2
250	то есть	39	2
251	это было	2	2
252	всем этим	3	2
253	далеко не	4	2
254	и потому	1	2
255	мы не	7	2
256	и тогда	1	2
257	или менее	4	2
258	нас не	3	2
259	является для	2	2
260	место в	1	2
261	является в	2	2
262	является только	3	2
263	по крайней	6	2
264	но они	1	2
265	значения с	1	2
266	как от	1	2
267	и почти	1	2
268	существует для	1	2
269	только здесь	1	2
270	как о	3	2
271	в определении	2	2
272	в учении	1	2
273	и пытается	1	2
274	слова как	3	2
275	находятся в	1	2
276	или как	2	2
277	и является	3	2
278	тонкого и	1	2
279	только с	2	2
280	форма является	1	2
281	ли это	2	2
282	настоящего времени	2	2
283	в живой	1	2
284	и именно	1	2
285	мы возьмем	2	2
286	лежит в	1	2
287	одно только	1	2
288	должны быть	1	2
289	одним и	2	2
290	если же	3	2
291	и о	4	2
292	но по	1	2
293	здесь как	2	2
294	поэтому в	1	2
295	и даже	11	2
296	сводится к	2	2
297	другими словами	6	2
298	и являются	1	2
299	в значительной	3	2
300	языке как	1	2
301	лишь как	1	2
302	с нашей	1	2
303	крайней мере	6	2
304	всяком случае	10	2
305	все время	1	2
306	или может	2	2
307	будет ли	1	2
308	но не	4	2
309	это же	1	2
310	уже в	3	2
311	языка а	2	2
312	в виде	6	2
313	свидетельствует о	2	2
314	но для	1	2
315	не так	2	2
316	ведь это	2	2
317	допустим что	2	2
318	слово как	1	2
319	друг друга	1	2
320	но что	1	2
321	тем что	4	2
322	даже и	18	2
323	это будет	3	2
324	именно как	4	2
325	и речи	3	2
326	мы это	2	2
327	именно в	1	2
328	здесь в	1	2
329	ведь все	2	2
330	и прежде	2	2
331	а с	1	2
332	что не	5	2
333	они не	1	2
334	до конца	1	2
335	не на	1	2
336	как системы	2	2
337	однако и	1	2
338	о чем	6	2
339	нашей точки	1	2
340	и всякое	2	2
341	в речи	1	2
342	все более	1	2
343	и мышление	1	2
344	вместе с	2	2
345	и особенно	2	2
346	прямо сказать	1	2
347	к его	1	2
348	направление в	1	2
349	к проблеме	1	2
350	того или	7	2
351	в более	1	2
352	в следующей	1	2
353	или в	2	2
354	узком смысле	1	2
355	следовательно и	1	2
356	еще более	2	2
357	в системе	2	2
358	не знает	3	2
359	а ведь	2	2
360	или иного	5	2
361	что в	11	2
362	что значение	6	2
363	и эта	1	2
364	как на	2	2
365	эти категории	1	2
366	человеческой речи	4	1
367	то на	2	1
368	можно говорить	3	1
369	речь идет	2	1
370	также и	12	1
371	для построения	1	1
372	и оформленности	1	1
373	относится и	1	1
374	предполагает что	4	1
375	и действительно	2	1
376	сам по	1	1
377	в разные	2	1
378	но тем	1	1
379	для науки	1	1
380	нам кажется	2	1
381	то в	1	1
382	с целым	1	1
383	конечно с	1	1
384	что эти	1	1
385	случае оно	1	1
386	иметь место	1	1
387	уже по	1	1
388	входящих в	2	1
389	обойтись без	3	1
390	в обычном	1	1
391	то эти	1	1
392	на тех	1	1
393	конечно нет	1	1
394	это совершенно	2	1
395	не приходится	1	1
396	бы что	2	1
397	является уже	1	1
398	именно к	1	1
399	имеет свою	1	1
400	работы на	1	1
401	является знаком	1	1
402	совпадает с	2	1
403	говорить о	10	1
404	что иное	3	1
405	мы и	6	1
406	то это	3	1
407	для нашей	3	1
408	и со	1	1
409	что существует	2	1
410	слово не	1	1
411	но при	2	1
412	между собой	5	1
413	значении и	1	1
414	время в	1	1
415	всего этого	1	1
416	что его	1	1
417	так если	1	1
418	совершенно самостоятельное	1	1
419	сознания а	1	1
420	бы этот	1	1
421	а следовательно	1	1
422	знака то	2	1
423	из этих	3	1
424	совсем не	7	1
425	очень важным	1	1
426	то он	1	1
427	даже вовсе	1	1
428	в голове	2	1
429	а только	6	1
430	к которой	1	1
431	только при	2	1
432	только тогда	3	1
433	не все	4	1
434	является вовсе	1	1
435	таком положении	1	1
436	при условии	6	1
437	для знака	4	1
438	так совершенно	1	1
439	можно прямо	1	1
440	друг от	2	1
441	или иное	2	1
442	эта роль	1	1
443	своем языке	1	1
444	и чем	1	1
445	форме и	1	1
446	на тот	2	1
447	мы дадим	1	1
448	эта связь	2	1
449	его на	1	1
450	как в	1	1
451	что именно	1	1
452	поскольку они	1	1
453	чем мы	1	1
454	дает нам	1	1
455	этим мы	2	1
456	общение людей	1	1
457	может обойтись	1	1
458	и нет	1	1
459	языкового знака	9	1
460	словом в	1	1
461	как нам	2	1
462	кроме того	5	1
463	такое слово	1	1
464	могли бы	3	1
465	было только	1	1
466	и наконец	3	1
467	из определенного	1	1
468	не являются	3	1
469	а оно	1	1
470	в каком-то	3	1
471	звука и	2	1
472	нет никакой	2	1
473	и хотя	2	1
474	что слово	3	1
475	для которого	1	1
476	как это	1	1
477	формы в	1	1
478	так или	6	1
479	ни одна	1	1
480	в последнее	1	1
481	речи но	1	1
482	с их	1	1
483	языкознания и	2	1
484	этот вывод	1	1
485	не могла	1	1
486	а вовсе	1	1
487	и если	3	1
488	вообще не	4	1
489	на момент	1	1
490	к выводу	1	1
491	что она	4	1
492	в обратном	1	1
493	но именно	4	1
494	о которой	1	1
495	в нашей	3	1
496	и самый	4	1
497	перестает быть	3	1
498	всех этих	4	1
499	не значит	2	1
500	не связан	1	1
501	далека от	1	1
502	фактической стороны	2	1
503	и подготовка	1	1
504	в силу	1	1
505	можно назвать	1	1
506	языком и	1	1
507	о языке	3	1
508	всех своих	1	1
509	так например	1	1
510	в нее	2	1
511	в основу	1	1
512	но все	2	1
513	в каждом	1	1
514	мы его	1	1
515	как они	2	1
516	же не	1	1
517	сознание и	2	1
518	речи или	2	1
519	в каком-нибудь	2	1
520	языкового значения	1	1
521	ясно что	8	1
522	входит в	2	1
523	заключается в	4	1
524	понимания слова	1	1
525	он есть	1	1
526	не совпадает	2	1
527	и соответствующие	1	1
528	здесь это	1	1
529	но уже	5	1
530	он является	2	1
531	в них	2	1
532	о которых	3	1
533	с тем	3	1
534	место и	1	1
535	дела и	1	1
536	которой он	4	1
537	несмотря на	3	1
538	слова если	1	1
539	внутреннее и	1	1
540	еще следующее	1	1
541	может идти	1	1
542	все это	4	1
543	речь может	1	1
544	соответствующие им	1	1
545	или точнее	3	1
546	что такое	18	1
547	еще менее	1	1
548	лежат в	1	1
549	мы конечно	2	1
550	уже к	1	1
551	к предмету	3	1
552	мере не	1	1
553	проблемы языка	1	1
554	языке но	1	1
555	от его	2	1
556	далеки от	1	1
557	не менее	13	1
558	выше мы	1	1
559	идти в	1	1
560	простое и	1	1
561	и определенной	1	1
562	особого рода	1	1
563	но во	1	1
564	что было	1	1
565	тем не	12	1
566	значит но	2	1
567	всякий акт	2	1
568	войти в	2	1
569	не могли	1	1
570	возможно только	2	1
571	же мы	2	1
572	же такое	4	1
573	нет никакого	1	1
574	существует и	4	1
575	принципов и	1	1
576	при всех	3	1
577	бы на	1	1
578	разве только	1	1
579	что эта	1	1
580	в психике	1	1
581	для определения	2	1
582	что с	2	1
583	иной раз	3	1
584	есть прежде	4	1
585	мышления и	2	1
586	тогда когда	3	1
587	смыслом и	1	1
588	и притом	3	1
589	и остается	1	1
590	во время	1	1
591	для языка	3	1
592	с и	2	1
593	языка с	1	1
594	в языкознании	7	1
595	ясность и	2	1
596	но только	4	1
597	находится в	1	1
598	и всегда	1	1
599	невозможно здесь	1	1
600	на себя	1	1
601	в противоречие	1	1
602	в изменении	1	1
603	к знаку	2	1
604	совершенно неверна	1	1
605	это слово	1	1
606	именно этой	1	1
607	не столь	2	1
608	этом отношении	1	1
609	за ними	1	1
610	в действительности	2	1
611	тему в	1	1
612	представляется нам	1	1
613	по нашему	1	1
614	уже о	4	1
615	его внутренней	1	1
616	поэтому не	1	1
617	не могут	4	1
618	когда мы	6	1
619	есть только	8	1
620	что все	6	1
621	и другой	1	1
622	среду и	1	1
623	числе и	2	1
624	совсем иначе	1	1
625	слова с	1	1
626	оно не	3	1
627	действительно можно	1	1
628	от той	1	1
629	необходимым и	1	1
630	от друга	2	1
631	говоря уже	4	1
632	здесь не	2	1
633	быть достаточно	1	1
634	учении о	1	1
635	в буквальном	1	1
636	последнее время	1	1
637	то или	3	1
638	ведь всякое	2	1
639	как знак	2	1
640	уже с	2	1
641	говорили что	1	1
642	роль в	2	1
643	на том	3	1
644	и когда	1	1
645	и сам	2	1
646	на нее	1	1
647	здесь нет	1	1
648	еще в	2	1
649	можно только	2	1
650	языке поэтому	1	1
651	с реальными	2	1
652	как знака	1	1
653	на систему	1	1
654	совершенно невозможно	1	1
655	и вообще	16	1
656	предполагает эти	1	1
657	к языку	1	1
658	с ним	1	1
659	мысль о	2	1
660	образом в	1	1
661	могут стать	1	1
662	только и	3	1
663	при такой	2	1
664	не существовало	1	1
665	повторяем в	1	1
666	этих условиях	1	1
667	и поэтому	2	1
668	языке его	1	1
669	внимание на	3	1
670	прямо и	1	1
671	и что	13	1
672	как ее	1	1
673	или на	1	1
674	речи то	1	1
675	можно сказать	6	1
676	которое он	1	1
677	уже самое	1	1
678	этих двух	1	1
679	нельзя ни	1	1
680	является здесь	2	1
681	абстрактный элемент	1	1
682	мы понимаем	1	1
683	тем или	1	1
684	являются в	1	1
685	которые мы	3	1
686	переходит в	1	1
687	эти два	1	1
688	свой смысл	2	1
689	во всей	1	1
690	каждый элемент	2	1
691	и только	4	1
692	язык в	1	1
693	его так	1	1
694	из сферы	1	1
695	каких бы	1	1
696	в него	2	1
697	в другую	1	1
698	она определяет	1	1
699	как тема	1	1
700	всегда в	1	1
701	внешнее может	1	1
702	что здесь	1	1
703	в лингвистике	1	1
704	но с	1	1
705	оно и	1	1
706	отражения в	1	1
707	всякого рода	4	1
708	знаков в	1	1
709	тот же	4	1
710	менее в	1	1
711	дело с	1	1
712	только знак	1	1
713	целым и	1	1
714	и так	1	1
715	о значении	3	1
716	система знаков	1	1
717	или его	2	1
718	и структура	1	1
719	язык а	1	1
720	слишком уж	3	1
721	тот или	5	1
722	так что	11	1
723	же и	2	1
724	есть в	4	1
725	и др	2	1
726	понимания языка	1	1
727	уже не	8	1
728	так можно	1	1
729	вопроса о	1	1
730	или не	2	1
731	оно в	1	1
732	же в	1	1
733	время является	1	1
734	если в	1	1
735	кажется что	1	1
736	или даже	3	1
737	не стал	1	1
738	и сознания	1	1
739	и небо	1	1
740	был бы	6	1
741	речи может	1	1
742	себе в	2	1
743	эти три	1	1
744	говорить об	3	1
745	в одном	1	1
746	сами по	2	1
747	содержание и	1	1
748	к ним	1	1
749	не о	6	1
750	случае не	4	1
751	само по	2	1
752	никакого отношения	1	1
753	в изолированном	1	1
754	предложения периода	1	1
755	от того	1	1
756	а наше	2	1
757	имеет значение	2	1
758	были бы	2	1
759	какое-нибудь слово	1	1
760	ясно также	2	1
761	со всем	1	1
762	нам уже	1	1
763	со стороны	1	1
764	между которыми	2	1
765	обычном смысле	1	1
766	другим и	1	1
767	или иначе	6	1
768	если только	1	1
769	а именно	6	1
770	не относится	1	1
771	в каких	1	1
772	вообще для	1	1
773	как же	4	1
774	еще и	5	1
775	себя и	1	1
776	и существует	1	1
777	больше и	1	1
778	говорит о	1	1
779	произносится и	1	1
780	не говоря	4	1
781	превращается в	1	1
782	смысла и	2	1
783	а на	1	1
784	которых мы	1	1
785	а наоборот	1	1
786	и осуществляется	1	1
787	данного языкового	1	1
788	другой стороны	5	1
789	мы все	3	1
790	отсюда возникает	1	1
791	на эту	2	1
792	для человека	1	1
793	более глубокое	1	1
794	если не	4	1
795	как элемент	1	1
796	ее является	1	1
797	но оно	1	1
798	нет ничего	2	1
799	ни на	1	1
800	роль но	1	1
801	противоречие с	1	1
802	чрезвычайно важно	1	1
803	мы говорим	4	1
804	только его	3	1
805	даже до	1	1
806	к самому	1	1
807	определенный и	1	1
808	этих случаях	1	1
809	он говорит	1	1
810	оно существует	1	1
811	если оно	3	1
812	проблем науки	1	1
813	те кто	1	1
814	какого-нибудь одного	1	1
815	здесь имеется	1	1
816	что же	9	1
817	большого масштаба	1	1
818	в содержание	1	1
819	н а	1	1
820	в состоянии	2	1
821	твердого и	1	1
822	есть оно	1	1
823	сказать не	1	1
824	этом случае	7	1
825	несколько слов	1	1
826	разделить на	1	1
827	в условиях	2	1
828	в целом	3	1
829	но это	6	1
830	это последнее	1	1
831	элемент речи	1	1
832	дает возможность	1	1
833	вне его	1	1
834	содержанием и	1	1
835	структуры в	1	1
836	это та	1	1
837	тех областях	1	1
838	все внешнее	1	1
839	о котором	3	1
840	но отнюдь	1	1
841	хотя и	3	1
842	к одной	1	1
843	но когда	1	1
844	эти проблемы	1	1
845	у них	1	1
846	и ни	3	1
847	мы должны	3	1
848	на нем	2	1
849	потому что	13	1
850	логики и	1	1
851	все они	1	1
852	только по	2	1
853	большого числа	1	1
854	обстоит дело	1	1
855	разных сторон	2	1
856	знака в	5	1
857	форма то	1	1
858	мы в	3	1
859	речь о	1	1
860	работы и	1	1
861	прибавить еще	1	1
862	но можно	2	1
863	какой мере	1	1
864	этом мы	1	1
865	не что	3	1
866	это и	3	1
867	из этого	2	1
868	но вот	2	1
869	в заключение	2	1
870	речи как	1	1
871	но будучи	1	1
872	а может	2	1
873	вещь которая	1	1
874	ее в	1	1
875	как таковое	1	1
876	по поводу	2	1
877	каждое слово	1	1
878	том числе	2	1
879	гораздо более	4	1
