N	2gram	Tiupa_Hudo_1	Istorich
268	соответствии с	1	1
269	также и	1	1
270	ни души	1	1
271	относится и	1	1
272	таком случае	1	1
273	по адресу	2	1
274	в связи	3	1
275	только потому	2	1
276	оно было	2	1
277	и этот	1	1
278	а как	1	1
279	сам становился	1	1
280	ни у	1	1
281	ответить на	1	1
282	героя но	1	1
283	именно к	1	1
284	этом не	1	1
285	происходит это	1	1
286	но она	1	1
287	что можно	1	1
288	же что	1	1
289	так или	2	1
290	а другие	1	1
291	на них	1	1
292	мы читаем	2	1
293	воды в	1	1
294	что его	1	1
295	во всех	1	1
296	как правило	6	1
297	еще далеко	1	1
298	же она	1	1
299	не все	1	1
300	он будет	1	1
301	отличие от	1	1
302	тут же	1	1
303	от основного	1	1
304	представляется в	1	1
305	идет о	3	1
306	может принимать	1	1
307	это одно	1	1
308	что именно	1	1
309	как нам	2	1
310	однако не	1	1
311	встрече с	3	1
312	в полном	1	1
313	хотя и	2	1
314	полном соответствии	1	1
315	как уже	1	1
316	и к	4	1
317	для которой	1	1
318	знаю что	1	1
319	более или	1	1
320	в этот	1	1
321	общение с	1	1
322	герой возвращается	1	1
323	в целом	2	1
324	все так	1	1
325	он в	1	1
326	можно не	1	1
327	раз в	2	1
328	и тот	1	1
329	жизни которые	1	1
330	сказал я	1	1
331	но на	1	1
332	ему своей	1	1
333	жизнью и	2	1
334	не имеют	3	1
335	по-видимому не	2	1
336	тем не	4	1
337	в первую	2	1
338	в силу	1	1
339	ее и	1	1
340	никак не	2	1
341	характер в	2	1
342	свое время	1	1
343	чтобы в	1	1
344	что ни	1	1
345	на этом	3	1
346	жить в	1	1
347	что все	1	1
348	другого человека	1	1
349	этом он	1	1
350	в мире	3	1
351	того или	2	1
352	при встрече	2	1
353	который так	1	1
354	на спине	1	1
355	например герой	1	1
356	не служит	1	1
357	в жизни	1	1
358	был и	1	1
359	он же	1	1
360	одна и	1	1
361	она действительно	1	1
362	при каждом	1	1
363	с такой	1	1
364	ключ к	2	1
365	такою же	1	1
366	перед собой	2	1
367	в саду	1	1
368	одно из	1	1
369	или менее	1	1
370	что создает	1	1
371	точки зрения	5	1
372	от своего	1	1
373	она сама	1	1
374	этой связи	4	1
375	на месте	1	1
376	не столько	2	1
377	было очень	1	1
378	они уже	1	1
379	не представляется	2	1
380	что я	2	1
381	другом и	1	1
382	обращение к	1	1
383	все это	2	1
384	и более	1	1
385	как от	2	1
386	и наоборот	1	1
387	тому чтобы	1	1
388	вообще на	1	1
389	это вопрос	1	1
390	сам он	1	1
391	и герой	2	1
392	чистом виде	1	1
393	на три	1	1
394	не менее	5	1
395	мира не	1	1
396	этими двумя	1	1
397	одну сторону	1	1
398	в основе	1	1
399	каждый день	1	1
400	не составляет	1	1
401	не случайно	7	1
402	того чтобы	3	1
403	о природе	3	1
404	казалось бы	7	1
405	он почувствовал	1	1
406	смерти а	1	1
407	в противоречие	1	1
408	а во	1	1
409	так называемых	1	1
410	как она	2	1
411	по своей	4	1
412	такая же	1	1
413	уже говорили	1	1
414	со своим	2	1
415	дом с	1	1
416	обращено на	1	1
417	потом в	1	1
418	что на	2	1
419	перед ним	1	1
420	человека с	1	1
421	не могут	1	1
422	он бы	1	1
423	приобщения к	1	1
424	этой книги	2	1
425	тех же	1	1
426	мысли о	2	1
427	все еще	2	1
428	из их	1	1
429	и о	4	1
430	тому что	4	1
431	с ее	2	1
432	в ее	3	1
433	как по	2	1
434	приводит к	3	1
435	и когда	3	1
436	его самого	1	1
437	по аналогии	1	1
438	другое в	1	1
439	что говорилось	1	1
440	ясно что	2	1
441	отсюда и	2	1
442	и каждый	2	1
443	о связи	1	1
444	в воду	1	1
445	наше внимание	2	1
446	жизнь и	1	1
447	только у	1	1
448	не случайна	1	1
449	означает что	1	1
450	нас и	1	1
451	об этом	5	1
452	находится в	1	1
453	можно заметить	1	1
454	тех кто	2	1
455	в другом	2	1
456	на вопрос	2	1
457	и поэтому	2	1
458	и из	1	1
459	одного из	1	1
460	говорилось о	1	1
461	с того	2	1
462	к одному	1	1
463	все его	1	1
464	этих двух	1	1
465	восходит к	1	1
466	он его	1	1
467	она остается	1	1
468	и небесным	1	1
469	между тем	8	1
470	переходит в	1	1
471	более древней	1	1
472	на одном	1	1
473	находит свое	1	1
474	выступает как	1	1
475	наконец в	1	1
476	также в	2	1
477	как вообще	1	1
478	а она	1	1
479	но тут	1	1
480	как объект	1	1
481	с той	2	1
482	т с	4	1
483	но с	2	1
484	не как	1	1
485	всегда только	1	1
486	друг друга	5	1
487	по наблюдениям	1	1
488	птиц ни	1	1
489	поэтому и	2	1
490	нужно и	1	1
491	сказки в	1	1
492	между этими	1	1
493	их не	1	1
494	же и	1	1
495	есть в	1	1
496	одной из	2	1
497	уже в	1	1
498	не узнаем	1	1
499	оно в	1	1
500	отношений а	1	1
501	читаем он	1	1
502	или даже	1	1
503	но совершенно	1	1
504	не стал	2	1
505	его и	1	1
506	встретиться с	2	1
507	характерно что	1	1
508	горах и	3	1
509	для него	10	1
510	лет но	1	1
511	в землю	2	1
512	у нее	2	1
513	отношение к	1	1
514	при всей	2	1
515	как его	3	1
516	но уже	1	1
517	и никогда	1	1
518	о берег	1	1
519	на рассвете	3	1
520	где в	1	1
521	появилось новое	1	1
522	в особенности	1	1
523	спине и	1	1
524	говорится что	1	1
525	и даже	3	1
526	даже не	1	1
527	представлений с	1	1
528	на примере	1	1
529	человека что	1	1
530	не стало	1	1
531	или иначе	2	1
532	в море	2	1
533	именно в	7	1
534	о своем	1	1
535	заметить что	2	1
536	поля зрения	1	1
537	еще и	1	1
538	с другом	1	1
539	как впоследствии	1	1
540	в самую	1	1
541	это прежде	2	1
542	не знает	2	1
543	воздействовать на	1	1
544	долгое время	1	1
545	как о	1	1
546	или с	2	1
547	несмотря на	4	1
548	вступает в	1	1
549	параллель в	1	1
550	еще раз	2	1
551	первый взгляд	1	1
552	противоречие с	1	1
553	как кажется	2	1
554	к другому	4	1
555	видит в	3	1
556	если оно	1	1
557	не замечали	1	1
558	вот я	1	1
559	вот мы	1	1
560	это так	2	1
561	в чистом	1	1
562	в мир	1	1
563	и вполне	1	1
564	друг с	1	1
565	том смысле	1	1
566	и м	2	1
567	эти детали	1	1
568	единства в	1	1
569	было ни	1	1
570	этот не	1	1
571	своей жизни	2	1
572	между прочим	1	1
573	герой еще	1	1
574	форме к	1	1
575	и для	3	1
576	еще одна	1	1
577	однако и	3	1
578	случае если	1	1
579	всего мира	2	1
580	своей собственной	2	1
581	делает их	1	1
582	бы в	1	1
583	тем более	1	1
584	будто бы	3	1
585	связан он	1	1
586	же в	3	1
587	давно уже	1	1
588	похожи на	1	1
589	еще ничего	1	1
590	может и	3	1
591	не похожи	1	1
592	от лица	2	1
593	в свою	1	1
594	героя через	1	1
595	неотделим от	1	1
596	они все	1	1
597	это на	1	1
598	время не	1	1
599	пути к	1	1
600	но еще	2	1
601	к этой	3	1
602	это в	3	1
603	см в	1	1
604	в таком	3	1
605	этой точки	1	1
