N	2gram	Tiupa_Lite_2	Problema
326	что едва	1	1
327	ни один	1	1
328	в целом	2	1
329	как некий	1	1
330	есть их	1	1
331	и пространства	1	1
332	за их	1	1
333	поскольку в	3	1
334	с художественной	1	1
335	и те	1	1
336	как он	2	1
337	на то	1	1
338	на юг	1	1
339	в единстве	1	1
340	в случае	1	1
341	неба над	1	1
342	с чем	1	1
343	сами эти	1	1
344	таково что	1	1
345	и еще	2	1
346	в принципе	5	1
347	на челе	1	1
348	что может	1	1
349	одно и	2	1
350	русской классической	2	1
351	которой состоит	1	1
352	то ни	1	1
353	жизни вообще	1	1
354	искусства в	1	1
355	объективной действительности	1	1
356	он есть	1	1
357	это свидетельствует	1	1
358	всю свою	1	1
359	например с	1	1
360	не служит	1	1
361	но уже	2	1
362	рядом с	1	1
363	в соединении	1	1
364	и подобные	1	1
365	не всегда	1	1
366	эта художественная	1	1
367	которая так	1	1
368	будущей жизни	1	1
369	и поскольку	1	1
370	в такой	2	1
371	с идеей	2	1
372	для уяснения	1	1
373	в их	3	1
374	бытия поскольку	1	1
375	я люблю	1	1
376	оказывается что	1	1
377	себе а	1	1
378	от его	1	1
379	я по	2	1
380	сам же	1	1
381	поэтому в	1	1
382	в поэме	4	1
383	и вот	1	1
384	в россии	2	1
385	в своих	2	1
386	войти в	1	1
387	существующим в	1	1
388	что этот	1	1
389	свой труд	1	1
390	именно так	1	1
391	горького в	1	1
392	даже в	4	1
393	и вся	1	1
394	тому что	1	1
395	во главе	1	1
396	что ему	1	1
397	на два	2	1
398	от жизни	1	1
399	у него	2	1
400	пока еще	1	1
401	никогда не	3	1
402	в отношениях	1	1
403	ничего не	3	1
404	до их	1	1
405	по своей	1	1
406	под названием	2	1
407	и направляет	1	1
408	в основе	2	1
409	в будущем	1	1
410	перед ним	2	1
411	уже о	2	1
412	искусства и	1	1
413	не могут	1	1
414	такова что	1	1
415	могут быть	2	1
416	насилия и	1	1
417	об одном	1	1
418	числе и	1	1
419	всего в	1	1
420	на читателя	1	1
421	что уже	1	1
422	настолько глубоко	1	1
423	в каждом	2	1
424	можно и	1	1
425	стихах и	1	1
426	нам о	1	1
427	свою очередь	1	1
428	на основе	1	1
429	к какой	1	1
430	только то	1	1
431	на свой	1	1
432	на том	1	1
433	этот тип	1	1
434	и сам	2	1
435	то как	2	1
436	в образе	1	1
437	за то	2	1
438	того и	1	1
439	он по	1	1
440	мы в	1	1
441	нас и	1	1
442	находится в	1	1
443	вполне закономерно	1	1
444	о революции	1	1
445	все прочие	1	1
446	одного из	1	1
447	мог бы	1	1
448	основе своей	1	1
449	на еще	1	1
450	в моменты	1	1
451	этих двух	1	1
452	на самого	1	1
453	только своей	1	1
454	здесь мыслится	1	1
455	ним и	1	1
456	бы представить	1	1
457	соединении с	1	1
458	в художественной	3	1
459	не будучи	1	1
460	на отдельные	1	1
461	того что	5	1
462	наконец в-третьих	1	1
463	для поэта	1	1
464	других художественных	1	1
465	идет по	1	1
466	мастер и	1	1
467	и маргарита	1	1
468	писателей и	1	1
469	и единственным	1	1
470	который в	1	1
471	в контексте	1	1
472	существе своем	1	1
473	субъекта но	1	1
474	а после	1	1
475	с одной	7	1
476	мировой революции	1	1
477	однако с	1	1
478	в эти	1	1
479	художественному образу	1	1
480	этой системе	1	1
481	для писателя	1	1
482	в ночи	1	1
483	дня рождения	1	1
484	а он	1	1
485	на север	1	1
486	и хорошо	1	1
487	этой страшной	1	1
488	понятий в	1	1
489	где бы	1	1
490	сердце мое	1	1
491	ведь это	2	1
492	даже к	1	1
493	т п	2	1
494	не случайно	4	1
495	как при	1	1
496	жизни на	2	1
497	ее на	1	1
498	этого пути	1	1
499	вещей и	1	1
500	с другим	2	1
501	писателя и	1	1
502	и др	3	1
503	до конца	2	1
504	только по	1	1
505	в подлинном	1	1
506	есть всех	1	1
507	здесь дело	1	1
508	стремится к	1	1
509	однако и	1	1
510	когда же	1	1
511	на фоне	5	1
512	который бы	1	1
513	он один	1	1
514	жизнь есть	2	1
515	пространства и	1	1
516	в конкретных	1	1
517	требует от	1	1
518	какого бы	1	1
519	одной стороны	6	1
520	к жизни	2	1
521	что же	1	1
522	руки и	1	1
523	ко всему	2	1
524	он мыслит	1	1
525	не его	1	1
526	с этой	2	1
527	для тех	1	1
528	слова и	7	1
529	и нет	2	1
530	что есть	1	1
531	образ этого	1	1
532	этот образ	1	1
533	за его	1	1
534	процесса в	1	1
535	не станет	1	1
536	и страшной	1	1
537	подобные им	1	1
538	роман или	1	1
539	мира и	1	1
540	а к	2	1
541	друг мой	1	1
542	в третьем	2	1
543	бы в	1	1
544	конце концов	1	1
545	но зато	1	1
546	вот этот	1	1
547	исключительно в	1	1
548	же касается	1	1
549	отношении к	1	1
550	в традиционных	1	1
551	ее развития	1	1
552	о своем	1	1
553	в ночь	1	1
554	всего мира	1	1
555	в романе	1	1
556	из тех	2	1
557	не знает	2	1
558	со мной	4	1
559	в свою	1	1
560	этой позиции	1	1
561	жизни а	2	1
562	он и	2	1
563	которого нет	1	1
564	к этой	2	1
565	мышления не	1	1
566	также не	1	1
567	в искусстве	4	1
568	то оно	1	1
569	однако вся	1	1
570	как на	3	1
571	этой точки	1	1
572	том числе	2	1
573	гораздо более	1	1
