N	2gram	Losev_Prob_1	VeschiIm
327	тому как	2	3
328	есть как	2	3
329	вещи для	1	3
330	да и	3	3
331	она должна	1	3
332	к данной	1	3
333	и ни	4	3
334	тем более	5	3
335	хотя бы	3	3
336	не быть	1	3
337	ее нет	1	3
338	с самим	1	3
339	от этого	1	2
340	есть обязательно	6	2
341	как это	6	2
342	и значит	1	2
343	переход от	1	2
344	есть сама	1	2
345	тем же	1	2
346	в первом	2	2
347	ту же	1	2
348	поэтому и	2	2
349	мы уже	5	2
350	той же	1	2
351	как мы	7	2
352	но она	3	2
353	своей собственной	1	2
354	конечно и	1	2
355	себе что	2	2
356	мы ее	1	2
357	и этого	2	2
358	не нужно	3	2
359	как смысл	1	2
360	на их	1	2
361	именно тем	1	2
362	мы будем	2	2
363	а только	5	2
364	и всякий	1	2
365	тут же	1	2
366	наряду с	1	2
367	как в	4	2
368	просто смысл	2	2
369	моментов а	1	2
370	и нет	1	2
371	что ее	1	2
372	случайно не	1	2
373	на нас	1	2
374	это тоже	2	2
375	что на	1	2
376	то в	5	2
377	образом и	2	2
378	так или	2	2
379	выражение в	1	2
380	но ведь	3	2
381	если он	1	2
382	и если	6	2
383	он не	3	2
384	о которой	1	2
385	для того	8	2
386	разумеется как	1	2
387	в силу	1	2
388	или другое	1	2
389	говорите что	1	2
390	необходимые для	2	2
391	и этот	1	2
392	вещи всегда	1	2
393	не суть	1	2
394	но все	3	2
395	в одну	1	2
396	думал что	1	2
397	и может	2	2
398	об этом	10	2
399	есть конечно	1	2
400	и чтобы	2	2
401	то есть	33	2
402	на этой	2	2
403	себя не	1	2
404	и тем	13	2
405	вещи а	2	2
406	которая была	1	2
407	ни в	7	2
408	но уже	5	2
409	все равно	5	2
410	и уже	3	2
411	же есть	1	2
412	не указывает	1	2
413	нужно только	1	2
414	она сама	1	2
415	для здравого	1	2
416	здравого смысла	1	2
417	признать что	1	2
418	для нее	1	2
419	говорим что	3	2
420	же мы	2	2
421	же такое	1	2
422	тому что	4	2
423	что ему	1	2
424	дело в	3	2
425	в науке	2	2
426	и сама	2	2
427	но только	2	2
428	для всего	2	2
429	казалось бы	4	2
430	это совершенно	4	2
431	в самой	3	2
432	это именно	1	2
433	и относится	1	2
434	тех или	3	2
435	и его	3	2
436	этого предмета	1	2
437	однако это	3	2
438	не потому	2	2
439	исходить из	1	2
440	для такого	2	2
441	достаточно только	1	2
442	если же	1	2
443	ли вы	2	2
444	данном случае	8	2
445	самим собою	1	2
446	и логически	1	2
447	понять ее	1	2
448	вещи может	1	2
449	говорили что	2	2
450	нечто целое	1	2
451	с собой	2	2
452	не с	1	2
453	мог бы	1	2
454	живого существа	1	2
455	том как	2	2
456	является в	2	2
457	находится в	1	2
458	в виду	6	2
459	так оно	1	2
460	и та	1	2
461	никак не	4	2
462	как ее	1	2
463	не стоит	2	2
464	основе своей	1	2
465	и во	3	2
466	это было	2	2
467	заключается в	1	2
468	отдельности и	1	2
469	во втором	1	2
470	подходит к	1	2
471	и можно	1	2
472	тот момент	1	2
473	явление есть	1	2
474	ее смысл	2	2
475	или его	2	2
476	в качестве	2	2
477	как нечто	8	2
478	не из	1	2
479	ни просто	1	2
480	его и	1	2
481	мы можем	4	2
482	не случайно	1	2
483	не говорит	1	2
484	о которых	3	2
485	о каком	1	2
486	а потому	2	2
487	никакого представления	1	2
488	на ее	1	2
489	или иначе	2	2
490	тоже ведь	1	2
491	такое этот	1	2
492	раз с	2	2
493	о чем	6	2
494	что из	1	2
495	ближе к	1	2
496	если не	4	2
497	но оно	1	2
498	зачем же	1	2
499	вещей но	2	2
500	смысловом отношении	1	2
501	который мы	2	2
502	мы говорили	4	2
503	а потом	2	2
504	и появление	1	2
505	вещь с	1	2
506	есть тот	2	2
507	нечто совершенно	1	2
508	это выражение	1	2
509	кроме того	2	2
510	просто как	1	2
511	при всем	1	2
512	есть она	1	2
513	но именно	3	2
514	ни к	1	2
515	но зато	1	2
516	которое есть	1	2
517	тоже есть	3	2
518	ли что	1	2
519	находим в	1	2
520	и необходимо	1	2
521	есть уже	1	2
522	может и	3	2
523	это все	1	2
524	была бы	1	2
525	от всех	2	2
526	что то	1	2
527	но еще	2	2
528	а я	1	2
529	вещью в	1	2
530	так же	9	2
531	во всяком	7	2
532	равным образом	1	1
533	говорили о	1	1
534	же нам	1	1
535	я и	2	1
536	если вы	1	1
537	как обыватель	1	1
538	с с	1	1
539	же как	2	1
540	что сначала	1	1
541	чтобы не	1	1
542	вещи данный	1	1
543	и объясняется	1	1
544	случае есть	1	1
545	только потому	3	1
546	основан на	1	1
547	и какова	1	1
548	сразу и	1	1
549	самих вещей	1	1
550	для науки	1	1
551	о смысловом	1	1
552	то на	2	1
553	из самых	1	1
554	не хочет	3	1
555	по преимуществу	2	1
556	что эти	1	1
557	не имеют	5	1
558	оно было	1	1
559	от которых	1	1
560	едва ли	2	1
561	действительности и	5	1
562	это такой	1	1
563	уже по	1	1
564	он ничего	1	1
565	настоящий момент	1	1
566	для своего	2	1
567	и ничего	2	1
568	уже нужно	1	1
569	что если	2	1
570	которую мы	1	1
571	в смысловом	1	1
572	в которой	2	1
573	говоря и	1	1
574	именно к	1	1
575	но по	1	1
576	не пустое	1	1
577	каком случае	3	1
578	несводимое на	1	1
579	должен признать	1	1
580	время как	1	1
581	эстетики и	1	1
582	как комплекс	1	1
583	своему смыслу	1	1
584	уже в	3	1
585	кто же	1	1
586	мы без	1	1
587	этих других	1	1
588	и самого	1	1
589	на другом	1	1
590	и на	8	1
591	первый план	1	1
592	это действительно	1	1
593	не имеющий	3	1
594	с его	2	1
595	есть функция	2	1
596	говорит нам	1	1
597	то мы	1	1
598	ощущения и	1	1
599	просто физическим	1	1
600	вещи от	2	1
601	не понятие	1	1
602	нельзя понимать	1	1
603	только тогда	1	1
604	если в	1	1
605	в общем	1	1
606	ее внутреннее	1	1
607	впервые и	1	1
608	другое и	1	1
609	судить об	1	1
610	смысловой и	1	1
611	и чем	1	1
612	форме и	1	1
613	название вещи	2	1
614	которые не	3	1
615	для получения	4	1
616	в истории	4	1
617	общее так	1	1
618	субъекта и	1	1
619	решительно все	1	1
620	только ее	2	1
621	тут уже	1	1
622	не хватает	2	1
623	внутренняя жизнь	2	1
624	смысле вещи	1	1
625	перед нами	5	1
626	от чистой	1	1
627	то ясно	1	1
628	хотя и	6	1
629	оно обязательно	1	1
630	и к	1	1
631	смысл но	2	1
632	самом начале	1	1
633	ясно и	2	1
634	о самом	1	1
635	чего же	1	1
636	искусстве или	1	1
637	еще на	1	1
638	как то	1	1
639	мы получаем	3	1
640	все эти	8	1
641	поскольку в	2	1
642	учение о	3	1
643	в этой	10	1
644	еще один	1	1
645	раз в	1	1
646	все прочее	1	1
647	тому же	1	1
648	как он	4	1
649	но на	1	1
650	как принцип	1	1
651	в определенном	1	1
652	при этом	6	1
653	все другие	2	1
654	другое свойство	1	1
655	или других	1	1
656	вещи то	1	1
657	предмет а	1	1
658	чтобы они	1	1
659	знак не	1	1
660	но само	1	1
661	момента в	1	1
662	и еще	3	1
663	действительно есть	2	1
664	бесчисленное количество	1	1
665	необходимо сказать	2	1
666	он должен	2	1
667	этого вопроса	1	1
668	не к	1	1
669	не как	2	1
670	пор мы	2	1
671	том чтобы	1	1
672	действительности к	2	1
673	такой смысл	1	1
674	д все	1	1
675	бы оно	3	1
676	из него	1	1
677	его от	3	1
678	и должен	1	1
679	которая будучи	1	1
680	будем говорить	1	1
681	однако в	2	1
682	или иных	2	1
683	они должны	1	1
684	конечно в	2	1
685	больше как	1	1
686	разница между	2	1
687	до последней	1	1
688	того или	2	1
689	один момент	1	1
690	а без	1	1
691	может стать	1	1
692	же если	1	1
693	и внешнее	1	1
694	не простое	1	1
695	конечно вы	1	1
696	в это	2	1
697	же сделает	1	1
698	значит понятие	1	1
699	предмет то	1	1
700	может а	1	1
701	есть определенная	1	1
702	в них	7	1
703	сущность этого	1	1
704	далеко не	5	1
705	которые тут	1	1
706	состоянии науки	2	1
707	заходящее солнце	1	1
708	суть только	1	1
709	со своими	1	1
710	он и	8	1
711	однако тут	1	1
712	предстают перед	1	1
713	потому и	1	1
714	есть смысловое	1	1
715	просто сам	2	1
716	и того	2	1
717	одного и	2	1
718	на первый	2	1
719	нужно чтобы	1	1
720	этом случае	2	1
721	ее внутренней	1	1
722	итак необходимо	1	1
723	нас не	2	1
724	оперирует наука	1	1
725	именно и	1	1
726	мы конечно	1	1
727	и без	1	1
728	я опять	1	1
729	есть живое	1	1
730	в котором	5	1
731	момент который	1	1
732	представление о	1	1
733	логика и	1	1
734	свой смысл	1	1
735	собою а	1	1
736	вовсе еще	3	1
737	результате этого	1	1
738	и уж	2	1
739	вещью или	1	1
740	поэтому в	1	1
741	есть его	2	1
742	что было	1	1
743	к нашему	2	1
744	что никакой	1	1
745	без всяких	2	1
746	тем самым	4	1
747	ее отдельных	1	1
748	чем собственно	1	1
749	уже сказали	1	1
750	с такими	2	1
751	есть треугольник	1	1
752	даже в	1	1
753	случае мы	1	1
754	сам он	1	1
755	это является	1	1
756	и очень	2	1
757	чтобы это	1	1
758	ни говорили	1	1
759	раз и	9	1
760	и науки	1	1
761	чистом виде	1	1
762	будет относиться	1	1
763	что эта	1	1
764	можно понимать	1	1
765	иной раз	1	1
766	от нас	3	1
767	есть прежде	1	1
768	же самую	1	1
769	дело не	1	1
770	не имеет	2	1
771	было не	1	1
772	есть принцип	2	1
773	и внутренней	1	1
774	эта внутренняя	1	1
775	о них	1	1
776	о природе	1	1
777	больше чем	2	1
778	при современном	2	1
779	находятся в	1	1
780	и существенное	1	1
781	учения о	2	1
782	человеческий субъект	1	1
783	явление в	1	1
784	ровно ничего	4	1
785	обозначения то	1	1
786	по своей	1	1
787	быть чем-то	1	1
788	и является	7	1
789	ее внутренняя	1	1
790	сводится к	1	1
791	в сознании	5	1
792	которое не	1	1
793	только с	1	1
794	уже и	3	1
795	и делает	3	1
796	зрение и	1	1
797	существа к	1	1
798	в каком	3	1
799	логический анализ	2	1
800	является то	2	1
801	только от	1	1
802	если у	1	1
803	есть какая-нибудь	1	1
804	не могут	2	1
805	могут быть	2	1
806	совершенно особая	1	1
807	ведь всякий	1	1
808	и глубинные	1	1
809	и дуализма	1	1
810	указать на	1	1
811	анализа и	1	1
812	понять что	1	1
813	для обозначения	4	1
814	мы отличаем	1	1
815	уж тем	2	1
816	отказаться от	1	1
817	утверждать что	1	1
818	самом общем	1	1
819	в настоящий	1	1
820	живой действительности	1	1
821	ничего общего	11	1
822	несет с	2	1
823	существует только	1	1
824	что вы	3	1
825	чего-нибудь то	2	1
826	же корень	1	1
827	они стали	1	1
828	стоит на	1	1
829	им в	1	1
830	в конце	6	1
831	которыми оперирует	1	1
832	указывать на	2	1
833	позитивист как	1	1
834	истории философии	4	1
835	то уже	3	1
836	ни слова	1	1
837	и от	1	1
838	важно только	2	1
839	и внутреннее	2	1
840	только не	3	1
841	уже с	2	1
842	то время	1	1
843	в пределах	1	1
844	идет речь	1	1
845	название это	1	1
846	когда речь	1	1
847	после всех	2	1
848	на том	4	1
849	если они	1	1
850	в другом	1	1
851	на нее	1	1
852	действительности это	1	1
853	еще какой-то	1	1
854	это вовсе	2	1
855	здесь как	1	1
856	отождествляется с	1	1
857	есть также	3	1
858	именно этот	1	1
859	до бесконечности	1	1
860	достаточно но	1	1
861	имеется в	1	1
862	логического анализа	2	1
863	он остается	1	1
864	языковое сознание	1	1
865	или иной	5	1
866	мы взяли	1	1
867	образ или	1	1
868	уже сейчас	1	1
869	то нам	1	1
870	все дело	1	1
871	о нем	3	1
872	же необходимо	1	1
873	искусства и	3	1
874	кого не	1	1
875	менее сущность	1	1
876	ясным что	2	1
877	почему же	1	1
878	на что	2	1
879	и который	2	1
880	а также	4	1
881	понятие и	2	1
882	нас в	2	1
883	пр но	1	1
884	нервной системы	1	1
885	именно вещь	1	1
886	чем говорить	1	1
887	взятая сама	4	1
888	на одном	2	1
889	с любым	1	1
890	чем и	1	1
891	но конечно	1	1
892	что бы	1	1
893	чтобы был	1	1
894	в теории	3	1
895	а его	1	1
896	а именно	12	1
897	оперирует с	1	1
898	указание это	1	1
899	если взять	2	1
900	не зная	1	1
901	познания в	1	1
902	другое не	1	1
903	понятия чем	1	1
904	что здесь	3	1
905	этом смысле	6	1
906	которое было	1	1
907	одного из	1	1
908	содержится в	1	1
909	но с	1	1
910	только одной	2	1
911	существует это	2	1
912	речи о	1	1
913	говорили выше	2	1
914	вещь или	2	1
915	от живого	1	1
916	понятно и	1	1
917	о вещи	1	1
918	тем или	3	1
919	внутренней и	1	1
920	которое мы	1	1
921	и так	2	1
922	несколько подробнее	1	1
923	нечто не	1	1
924	или другим	3	1
925	никак нельзя	3	1
926	к смыслу	1	1
927	не было	4	1
928	необходимо говорить	1	1
929	самотождественное различие	2	1
930	огромное различие	1	1
931	заметим что	1	1
932	тот или	1	1
933	образом что	1	1
934	то ему	1	1
935	именно на	3	1
936	и все-таки	2	1
937	для всех	1	1
938	бесконечный ряд	12	1
939	существенным и	1	1
940	конечно не	1	1
941	тоже имеют	1	1
942	не можем	2	1
943	соотношение с	1	1
944	указания на	1	1
945	единое и	2	1
946	современном состоянии	2	1
947	даже вообще	2	1
948	в виде	15	1
949	в начале	1	1
950	свидетельствует о	3	1
951	является не	2	1
952	от других	2	1
953	при помощи	13	1
954	эту формулу	1	1
955	это требует	1	1
956	всяком случае	3	1
957	другой но	1	1
958	сами по	3	1
959	философского и	1	1
960	вовсе не	35	1
961	не о	2	1
962	как его	2	1
963	себе отнюдь	2	1
964	она будет	1	1
965	то поскольку	1	1
966	и будет	1	1
967	явлений в	1	1
968	есть выражение	2	1
969	к той	1	1
970	в других	5	1
971	нужно сказать	3	1
972	труда заметим	1	1
973	бы это	1	1
974	более для	1	1
975	ее внешнее	1	1
976	другого и	1	1
977	до сих	3	1
978	и эту	2	1
979	не обязательно	3	1
980	нельзя сказать	2	1
981	абстрактная и	1	1
982	которых мы	2	1
983	больше того	1	1
984	любые вещи	1	1
985	было и	1	1
986	мы еще	1	1
987	есть сразу	1	1
988	раз уж	1	1
989	но о	2	1
990	или о	1	1
991	предмета но	2	1
992	и существует	1	1
993	говорит о	3	1
994	но все-таки	2	1
995	и несущественного	1	1
996	имеют никакого	1	1
997	к человеку	1	1
998	в некоторых	1	1
999	и самый	1	1
1000	сущность ни	1	1
1001	его как	2	1
1002	бы ее	1	1
1003	вещи однако	1	1
1004	и выше	1	1
1005	он становится	1	1
1006	существу и	1	1
1007	с предметом	1	1
1008	еще только	1	1
1009	с которым	1	1
1010	решения вопроса	1	1
1011	никак невозможно	1	1
1012	все вообще	1	1
1013	уже давно	2	1
1014	входить в	1	1
1015	нет ничего	10	1
1016	нами как	1	1
1017	смысл который	1	1
1018	который бы	2	1
1019	как объективно	1	1
1020	выражение вещи	5	1
1021	или по	1	1
1022	к другой	1	1
1023	чтобы мы	1	1
1024	мало и	1	1
1025	из которых	1	1
1026	к бытию	1	1
1027	нет а	1	1
1028	без труда	1	1
1029	ни убеждали	1	1
1030	необходимо исходить	1	1
1031	он говорит	1	1
1032	есть результат	4	1
1033	существует не	1	1
1034	не видят	1	1
1035	вокруг себя	1	1
1036	по существу	2	1
1037	на какие	1	1
1038	очевидный факт	1	1
1039	этих нулей	1	1
1040	может считаться	1	1
1041	какие угодно	1	1
1042	мы сказали	1	1
1043	указанием на	1	1
1044	слова и	1	1
1045	и тому	1	1
1046	живому существу	1	1
1047	понятие вещи	1	1
1048	смысле есть	1	1
1049	сих пор	3	1
1050	просто ее	1	1
1051	заставляет нас	2	1
1052	природу и	1	1
1053	мешает нам	1	1
1054	является как	1	1
1055	не знаем	1	1
1056	ничего кроме	1	1
1057	но для	3	1
1058	не больше	3	1
1059	даже больше	1	1
1060	к другим	1	1
1061	абстрактное понятие	1	1
1062	и видов	1	1
1063	вообще говоря	1	1
1064	не является	5	1
1065	от той	1	1
1066	нечто внутреннее	1	1
1067	или в	4	1
1068	имеет дело	1	1
1069	сознания и	2	1
1070	его с	1	1
1071	вещей или	3	1
1072	о котором	1	1
1073	тот кто	2	1
1074	на анализе	1	1
1075	это энергия	1	1
1076	ее и	1	1
1077	есть система	1	1
1078	вот теперь	1	1
1079	и внешней	1	1
1080	в третьем	1	1
1081	чтобы его	2	1
1082	не будучи	1	1
1083	конце концов	4	1
1084	мы должны	5	1
1085	смысле нет	1	1
1086	ведь есть	1	1
1087	хотя в	3	1
1088	уже нет	1	1
1089	тоже ничего	1	1
1090	чтобы обеспечить	1	1
1091	в целях	2	1
1092	к самому	1	1
1093	существование и	1	1
1094	всякий смысл	1	1
1095	мы брали	1	1
1096	понимать как	2	1
1097	только как	1	1
1098	другой стороны	3	1
1099	они все	1	1
1100	к его	2	1
1101	внутренняя сущность	1	1
1102	по одному	1	1
1103	себе по	1	1
1104	только впервые	1	1
1105	самой же	2	1
1106	мы увидим	3	1
1107	самое и	1	1
1108	в действительности	3	1
1109	взятый сам	1	1
1110	но эти	1	1
1111	к этой	1	1
1112	она содержит	1	1
1113	и эта	1	1
1114	это понятие	1	1
1115	требует не	1	1
1116	в противоположность	1	1
1117	к этому	1	1
1118	думать что	1	1
1119	в таком	9	1
1120	гораздо более	2	1
1121	которая не	1	1
