N	2gram	Vinokur_Ku_1	Istorich
163	не знают	2	2
164	и то	3	2
165	в которых	6	2
166	иное как	2	2
167	во всех	1	2
168	то мы	3	2
169	но не	5	2
170	не все	2	2
171	не просто	5	2
172	перед нами	1	2
173	в которой	6	2
174	говорят о	1	2
175	тому же	1	2
176	на его	3	2
177	главным образом	1	2
178	так сказать	5	2
179	и социальной	2	2
180	он должен	1	2
181	состоит в	3	2
182	в силу	10	2
183	и если	3	2
184	из него	1	2
185	и по	1	2
186	он знал	1	2
187	и может	3	2
188	из них	4	2
189	той же	3	2
190	его не	1	2
191	на этой	1	2
192	это не	7	2
193	есть и	1	2
194	не соответствует	1	2
195	в жизни	1	2
196	ни в	2	2
197	он является	1	2
198	она и	1	2
199	как и	2	2
200	мы видели	1	2
201	нисколько не	3	2
202	эта черта	1	2
203	бы привести	1	2
204	вот он	1	2
205	не столько	2	2
206	представление о	3	2
207	и эти	3	2
208	и более	2	2
209	в таких	4	2
210	случае мы	1	2
211	таких случаях	1	2
212	тем самым	4	2
213	одна из	1	2
214	и именно	2	2
215	иметь в	1	2
216	в русском	4	2
217	другой стороны	6	2
218	вместо того	1	2
219	кроме того	1	2
220	когда ему	1	2
221	был бы	2	2
222	к себе	4	2
223	мы в	1	2
224	когда мы	2	2
225	могут быть	1	2
226	всегда или	1	2
227	того чтобы	17	2
228	в виду	5	2
229	здесь не	3	2
230	совершенно ясно	1	2
231	и говорит	2	2
232	и когда	1	2
233	что у	1	2
234	же эти	1	2
235	подойти к	2	2
236	это только	3	2
237	имеется в	1	2
238	одно из	2	2
239	в разных	2	2
240	находится в	1	2
241	с другой	7	2
242	а также	1	2
243	несколько случаев	1	2
244	также в	1	2
245	они приобретают	1	2
246	нет он	1	2
247	в него	1	2
248	оказывается что	1	2
249	но с	2	2
250	д и	2	2
251	он стал	1	2
252	с ними	4	2
253	и так	1	2
254	можно установить	1	2
255	уже в	3	2
256	в нашей	1	2
257	является не	1	2
258	а то	2	2
259	и их	1	2
260	слова в	1	2
261	и вместе	1	2
262	и только	1	2
263	не было	3	2
264	в особенности	3	2
265	именно в	6	2
266	здесь в	1	2
267	случаев в	1	2
268	а с	3	2
269	себя и	1	2
270	в некоторых	1	2
271	что им	1	2
272	превращается в	2	2
273	зависит от	1	2
274	самый факт	1	2
275	нет ничего	1	2
276	нет еще	1	2
277	смысле этого	3	2
278	громким голосом	1	2
279	в тех	4	2
280	да и	1	2
281	по существу	4	2
282	зрения так	1	2
283	в основном	1	2
284	о его	1	2
285	мере того	3	2
286	или в	2	2
287	за него	1	2
288	будто бы	1	2
289	в системе	3	2
290	понять эту	1	2
291	не знает	1	2
292	сказать что	1	2
293	где как	1	2
294	не что	1	2
295	также не	1	2
296	ее в	2	2
297	который должен	1	1
298	явлениями языка	1	1
299	можно говорить	2	1
300	в стороне	2	1
301	к своей	1	1
302	это и	4	1
303	из его	1	1
304	почти всегда	1	1
305	она все	1	1
306	не имеют	3	1
307	едва ли	1	1
308	в зависимости	5	1
309	и этот	1	1
310	несомненной связи	1	1
311	есть не	1	1
312	в семье	1	1
313	бы что	1	1
314	большую роль	1	1
315	из своих	1	1
316	пределах данного	1	1
317	это всегда	1	1
318	представлением о	1	1
319	так чтобы	1	1
320	внутренняя организация	1	1
321	говорить о	1	1
322	его о	1	1
323	вход и	1	1
324	есть какая-то	1	1
325	на себя	3	1
326	ни обстановка	1	1
327	здесь необходимо	1	1
328	похожи на	1	1
329	что можно	2	1
330	зависимости от	6	1
331	и он	3	1
332	форм в	2	1
333	силу которой	1	1
334	это время	1	1
335	вопрос об	1	1
336	в отличие	1	1
337	оно стоит	1	1
338	есть акт	1	1
339	что его	2	1
340	с его	4	1
341	тем как	1	1
342	как культ	1	1
343	есть случаи	1	1
344	имеет здесь	1	1
345	на основе	1	1
346	но как	1	1
347	а только	8	1
348	не то	1	1
349	нельзя понимать	1	1
350	в сторону	2	1
351	отличие от	1	1
352	из таких	1	1
353	отнюдь не	1	1
354	в истории	3	1
355	как говорит	1	1
356	как к	1	1
357	мы также	1	1
358	е она	1	1
359	однако не	6	1
360	и где	1	1
361	языкам и	1	1
362	вопросом о	1	1
363	и как	2	1
364	е с	1	1
365	на своем	1	1
366	следующим образом	1	1
367	от этого	2	1
368	со своей	1	1
369	как то	2	1
370	в целом	4	1
371	мне не	1	1
372	так или	2	1
373	спросить себя	1	1
374	д по	1	1
375	еще один	2	1
376	однако как	1	1
377	друг от	1	1
378	сторону дела	1	1
379	но на	1	1
380	его но	1	1
381	происходит при	1	1
382	естественно поэтому	2	1
383	герою или	1	1
384	же остается	1	1
385	но дело	1	1
386	так например	2	1
387	культуры что	1	1
388	конца и	1	1
389	связанные с	1	1
390	за то	1	1
391	в совершенно	1	1
392	связанных с	1	1
393	них не	1	1
394	именно той	1	1
395	из своего	1	1
396	должен однако	1	1
397	это было	2	1
398	оставляя в	1	1
399	чтобы все	1	1
400	раз он	1	1
401	а это	3	1
402	он приходит	1	1
403	или другого	1	1
404	которая была	1	1
405	для них	2	1
406	но уже	5	1
407	в них	7	1
408	на второй	1	1
409	соответствии с	3	1
410	далеко не	1	1
411	он действительно	1	1
412	не всегда	2	1
413	несмотря на	3	1
414	к своему	2	1
415	бы на	2	1
416	в своей	2	1
417	что такое	6	1
418	на глаза	1	1
419	наших дней	1	1
420	не подлежит	1	1
421	необходимо указать	1	1
422	к одному	1	1
423	всякий раз	1	1
424	которые в	1	1
425	русской сказки	1	1
426	что было	2	1
427	тем не	4	1
428	доказывает что	2	1
429	вводят в	1	1
430	а а	3	1
431	с такими	1	1
432	известно и	1	1
433	важно что	1	1
434	и под	2	1
435	по себе	2	1
436	даже в	3	1
437	освободиться от	1	1
438	как акт	1	1
439	не менее	7	1
440	так часто	1	1
441	как о	2	1
442	что их	2	1
443	в науке	4	1
444	в то	2	1
445	каждый день	1	1
446	в самых	1	1
447	подошел к	1	1
448	только не	1	1
449	или еще	1	1
450	казалось бы	3	1
451	правда в	1	1
452	с перенесением	1	1
453	часто бывает	1	1
454	то именно	1	1
455	его значения	1	1
456	и после	1	1
457	в процессе	1	1
458	до того	2	1
459	что на	1	1
460	в каком	2	1
461	тех случаях	2	1
462	и со	1	1
463	у нас	10	1
464	только мы	1	1
465	такие же	1	1
466	сюжета и	1	1
467	мы встречаем	1	1
468	если его	2	1
469	со стороны	4	1
470	в роде	1	1
471	не могут	2	1
472	относиться к	1	1
473	во все	2	1
474	как только	1	1
475	в эти	1	1
476	организация и	1	1
477	указывает на	1	1
478	они и	1	1
479	всегда есть	1	1
480	например на	1	1
481	для дальнейшего	1	1
482	еще что	1	1
483	славянских языках	1	1
484	как мы	1	1
485	то она	1	1
486	от друга	1	1
487	отношения и	2	1
488	без всякого	1	1
489	тогда как	2	1
490	к нам	1	1
491	необходимо еще	1	1
492	чтобы быть	2	1
493	в пределах	4	1
494	в дальнейшем	1	1
495	идет речь	2	1
496	собственно не	1	1
497	редко и	1	1
498	одного из	1	1
499	д все	1	1
500	в чужом	1	1
501	она была	1	1
502	к тем	1	1
503	том как	3	1
504	в последней	1	1
505	о котором	2	1
506	с ним	5	1
507	образом в	1	1
508	связанным с	1	1
509	сводится к	3	1
510	время в	1	1
511	следует угощение	1	1
512	от мертвых	1	1
513	и во	1	1
514	связь между	1	1
515	которого не	1	1
516	но сейчас	2	1
517	чтобы получить	2	1
518	или иначе	2	1
519	нуждается в	3	1
520	говорит он	1	1
521	и иных	1	1
522	и следовательно	1	1
523	может иметь	2	1
524	спросим себя	1	1
525	ней на	1	1
526	в частности	4	1
527	здесь совершенно	1	1
528	и одновременно	1	1
529	в двух	1	1
530	тот же	2	1
531	этот вопрос	1	1
532	которым он	1	1
533	традиции в	2	1
534	разных языках	1	1
535	в какой	6	1
536	к их	1	1
537	должен быть	4	1
538	случаи когда	1	1
539	который в	1	1
540	которое его	1	1
541	с которыми	1	1
542	до наших	1	1
543	рассматриваться как	1	1
544	переходит в	1	1
545	уже не	8	1
546	если мы	2	1
547	только на	1	1
548	ничего нельзя	1	1
549	сказки и	1	1
550	в науку	1	1
551	свидетельствует о	2	1
552	еще одну	1	1
553	на этих	1	1
554	и других	1	1
555	этом в	1	1
556	всего из	1	1
557	же сохраняют	1	1
558	себе в	3	1
559	могло бы	1	1
560	и один	1	1
561	вовсе не	10	1
562	но что	1	1
563	каждый из	1	1
564	природы а	1	1
565	она имеет	1	1
566	сейчас еще	1	1
567	в особую	1	1
568	может рассматриваться	1	1
569	именно как	1	1
570	нужно было	2	1
571	со всем	1	1
572	не хочет	1	1
573	себе представить	1	1
574	и эту	1	1
575	в природе	1	1
576	в общей	1	1
577	что не	5	1
578	как значение	1	1
579	в несомненной	1	1
580	а на	2	1
581	здесь дело	1	1
582	а сам	1	1
583	до конца	2	1
584	ничем не	1	1
585	понимать как	2	1
586	своего рода	1	1
587	жизнь в	1	1
588	было ему	1	1
589	но никогда	1	1
590	ниже но	2	1
591	о чем	2	1
592	далеко еще	1	1
593	в подобных	1	1
594	в одно	1	1
595	не знаю	2	1
596	в точности	1	1
597	понятным причинам	1	1
598	и потому	4	1
599	в европе	1	1
600	поскольку они	1	1
601	xix века	5	1
602	по своему	1	1
603	он говорит	1	1
604	к жизни	2	1
605	что за	1	1
606	а если	3	1
607	с него	2	1
608	в той	5	1
609	что же	6	1
610	матери и	1	1
611	приобретает свое	1	1
612	там где	4	1
613	действительно ли	1	1
614	это значит	1	1
615	сам в	1	1
616	к следующему	1	1
617	здесь идет	1	1
618	в это	2	1
619	этого слова	3	1
620	с этой	2	1
621	только для	1	1
622	поэтому что	2	1
623	я мог	1	1
624	же значение	1	1
625	в наше	1	1
626	в более	2	1
627	только одна	1	1
628	случаях когда	2	1
629	указать на	4	1
630	ли в	2	1
631	в результате	5	1
632	это как	1	1
633	он за	1	1
634	она уже	1	1
635	бы он	1	1
636	указания на	1	1
637	этого рода	6	1
638	еще более	1	1
639	чтобы его	1	1
640	на более	2	1
641	по пути	1	1
642	же в	4	1
643	лишая его	1	1
644	е в	2	1
645	его к	3	1
646	в свою	3	1
647	нас все	2	1
648	подчинены все	1	1
649	при его	1	1
650	полагает что	1	1
651	вплотную подойти	1	1
652	в самом	10	1
653	только о	1	1
654	это свидетельствует	1	1
655	но еще	3	1
656	а может	1	1
657	очень редко	1	1
658	то оно	2	1
659	оно совершается	2	1
660	к этому	1	1
661	в таком	3	1
662	после чего	2	1
