N	2gram	Vinokur_St_2	KulturaY
187	на вопрос	3	3
188	но и	19	3
189	связь между	1	3
190	отметить что	2	3
191	этот вопрос	2	3
192	в какой	2	3
193	и действительно	1	3
194	уже в	1	3
195	русские слова	1	3
196	ни в	3	3
197	могло бы	1	3
198	ставит себе	1	3
199	именно в	4	3
200	а с	3	3
201	естественно что	1	3
202	и пр	8	3
203	первую очередь	1	3
204	в ряду	1	3
205	xix века	3	3
206	по существу	2	3
207	там где	2	3
208	но для	1	3
209	этого рода	1	3
210	к тому	10	3
211	другой стороны	3	3
212	по поводу	8	3
213	они не	2	3
214	смысле слова	1	2
215	по адресу	2	2
216	тем же	2	2
217	к другому	1	2
218	отношению к	1	2
219	одним и	1	2
220	бы уже	1	2
221	на материале	1	2
222	в защиту	1	2
223	которую я	1	2
224	ответить на	1	2
225	на себя	3	2
226	подчеркнуть что	3	2
227	французском языке	2	2
228	здесь не	1	2
229	а тем	1	2
230	не то	3	2
231	отличие от	2	2
232	не просто	1	2
233	за пределы	1	2
234	что они	2	2
235	и я	2	2
236	этот прием	1	2
237	более чем	1	2
238	когда он	1	2
239	и как	2	2
240	более или	2	2
241	но в	8	2
242	для которого	1	2
243	очень много	1	2
244	а во-вторых	1	2
245	в известном	3	2
246	и тот	1	2
247	как он	2	2
248	в значении	4	2
249	с традициями	1	2
250	и самый	2	2
251	формы но	1	2
252	лишь что	1	2
253	принять во	2	2
254	отношений между	3	2
255	и если	1	2
256	в россии	3	2
257	свое время	1	2
258	на этом	1	2
259	но все	7	2
260	что все	1	2
261	значение в	1	2
262	его в	2	2
263	с другими	1	2
264	не стану	1	2
265	само собою	2	2
266	языком а	1	2
267	себя внимание	2	2
268	в статье	2	2
269	такой же	1	2
270	или менее	2	2
271	в этих	3	2
272	русского литературного	1	2
273	из того	1	2
274	и без	1	2
275	в котором	7	2
276	в отличие	2	2
277	не как	1	2
278	своего рода	5	2
279	сам же	1	2
280	нас к	1	2
281	что есть	1	2
282	в таких	1	2
283	себе целью	1	2
284	не о	1	2
285	может служить	1	2
286	к новым	1	2
287	должен решаться	1	2
288	из собеседников	2	2
289	дело не	2	2
290	это еще	2	2
291	нельзя не	3	2
292	по своему	2	2
293	никак не	2	2
294	в текст	1	2
295	уже о	1	2
296	которое в	1	2
297	и такие	1	2
298	отличается от	1	2
299	а что	1	2
300	слава богу	1	2
301	говоря уже	1	2
302	так в	1	2
303	не понял	1	2
304	в пределах	1	2
305	на том	1	2
306	в печати	4	2
307	так называемую	1	2
308	есть также	1	2
309	к его	1	2
310	по тому	1	2
311	и здесь	3	2
312	внимание на	4	2
313	можно сказать	1	2
314	эти два	1	2
315	и об	1	2
316	известном смысле	1	2
317	в двух	1	2
318	все они	1	2
319	в качестве	5	2
320	конечно не	1	2
321	то и	1	2
322	ни одного	3	2
323	речь в	1	2
324	не дает	2	2
325	а то	1	2
326	в одном	6	2
327	в некоторых	2	2
328	этой системы	1	2
329	образом не	2	2
330	эту сторону	2	2
331	в особенности	2	2
332	следует подчеркнуть	1	2
333	речи а	1	2
334	еще и	3	2
335	ни на	1	2
336	только что	2	2
337	не говоря	1	2
338	на этот	2	2
339	в свете	1	2
340	о чем	5	2
341	чем же	1	2
342	именно поэтому	1	2
343	в частности	4	2
344	мои критики	1	2
345	эти слова	2	2
346	вместе с	7	2
347	так же	3	2
348	это те	1	2
349	п а	1	2
350	поговорок и	1	2
351	в тех	2	2
352	быть не	1	2
353	материал для	3	2
354	еще раз	1	2
355	как например	2	2
356	в условиях	1	2
357	все это	11	2
358	кроме того	4	2
359	вопрос в	1	2
360	то не	1	2
361	не с	1	2
362	еще более	4	2
363	язык не	1	2
364	е в	1	2
365	является и	1	2
366	только о	2	2
367	в свое	1	2
368	как слово	1	2
369	во всяком	3	2
370	том числе	1	2
371	не иначе	1	1
372	ту же	1	1
373	если б	4	1
374	из лагеря	1	1
375	например в	3	1
376	языка с	1	1
377	же как	3	1
378	зависимость от	1	1
379	на пушкина	2	1
380	и то	1	1
381	пишет он	2	1
382	мере в	2	1
383	сразу поняли	1	1
384	вряд ли	3	1
385	критики но	1	1
386	в чисто	2	1
387	главной своей	1	1
388	не имеют	1	1
389	в силе	2	1
390	значение но	1	1
391	согласно которой	1	1
392	поэзии и	2	1
393	из всех	1	1
394	в несколько	1	1
395	или с	2	1
396	на тех	1	1
397	да еще	1	1
398	возможно по	1	1
399	бы что	1	1
400	память о	1	1
401	что многие	1	1
402	почти все	2	1
403	иметь никакого	1	1
404	оба эти	3	1
405	в полной	2	1
406	в изложении	1	1
407	в составе	1	1
408	конечно и	2	1
409	не совсем	1	1
410	как не	1	1
411	одного слова	1	1
412	что до	1	1
413	при таких	1	1
414	отношении в	1	1
415	думаю что	1	1
416	прямой связи	1	1
417	литературы и	1	1
418	и на	6	1
419	он сам	1	1
420	бы то	2	1
421	сомневаться что	1	1
422	что язык	1	1
423	в сторону	1	1
424	всякую возможность	1	1
425	тогда как	2	1
426	тут же	1	1
427	новым словом	1	1
428	нет и	2	1
429	знакомства с	1	1
430	были не	2	1
431	февраля года	1	1
432	которые не	3	1
433	идет о	3	1
434	через другие	1	1
435	в одной	2	1
436	е за	1	1
437	с этим	3	1
438	этом его	1	1
439	особенно интересен	1	1
440	это был	2	1
441	что касается	1	1
442	на память	4	1
443	говорит что	1	1
444	именно эта	1	1
445	чего же	1	1
446	за собой	1	1
447	собою разумеется	2	1
448	литературных задач	2	1
449	в которой	11	1
450	формы в	1	1
451	сторону дела	1	1
452	раз в	2	1
453	выше было	1	1
454	им в	1	1
455	образом при	1	1
456	в словаре	2	1
457	в общий	1	1
458	интересно что	3	1
459	и те	2	1
460	например как	1	1
461	нельзя однако	1	1
462	пути с	1	1
463	от которого	1	1
464	пушкина и	9	1
465	в понимании	1	1
466	в принципе	1	1
467	не к	2	1
468	ни была	1	1
469	данном отношении	1	1
470	нам только	1	1
471	уже указано	1	1
472	мало того	1	1
473	у пушкина	12	1
474	его от	1	1
475	так например	7	1
476	в основу	1	1
477	данной статьи	1	1
478	в каждом	1	1
479	так называемым	1	1
480	не будет	1	1
481	отрывке из	1	1
482	же касается	1	1
483	в другом	4	1
484	конечно в	2	1
485	упомянутой выше	1	1
486	от степени	2	1
487	те или	1	1
488	не умеет	1	1
489	известно что	1	1
490	этом смысле	1	1
491	именно что	1	1
492	что один	1	1
493	думать будто	1	1
494	основания для	1	1
495	никакой надобности	1	1
496	и уже	1	1
497	например или	1	1
498	для чего	1	1
499	не место	1	1
500	другое дело	3	1
501	принадлежит в	1	1
502	можно считать	1	1
503	не мог	3	1
504	истории русской	1	1
505	нее в	1	1
506	вопроса об	1	1
507	в г	7	1
508	одно дело	1	1
509	во время	2	1
510	совершенно независимо	1	1
511	два слова	2	1
512	уже к	1	1
513	всяком случае	3	1
514	не находит	1	1
515	той мере	2	1
516	на ряду	1	1
517	языке но	1	1
518	представление о	1	1
519	то его	1	1
520	что я	2	1
521	от его	2	1
522	не удивительно	1	1
523	значение для	1	1
524	одном из	3	1
525	нельзя было	1	1
526	и той	1	1
527	связано с	1	1
528	есть еще	2	1
529	внимании к	1	1
530	как видим	1	1
531	даже в	2	1
532	внимание то	1	1
533	что с	2	1
534	в русской	5	1
535	первая часть	1	1
536	пушкина но	4	1
537	в основе	1	1
538	мне этот	1	1
539	чем не	1	1
540	не могло	3	1
541	для всего	1	1
542	рассматривать как	1	1
543	о самой	1	1
544	же время	1	1
545	возникают и	1	1
546	в форму	1	1
547	таким путем	1	1
548	это слово	3	1
549	и его	6	1
550	из истории	1	1
551	обращает на	3	1
552	как будто	1	1
553	ни о	1	1
554	поняли и	1	1
555	должны быть	1	1
556	другими формами	1	1
557	качества и	1	1
558	в наши	1	1
559	особый смысл	1	1
560	ли в	1	1
561	без разбора	1	1
562	отказаться от	1	1
563	на это	2	1
564	наши дни	1	1
565	отношении между	1	1
566	то ни	2	1
567	но только	1	1
568	у себя	1	1
569	свою очередь	1	1
570	без всякого	1	1
571	уже потому	1	1
572	характер и	1	1
573	можно сомневаться	1	1
574	прочим следующее	1	1
575	ряду с	1	1
576	том-то и	1	1
577	не те	1	1
578	слова а	1	1
579	стоят в	1	1
580	путешествие в	1	1
581	о тех	1	1
582	никогда не	3	1
583	переход к	1	1
584	каждого из	1	1
585	она была	1	1
586	без сомнения	1	1
587	строки но	1	1
588	знакомство с	1	1
589	жанра в	1	1
590	отрицать что	1	1
591	разговорного языка	1	1
592	в известной	1	1
593	связанное с	1	1
594	разница между	1	1
595	именно потому	1	1
596	которому не	1	1
597	искусства и	2	1
598	вот почему	1	1
599	сам был	1	1
600	другом месте	2	1
601	в речи	4	1
602	определенную цель	1	1
603	на этой	1	1
604	на французском	1	1
605	с соответствующими	1	1
606	все содержание	1	1
607	одного из	1	1
608	с того	1	1
609	в пользу	3	1
610	пр на	1	1
611	по этому	2	1
612	но он	3	1
613	смысле не	1	1
614	этому поводу	2	1
615	во втором	1	1
616	еще однако	1	1
617	нуждается в	1	1
618	то место	1	1
619	никаких сомнений	1	1
620	чем и	1	1
621	были более	1	1
622	котором он	1	1
623	у обоих	1	1
624	все время	1	1
625	судить по	2	1
626	баратынского и	1	1
627	но с	4	1
628	и дело	2	1
629	пушкина в	18	1
630	речи о	1	1
631	одной из	3	1
632	с ними	1	1
633	и изучать	1	1
634	языка на	1	1
635	в себе	2	1
636	бы может	1	1
637	до нас	1	1
638	поэтому и	1	1
639	в самое	1	1
640	образа в	1	1
641	который в	1	1
642	от них	1	1
643	это же	1	1
644	с какой	1	1
645	против этой	1	1
646	сколько в	3	1
647	и др	2	1
648	видеть что	1	1
649	в начале	3	1
650	раньше чем	4	1
651	спорить против	1	1
652	при помощи	4	1
653	нуждаются в	1	1
654	для него	4	1
655	и их	1	1
656	содержания именно	1	1
657	котором все	1	1
658	не для	1	1
659	то время	1	1
660	отношении к	3	1
661	но что	1	1
662	только с	2	1
663	вообще можно	1	1
664	также все	1	1
665	в ответе	1	1
666	к одной	1	1
667	с общим	1	1
668	именно как	1	1
669	литературному языку	1	1
670	свою мысль	1	1
671	возможно что	1	1
672	со стороны	2	1
673	уже быть	1	1
674	путь этот	1	1
675	отличаются от	1	1
676	по своим	1	1
677	догадаться что	1	1
678	что тот	1	1
679	в каких	1	1
680	представляет собою	1	1
681	такое же	2	1
682	конца как	1	1
683	отрицательную оценку	1	1
684	что для	1	1
685	обратить внимание	5	1
686	каком смысле	1	1
687	но точно	1	1
688	с речью	1	1
689	и литературной	1	1
690	а на	1	1
691	г №	1	1
692	который с	1	1
693	мы и	1	1
694	школы которая	1	1
695	а по	1	1
696	литература в	1	1
697	на эту	1	1
698	на какие	2	1
699	прямую связь	1	1
700	и слово	1	1
701	языка не	1	1
702	отмечу лишь	1	1
703	мнение о	2	1
704	если не	2	1
705	слова имеют	1	1
706	пределах данной	1	1
707	так называемых	1	1
708	входить в	1	1
709	из элементов	1	1
710	в том-то	1	1
711	что во	1	1
712	и потому	2	1
713	не умеют	1	1
714	некотором внимании	1	1
715	к самому	1	1
716	статье о	1	1
717	месте и	1	1
718	этих словах	2	1
719	и передовой	1	1
720	потому ли	2	1
721	таких условиях	1	1
722	где изображается	1	1
723	слов в	1	1
724	в эту	3	1
725	том смысле	2	1
726	в контексте	1	1
727	столько в	2	1
728	этого тезиса	1	1
729	впрочем не	1	1
730	нужно отметить	1	1
731	имеет значение	1	1
732	форме в	1	1
733	с большой	1	1
734	против тех	1	1
735	и для	1	1
736	в идеале	1	1
737	которых он	1	1
738	было еще	1	1
739	уже на	1	1
740	и от	1	1
741	легко видеть	1	1
742	всего что	1	1
743	от него	1	1
744	не должен	2	1
745	у которого	1	1
746	всей нашей	1	1
747	против того	1	1
748	будто бы	1	1
749	находим в	2	1
750	укладывается в	1	1
751	же в	1	1
752	и другие	2	1
753	г и	1	1
754	характере и	1	1
755	давно уже	3	1
756	несмотря на	2	1
757	в период	2	1
758	указано выше	1	1
759	в свою	1	1
760	в моем	1	1
761	между ними	1	1
762	имеет ничего	1	1
763	пушкин и	9	1
764	по одному	1	1
765	в последнем	1	1
766	одновременно и	1	1
767	занимает в	1	1
768	на своем	1	1
769	утверждать что	2	1
770	к этому	4	1
771	при некотором	1	1
772	к числу	1	1
773	языка все	1	1
774	полной силе	1	1
775	вся история	1	1
776	и вместе	1	1
777	заметить что	1	1
778	к этой	1	1
779	только не	2	1
780	о которых	2	1
781	понимать что	1	1
782	который не	1	1
783	все что	1	1
784	смысле что	1	1
