N	2gram	Losev_Prob_2	KulturaY
236	они не	1	3
237	смысле слова	7	2
238	таком случае	10	2
239	чтобы не	2	2
240	тем же	1	2
241	к другому	1	2
242	что эти	1	2
243	собственном смысле	1	2
244	одним и	2	2
245	мы имеем	1	2
246	на себя	1	2
247	и такой	1	2
248	и говорить	1	2
249	нужно будет	1	2
250	здесь не	2	2
251	а тем	3	2
252	не то	2	2
253	но язык	1	2
254	не все	4	2
255	не просто	11	2
256	или иное	2	2
257	что они	3	2
258	сама по	4	2
259	относится к	6	2
260	языка и	5	2
261	дает нам	1	2
262	и как	4	2
263	более или	4	2
264	но в	6	2
265	грамматика не	1	2
266	их содержания	1	2
267	для которого	1	2
268	учение о	2	2
269	в известном	1	2
270	и тот	3	2
271	так сказать	1	2
272	в значении	1	2
273	и самый	4	2
274	же это	5	2
275	если же	3	2
276	отношений между	1	2
277	и если	3	2
278	в корне	2	2
279	свое время	1	2
280	на этом	1	2
281	но все	2	2
282	что все	6	2
283	какое же	1	2
284	пока мы	1	2
285	значение в	4	2
286	и чтобы	1	2
287	его в	3	2
288	с другими	5	2
289	само собою	1	2
290	и терминов	1	2
291	отказываться от	1	2
292	для меня	5	2
293	чем в	1	2
294	от языка	1	2
295	такой же	1	2
296	мере не	1	2
297	как таковой	4	2
298	и того	3	2
299	или менее	4	2
300	в этих	4	2
301	и при	2	2
302	и без	5	2
303	мысли и	2	2
304	и значит	1	2
305	сам же	1	2
306	бы например	1	2
307	если это	2	2
308	нас к	1	2
309	раз и	5	2
310	что есть	1	2
311	если и	1	2
312	в таких	3	2
313	не о	6	2
314	слова как	3	2
315	по своему	5	2
316	которые можно	1	2
317	никак не	11	2
318	уже о	4	2
319	одно только	1	2
320	отличается от	2	2
321	нам о	1	2
322	говоря уже	4	2
323	совершенно ясно	1	2
324	то или	3	2
325	но мы	3	2
326	в пределах	1	2
327	самое это	1	2
328	в дальнейшем	1	2
329	на том	3	2
330	здесь как	2	2
331	к его	1	2
332	по тому	2	2
333	она есть	1	2
334	все те	1	2
335	и нужно	1	2
336	и здесь	4	2
337	внимание на	3	2
338	язык и	2	2
339	можно сказать	6	2
340	как они	2	2
341	эти два	1	2
342	современного научного	1	2
343	и об	1	2
344	известном смысле	1	2
345	конечно можно	1	2
346	нашей темы	2	2
347	о значении	3	2
348	тот или	5	2
349	все они	1	2
350	в качестве	2	2
351	конечно не	2	2
352	то и	4	2
353	что если	4	2
354	тем чтобы	1	2
355	потому в	1	2
356	который как	1	2
357	а то	1	2
358	не собираемся	1	2
359	в одном	1	2
360	говорим о	3	2
361	значении слова	2	2
362	еще и	5	2
363	ни на	1	2
364	один и	2	2
365	не говоря	4	2
366	общем и	1	2
367	не означает	1	2
368	в свете	3	2
369	подобного рода	4	2
370	вопросе о	1	2
371	о чем	6	2
372	какой мере	1	2
373	что мы	14	2
374	в частности	5	2
375	вместе с	2	2
376	можно будет	1	2
377	так же	5	2
378	в область	4	2
379	тому как	3	2
380	в тех	2	2
381	здесь идет	2	2
382	еще раз	1	2
383	в условиях	2	2
384	все это	4	2
385	кроме того	5	2
386	от нас	3	2
387	ставит перед	1	2
388	то не	3	2
389	последнего времени	1	2
390	еще более	2	2
391	язык не	2	2
392	не знает	3	2
393	то здесь	1	2
394	только о	8	2
395	в свое	1	2
396	как слово	1	2
397	это в	2	2
398	во всяком	13	2
399	том числе	2	2
400	говорили о	1	1
401	ту же	1	1
402	говоря о	1	1
403	отношения к	1	1
404	о каких	1	1
405	языка с	1	1
406	же как	1	1
407	в движение	1	1
408	себе уже	1	1
409	и то	10	1
410	пусть не	4	1
411	и должны	3	1
412	бы для	1	1
413	мере в	2	1
414	самый предмет	1	1
415	в чисто	1	1
416	из самых	2	1
417	к учению	1	1
418	не имеют	1	1
419	с таким	1	1
420	уже по	1	1
421	и литературы	1	1
422	слово дом	3	1
423	на тех	1	1
424	возразить что	1	1
425	да еще	1	1
426	огден и	1	1
427	статьи в	1	1
428	и ничего	2	1
429	бы что	2	1
430	язык как	3	1
431	и язык	1	1
432	нам в	2	1
433	именно к	1	1
434	что многие	2	1
435	такое положение	3	1
436	время как	1	1
437	на себе	1	1
438	конечно и	1	1
439	как не	1	1
440	что до	2	1
441	же так	1	1
442	к общему	1	1
443	большей частью	3	1
444	который может	1	1
445	решать здесь	1	1
446	значением слова	3	1
447	литературы и	1	1
448	когда есть	1	1
449	не нужно	3	1
450	и на	5	1
451	как ему	1	1
452	между собой	5	1
453	он сам	3	1
454	бы то	2	1
455	мы будем	1	1
456	а только	6	1
457	языке который	1	1
458	что язык	1	1
459	не входит	1	1
460	значение и	8	1
461	вообще может	1	1
462	ни стало	1	1
463	и будет	1	1
464	тут же	8	1
465	науки о	1	1
466	нет и	3	1
467	его развития	1	1
468	же вопрос	1	1
469	после всего	1	1
470	которые не	2	1
471	во что	1	1
472	смысл этот	1	1
473	оказывается не	1	1
474	с этим	5	1
475	смысловые оттенки	1	1
476	он перестает	1	1
477	может обойтись	1	1
478	словом в	1	1
479	перед нами	2	1
480	соотношение между	3	1
481	письменном виде	1	1
482	звук в	1	1
483	как уже	1	1
484	и какой	1	1
485	особого труда	1	1
486	е с	1	1
487	в каком-то	3	1
488	чего же	2	1
489	или иную	1	1
490	и конечно	2	1
491	это есть	1	1
492	мы получаем	1	1
493	формы в	1	1
494	одном случае	1	1
495	что пока	2	1
496	сказать не	1	1
497	думать что	1	1
498	может считаться	1	1
499	такое значение	1	1
500	раз в	1	1
501	им в	1	1
502	нами в	2	1
503	имеем в	2	1
504	случае можно	1	1
505	и те	1	1
506	если он	1	1
507	не могла	1	1
508	а вовсе	1	1
509	отношение существует	1	1
510	что без	2	1
511	а скорее	2	1
512	тему в	1	1
513	от которого	1	1
514	нового термина	1	1
515	всех этих	4	1
516	в понимании	2	1
517	с нашим	2	1
518	из сферы	1	1
519	ведь не	1	1
520	образом и	1	1
521	того целого	1	1
522	конечно такое	1	1
523	так уж	2	1
524	одной и	2	1
525	его от	2	1
526	и независимо	2	1
527	так например	1	1
528	и наоборот	1	1
529	в основу	1	1
530	слова можно	1	1
531	в каждом	1	1
532	здесь мы	3	1
533	смысле в	1	1
534	не будет	11	1
535	сознание и	2	1
536	речи или	2	1
537	в другом	1	1
538	слова или	1	1
539	семантическая функция	1	1
540	ни при	1	1
541	входит в	2	1
542	те или	7	1
543	и мы	2	1
544	он есть	1	1
545	этом смысле	5	1
546	которая в	1	1
547	ведь в	1	1
548	что изучение	1	1
549	основания для	1	1
550	что имеется	1	1
551	он является	2	1
552	и пожалуй	1	1
553	и вы	2	1
554	все равно	3	1
555	он действительно	1	1
556	и уже	1	1
557	для чего	1	1
558	другое дело	1	1
559	принадлежит в	1	1
560	целого которое	1	1
561	не вообще	1	1
562	случае слово	1	1
563	не мог	1	1
564	на значение	1	1
565	слова что	1	1
566	во время	1	1
567	и ее	2	1
568	ведь когда	1	1
569	могут не	1	1
570	в следующем	1	1
571	в такой	2	1
572	мы конечно	2	1
573	уже к	1	1
574	всяком случае	10	1
575	если можно	1	1
576	языке но	1	1
577	представление о	5	1
578	о нашем	1	1
579	оказывается что	3	1
580	которые лежат	1	1
581	свой смысл	2	1
582	от его	2	1
583	вовсе еще	1	1
584	мы теперь	1	1
585	и звук	1	1
586	нельзя было	3	1
587	и той	4	1
588	самого смысла	1	1
589	для данного	1	1
590	о его	1	1
591	по крайней	6	1
592	оказалось бы	2	1
593	будет у	1	1
594	не должно	1	1
595	в предыдущем	1	1
596	даже в	2	1
597	же такое	4	1
598	слово как	1	1
599	мною в	2	1
600	отношения например	1	1
601	случае в	1	1
602	или что	3	1
603	как можно	1	1
604	что с	2	1
605	есть прежде	4	1
606	звук речи	2	1
607	например не	1	1
608	правда в	2	1
609	и остается	1	1
610	в основе	3	1
611	из предыдущего	1	1
612	вошедшие в	1	1
613	чем не	1	1
614	значение этого	2	1
615	речь и	1	1
616	здесь может	1	1
617	о самой	4	1
618	о природе	1	1
619	казалось бы	7	1
620	на язык	1	1
621	этого общего	1	1
622	а во	1	1
623	должны сказать	1	1
624	отделяя его	1	1
625	что звук	2	1
626	на те	1	1
627	по своей	1	1
628	есть такой	1	1
629	это слово	1	1
630	и его	1	1
631	бы по	1	1
632	что речь	1	1
633	целом и	1	1
634	как будто	6	1
635	каждый раз	3	1
636	котором в	1	1
637	за ними	1	1
638	если только	1	1
639	сразу и	1	1
640	представлять себе	1	1
641	ни о	4	1
642	чрезвычайно важно	1	1
643	такая точка	1	1
644	мы возьмем	2	1
645	языке и	4	1
646	существует между	1	1
647	и другой	1	1
648	лежит в	1	1
649	те смысловые	1	1
650	имеется здесь	1	1
651	же самое	6	1
652	должны быть	1	1
653	содержанием и	1	1
654	говорить также	1	1
655	ли что	1	1
656	и строго	1	1
657	ли в	2	1
658	это что-нибудь	1	1
659	когда они	1	1
660	отказаться от	1	1
661	на это	2	1
662	то ни	3	1
663	но только	4	1
664	но по	1	1
665	от друга	2	1
666	язык вообще	1	1
667	это будет	3	1
668	но далеко	1	1
669	без всякого	4	1
670	то уже	1	1
671	в собственном	1	1
672	представим себе	2	1
673	характер и	1	1
674	языкового мышления	1	1
675	последнее время	1	1
676	иметь совершенно	1	1
677	нет никакой	2	1
678	речь есть	1	1
679	если о	1	1
680	или для	1	1
681	следовательно и	1	1
682	речи то	1	1
683	выражения и	1	1
684	до самого	1	1
685	о тех	1	1
686	никогда не	1	1
687	что каждый	2	1
688	отношения эти	1	1
689	переход к	1	1
690	это вовсе	2	1
691	каждого из	1	1
692	и каждый	1	1
693	общения с	1	1
694	при одном	1	1
695	то язык	1	1
696	и ричардс	1	1
697	можно только	2	1
698	известной мере	1	1
699	это только	3	1
700	имеется в	3	1
701	мы в	3	1
702	со всем	1	1
703	формы то	1	1
704	о котором	3	1
705	в известной	1	1
706	разных типов	1	1
707	конечно уже	1	1
708	сводится к	2	1
709	о нем	2	1
710	для одной	1	1
711	это должно	1	1
712	и возможно	1	1
713	вот почему	1	1
714	в речи	1	1
715	на этой	2	1
716	структуры слова	1	1
717	информации к	1	1
718	с разных	1	1
719	и являются	1	1
720	одного из	1	1
721	работать над	1	1
722	в сфере	1	1
723	может не	1	1
724	языке как	1	1
725	то тем	2	1
726	по этому	3	1
727	же звук	1	1
728	к нему	2	1
729	или иные	3	1
730	тем или	1	1
731	свести все	2	1
732	которого оно	2	1
733	смысле не	1	1
734	же формы	1	1
735	этому поводу	2	1
736	тем как	1	1
737	и всякая	1	1
738	и хорошо	1	1
739	предмета а	3	1
740	никаких сомнений	2	1
741	не понимая	1	1
742	крайней мере	6	1
743	чем и	1	1
744	языковых знаков	1	1
745	что бы	1	1
746	нельзя представлять	1	1
747	в теории	1	1
748	все время	1	1
749	о предмете	2	1
750	легко можно	1	1
751	не знаю	1	1
752	общем смысле	2	1
753	своему содержанию	1	1
754	вообще в	1	1
755	которая как	1	1
756	в него	2	1
757	дать в	1	1
758	судить по	1	1
759	с нашей	1	1
760	слово может	1	1
761	как тема	1	1
762	что здесь	1	1
763	в лингвистике	1	1
764	быть и	2	1
765	но с	1	1
766	замечания к	1	1
767	а если	1	1
768	оказалось что	2	1
769	же к	1	1
770	только одной	1	1
771	и дело	1	1
772	одной из	1	1
773	этого можно	1	1
774	что даже	1	1
775	знак языка	1	1
776	кстати сказать	1	1
777	в себе	5	1
778	в вопросе	1	1
779	как часть	1	1
780	словом и	1	1
781	виду те	1	1
782	будет для	2	1
783	которое мы	1	1
784	и так	1	1
785	система знаков	1	1
786	поэтому и	1	1
787	самые разнообразные	1	1
788	есть вопрос	1	1
789	знаков которые	1	1
790	язык а	1	1
791	это же	1	1
792	же и	2	1
793	и др	2	1
794	вещь без	1	1
795	своей целью	1	1
796	не можем	4	1
797	тех или	3	1
798	говорить об	3	1
799	ничего нельзя	1	1
800	в виде	6	1
801	свидетельствует о	2	1
802	является не	2	1
803	в отношение	1	1
804	пусть даже	3	1
805	или даже	3	1
806	при помощи	8	1
807	не стал	1	1
808	оно тоже	1	1
809	конечно нет	1	1
810	ту или	1	1
811	идет только	1	1
812	структуры и	2	1
813	и их	3	1
814	для всякой	1	1
815	прочим в	1	1
816	представить себе	4	1
817	нас только	1	1
818	и со	1	1
819	никто не	3	1
820	не для	1	1
821	эти понятия	1	1
822	содержания а	1	1
823	то время	1	1
824	но что	1	1
825	только с	2	1
826	не думаем	1	1
827	само по	2	1
828	каждый из	2	1
829	бы все	1	1
830	вот оказывается	1	1
831	к одной	1	1
832	как элемент	1	1
833	образом что	1	1
834	нас однако	1	1
835	указание на	3	1
836	само собой	1	1
837	друг от	2	1
838	самого же	2	1
839	с общим	1	1
840	именно как	4	1
841	более близким	2	1
842	ясно также	2	1
843	возможно что	1	1
844	со стороны	1	1
845	мы скажем	3	1
846	в каких	1	1
847	форме и	1	1
848	и прежде	2	1
849	представляет собою	1	1
850	им слов	1	1
851	есть смысл	1	1
852	могут иметь	1	1
853	что для	3	1
854	каком смысле	1	1
855	на русском	2	1
856	превращается в	1	1
857	смысла и	2	1
858	а на	1	1
859	которых мы	1	1
860	а наоборот	1	1
861	который с	1	1
862	лингвистика это	1	1
863	мы и	6	1
864	возьмем например	1	1
865	имеет своей	1	1
866	а так	1	1
867	здесь очевидно	1	1
868	на эту	2	1
869	нашей точки	1	1
870	языка не	1	1
871	или речи	1	1
872	если не	4	1
873	как именно	3	1
874	нет никаких	1	1
875	входить в	2	1
876	наше внимание	1	1
877	что во	1	1
878	в письменном	1	1
879	и потому	1	1
880	имеются в	1	1
881	речь не	2	1
882	к самому	1	1
883	учению о	2	1
884	поскольку они	1	1
885	из которых	2	1
886	мы опять	1	1
887	этих словах	1	1
888	какого-нибудь одного	1	1
889	лежат в	1	1
890	иванова а	1	1
891	это возможно	2	1
892	думается что	2	1
893	сказать только	1	1
894	таких условиях	1	1
895	бы язык	1	1
896	то на	2	1
897	сама эта	1	1
898	указанием на	1	1
899	поэтому когда	1	1
900	и формы	1	1
901	при построении	1	1
902	предметы и	2	1
903	имеет значение	2	1
904	с этими	2	1
905	в смысле	1	1
906	вообще все	2	1
907	она должна	2	1
908	другое как	2	1
909	форма является	1	1
910	и для	6	1
911	не станет	1	1
912	уже на	1	1
913	от той	1	1
914	другого то	1	1
915	и один	1	1
916	тем и	1	1
917	для этой	1	1
918	и от	3	1
919	которые хотя	1	1
920	самую мысль	1	1
921	думает что	1	1
922	собственно говоря	2	1
923	лишь как	1	1
924	у них	1	1
925	и н	1	1
926	может ли	3	1
927	пришлось бы	1	1
928	будто бы	5	1
929	которое конечно	1	1
930	различие здесь	1	1
931	же в	1	1
932	но вот	2	1
933	давно уже	1	1
934	от всякого	2	1
935	установить и	2	1
936	нами не	4	1
937	несмотря на	3	1
938	работы и	1	1
939	состоит из	2	1
940	а ведь	2	1
941	имеет ничего	2	1
942	речи и	1	1
943	именно о	1	1
944	сколько угодно	1	1
945	этих отношений	1	1
946	именно мы	2	1
947	одновременно и	3	1
948	что под	2	1
949	есть и	1	1
950	утверждать что	2	1
951	к этому	1	1
952	без особого	1	1
953	отношении является	1	1
954	а может	2	1
955	к этой	1	1
956	языке вообще	1	1
957	попросту говоря	4	1
958	только не	3	1
959	слова то	3	1
960	и эта	1	1
961	о которых	3	1
962	понимать что	1	1
963	который не	1	1
964	самый язык	2	1
965	все что	3	1
966	значение слов	1	1
967	слова это	2	1
