N	2gram	Vinokur_Ku_3	VerxiiNi
196	пор еще	3	2
197	утверждать что	1	2
198	то или	2	2
199	приводит к	1	2
200	не с	2	2
201	так называемую	2	2
202	можно только	1	2
203	по тому	2	2
204	для этого	6	2
205	в виду	8	2
206	к одной	1	2
207	с того	1	2
208	а также	4	2
209	в пользу	1	2
210	между тем	4	2
211	вслед за	1	2
212	быть и	1	2
213	по своей	1	2
214	один из	4	2
215	тот же	6	2
216	и действительно	3	2
217	очень много	2	2
218	от них	1	2
219	конечно не	2	2
220	уже в	3	2
221	в начале	1	2
222	свидетельствует о	1	2
223	этой задачи	1	2
224	или иной	7	2
225	именно в	3	2
226	по своим	1	2
227	прежде всего	9	2
228	связано с	1	2
229	превращается в	1	2
230	не было	4	2
231	может ли	1	2
232	то ясно	1	2
233	когда же	1	2
234	если не	1	2
235	и иной	2	2
236	по своему	2	2
237	по существу	3	2
238	что мы	2	2
239	только для	2	2
240	поэтому что	1	2
241	же самое	1	2
242	тем и	1	2
243	о котором	1	2
244	совершенно иной	2	2
245	в эту	1	2
246	только что	2	2
247	в свою	1	2
248	в процессе	3	2
249	сказать что	7	2
250	к его	2	2
251	одновременно и	1	2
252	все что	1	2
253	этой точки	1	2
254	представляют себе	1	1
255	вряд ли	1	1
256	можно говорить	10	1
257	речь идет	3	1
258	в сфере	1	1
259	языка с	1	1
260	дошел до	1	1
261	таком случае	2	1
262	чтобы не	2	1
263	и через	2	1
264	смысле слова	2	1
265	самом деле	14	1
266	это и	3	1
267	мере в	1	1
268	и есть	5	1
269	которое мы	1	1
270	тем же	2	1
271	в первом	5	1
272	к учению	1	1
273	все те	2	1
274	чем именно	1	1
275	той же	3	1
276	для достижения	1	1
277	он знает	1	1
278	мы не	3	1
279	от культуры	1	1
280	повседневной жизни	1	1
281	окончательно уже	1	1
282	нам в	1	1
283	именно к	1	1
284	бы и	3	1
285	учению о	1	1
286	в сущности	4	1
287	время как	1	1
288	мы и	1	1
289	не совсем	1	1
290	же что	1	1
291	при таких	1	1
292	к общему	1	1
293	в ней	3	1
294	не иметь	1	1
295	реакцией против	1	1
296	вышла из	1	1
297	связи со	1	1
298	быть в	2	1
299	в чем	5	1
300	которого вся	1	1
301	в сторону	1	1
302	по отношению	3	1
303	отличие от	2	1
304	что они	2	1
305	связи и	2	1
306	один и	2	1
307	с теориями	1	1
308	идет о	1	1
309	в одной	1	1
310	как в	4	1
311	поскольку они	1	1
312	как к	2	1
313	это был	1	1
314	что касается	1	1
315	то в	3	1
316	а во-вторых	2	1
317	угодно о	1	1
318	формы в	1	1
319	то время	1	1
320	чуть ли	1	1
321	в нашем	7	1
322	думать что	1	1
323	термины так	1	1
324	не более	2	1
325	и тот	2	1
326	образом при	1	1
327	имеем в	1	1
328	если он	1	1
329	так сказать	2	1
330	как совершенно	1	1
331	пути с	1	1
332	и таких	1	1
333	в нашей	4	1
334	всех этих	1	1
335	в первую	3	1
336	есть один	1	1
337	в корне	2	1
338	получается в	1	1
339	и более	3	1
340	постольку поскольку	1	1
341	на этом	2	1
342	что она	5	1
343	в одну	1	1
344	в старину	1	1
345	ему возможность	1	1
346	а по	1	1
347	на этой	1	1
348	его в	2	1
349	входит в	1	1
350	заключается в	4	1
351	первую очередь	3	1
352	есть не	3	1
353	это не	3	1
354	было бы	16	1
355	некоторые основные	1	1
356	что один	1	1
357	в свой	1	1
358	к нашей	2	1
359	чаще всего	1	1
360	ни в	3	1
361	о которых	1	1
362	в слове	4	1
363	как и	5	1
364	во внимание	5	1
365	чем в	2	1
366	должно быть	7	1
367	она была	1	1
368	и того	2	1
369	одного и	2	1
370	в своей	4	1
371	что такое	4	1
372	таким же	1	1
373	вопросу не	1	1
374	никто не	1	1
375	в такой	1	1
376	в их	6	1
377	ничего в	1	1
378	в отличие	2	1
379	целом есть	1	1
380	одном из	1	1
381	это относится	1	1
382	однако в	2	1
383	не должно	1	1
384	по себе	6	1
385	даже в	1	1
386	случае мы	1	1
387	вернемся к	2	1
388	случае в	1	1
389	а отсюда	1	1
390	что с	1	1
391	по языку	5	1
392	дело не	2	1
393	того как	7	1
394	на себе	1	1
395	не по	3	1
396	при наличности	1	1
397	из предыдущего	1	1
398	следовательно и	1	1
399	казалось бы	1	1
400	это главным	1	1
401	ничего не	6	1
402	которые и	3	1
403	они являются	1	1
404	ставит себе	3	1
405	языка это	1	1
406	за исключением	1	1
407	и остается	1	1
408	то у	2	1
409	другой стороны	3	1
410	это слово	1	1
411	к этим	1	1
412	бы по	1	1
413	для одной	1	1
414	находит себе	1	1
415	мы подчеркиваем	1	1
416	жизни из	1	1
417	только с	1	1
418	и делает	1	1
419	эту сторону	2	1
420	в каком	3	1
421	и несколько	1	1
422	русских с	1	1
423	у нас	10	1
424	которое в	2	1
425	попытки избежать	1	1
426	когда мы	3	1
427	требуют от	1	1
428	могут быть	6	1
429	лежит в	1	1
430	должны быть	1	1
431	всего что	1	1
432	а вместе	1	1
433	и конечно	1	1
434	не есть	3	1
435	таких слов	2	1
436	в строгом	1	1
437	две разные	1	1
438	на это	1	1
439	здесь говорить	1	1
440	как не	1	1
441	свою очередь	1	1
442	здесь не	2	1
443	всего этого	3	1
444	но далеко	1	1
445	без всякого	1	1
446	в ее	4	1
447	данном случае	4	1
448	совершенно ясно	2	1
449	нет никакой	1	1
450	речь есть	1	1
451	только то	3	1
452	до самого	1	1
453	котором он	1	1
454	чем у	1	1
455	или что	1	1
456	между собой	1	1
457	с этого	1	1
458	в каком-либо	2	1
459	он сам	1	1
460	во-первых с	1	1
461	именно потому	1	1
462	первом случае	2	1
463	и должно	5	1
464	здесь уместно	1	1
465	одного из	1	1
466	не стоит	1	1
467	после того	6	1
468	эти традиции	1	1
469	может не	1	1
470	в вопросах	1	1
471	учения о	4	1
472	своему значению	1	1
473	связь между	3	1
474	тем или	1	1
475	этих слов	3	1
476	во втором	1	1
477	эти два	2	1
478	слова встречающиеся	1	1
479	а потому	2	1
480	так обстоит	1	1
481	не надо	1	1
482	них в	1	1
483	виде эта	1	1
484	он создал	1	1
485	и об	2	1
486	эти последние	2	1
487	что здесь	1	1
488	от прочих	1	1
489	известно что	1	1
490	и прежде	1	1
491	есть часть	1	1
492	сделать это	1	1
493	что учение	1	1
494	мы видим	1	1
495	с ними	1	1
496	этот вопрос	3	1
497	что даже	1	1
498	еще и	2	1
499	и так	1	1
500	до нас	1	1
501	согласно которой	1	1
502	и ее	1	1
503	и его	1	1
504	не можем	1	1
505	и всякая	1	1
506	вернуться к	1	1
507	языка как	4	1
508	только тогда	4	1
509	при помощи	1	1
510	естественной реакцией	1	1
511	что сама	1	1
512	конечно нет	1	1
513	мы знаем	1	1
514	нашем смысле	2	1
515	который как	2	1
516	не так	3	1
517	и их	1	1
518	представить себе	1	1
519	не означает	2	1
520	могло бы	3	1
521	иначе как	1	1
522	чтобы она	1	1
523	не для	1	1
524	с этими	1	1
525	сама в	1	1
526	вообще можно	1	1
527	заметить что	1	1
528	как раз	4	1
529	тем что	5	1
530	тогда как	1	1
531	смысла и	1	1
532	перейти к	2	1
533	возможно что	1	1
534	со всем	1	1
535	к рассмотрению	2	1
536	сознаваться как	1	1
537	а именно	3	1
538	что тот	1	1
539	такое же	1	1
540	и множество	1	1
541	себе задачей	1	1
542	надо думать	1	1
543	и пр	3	1
544	и самый	2	1
545	зависит от	1	1
546	сдвиг в	1	1
547	о чем	2	1
548	на эту	1	1
549	нашей точки	1	1
550	могут рассматриваться	1	1
551	или мировой	1	1
552	совершенно иное	1	1
553	так называемых	1	1
554	с помощью	6	1
555	эти особенности	1	1
556	с нашей	1	1
557	нам нужно	1	1
558	нет никаких	1	1
559	является его	1	1
560	эти слова	2	1
561	ни на	2	1
562	с этим	1	1
563	в данном	7	1
564	в той	4	1
565	смысле этого	2	1
566	это есть	1	1
567	таких условиях	1	1
568	отношения к	1	1
569	на какие	1	1
570	там где	3	1
571	получает свое	1	1
572	здесь идет	2	1
573	затем в	1	1
574	ли не	1	1
575	этого слова	4	1
576	такой же	2	1
577	но это	5	1
578	о его	1	1
579	слов которые	1	1
580	помнить что	1	1
581	но для	3	1
582	говорить что	3	1
583	кроме того	2	1
584	которых он	1	1
585	которых каждый	1	1
586	лишь о	2	1
587	или иным	2	1
588	это уже	3	1
589	не представляет	1	1
590	то не	2	1
591	тем более	5	1
592	же есть	1	1
593	пришлось бы	1	1
594	находим в	1	1
595	наоборот все	1	1
596	все они	2	1
597	в большем	1	1
598	на более	1	1
599	теперь же	1	1
600	же в	1	1
601	есть продукт	1	1
602	давно уже	1	1
603	лишь по	1	1
604	но точно	1	1
605	только как	4	1
606	состоит из	1	1
607	а ведь	1	1
608	а образ	1	1
609	совершенно не	5	1
610	по одному	1	1
611	культуры в	1	1
612	в свое	2	1
613	вся история	1	1
614	время время	1	1
615	образом приходится	1	1
616	к этой	1	1
617	поскольку с	1	1
618	значение в	2	1
619	и содержанием	1	1
620	они не	3	1
