N	2gram	Voloshinov_1	Psycholo
101	у него	1	4
102	формы в	1	4
103	в себе	3	4
104	что я	1	4
105	только из	1	4
106	у нас	1	4
107	к тому	1	4
108	те же	2	4
109	прежде всего	8	4
110	между тем	3	4
111	все время	6	4
112	мы никогда	2	4
113	мы увидим	1	4
114	мы можем	2	4
115	там где	2	4
116	и так	2	4
117	как это	2	4
118	с этой	2	4
119	и о	1	4
120	искусства как	1	4
121	в результате	1	4
122	в этих	2	4
123	в искусстве	1	4
124	и другие	2	4
125	к этому	2	4
126	художественном произведении	3	3
127	например в	1	3
128	это и	1	3
129	тем же	1	3
130	самому существу	1	3
131	должна быть	5	3
132	нуждаются в	1	3
133	но не	2	3
134	конечном счете	1	3
135	стороны и	2	3
136	в художественном	3	3
137	в своем	2	3
138	хотя и	1	3
139	и к	4	3
140	себе не	1	3
141	но в	5	3
142	в произведении	1	3
143	та же	1	3
144	уже в	2	3
145	им в	1	3
146	его и	1	3
147	тому же	2	3
148	обоих этих	1	3
149	и вот	1	3
150	и по	3	3
151	может стать	2	3
152	в слове	1	3
153	легче всего	1	3
154	в своей	3	3
155	точку зрения	2	3
156	художественным произведением	1	3
157	все то	1	3
158	не могут	1	3
159	когда мы	1	3
160	что оно	1	3
161	не есть	2	3
162	и это	1	3
163	социально-политический строй	1	3
164	что все	1	3
165	так и	4	3
166	но мы	2	3
167	он не	2	3
168	в конечном	1	3
169	нуждается в	3	3
170	в частности	1	3
171	дело с	2	3
172	в обществе	1	3
173	не можем	1	3
174	только на	3	3
175	от того	4	3
176	и только	1	3
177	точек зрения	3	3
178	на примере	2	3
179	до сих	3	3
180	не было	1	3
181	в одной	1	3
182	из его	1	3
183	идеологических форм	1	3
184	сих пор	3	3
185	но это	2	3
186	должны быть	1	3
187	потому не	1	3
188	от всех	2	3
189	жизни и	4	3
190	как на	2	3
191	в таком	1	3
192	произведения но	1	2
193	ту же	1	2
194	и то	2	2
195	и без	1	2
196	на самом	4	2
197	она в	1	2
198	как мы	1	2
199	на эти	1	2
200	творчества с	1	2
201	может дать	1	2
202	в чем	2	2
203	только то	1	2
204	на основе	1	2
205	не то	1	2
206	отношение к	4	2
207	что они	1	2
208	сама по	1	2
209	стал бы	1	2
210	если она	1	2
211	независимо от	2	2
212	как к	3	2
213	она как	1	2
214	же самому	1	2
215	когда он	3	2
216	и художественного	1	2
217	более или	1	2
218	увидим что	1	2
219	в себя	2	2
220	действия и	2	2
221	и тот	1	2
222	в нем	6	2
223	или иных	1	2
224	совпадают с	1	2
225	произведения с	1	2
226	и с	3	2
227	его в	4	2
228	с так	1	2
229	форму и	2	2
230	этом смысле	1	2
231	и тем	1	2
232	в них	3	2
233	тенденция к	1	2
234	далеко не	1	2
235	же где	1	2
236	не всегда	1	2
237	формы это	1	2
238	нигде не	1	2
239	такой же	2	2
240	и тогда	1	2
241	или менее	1	2
242	и сейчас	1	2
243	именно и	1	2
244	в такой	3	2
245	с точки	2	2
246	бы мы	3	2
247	и другого	1	2
248	тем не	3	2
249	том и	1	2
250	том же	1	2
251	не менее	3	2
252	в науке	1	2
253	в основе	1	2
254	мы все	4	2
255	это мы	1	2
256	ничего не	2	2
257	тех или	1	2
258	уже и	1	2
259	этом отношении	1	2
260	есть только	1	2
261	же самое	2	2
262	на это	2	2
263	если же	2	2
264	этими словами	1	2
265	это только	1	2
266	формы то	2	2
267	социологией искусства	1	2
268	с ним	3	2
269	в настоящее	2	2
270	и здесь	2	2
271	зрения на	1	2
272	настоящее время	2	2
273	там же	1	2
274	но и	3	2
275	этих двух	2	2
276	и во	1	2
277	отметить что	1	2
278	и следовательно	5	2
279	к нему	4	2
280	что здесь	1	2
281	как например	1	2
282	тот же	1	2
283	и потому	2	2
284	по мнению	1	2
285	в качестве	1	2
286	уже не	4	2
287	в поэзии	3	2
288	в жизни	5	2
289	одно из	1	2
290	и их	1	2
291	в одном	1	2
292	к ним	2	2
293	но что	2	2
294	речь и	1	2
295	в каком	3	2
296	себя и	2	2
297	что для	1	2
298	говорит о	1	2
299	для эстетики	1	2
300	о чем	1	2
301	мы видели	1	2
302	такой степени	1	2
303	в изучении	1	2
304	и таким	1	2
305	точно и	1	2
306	от социального	1	2
307	к другим	1	2
308	искусством и	1	2
309	она должна	1	2
310	не существует	1	2
311	или иным	1	2
312	ее и	3	2
313	нам придется	1	2
314	от него	1	2
315	теория искусства	1	2
316	или не	3	2
317	на один	2	2
318	имеет место	2	2
319	всех других	1	2
320	из этого	3	2
321	имеет в	3	2
322	от этой	2	1
323	ни его	1	1
324	есть форма	1	1
325	что поэтическое	1	1
326	определить как	1	1
327	когда человек	1	1
328	по преимуществу	1	1
329	на этих	1	1
330	ведь и	3	1
331	и больше	1	1
332	едва ли	2	1
333	и значение	2	1
334	экономических и	1	1
335	единство и	1	1
336	является уже	1	1
337	не заключена	1	1
338	искусства этот	1	1
339	он как	1	1
340	психологического и	1	1
341	и ее	3	1
342	степени не	1	1
343	в ней	6	1
344	свою очередь	1	1
345	литературы и	4	1
346	еще не	3	1
347	и на	4	1
348	бы то	3	1
349	является просто	1	1
350	с его	2	1
351	во всех	1	1
352	всего совершенно	1	1
353	тем как	2	1
354	то мы	1	1
355	друг к	1	1
356	попытка наметить	1	1
357	очень важным	1	1
358	то он	1	1
359	коем случае	1	1
360	теряет свой	1	1
361	за пределы	4	1
362	только социологией	1	1
363	один и	1	1
364	каково бы	1	1
365	относится к	2	1
366	к автору	4	1
367	в особом	1	1
368	с чисто	2	1
369	сказать то	1	1
370	далее мы	1	1
371	в различные	1	1
372	перед нами	1	1
373	виду и	1	1
374	обе точки	1	1
375	как уже	2	1
376	и наконец	3	1
377	его к	2	1
378	теоретическая и	1	1
379	конечно не	3	1
380	при чтении	1	1
381	то в	1	1
382	весь круг	1	1
383	этих моментов	1	1
384	выражение в	2	1
385	бы только	1	1
386	можно определить	1	1
387	во многих	1	1
388	и те	2	1
389	всей его	1	1
390	одно и	2	1
391	но прежде	1	1
392	может захватывать	1	1
393	определяют его	1	1
394	эта последняя	2	1
395	даже тогда	1	1
396	он должен	3	1
397	к одному	1	1
398	в корне	2	1
399	ни было	4	1
400	основе своей	1	1
401	мы обратимся	1	1
402	одному и	1	1
403	не бывает	1	1
404	но все	2	1
405	конечно в	2	1
406	связанных с	1	1
407	на все	2	1
408	это не	2	1
409	и мы	1	1
410	эти моменты	2	1
411	интонация в	1	1
412	на материале	2	1
413	ни одной	1	1
414	все равно	1	1
415	всегда лежит	1	1
416	автору и	3	1
417	и уже	3	1
418	не ради	1	1
419	которой он	1	1
420	и вне	1	1
421	этот конфликт	1	1
422	в плоть	1	1
423	представление как	1	1
424	автора и	2	1
425	и тому	1	1
426	обратимся к	1	1
427	и того	1	1
428	еще раз	2	1
429	со всей	1	1
430	и становится	1	1
431	места в	1	1
432	для него	3	1
433	предметом исследования	2	1
434	но если	1	1
435	из общего	3	1
436	нас не	1	1
437	можно найти	2	1
438	одним и	1	1
439	свой смысл	1	1
440	признать что	1	1
441	последняя является	1	1
442	от изменения	1	1
443	всего именно	1	1
444	и более	3	1
445	ним в	1	1
446	не должна	3	1
447	указывали что	1	1
448	зрения и	1	1
449	мимо цели	1	1
450	же мы	1	1
451	случае мы	1	1
452	с которой	1	1
453	между людьми	1	1
454	самого начала	1	1
455	как о	1	1
456	дело в	4	1
457	творчества для	1	1
458	бытия и	1	1
459	материала в	1	1
460	и искусство	1	1
461	все вопросы	1	1
462	найти в	1	1
463	нами задачи	1	1
464	только и	1	1
465	имеем дело	1	1
466	поэтическое произведение	5	1
467	дать только	1	1
468	оно возникает	1	1
469	убедиться в	1	1
470	смысла то	1	1
471	связи с	1	1
472	для анализа	1	1
473	здесь же	1	1
474	и делает	1	1
475	только отдельные	1	1
476	можем мы	1	1
477	художественную форму	6	1
478	найти их	1	1
479	как только	2	1
480	индивидуальная психика	1	1
481	оно не	2	1
482	чрезвычайно сложным	1	1
483	как не	2	1
484	но при	1	1
485	точками зрения	1	1
486	характер и	1	1
487	чем отличается	1	1
488	с самого	1	1
489	зрения не	1	1
490	в пределах	3	1
491	идет речь	1	1
492	для социологии	1	1
493	из двух	1	1
494	можно только	1	1
495	часто в	1	1
496	этих переживаний	1	1
497	и вообще	3	1
498	в коем	1	1
499	художественной формой	1	1
500	мы ощущаем	1	1
501	сводится к	1	1
502	быть более	1	1
503	и та	2	1
504	определенным образом	1	1
505	вразрез с	1	1
506	в поэтической	1	1
507	можно сказать	5	1
508	как форма	2	1
509	так если	1	1
510	аналогии с	1	1
511	в значительной	1	1
512	части и	1	1
513	образом мы	1	1
514	все в	1	1
515	в согласии	1	1
516	содержание с	1	1
517	которые мы	2	1
518	в индивидуальной	1	1
519	поэтического произведения	3	1
520	слов и	1	1
521	самим автором	1	1
522	и мир	1	1
523	и следа	1	1
524	в двух	1	1
525	художественного восприятия	1	1
526	как нечто	1	1
527	же оно	1	1
528	в самое	2	1
529	с чрезвычайно	1	1
530	но то	1	1
531	художественного материала	1	1
532	изучать только	1	1
533	одна и	1	1
534	таком понимании	1	1
535	какой степени	2	1
536	нами и	1	1
537	значение и	1	1
538	и обратно	1	1
539	круг вопросов	1	1
540	из чисто	1	1
541	к содержанию	6	1
542	уже является	1	1
543	не так	2	1
544	для другой	1	1
545	содержания и	2	1
546	его форма	1	1
547	сами по	1	1
548	не совпадают	1	1
549	и должна	1	1
550	произведения и	3	1
551	выше ниже	1	1
552	можно с	1	1
553	не найдем	1	1
554	осознавать себя	1	1
555	явлениями и	1	1
556	она будет	1	1
557	и оценки	2	1
558	с искусством	1	1
559	но из	1	1
560	в особенности	2	1
561	чтобы убедиться	1	1
562	гораздо больше	1	1
563	жизни в	1	1
564	и содержания	2	1
565	выходит за	1	1
566	так не	1	1
567	и из	1	1
568	имеет и	1	1
569	именно в	1	1
570	один шаг	1	1
571	в свою	1	1
572	а с	1	1
573	данного коллектива	2	1
574	мы еще	1	1
575	и др	5	1
576	социальной жизни	2	1
577	и пр	3	1
578	как свое	1	1
579	для теоретической	1	1
580	и самый	1	1
581	зависит от	2	1
582	его как	2	1
583	была бы	2	1
584	для этой	1	1
585	мысли чувства	1	1
586	было в	1	1
587	с социологией	1	1
588	содержанию как	1	1
589	в творчестве	3	1
590	художественное значение	1	1
591	с первого	1	1
592	самой своей	1	1
593	относятся к	1	1
594	что именно	1	1
595	так мы	1	1
596	выйти из	1	1
597	произведение если	1	1
598	на эту	1	1
599	в литературе	4	1
600	быть только	2	1
601	из этой	1	1
602	слов в	1	1
603	форма в	2	1
604	должно быть	1	1
605	или хотя	1	1
606	его творчество	1	1
607	слова и	6	1
608	автором и	2	1
609	в условиях	2	1
610	природу и	1	1
611	слова так	2	1
612	не к	3	1
613	но для	3	1
614	между собой	2	1
615	особом объяснении	1	1
616	можно сравнить	1	1
617	восприятия и	1	1
618	данной группы	1	1
619	конечно ни	1	1
620	при таком	1	1
621	сколько бы	3	1
622	следствием того	1	1
623	а к	2	1
624	наметить в	1	1
625	науки об	1	1
626	человека или	1	1
627	теряет свою	1	1
628	мы должны	1	1
629	истории литературы	2	1
630	хотя бы	5	1
631	а эта	1	1
632	между теорией	1	1
633	приходится признать	1	1
634	что форма	2	1
635	между ними	2	1
636	как явление	1	1
637	только как	1	1
638	произведения так	1	1
639	к другу	1	1
640	строй и	1	1
641	до степени	1	1
642	включает в	1	1
643	но эти	1	1
644	думать что	1	1
645	не поймем	2	1
646	слова это	1	1
