N	3gram	Tiupa_Narr_1	DiskursI
563	жизненного поведения в	1	1
564	собственным смыслом ни	1	1
565	ответную реакцию предварительное	1	1
566	к его ценностно-смысловой	1	1
567	позиции учителя жизни	1	1
568	интрига нарративного высказывания	1	1
569	для рассказчика ни	1	1
570	игра случая непредсказуемое	1	1
571	есть субъектом самоопределения	1	1
572	сближение но не	1	1
573	настоящего времени в	1	1
574	иных пространственно-временных масштабов	1	1
575	в мире это	1	1
576	содержание к собственной	1	1
577	но без благоговейного	1	1
578	того требует авторитетное	1	1
579	и не дает	1	1
580	дискурса принципиальное различие	1	1
581	слово там же	1	1
582	самоопределяющегося субъекта жизни	1	1
583	ночной жанр посрамляющий	1	1
584	свидетеля и судии	1	1
585	в том числе	6	1
586	фон романного видения	1	1
587	в силу своей	1	1
588	даль и сближение	1	1
589	коммуникативного события суть	1	1
590	возможна только в	1	1
591	жеста и как	1	1
592	со стороны адресата	2	1
593	той мере в	1	1
594	переходит к позиции	1	1
595	и искушенность в	1	1
596	не столько от	1	1
597	соотношений такая возможность	1	1
598	мира с совершенно	1	1
599	жизнь глазами анекдота	1	1
600	тем не менее	3	1
601	не может обладать	1	1
602	двоякий жизненный опыт	1	1
603	звучит один голос	1	1
604	бы непосредственного присутствия	1	1
605	как бы непосредственного	1	1
606	это игра случая	1	1
607	особое отношение к	1	1
608	в себе самом	1	1
609	субъекты смыслополагания между	1	1
610	возможность совершенно иной	1	1
611	очередь по отношению	1	1
612	притча не знают	1	1
613	судьбой отдельных лиц	1	1
614	только в вероятностном	1	1
615	тогда как притчу	1	1
616	все то что	1	1
617	непредубежденное любопытство к	1	1
618	с совершенно иными	1	1
619	авторитетное слово там	1	1
620	и сближение но	1	1
621	события так и	1	1
622	здесь как и	1	1
623	называемого чувства юмора	1	1
624	по крайней мере	1	1
625	в себе не	1	1
626	проецировать чужой экзистенциальный	1	1
627	с человеком неким	1	1
628	зримого жеста и	1	1
629	до которого анекдот	1	1
630	читателем к иллюзии	1	1
631	или напротив дискредитирующе	1	1
632	в нем звучит	1	1
633	в напряжении событийного	1	1
634	биография возможна только	1	1
635	чужой экзистенциальный опыт	1	1
636	определяемое отсутствием ценностной	1	1
637	о ней установка	1	1
638	самому герою жизнеописания	1	1
639	жанров в частности	1	1
640	том числе и	4	1
641	же сказания или	1	1
642	для восприятия сказания	1	1
643	речь идет о	2	1
