N	2gram	Bakhtin_Fr_5	Tragedij
335	начала и	1	1
336	в последующих	1	1
337	когда в	2	1
338	известной мере	2	1
339	в эпоху	7	1
340	стремление к	1	1
341	из популярнейших	1	1
342	входит и	1	1
343	часто и	1	1
344	вот почему	1	1
345	году и	1	1
346	была его	1	1
347	на вопрос	1	1
348	но мы	2	1
349	после того	1	1
350	а также	4	1
351	чтобы не	2	1
352	от него	1	1
353	связь между	1	1
354	добра и	1	1
355	между тем	2	1
356	нуждается в	3	1
357	я вижу	1	1
358	в форме	1	1
359	ее содержание	1	1
360	в настоящей	1	1
361	и она	2	1
362	в жизнь	1	1
363	того что	3	1
364	облике и	1	1
365	в новой	1	1
366	мы видим	5	1
367	с ними	1	1
368	только в	4	1
369	у ней	1	1
370	борьба двух	1	1
371	именно на	1	1
372	эти образы	12	1
373	есть в	3	1
374	он очень	1	1
375	так можно	1	1
376	эти черты	1	1
377	завершения в	1	1
378	свидетельствует о	1	1
379	за счет	1	1
380	может случиться	1	1
381	рассказывает о	1	1
382	все образы	1	1
383	в общем	4	1
384	на столе	2	1
385	характерно что	4	1
386	одно из	2	1
387	и их	5	1
388	и должна	1	1
389	с этими	1	1
390	к ним	1	1
391	ту сторону	1	1
392	идет в	2	1
393	он любит	1	1
394	жизни на	1	1
395	переплетается с	2	1
396	рядом с	2	1
397	любит и	1	1
398	в особенности	2	1
399	чувствует себя	2	1
400	до начала	1	1
401	именно в	3	1
402	весьма напоминает	1	1
403	была и	1	1
404	что не	1	1
405	и xiii	2	1
406	не было	3	1
407	и стал	1	1
408	всему что	1	1
409	на этот	3	1
410	в отдаленном	1	1
411	а не	4	1
412	власти и	1	1
413	его как	4	1
414	в связи	5	1
415	себя на	1	1
416	с помощью	3	1
417	более чем	1	1
418	о себе	1	1
419	время с	1	1
420	вместе с	3	1
421	до этого	1	1
422	ко всем	1	1
423	и потому	1	1
424	эта связь	4	1
425	самой действительности	1	1
426	в духе	2	1
427	самых знаменитых	1	1
428	над ним	1	1
429	может так	1	1
430	xix века	1	1
431	несколько раз	1	1
432	в той	1	1
433	не удалось	1	1
434	для понимания	1	1
435	и судьбы	1	1
436	который он	1	1
437	распадается на	1	1
438	этого слова	1	1
439	и от	4	1
440	в условиях	2	1
441	xii и	2	1
442	это выражение	1	1
443	здесь есть	1	1
444	хочет и	2	1
445	такой образ	1	1
446	из трех	1	1
447	на одной	1	1
448	в книге	1	1
449	любовь к	1	1
450	известной степени	4	1
451	о совершенно	1	1
452	как своего	1	1
453	всегда будет	1	1
454	на улице	2	1
455	причем в	1	1
456	вот его	1	1
457	в двух	1	1
458	о нем	1	1
459	из себя	1	1
460	бы в	4	1
461	за три	1	1
462	шутов и	1	1
463	хотя бы	2	1
464	жизни в	2	1
465	в период	2	1
466	но этот	3	1
467	ко всему	2	1
468	что под	1	1
469	есть и	5	1
470	время он	1	1
471	но еще	1	1
472	и эта	1	1
473	это в	2	1
474	во всяком	1	1
