N	2gram	Vygotskiy__4	StatiiOP
253	он должен	1	2
254	и более	1	2
255	что ни	2	2
256	что все	11	2
257	при помощи	4	2
258	его в	3	2
259	в свой	1	2
260	должен был	3	2
261	ни одной	3	2
262	и уже	4	2
263	нисколько не	5	2
264	перед собой	1	2
265	можно найти	2	2
266	в такой	2	2
267	что до	1	2
268	бы мы	3	2
269	всякий раз	6	2
270	которые в	1	2
271	надо сказать	3	2
272	без всяких	1	2
273	их в	3	2
274	наших глазах	1	2
275	тем самым	3	2
276	а иногда	1	2
277	что эта	6	2
278	она не	3	2
279	что с	1	2
280	на него	4	2
281	говорить о	3	2
282	вытекает из	1	2
283	ничего не	2	2
284	больше чем	2	2
285	к концу	1	2
286	в сознании	1	2
287	только с	2	2
288	что на	1	2
289	начиная с	1	2
290	есть только	2	2
291	и такие	1	2
292	что при	2	2
293	о них	2	2
294	и это	5	2
295	без всякого	2	2
296	то время	2	2
297	и сам	1	2
298	каждого из	1	2
299	нужно было	1	2
300	что от	1	2
301	для этого	8	2
302	то есть	13	2
303	материала и	2	2
304	а также	1	2
305	может не	1	2
306	должно было	2	2
307	и все	12	2
308	все в	1	2
309	и во	1	2
310	никаких сомнений	1	2
311	не надо	2	2
312	следовало бы	1	2
313	статье о	1	2
314	к нему	1	2
315	с которыми	1	2
316	конечно не	3	2
317	и у	1	2
318	уже в	2	2
319	если в	1	2
320	одно из	2	2
321	а то	1	2
322	могло бы	3	2
323	допустим что	2	2
324	не для	3	2
325	у него	6	2
326	бы это	3	2
327	или иначе	1	2
328	делает в	1	2
329	позволяет себе	1	2
330	превращается в	1	2
331	одной стороны	3	2
332	здесь дело	1	2
333	но разве	1	2
334	однако и	1	2
335	его собственной	1	2
336	который не	2	2
337	ни на	2	2
338	что во	1	2
339	и потому	2	2
340	нет ни	3	2
341	и их	1	2
342	такого рода	1	2
343	по существу	2	2
344	этого слова	3	2
345	с историей	1	2
346	но для	1	2
347	ли в	1	2
348	при таком	3	2
349	ни одного	2	2
350	истории литературы	1	2
351	в этих	1	2
352	научного значения	1	2
353	гораздо больше	1	2
354	что этот	3	2
355	несмотря на	1	2
356	дело с	3	2
357	в своих	3	2
358	этого в	1	1
359	две точки	1	1
360	не сомневаюсь	1	1
361	художественного произведения	1	1
362	словами и	1	1
363	на деле	1	1
364	и есть	4	1
365	почти не	1	1
366	на две	2	1
367	из его	2	1
368	что эти	2	1
369	в какой-то	1	1
370	материала который	1	1
371	от которых	1	1
372	едва ли	2	1
373	и этот	3	1
374	его не	2	1
375	полагает что	5	1
376	смотреть на	1	1
377	правильного понимания	1	1
378	каком случае	1	1
379	так чтобы	2	1
380	которые стояли	1	1
381	на тему	2	1
382	и другая	1	1
383	с но	3	1
384	как я	3	1
385	но даже	1	1
386	в сцене	1	1
387	это время	2	1
388	во мне	1	1
389	и на	5	1
390	бы то	2	1
391	с его	2	1
392	критика о	1	1
393	видит в	3	1
394	но как	1	1
395	нет не	1	1
396	в стихе	1	1
397	чтобы найти	1	1
398	а вместо	1	1
399	очевидно что	1	1
400	но которые	2	1
401	не хотел	2	1
402	вот эти	2	1
403	в настоящем	1	1
404	и таким	1	1
405	каждого произведения	1	1
406	как говорит	2	1
407	они ни	1	1
408	в одной	2	1
409	чем мы	2	1
410	показать что	7	1
411	стороны и	1	1
412	этой стороны	1	1
413	перед нами	6	1
414	та и	1	1
415	и к	2	1
416	сделали бы	1	1
417	самое важное	2	1
418	для ее	1	1
419	дело только	1	1
420	значения как	1	1
421	и конечно	2	1
422	сюжет и	1	1
423	в нашем	1	1
424	или во	1	1
425	не оставляет	1	1
426	так в	1	1
427	но без	1	1
428	звуков а	1	1
429	им в	1	1
430	он делает	1	1
431	и до	3	1
432	другом случае	1	1
433	как он	5	1
434	если он	2	1
435	так с	1	1
436	с именем	4	1
437	в корне	1	1
438	которых эта	1	1
439	и вот	6	1
440	у читателя	1	1
441	в плане	1	1
442	какой бы	3	1
443	и исключительно	1	1
444	приходим к	2	1
445	эйхенбаум почему-то	1	1
446	отступает от	2	1
447	что нельзя	1	1
448	такого же	1	1
449	одной точки	1	1
450	в одну	1	1
451	могла бы	4	1
452	что никакого	1	1
453	на все	2	1
454	это было	4	1
455	те или	1	1
456	на протяжении	1	1
457	иначе обстояло	1	1
458	что лицо	1	1
459	нечего и	1	1
460	и дает	2	1
461	только одно	2	1
462	в хронологическом	1	1
463	в них	2	1
464	о которых	2	1
465	далеко не	3	1
466	которое имеет	1	1
467	с тем	4	1
468	всю жизнь	2	1
469	материалом для	1	1
470	можно считать	1	1
471	и было	1	1
472	иначе говоря	2	1
473	и некоторые	1	1
474	в один	1	1
475	не больше	2	1
476	со всей	2	1
477	и обработки	1	1
478	любопытно в	1	1
479	которую он	2	1
480	и другом	2	1
481	что такая	1	1
482	что такое	1	1
483	приемы для	1	1
484	мы приходим	1	1
485	против его	1	1
486	своем роде	1	1
487	ли можно	1	1
488	это только	1	1
489	больше никаких	1	1
490	место в	2	1
491	мы в	3	1
492	его современников	1	1
493	не столько	1	1
494	оказывается что	2	1
495	или вернее	2	1
496	значение для	1	1
497	одном из	1	1
498	нет решительно	2	1
499	а есть	1	1
500	том чтобы	4	1
501	и эти	2	1
502	том и	1	1
503	с такими	1	1
504	быть не	2	1
505	бы быть	1	1
506	и общей	1	1
507	по себе	9	1
508	же мы	2	1
509	правы были	1	1
510	нет никакого	1	1
511	из писателей	1	1
512	но они	1	1
513	нам во	1	1
514	и ясно	2	1
515	и другое	2	1
516	в русской	2	1
517	тогда когда	1	1
518	одна из	4	1
519	в язвы	1	1
520	к этим	1	1
521	одной только	1	1
522	тогда и	1	1
523	он еще	1	1
524	но только	1	1
525	значение этого	1	1
526	является еще	1	1
527	казалось бы	5	1
528	правда в	1	1
529	на язык	1	1
530	никому не	2	1
531	того как	1	1
532	это то	3	1
533	с одним	1	1
534	за исключением	1	1
535	и является	2	1
536	вернее сказать	1	1
537	бы по	2	1
538	не нужен	1	1
539	вместо этого	2	1
540	считать что	1	1
541	так то	1	1
542	больше того	3	1
543	не потому	2	1
544	ни о	1	1
545	один раз	1	1
546	не станет	1	1
547	которых он	1	1
548	когда мы	6	1
549	отличается от	1	1
550	и другим	2	1
551	к тому	12	1
552	им по	1	1
553	то ни	1	1
554	как мы	4	1
555	и о	4	1
556	в виду	2	1
557	ни одно	2	1
558	не могу	1	1
559	чем из	1	1
560	мысль о	1	1
561	и говорит	3	1
562	только то	1	1
563	на той	1	1
564	с самого	5	1
565	виде так	1	1
566	вообще нет	1	1
567	читателя в	2	1
568	и когда	2	1
569	то как	2	1
570	только тот	1	1
571	времени и	2	1
572	почему же	2	1
573	которые с	2	1
574	чем все	1	1
575	она была	1	1
576	но у	1	1
577	является в	1	1
578	таких примеров	1	1
579	мы вправе	4	1
580	образом в	2	1
581	вот это	1	1
582	о ней	2	1
583	потому чтобы	1	1
584	о нем	4	1
585	понять как	2	1
586	вопроса и	1	1
587	и та	2	1
588	его словам	1	1
589	в глаза	1	1
590	утверждает что	4	1
591	и просто	1	1
592	что его	3	1
593	можно сказать	2	1
594	и который	1	1
595	не просто	4	1
596	это была	1	1
597	том значении	1	1
598	к истине	1	1
599	и всю	1	1
600	что самое	5	1
601	которые мы	1	1
602	того материала	1	1
603	не считаясь	1	1
604	непременно в	1	1
605	но нет	1	1
606	это нужно	2	1
607	показывает как	1	1
608	во всей	3	1
609	тему о	2	1
610	в другой	1	1
611	сомневаюсь что	1	1
612	и сложном	1	1
613	но столь	2	1
614	при совершенно	1	1
615	без малейшего	1	1
616	дела в	1	1
617	следовательно в	1	1
618	психология и	1	1
619	что только	1	1
620	тот же	3	1
621	этого материала	1	1
622	или иные	1	1
623	стилистический прием	1	1
624	прием который	1	1
625	и кажется	2	1
626	те которые	2	1
627	деле не	1	1
628	исключительно для	1	1
629	бы ни	1	1
630	и из	3	1
631	именно на	1	1
632	себя в	4	1
633	не имеют	1	1
634	мы очень	1	1
635	видеть что	1	1
636	и насколько	1	1
637	если мы	12	1
638	всем его	1	1
639	виноват в	1	1
640	чтобы он	2	1
641	он эту	1	1
642	его текст	1	1
643	и других	4	1
644	прямую линию	1	1
645	его и	2	1
646	персты в	1	1
647	был бы	3	1
648	не так	1	1
649	о шекспире	1	1
650	себе в	1	1
651	слова в	1	1
652	в одном	3	1
653	сами по	3	1
654	значении которое	2	1
655	с этими	1	1
656	можно с	1	1
657	важное перед	1	1
658	дело и	2	1
659	и никогда	1	1
660	в нечто	1	1
661	сцены у	1	1
662	были бы	1	1
663	что могло	1	1
664	ссылками на	1	1
665	дают в	1	1
666	с другим	1	1
667	для правильного	1	1
668	на ее	2	1
669	не один	1	1
670	здесь в	3	1
671	совершенно точно	1	1
672	в недостаточной	1	1
673	с той	2	1
674	это кажется	2	1
675	и др	1	1
676	отступлениями от	1	1
677	ли отсюда	1	1
678	обратиться к	3	1
679	новый и	1	1
680	в некоторых	1	1
681	этот термин	1	1
682	которых мы	1	1
683	до конца	7	1
684	из другой	1	1
685	не на	2	1
686	и своим	1	1
687	в руках	2	1
688	меньше всего	2	1
689	нашей современной	1	1
690	которые по	1	1
691	него не	1	1
692	ту критику	1	1
693	нами по	1	1
694	же мнения	2	1
695	ближе к	1	1
696	но что	1	1
697	вместе с	8	1
698	вопрос можно	1	1
699	некоторые из	2	1
700	тот факт	1	1
701	что именно	3	1
702	который видит	1	1
703	приводит в	1	1
704	из которых	3	1
705	не заслуживают	1	1
706	чем то	1	1
707	он приводит	1	1
708	целом ряде	1	1
709	лежащий в	1	1
710	в течение	1	1
711	будто к	1	1
712	на какой-то	1	1
713	это его	1	1
714	с толку	1	1
715	доходят до	1	1
716	для понимания	2	1
717	сам не	1	1
718	критики и	2	1
719	в это	2	1
720	и смерти	1	1
721	него в	1	1
722	которая лежит	1	1
723	все одинаково	1	1
724	один только	1	1
725	но разумеется	1	1
726	этом смысле	1	1
727	отсюда что	1	1
728	факт что	1	1
729	тем и	2	1
730	и от	2	1
731	или в	1	1
732	которая в	1	1
733	своей трагедии	4	1
734	всего что	1	1
735	но еще	1	1
736	по одной	1	1
737	бы в	1	1
738	приемы в	1	1
739	не должен	1	1
740	конце концов	3	1
741	знак в	1	1
742	которое должно	1	1
743	уже давно	1	1
744	впечатление которое	2	1
745	еще очень	1	1
746	правду которая	1	1
747	просто его	1	1
748	одной из	1	1
749	слово в	2	1
750	что форма	2	1
751	когда говорит	1	1
752	с ней	1	1
753	это делает	2	1
754	не быть	1	1
755	то здесь	1	1
756	начать с	1	1
757	их с	1	1
758	к его	1	1
759	внимания к	1	1
760	из этого	5	1
761	что слишком	1	1
762	время не	1	1
763	большей частью	2	1
764	решительно ни	1	1
765	просто не	1	1
766	а может	1	1
767	стих и	1	1
768	и другие	1	1
769	основана на	2	1
770	к этому	4	1
771	как на	6	1
772	точно так	3	1
