N	2gram	Bakhtin_Fr_7	Hudozhes
121	в данном	2	3
122	в той	3	3
123	и для	5	3
124	таким образом	19	3
125	в свою	3	3
126	в таком	1	3
127	человека и	1	2
128	и это	5	2
129	это и	1	2
130	между двумя	1	2
131	к другому	1	2
132	в году	5	2
133	но она	1	2
134	принадлежит к	1	2
135	я не	3	2
136	и на	4	2
137	в чем	2	2
138	свою жизнь	1	2
139	за пределы	1	2
140	еще один	1	2
141	в своем	9	2
142	говорит что	2	2
143	в себя	2	2
144	образом и	2	2
145	все эти	13	2
146	в нашем	1	2
147	в этой	13	2
148	рассказ о	2	2
149	с их	1	2
150	но на	1	2
151	всей его	1	2
152	вследствие этого	1	2
153	не как	1	2
154	в силу	1	2
155	силу своей	1	2
156	этом мире	1	2
157	на этом	5	2
158	значительной степени	2	2
159	об этом	1	2
160	времени и	1	2
161	времени в	1	2
162	по себе	1	2
163	в них	7	2
164	несмотря на	3	2
165	и некоторые	1	2
166	даль и	1	2
167	том и	2	2
168	вовсе не	7	2
169	даже в	1	2
170	дело не	2	2
171	одна из	4	2
172	не принадлежит	1	2
173	числе и	2	2
174	оно не	2	2
175	на наших	1	2
176	и о	1	2
177	свою очередь	3	2
178	здесь не	1	2
179	к жизни	4	2
180	роль в	2	2
181	или в	2	2
182	о том	6	2
183	в глаза	1	2
184	в значительной	2	2
185	именно в	2	2
186	в литературе	2	2
187	есть в	6	2
188	и др	2	2
189	или даже	1	2
190	что сама	1	2
191	одно из	1	2
192	никто не	10	2
193	слова в	1	2
194	и прежде	1	2
195	в одном	3	2
196	у него	6	2
197	нового времени	3	2
198	превращается в	1	2
199	мира в	4	2
200	начиная с	1	2
201	так же	5	2
202	и особенно	1	2
203	и потому	3	2
204	как в	5	2
205	из которых	2	2
206	и по	3	2
207	в контексте	1	2
208	ни для	1	2
209	во всех	3	2
210	для такого	1	2
211	мира и	4	2
212	тем более	1	2
213	с ним	2	2
214	одной из	2	2
215	в романе	7	2
216	от всех	1	2
217	из этого	1	2
218	том числе	4	2
219	также и	2	1
220	начинается с	2	1
221	и через	1	1
222	переходит к	1	1
223	в христианском	1	1
224	между всеми	1	1
225	и есть	3	1
226	этого мира	1	1
227	здесь и	2	1
228	характерное для	1	1
229	едва ли	1	1
230	той же	3	1
231	есть не	2	1
232	со смертью	1	1
233	не была	1	1
234	в сущности	4	1
235	себя свою	1	1
236	что иное	1	1
237	как я	4	1
238	и со	2	1
239	никогда не	2	1
240	в каждой	2	1
241	не что	1	1
242	проявляется в	3	1
243	момент в	4	1
244	на них	3	1
245	иное как	1	1
246	как смысл	1	1
247	себя а	1	1
248	время в	2	1
249	что его	1	1
250	в различных	1	1
251	и мира	2	1
252	здесь также	1	1
253	для других	1	1
254	с совершенно	1	1
255	себе и	1	1
256	замысла и	1	1
257	друг от	1	1
258	что они	1	1
259	в истории	1	1
260	это мир	1	1
261	в центре	1	1
262	от друга	1	1
263	с некоторыми	1	1
264	родного дома	1	1
265	перед нами	2	1
266	что по	1	1
267	силе и	1	1
268	от этого	3	1
269	говорят о	1	1
270	что это	4	1
271	а во-вторых	1	1
272	всего романа	2	1
273	за это	1	1
274	становление мира	1	1
275	но без	2	1
276	это тот	1	1
277	всего к	1	1
278	имеем в	2	1
279	ее как	1	1
280	проникает в	3	1
281	не могла	1	1
282	жизнью и	1	1
283	в мир	1	1
284	время и	1	1
285	возвращения жизни	1	1
286	к миру	1	1
287	все это	10	1
288	при виде	4	1
289	по ту	1	1
290	но оказывается	1	1
291	мир как	1	1
292	содержит в	1	1
293	на земле	4	1
294	свое время	2	1
295	ему на	1	1
296	но самое	1	1
297	именно это	1	1
298	по его	1	1
299	многих других	1	1
300	что все	2	1
301	в совершенно	1	1
302	в мировой	1	1
303	не с	1	1
304	а как	1	1
305	это было	2	1
306	и иных	1	1
307	было бы	4	1
308	и где	1	1
309	но их	2	1
310	новой жизни	2	1
311	по этому	3	1
312	в жизни	1	1
313	системе образов	2	1
314	рядом с	4	1
315	как об	1	1
316	он и	1	1
317	и некоторого	1	1
318	все моменты	1	1
319	обратимся к	1	1
320	вещами и	1	1
321	и становится	1	1
322	места в	2	1
323	от своего	1	1
324	это ощущение	1	1
325	свою речь	1	1
326	лежат в	1	1
327	в такой	1	1
328	и без	1	1
329	в котором	1	1
330	и вокруг	1	1
331	рождается не	1	1
332	и внутренних	1	1
333	в конце	8	1
334	и наоборот	1	1
335	не должно	3	1
336	том же	1	1
337	в историческом	2	1
338	его мира	1	1
339	не названо	1	1
340	не имеет	3	1
341	на котором	1	1
342	возлагает на	1	1
343	в эпизоде	5	1
344	но только	1	1
345	того и	1	1
346	только и	1	1
347	своей природе	1	1
348	не говорит	1	1
349	связи с	1	1
350	сюжет в	1	1
351	ее можно	1	1
352	не по	1	1
353	и оказывается	2	1
354	входят в	2	1
355	здесь явственно	1	1
356	и делает	1	1
357	в каком	1	1
358	ему не	1	1
359	обращенной к	1	1
360	и здесь	4	1
361	нет даже	1	1
362	все то	3	1
363	места для	1	1
364	его за	1	1
365	и развития	1	1
366	вокруг него	1	1
367	в каждом	1	1
368	время они	1	1
369	говорит о	1	1
370	о судьбе	1	1
371	должен быть	2	1
372	опираясь на	1	1
373	как мы	11	1
374	значения и	1	1
375	ни одно	1	1
376	каждая вещь	1	1
377	мысль о	1	1
378	в особенности	2	1
379	смерти в	3	1
380	зрения не	1	1
381	на свой	1	1
382	внешне не	1	1
383	как с	1	1
384	человеческая жизнь	1	1
385	котором он	1	1
386	здесь как	2	1
387	чем выше	1	1
388	остановимся на	2	1
389	мире в	1	1
390	на весьма	1	1
391	именно потому	1	1
392	достигается не	1	1
393	в новую	1	1
394	в смерти	1	1
395	после того	4	1
396	и многих	1	1
397	это была	3	1
398	их взаимная	1	1
399	от всего	1	1
400	том или	1	1
401	от одного	1	1
402	в другой	1	1
403	глядя на	2	1
404	может иметь	2	1
405	о своих	1	1
406	в него	1	1
407	по содержанию	1	1
408	в заключительной	1	1
409	в формах	3	1
410	на которой	2	1
411	один из	1	1
412	образов и	1	1
413	мы видим	6	1
414	тот же	2	1
415	дело с	1	1
416	на языке	1	1
417	написано и	1	1
418	до нас	5	1
419	такое же	1	1
420	бы ни	1	1
421	со всеми	2	1
422	с которыми	1	1
423	так что	1	1
424	для всех	2	1
425	если мы	1	1
426	а напротив	1	1
427	его лице	1	1
428	оно в	1	1
429	эпизодов в	1	1
430	свидетельствует о	2	1
431	дает ему	2	1
432	из них	3	1
433	но от	1	1
434	характерно что	2	1
435	себе в	1	1
436	ведь это	1	1
437	мы находим	1	1
438	представлений о	2	1
439	от горя	1	1
440	так как	3	1
441	и от	8	1
442	тому же	1	1
443	к ним	1	1
444	ту сторону	1	1
445	содержанию своему	1	1
446	момент для	1	1
447	по тем	1	1
448	или ином	1	1
449	не просто	2	1
450	и строго	1	1
451	не было	3	1
452	и даже	1	1
453	как у	1	1
454	связаны с	2	1
455	по своим	1	1
456	такого понимания	1	1
457	еще и	1	1
458	наконец в	1	1
459	мира это	1	1
460	внешних и	1	1
461	более того	1	1
462	к реальному	1	1
463	однако и	1	1
464	и объединяет	1	1
465	же точно	1	1
466	когда же	1	1
467	что хотя	1	1
468	этим и	1	1
469	и слово	1	1
470	его как	2	1
471	в одно	1	1
472	в связи	2	1
473	почву для	1	1
474	в разрушении	1	1
475	нет никаких	1	1
476	на фоне	1	1
477	вместе с	5	1
478	я уже	1	1
479	в одной	2	1
480	есть такое	1	1
481	не могут	1	1
482	ним как	1	1
483	и пусть	1	1
484	это своего	1	1
485	он говорит	1	1
486	не оспаривает	1	1
487	в область	3	1
488	настоящему и	1	1
489	будущее в	1	1
490	лицом и	1	1
491	в состоянии	2	1
492	мира с	1	1
493	в это	3	1
494	и способов	1	1
495	с этой	1	1
496	грани между	1	1
497	и формы	1	1
498	и каждая	1	1
499	только для	1	1
500	между прочим	1	1
501	все же	1	1
502	ее содержание	1	1
503	при всем	1	1
504	писал в	1	1
505	он уже	1	1
506	в более	4	1
507	в следующей	1	1
508	говоря языком	1	1
509	каким бы	1	1
510	она может	1	1
511	не подлежит	3	1
512	в результате	2	1
513	о котором	2	1
514	от него	1	1
515	к различным	1	1
516	бы в	2	1
517	все они	6	1
518	в современных	1	1
519	ни было	2	1
520	же в	2	1
521	этого типа	1	1
522	того времени	1	1
523	не есть	2	1
524	к самому	2	1
525	здесь только	2	1
526	помимо его	1	1
527	имеет в	1	1
528	может и	1	1
529	как ряд	1	1
530	на смену	1	1
531	в системе	1	1
532	автора в	1	1
533	одновременно и	2	1
534	в отдельности	2	1
535	в свое	2	1
536	который в	1	1
537	героя в	1	1
538	изобразительных искусств	1	1
539	представлена в	1	1
540	всего в	5	1
541	жизни и	3	1
542	ее в	1	1
543	и другие	3	1
544	в своих	1	1
545	все что	4	1
546	ведущая роль	1	1
547	они не	1	1
548	исторического человека	2	1
549	которая не	1	1
