N	2gram	Vinokur_Ku_3	Hudozhes
344	не могла	1	1
345	духовной культуры	1	1
346	материал из	1	1
347	что одна	2	1
348	что она	5	1
349	в статье	2	1
350	все это	2	1
351	тем и	1	1
352	в первую	3	1
353	в понимании	1	1
354	с нашим	1	1
355	отношений между	2	1
356	данном отношении	1	1
357	у читателя	1	1
358	свое время	2	1
359	ему на	1	1
360	является не	1	1
361	форма в	1	1
362	или иных	1	1
363	фразы с	1	1
364	но самое	1	1
365	то ни	1	1
366	что все	2	1
367	речь в	2	1
368	том случае	4	1
369	а по	1	1
370	не с	2	1
371	первую очередь	3	1
372	внимание не	1	1
373	ответственность за	4	1
374	и иных	1	1
375	было бы	16	1
376	и где	1	1
377	зрения и	1	1
378	заинтересована в	1	1
379	по этому	1	1
380	основания для	1	1
381	рядом с	1	1
382	как об	2	1
383	языка служит	1	1
384	как сказано	1	1
385	обратимся к	1	1
386	же я	1	1
387	и становится	1	1
388	свою речь	1	1
389	лежат в	1	1
390	в такой	1	1
391	мы конечно	1	1
392	и без	2	1
393	в котором	2	1
394	и процесс	1	1
395	одним и	2	1
396	в условиях	2	1
397	которые лежат	1	1
398	от его	1	1
399	всякий раз	1	1
400	значение для	1	1
401	а некий	1	1
402	для данного	1	1
403	друг другу	1	1
404	по крайней	1	1
405	и наоборот	1	1
406	не должно	1	1
407	случае мы	1	1
408	нас к	2	1
409	фраза в	1	1
410	отношения например	1	1
411	в таких	2	1
412	быть без	1	1
413	но для	3	1
414	принципиально иной	1	1
415	не имеет	3	1
416	что такое	4	1
417	к этим	1	1
418	виду не	1	1
419	когда они	1	1
420	в систему	1	1
421	но только	1	1
422	которых и	1	1
423	это еще	2	1
424	он мог	1	1
425	все без	1	1
426	и отсутствие	1	1
427	каждый из	1	1
428	нельзя не	2	1
429	казалось бы	1	1
430	в самой	1	1
431	иными словами	8	1
432	не говорит	1	1
433	связи с	6	1
434	ту или	1	1
435	своей цели	1	1
436	из того	2	1
437	не по	3	1
438	как будто	1	1
439	и делает	1	1
440	в каком	3	1
441	том отношении	2	1
442	и здесь	2	1
443	тургенева в	1	1
444	когда мы	3	1
445	ли не	1	1
446	совпадает со	1	1
447	лингвистической точки	1	1
448	так называемого	3	1
449	всего что	1	1
450	в каждом	1	1
451	прошлом и	1	1
452	на это	1	1
453	здесь мы	1	1
454	задана как	1	1
455	на помощь	1	1
456	из всего	2	1
457	как мы	5	1
458	у себя	1	1
459	к общему	1	1
460	языка и	2	1
461	в собственном	1	1
462	области языка	2	1
463	то или	2	1
464	в особенности	2	1
465	действия и	1	1
466	но мы	2	1
467	или для	1	1
468	то время	1	1
469	и соответствующую	1	1
470	значение в	2	1
471	котором он	1	1
472	систему знаков	1	1
473	переход к	1	1
474	уклоняется от	1	1
475	те же	7	1
476	здесь как	2	1
477	в строгой	1	1
478	можно только	1	1
479	по признаку	1	1
480	жанра в	1	1
481	для этого	6	1
482	остановимся на	1	1
483	к языку	4	1
484	означает что	1	1
485	именно потому	1	1
486	искусства и	1	1
487	возможна только	1	1
488	не означает	2	1
489	внимание на	2	1
490	хороши и	1	1
491	к простому	1	1
492	после того	6	1
493	роль принадлежит	1	1
494	может не	1	1
495	поэтики как	1	1
496	содержанию которое	1	1
497	утверждения ее	1	1
498	путь к	2	1
499	эти два	2	1
500	нуждается в	1	1
501	крайней мере	1	1
502	должно будет	1	1
503	вслед за	1	1
504	целого а	1	1
505	если он	1	1
506	может иметь	3	1
507	в него	1	1
508	статье о	1	1
509	эти последние	2	1
510	известном смысле	2	1
511	один из	4	1
512	но с	1	1
513	мы видим	1	1
514	тот же	6	1
515	и роман	1	1
516	что даже	1	1
517	в какой	3	1
518	до нас	1	1
519	русского языка	7	1
520	такое же	1	1
521	самые разнообразные	1	1
522	они могут	1	1
523	образа в	1	1
524	что ж	1	1
525	же и	1	1
526	если мы	7	1
527	как быть	1	1
528	ничего нельзя	1	1
529	иной форме	1	1
530	в поэзии	5	1
531	то и	2	1
532	свидетельствует о	1	1
533	как такой	1	1
534	смысл слова	3	1
535	не дает	2	1
536	что речь	1	1
537	за ним	1	1
538	возможно в	1	1
539	характерно что	1	1
540	суждением а	1	1
541	представить себе	1	1
542	мы находим	3	1
543	не для	1	1
544	с этими	1	1
545	так как	9	1
546	и от	1	1
547	тому же	3	1
548	граница между	1	1
549	отношении что	1	1
550	не просто	2	1
551	образом что	1	1
552	и строго	1	1
553	им по	1	1
554	не было	4	1
555	имеет значение	1	1
556	синтаксически не	1	1
557	функцией в	1	1
558	точек зрения	2	1
559	по своим	1	1
560	принято говорить	1	1
561	еще и	2	1
562	во внешней	1	1
563	что не	4	1
564	что для	1	1
565	и пр	3	1
566	рода задания	1	1
567	смысла и	1	1
568	более того	1	1
569	зависит от	1	1
570	когда же	1	1
571	могут служить	1	1
572	рамках одного	1	1
573	не всегда	1	1
574	на время	1	1
575	не об	1	1
576	и слово	1	1
577	в связи	5	1
578	как элемент	1	1
579	культуры не	1	1
580	к возникновению	1	1
581	почву для	1	1
582	впечатлений в	1	1
583	нет никаких	1	1
584	на фоне	7	1
585	является его	1	1
586	есть точка	1	1
587	вместе с	2	1
588	до этого	1	1
589	в одной	1	1
590	язык а	1	1
591	литературной речи	3	1
592	в иных	1	1
593	не могут	5	1
594	его личной	1	1
595	в область	2	1
596	для обозначения	2	1
597	типа и	1	1
598	этого слова	4	1
599	тому как	2	1
600	относительно языка	3	1
601	ряда и	1	1
602	быть не	2	1
603	как искусства	1	1
604	с этой	3	1
605	свою культурную	2	1
606	и формы	1	1
607	сказать не	1	1
608	этом случае	4	1
609	каждом человеке	1	1
610	той мере	1	1
611	и каждая	1	1
612	только для	2	1
613	между прочим	8	1
614	языку в	3	1
615	точно и	1	1
616	все же	5	1
617	от нас	2	1
618	эти могут	2	1
619	себе еще	1	1
620	к вопросу	2	1
621	тех или	1	1
622	каждой из	2	1
623	может служить	2	1
624	так он	1	1
625	если не	1	1
626	написать стихотворение	1	1
627	поэтикой и	3	1
628	собственно и	1	1
629	искусство слова	1	1
630	она может	2	1
631	в результате	3	1
632	литературных жанров	1	1
633	о котором	1	1
634	жанр в	1	1
635	звук в	1	1
636	например не	1	1
637	для нас	4	1
638	от него	1	1
639	к различным	1	1
640	не более	2	1
641	особенности в	1	1
642	поэтики в	1	1
643	все они	2	1
644	же в	1	1
645	но если	3	1
646	быть и	1	1
647	не есть	3	1
648	к самому	1	1
649	нами не	1	1
650	имеет в	2	1
651	а внутри	1	1
652	со мной	1	1
653	задания и	1	1
654	понимается как	2	1
655	одновременно и	1	1
656	в свое	2	1
657	который в	1	1
658	к числу	1	1
659	всего в	1	1
660	и другие	1	1
661	по поводу	3	1
662	все что	1	1
663	этой точки	1	1
664	они не	3	1
