N	2gram	Bakhtin_Pr_2	Narrotol
444	несет в	1	1
445	или менее	1	1
446	есть в	8	1
447	она сама	1	1
448	человека как	2	1
449	это делает	2	1
450	она в	1	1
451	знает и	1	1
452	не от	1	1
453	в которых	1	1
454	мысли и	3	1
455	от себя	1	1
456	об отсутствии	1	1
457	своей не	1	1
458	остается вне	1	1
459	что было	1	1
460	их в	7	1
461	не могли	1	1
462	сердца и	1	1
463	знакомимся с	1	1
464	связи с	1	1
465	раз и	1	1
466	нет никакого	1	1
467	называл себя	3	1
468	что есть	1	1
469	в отношении	1	1
470	между людьми	1	1
471	случае в	1	1
472	как можно	1	1
473	она не	5	1
474	иной раз	1	1
475	на котором	1	1
476	и притом	1	1
477	в основе	2	1
478	время как	1	1
479	в единство	3	1
480	того и	1	1
481	жизни не	1	1
482	мыслей и	1	1
483	обычно выделяют	1	1
484	литературе классицизма	1	1
485	более что	1	1
486	у шекспира	1	1
487	а лишь	3	1
488	всей жизни	1	1
489	и теперь	1	1
490	рождается в	1	1
491	сюжет в	1	1
492	не по	3	1
493	эти три	1	1
494	только с	1	1
495	как будто	1	1
496	в каком	1	1
497	может показаться	1	1
498	художественной литературы	1	1
499	принадлежит к	1	1
500	не могут	1	1
501	есть только	4	1
502	во все	2	1
503	она принципиально	1	1
504	чтобы сделать	1	1
505	ли не	1	1
506	как только	1	1
507	и внешнюю	1	1
508	только еще	1	1
509	возможна только	1	1
510	души человеческой	2	1
511	того о	1	1
512	как для	1	1
513	мысли о	1	1
514	не предполагает	1	1
515	если же	1	1
516	с собственной	1	1
517	как мы	8	1
518	что человек	1	1
519	в едином	2	1
520	и о	2	1
521	то она	1	1
522	с ее	3	1
523	что все	3	1
524	в виду	2	1
525	и сами	1	1
526	действующие лица	1	1
527	позицию по	1	1
528	его поступки	1	1
529	не вступает	1	1
530	то время	1	1
531	приводит к	1	1
532	встреча с	1	1
533	или нескольких	1	1
534	человеческой мысли	3	1
535	природе своей	2	1
536	на нее	1	1
537	не с	1	1
538	ясно что	1	1
539	жизнь а	1	1
540	участвующие в	1	1
541	которая была	1	1
542	оно как	1	1
543	еще в	1	1
544	в чужом	2	1
545	и неизбежно	1	1
546	всей вероятности	1	1
547	по сравнению	2	1
548	жизнь и	3	1
549	не характер	1	1
550	не на	4	1
551	и смерть	1	1
552	произведения как	1	1
553	то они	2	1
554	в самой	3	1
555	другими словами	2	1
556	говорит об	1	1
557	таким же	2	1
558	времени в	1	1
559	сам себя	1	1
560	это было	2	1
561	нет это	1	1
562	как теперь	1	1
563	к нему	11	1
564	с одним	2	1
565	я а	1	1
566	в монологической	3	1
567	а потому	2	1
568	во всей	1	1
569	утрачивает свою	2	1
570	в другой	1	1
571	них в	2	1
572	в споре	1	1
573	наконец в	1	1
574	ее как	1	1
575	все время	3	1
576	говорит в	1	1
577	происходит в	1	1
578	но с	3	1
579	к чужому	1	1
580	что только	1	1
581	к различным	1	1
582	среди других	2	1
583	одной из	2	1
584	этот вопрос	4	1
585	одного сознания	6	1
586	которым он	1	1
587	только сам	1	1
588	к их	1	1
589	и так	1	1
590	мы будем	1	1
591	его знакомых	1	1
592	кухарка и	1	1
593	i и	1	1
594	так что	2	1
595	не знающего	1	1
596	того же	1	1
597	в большинстве	2	1
598	этой функции	1	1
599	как человека	1	1
600	ни одного	3	1
601	героя с	2	1
602	которым не	1	1
603	от своей	1	1
604	большинстве случаев	2	1
605	в данной	1	1
606	по выражению	2	1
607	мир в	2	1
608	и их	6	1
609	в одном	6	1
610	в прошлом	1	1
611	установки и	1	1
612	не о	2	1
613	рассказа от	1	1
614	к человеку	1	1
615	и рождается	2	1
616	отдельного человека	1	1
617	тем что	2	1
618	каждого слова	1	1
619	они становятся	1	1
620	для того	1	1
621	лишь для	1	1
622	интересующей нас	1	1
623	мире где	1	1
624	именно как	1	1
625	является их	1	1
626	до сих	2	1
627	хоть и	3	1
628	а именно	3	1
629	говорилось о	1	1
630	и быть	1	1
631	как же	2	1
632	это все	1	1
633	личной жизни	1	1
634	героя о	1	1
635	такая организация	1	1
636	по всей	1	1
637	услышать или	1	1
638	что не	5	1
639	пределы одного	3	1
640	и своего	1	1
641	на этот	1	1
642	не исключает	1	1
643	ничем не	2	1
644	более того	5	1
645	человеческой жизни	2	1
646	с которым	1	1
647	его как	1	1
648	стороны и	1	1
649	между характером	1	1
650	не я	1	1
651	и с	7	1
652	о предмете	1	1
653	на эту	1	1
654	в пределы	3	1
655	что мы	1	1
656	настоящее и	1	1
657	с помощью	1	1
658	не видит	1	1
659	проникновения в	3	1
660	может иметь	1	1
661	правда о	2	1
662	два человека	1	1
663	вместе с	1	1
664	и потому	6	1
665	опирается на	2	1
666	своего сознания	3	1
667	в разговоре	1	1
668	в человеке	10	1
669	не доказывает	1	1
670	xix века	1	1
671	в плоскости	1	1
672	он говорит	2	1
673	сравнению с	2	1
674	не удалось	1	1
675	зрения героя	3	1
676	в точке	5	1
677	с точкой	2	1
678	это за	1	1
679	что же	4	1
680	встречи и	1	1
681	даже с	1	1
682	в мир	1	1
683	человеке в	1	1
684	в первой	1	1
685	него есть	1	1
686	вокруг одного	1	1
687	том смысле	1	1
688	слова и	1	1
689	и от	3	1
690	внешний мир	1	1
691	сих пор	2	1
692	все это	5	1
693	и оно	2	1
694	еще кроме	1	1
695	мире а	1	1
696	тому или	1	1
697	имел место	1	1
698	каждой из	1	1
699	встречи двух	1	1
700	сохраняется и	1	1
701	речи как	1	1
702	или в	2	1
703	как рассказчик	1	1
704	и среди	2	1
705	сознания и	6	1
706	только у	1	1
707	в другое	2	1
708	может на	1	1
709	в этих	4	1
710	еще более	1	1
711	мы должны	4	1
712	протяжении веков	1	1
713	прошлого и	1	1
714	или не	2	1
715	не утрачивая	1	1
716	но оно	1	1
717	бытия не	1	1
718	в романе	3	1
719	две стороны	1	1
720	не знает	4	1
721	себя самого	1	1
722	сознаниями и	1	1
723	я к	1	1
724	и внутренне	2	1
725	жизни а	1	1
726	одновременно и	1	1
727	по которой	1	1
728	не превращается	2	1
729	бы его	1	1
730	всю ее	1	1
731	который не	1	1
732	время не	1	1
733	себе но	1	1
734	с какою-то	1	1
735	где он	1	1
736	а я	1	1
737	о себе	3	1
738	разрушила бы	1	1
739	ее в	2	1
740	этой точки	2	1
741	у людей	1	1
742	к этому	4	1
743	во всяком	1	1
